#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"38,905,418","+41,594","872,169",+578,"30,972,625","+74,839","7,060,624","16,672",,,,,,North America,,,,,,
,Asia,"44,374,340","+422,259","574,860","+5,428","38,398,268","+465,435","5,401,212","32,843",,,,,,Asia,,,,,,
,South America,"25,994,627","+71,492","706,807","+2,275","23,612,085","+92,223","1,675,735","27,733",,,,,,South America,,,,,,
,Europe,"45,566,081","+60,315","1,036,925","+1,701","40,939,081","+143,564","3,590,075","26,016",,,,,,Europe,,,,,,
,Africa,"4,680,554","+7,087","124,964",+249,"4,215,871","+9,129","339,719","3,255",,,,,,Africa,,,,,,
,Oceania,"64,192",+221,"1,209",,"60,798",+80,"2,185",3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"159,585,933","+602,968","3,316,949","+10,231","138,199,434","+785,270","18,069,550","106,522","20,473",425.5,,,,All,,,,,,
1,USA,"33,512,564","+28,127","596,164",+355,"26,502,697","+60,510","6,413,703","8,861","100,741","1,792","459,243,743","1,380,524","332,659,090",North America,10,558,1,85,1,"19,280"
2,India,"22,991,927","+329,517","250,025","+3,879","19,021,207","+355,941","3,720,695","8,944","16,522",180,"303,750,077","218,279","1,391,568,121",Asia,61,"5,566",5,237,3,"2,674"
3,Brazil,"15,214,030","+29,240","423,436","+1,018","13,759,125","+44,990","1,031,469","8,318","71,144","1,980","46,834,128","219,006","213,848,364",South America,14,505,5,137,5,"4,823"
4,France,"5,780,379","+3,292","106,684",+292,"4,917,393","+43,169","756,302","4,870","88,389","1,631","79,517,576","1,215,923","65,396,910",Europe,11,613,1,50,4,"11,565"
5,Turkey,"5,044,936","+13,604","43,311",+282,"4,743,871","+26,953","257,754","2,983","59,274",509,"49,604,004","582,806","85,112,315",Asia,17,"1,965",2,160,3,"3,028"
6,Russia,"4,888,727","+8,465","113,647",+321,"4,502,906","+6,774","272,174","2,300","33,487",778,"131,400,000","900,074","145,987,952",Europe,30,"1,285",1,58,2,"1,864"
7,UK,"4,437,217","+2,357","127,609",+4,"4,250,699","+2,488","58,909",159,"65,071","1,871","165,821,683","2,431,745","68,190,397",Europe,15,534,0,35,0.06,864
8,Italy,"4,116,287","+5,080","123,031",+198,"3,619,586","+15,063","373,670","2,158","68,166","2,037","61,227,024","1,013,931","60,385,788",Europe,15,491,1,84,3,"6,188"
