#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"119,406,393","+6,460","1,565,592",+5,"114,787,899","+7,406","3,052,902","8,732",,,,,,North America,,,,,,
,Asia,"200,032,007","+171,801","1,499,676",+326,"190,903,696","+123,155","7,628,635","9,512",,,,,,Asia,,,,,,
,Europe,"239,259,895","+52,550","1,963,968",+74,"233,321,882","+45,058","3,974,045","7,694",,,,,,Europe,,,,,,
,South America,"65,389,312","+25,115","1,336,491",+56,"63,237,316","+1,439","815,505","10,178",,,,,,South America,,,,,,
,Oceania,"13,094,701","+3,178","22,359",,"12,761,549",+3,"310,793",137,,,,,,Australia/Oceania,,,,,,
,Africa,"12,713,347",+642,"258,122",+1,"12,019,899",+607,"435,326",843,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"649,896,376","+259,746","6,646,223",+462,"627,032,947","+177,668","16,217,206","37,096","83,376",852.6,,,,All,,,,,,
1,USA,"100,806,844","+6,150","1,106,660",+3,"98,265,938","+5,020","1,434,246","3,549","301,091","3,305","1,141,647,348","3,409,885","334,805,269",North America,3,303,0,18,0.01,"4,284"
2,India,"44,674,667",+208,"530,628",,"44,138,235",,"5,804",698,"31,760",377,"906,950,463","644,768","1,406,631,776",Asia,31,"2,651",2,0.1,,4
3,France,"38,067,974","+40,006","159,093",,"36,974,097","+6,017","934,784",869,"580,441","2,426","271,490,188","4,139,547","65,584,518",Europe,2,412,0,610,,"14,253"
4,Germany,"36,557,861",,"158,198",,"35,869,800","+7,000","529,863","1,406","435,817","1,886","122,332,384","1,458,359","83,883,596",Europe,2,530,1,,,"6,317"
5,Brazil,"35,408,852","+8,693","690,231",+18,"34,262,104",,"456,517","8,318","164,422","3,205","63,776,166","296,146","215,353,593",South America,6,312,3,40,0.08,"2,120"
6,S. Korea,"27,308,090","+46,564","30,729",+60,"26,326,795","+66,539","950,566",460,"532,011",599,"15,804,065","307,892","51,329,899",Asia,2,"1,670",3,907,1,"18,519"
7,Japan,"25,220,452","+89,566","50,344",+151,"20,754,250","+12,609","4,415,858",353,"200,824",401,"81,441,509","648,498","125,584,838",Asia,5,"2,495",2,713,1,"35,162"
8,Italy,"24,488,080",,"181,733",,"23,799,178",,"507,169",320,"406,355","3,016","258,382,332","4,287,595","60,262,770",Europe,2,332,0,,,"8,416"
9,UK,"24,024,746",,"197,253",,"23,750,288","+2,809","77,205",146,"350,737","2,880","522,526,476","7,628,357","68,497,907",Europe,3,347,0,,,"1,127"
10,Russia,"21,617,601","+6,598","392,231",+55,"21,018,980","+4,589","206,390","2,300","148,263","2,690","273,400,000","1,875,095","145,805,947",Europe,7,372,1,45,0.4,"1,416"
11,Turkey,"17,005,537",,"101,400",,"16,904,137",,0,,"198,751","1,185","162,743,369","1,902,052","85,561,976",Asia,5,844,1,,,
12,Spain,"13,614,807",,"116,108",,"13,403,322",,"95,377",339,"291,418","2,485","471,036,328","10,082,298","46,719,142",Europe,3,402,0,,,"2,041"
13,Vietnam,"11,517,722",+204,"43,177",,"10,608,922",+93,"865,623",56,"116,395",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,2,,"8,748"
14,Australia,"10,751,318","+3,173","16,244",,"10,546,102",,"188,972",82,"412,421",623,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,605",0,122,,"7,249"
15,Argentina,"9,739,856","+12,609","130,034",+9,"9,590,207",,"19,615",241,"211,689","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,274,0.2,426
16,Netherlands,"8,544,770",,"22,920",,"8,497,584","+1,382","24,266",34,"496,459","1,332","25,984,435","1,509,718","17,211,447",Europe,2,751,1,,,"1,410"
17,Taiwan,"8,369,226","+13,019","14,478",+29,"8,036,435","+16,569","318,313",,"350,344",606,"28,615,583","1,197,876","23,888,595",Asia,3,"1,650",1,545,1,"13,325"
18,Iran,"7,559,855",+56,"144,640",+3,"7,335,301",+35,"79,914",73,"87,882","1,681","54,420,785","632,632","86,022,837",Asia,11,595,2,0.7,0.03,929
19,Mexico,"7,132,792",,"330,525",,"6,400,759",,"401,508","4,798","54,216","2,512","18,757,827","142,577","131,562,772",North America,18,398,7,,,"3,052"
20,Indonesia,"6,680,203","+2,548","159,978",+25,"6,469,238","+5,772","50,987","2,771","23,932",573,"112,623,786","403,475","279,134,505",Asia,42,"1,745",2,9,0.09,183
21,Poland,"6,354,402",+105,"118,340",,"5,335,940",,"900,122","1,530","168,374","3,136","37,816,691","1,002,038","37,739,785",Europe,6,319,1,3,,"23,851"
22,Colombia,"6,318,021",,"141,911",,"6,142,640",,"33,470",342,"122,650","2,755","36,907,625","716,475","51,512,762",South America,8,363,1,,,650
23,Austria,"5,576,695","+4,345","21,232",,"5,508,210","+4,885","47,253",47,"615,074","2,342","202,791,504","22,366,603","9,066,710",Europe,2,427,0,479,,"5,212"
24,Portugal,"5,546,290",,"25,517",,"5,500,420",+512,"20,353",61,"546,941","2,516","45,641,725","4,500,903","10,140,570",Europe,2,397,0,,,"2,007"
25,Greece,"5,404,690",,"34,309",,"5,332,509","+6,312","37,872",115,"523,881","3,326","100,284,496","9,720,658","10,316,637",Europe,2,301,0,,,"3,671"
26,Ukraine,"5,341,284",,"110,586",,"5,215,813","+1,045","14,885",,"123,663","2,560","32,603,805","754,855","43,192,122",Europe,8,391,1,,,345
27,Malaysia,"5,000,332","+1,502","36,713",+3,"4,941,114","+2,093","22,505",104,"150,698","1,106","66,566,286","2,006,152","33,181,072",Asia,7,904,0,45,0.09,678
28,Chile,"4,937,047","+3,522","62,571",+28,"4,858,162",,"16,314",138,"256,467","3,250","47,166,992","2,450,209","19,250,195",South America,4,308,0,183,1,847
29,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
30,Israel,"4,727,322","+1,316","11,878",+12,"4,704,016","+3,593","11,428",22,"506,897","1,274","41,373,364","4,436,346","9,326,000",Asia,2,785,0,141,1,"1,225"
31,Thailand,"4,707,244",,"33,180",,"4,649,509",,"24,555","1,496","67,171",473,"17,270,775","246,450","70,078,203",Asia,15,"2,112",4,,,350
32,Belgium,"4,639,411",,"33,061",,"4,584,254",+726,"22,096",37,"397,609","2,833","36,130,437","3,096,467","11,668,278",Europe,3,353,0,,,"1,894"
33,Czechia,"4,561,223",+199,"41,904",+1,"4,510,795",+747,"8,524",39,"424,822","3,903","56,633,983","5,274,762","10,736,784",Europe,2,256,0,19,0.09,794
34,Canada,"4,408,276",,"47,781",,"4,307,407","+2,291","53,088",99,"114,833","1,245","66,343,123","1,728,207","38,388,419",North America,9,803,1,,,"1,383"
35,Switzerland,"4,317,035",,"14,318",,"4,229,730","+4,025","72,987",53,"492,046","1,632","22,932,989","2,613,852","8,773,637",Europe,2,613,0,,,"8,319"
36,Peru,"4,291,373",,"217,470",,"3,974,859","+1,339","99,044",97,"127,400","6,456","36,607,247","1,086,778","33,684,208",South America,8,155,1,,,"2,940"
37,South Africa,"4,042,912",+143,"102,464",,"3,912,506",,"27,942",192,"66,543","1,686","26,473,049","435,726","60,756,135",Africa,15,593,2,2,,460
38,Philippines,"4,041,023","+1,173","64,725",+24,"3,958,042","+1,195","18,256",162,"35,917",575,"33,715,418","299,669","112,508,994",Asia,28,"1,738",3,10,0.2,162
39,Romania,"3,296,834",,"67,276",,"3,226,466",+396,"3,092",94,"173,232","3,535","25,759,760","1,353,545","19,031,335",Europe,6,283,1,,,162
40,Denmark,"3,148,725",,"7,541",,"3,135,720",,"5,464",10,"539,632","1,292","128,828,312","22,078,735","5,834,950",Europe,2,774,0,,,936
41,Sweden,"2,632,091",,"21,095",,"2,595,088",+645,"15,908",19,"257,569","2,064","19,155,093","1,874,464","10,218,971",Europe,4,484,1,,,"1,557"
42,Iraq,"2,463,724",,"25,364",,"2,437,149",,"1,211",21,"58,431",602,"19,448,292","461,243","42,164,965",Asia,17,"1,662",2,,,29
43,Serbia,"2,425,445",+368,"17,404",+5,"2,398,040",+701,"10,001",22,"280,301","2,011","11,653,205","1,346,722","8,653,016",Europe,4,497,1,43,0.6,"1,156"
44,Singapore,"2,172,396",+846,"1,705",,"2,097,490","+1,248","73,201",9,"365,505",287,"24,622,510","4,142,731","5,943,546",Asia,3,"3,486",0,142,,"12,316"
45,Hungary,"2,166,352",,"48,287",,"2,104,358",,"13,707",7,"225,515","5,027","11,394,556","1,186,160","9,606,259",Europe,4,199,1,,,"1,427"
46,Hong Kong,"2,157,976","+9,487","10,806",+16,"1,897,942","+5,366","249,228",20,"283,784","1,421","70,602,097","9,284,498","7,604,299",Asia,4,704,0,"1,248",2,"32,775"
47,Bangladesh,"2,036,637",+15,"29,434",,"1,986,107",+56,"21,096","1,331","12,131",175,"15,091,571","89,892","167,885,689",Asia,82,"5,704",11,0.09,,126
48,New Zealand,"1,945,117",,"3,297",,"1,915,871",,"25,949",,"397,108",673,"7,544,063","1,540,170","4,898,203",Australia/Oceania,3,"1,486",1,,,"5,298"
49,Slovakia,"1,856,377",+47,"20,741",+1,"1,834,259",+56,"1,377",23,"339,984","3,799","7,357,209","1,347,427","5,460,193",Europe,3,263,1,9,0.2,252
50,Georgia,"1,806,918",,"16,882",,"1,776,548",,"13,488",,"455,288","4,254","16,920,079","4,263,340","3,968,738",Asia,2,235,0,,,"3,399"
51,Jordan,"1,746,997",,"14,122",,"1,731,007",,"1,868",59,"169,597","1,371","17,201,885","1,669,945","10,300,869",Asia,6,729,1,,,181
52,Ireland,"1,680,548",,"8,159",,"1,666,619",+234,"5,770",14,"334,757","1,625","12,859,011","2,561,454","5,020,199",Europe,3,615,0,,,"1,149"
53,Pakistan,"1,575,291",+17,"30,632",,"1,538,689",,"5,970",24,"6,864",133,"30,570,862","133,213","229,488,994",Asia,146,"7,492",8,0.07,,26
54,Norway,"1,469,560",+66,"4,325",,"1,463,003",+168,"2,232",20,"266,642",785,"11,002,430","1,996,315","5,511,370",Europe,4,"1,274",1,12,,405
