#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"58,933,904","+55,139","1,191,350",+370,"47,431,308","+47,152","10,311,246","18,815",,,,,,North America,,,,,,
,Asia,"82,031,201","+75,160","1,212,433",+951,"79,310,838","+93,078","1,507,930","29,720",,,,,,Asia,,,,,,
,South America,"38,966,792","+10,756","1,181,503",+222,"37,046,056","+17,347","739,233","12,664",,,,,,South America,,,,,,
,Europe,"73,283,376","+275,089","1,410,608","+3,482","64,578,436","+223,743","7,294,332","21,047",,,,,,Europe,,,,,,
,Africa,"8,724,438","+6,219","223,520",+164,"8,122,758","+6,147","378,160","1,913",,,,,,Africa,,,,,,
,Oceania,"366,421","+1,442","4,201",+3,"327,817",+123,"34,403",167,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"262,306,853","+423,805","5,223,630","+5,192","236,817,919","+387,590","20,265,304","84,326","33,652",670.1,,,,All,,,,,,
1,USA,"49,245,711","+50,337","800,731",+269,"38,957,581","+40,236","9,487,399","12,642","147,558","2,399","750,755,054","2,249,528","333,738,930",North America,7,417,0,151,0.8,"28,428"
2,India,"34,583,597","+2,765","468,790",,"34,008,183","+9,905","106,624","8,944","24,718",335,"640,291,325","457,637","1,399,124,343",Asia,40,"2,985",2,2,,76
3,Brazil,"22,084,749","+3,843","614,428",+114,"21,304,115","+10,801","166,206","8,318","102,868","2,862","63,776,166","297,063","214,689,251",South America,10,349,3,18,0.5,774
4,UK,"10,189,059","+42,583","144,810",+35,"9,025,773","+40,719","1,018,476",925,"148,987","2,117","361,428,446","5,284,910","68,388,756",Europe,7,472,0,623,0.5,"14,892"
5,Russia,"9,604,233","+33,860","273,964","+1,209","8,295,811","+27,700","1,034,458","2,300","65,772","1,876","224,500,000","1,537,432","146,022,711",Europe,15,533,1,232,8,"7,084"
6,Turkey,"8,770,372","+24,317","76,635",+189,"8,301,883","+23,273","391,854","1,405","102,436",895,"107,321,500","1,253,494","85,617,869",Asia,10,"1,117",1,284,2,"4,577"
7,France,"7,628,327","+8,279","119,016",+122,"7,113,263","+12,453","396,048","1,563","116,504","1,818","162,981,031","2,489,127","65,477,182",Europe,9,550,0,126,2,"6,049"
8,Iran,"6,113,192","+4,310","129,711",+82,"5,873,441","+10,193","110,040","3,338","71,493","1,517","38,439,240","449,542","85,507,509",Asia,14,659,2,50,1.0,"1,287"
9,Germany,"5,825,543","+42,582","101,652",+241,"4,852,800","+29,100","871,091","4,459","69,218","1,208","83,816,414","995,897","84,161,690",Europe,14,828,1,506,3,"10,350"
10,Argentina,"5,328,416","+1,968","116,554",+25,"5,192,404","+1,350","19,458",614,"116,391","2,546","26,173,874","571,728","45,780,258",South America,9,393,2,43,0.5,425
