#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"36,986,229","+91,417","839,713","+1,345","28,685,114","+72,607","7,461,402","16,500",,,,,,North America,,,
,Asia,"31,863,932","+332,320","453,311","+2,424","28,198,127","+195,816","3,212,494","28,355",,,,,,Asia,,,
,South America,"22,727,868","+137,320","601,952","+4,596","20,377,684","+172,742","1,748,232","22,919",,,,,,South America,,,
,Europe,"41,948,880","+151,204","958,203","+3,856","29,774,979","+127,504","11,215,698","33,316",,,,,,Europe,,,
,Africa,"4,408,101","+12,068","116,680",+415,"3,944,900","+11,383","346,521","3,658",,,,,,Africa,,,
,Oceania,"60,168",+242,"1,153",+1,"34,700",+2,"24,315",5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"137,995,899","+724,571","2,971,027","+12,637","111,016,210","+580,054","24,008,662","104,753","17,704",381.2,,,,All,,,
1,USA,"32,068,352","+75,288","577,165",+804,"24,623,116","+62,260","6,868,071","9,430","96,441","1,736","421,929,222","1,268,898","332,516,170",North America,10,576,1
2,India,"13,871,321","+185,248","172,115","+1,026","12,332,688","+82,248","1,366,518","8,944","9,975",124,"259,207,108","186,404","1,390,568,032",Asia,100,"8,079",5
3,Brazil,"13,601,566","+80,157","358,718","+3,687","12,074,798","+117,730","1,168,050","8,318","63,637","1,678","28,600,000","133,809","213,737,070",South America,16,596,7
4,France,"5,106,329","+39,113","99,480",+345,"313,051","+2,117","4,693,798","5,952","78,095","1,521","70,448,755","1,077,424","65,386,285",Europe,13,657,1
5,Russia,"4,657,883","+8,173","103,601",+338,"4,281,776","+9,611","272,506","2,300","31,907",710,"124,100,000","850,097","145,983,351",Europe,31,"1,409",1
6,UK,"4,375,814","+2,472","127,123",+23,"3,992,416","+10,604","256,275",377,"64,195","1,865","137,848,442","2,022,301","68,164,143",Europe,16,536,0
7,Turkey,"3,962,760","+59,187","34,455",+273,"3,424,733","+52,104","503,572","2,951","46,596",405,"42,199,485","496,199","85,045,404",Asia,21,"2,468",2
8,Italy,"3,793,033","+13,447","115,088",+476,"3,158,725","+18,160","519,220","3,526","62,807","1,906","53,550,491","886,710","60,392,321",Europe,16,525,1
9,Spain,"3,376,548","+6,292","76,625",+100,"3,114,053","+3,027","185,870","2,152","72,196","1,638","44,285,495","946,900","46,768,927",Europe,14,610,1
10,Germany,"3,031,836","+10,772","79,408",+298,"2,700,200","+16,300","252,228","4,662","36,096",945,"51,559,277","613,852","83,993,045",Europe,28,"1,058",2
11,Poland,"2,599,850","+13,227","59,126",+644,"2,219,655","+21,873","321,069","3,513","68,753","1,564","13,062,929","345,450","37,814,209",Europe,15,640,3
12,Argentina,"2,579,000","+27,001","58,174",+217,"2,262,875","+15,751","257,951","3,836","56,658","1,278","9,743,345","214,051","45,518,759",South America,18,782,5
13,Colombia,"2,569,314","+16,377","66,482",+326,"2,408,624","+12,891","94,208","3,079","50,079","1,296","13,439,422","261,951","51,305,017",South America,20,772,4
14,Mexico,"2,281,840","+1,627","209,702",+364,"1,812,694","+2,773","259,444","4,798","17,554","1,613","6,279,527","48,309","129,987,170",North America,57,620,21
15,Iran,"2,118,212","+24,760","65,055",+291,"1,729,293","+9,209","323,864","4,481","24,970",767,"13,866,887","163,469","84,829,001",Asia,40,"1,304",6
16,Ukraine,"1,872,785","+11,680","37,758",+457,"1,430,234","+14,019","404,793",177,"43,025",867,"8,677,716","199,359","43,528,048",Europe,23,"1,153",5
17,Peru,"1,659,707","+6,387","55,489",+259,"1,584,425","+9,183","19,793","2,599","49,798","1,665","10,086,002","302,621","33,328,876",South America,20,601,3
18,Czechia,"1,585,037","+3,843","28,038",+42,"1,473,483",+264,"83,516","1,144","147,796","2,614","14,635,011","1,364,634","10,724,495",Europe,7,382,1
19,Indonesia,"1,577,526","+5,702","42,782",+126,"1,426,145","+6,349","108,599",,"5,720",155,"13,510,828","48,992","275,774,906",Asia,175,"6,446",20
20,South Africa,"1,559,960",+847,"53,423",+67,"1,485,315",+959,"21,222",546,"26,047",892,"10,181,143","169,997","59,890,253",Africa,38,"1,121",6
21,Netherlands,"1,364,025","+6,685","16,822",+31,N/A,N/A,N/A,782,"79,468",980,"11,292,587","657,905","17,164,474",Europe,13,"1,020",2
22,Chile,"1,088,710","+5,790","24,518",+35,"1,020,925","+8,021","43,267","3,203","56,574","1,274","12,021,128","624,668","19,244,023",South America,18,785,2
23,Canada,"1,077,688","+6,672","23,390",+34,"975,825","+3,300","78,473",928,"28,360",616,"29,142,269","766,904","37,999,909",North America,35,"1,625",1
24,Romania,"1,012,373","+3,883","25,441",+193,"915,464","+5,166","71,468","1,530","52,901","1,329","7,736,296","404,254","19,137,193",Europe,19,752,2
25,Iraq,"941,078","+8,179","14,796",+39,"826,323","+5,791","99,959",477,"22,997",362,"8,599,946","210,157","40,921,569",Asia,43,"2,766",5
26,Belgium,"927,229","+1,753","23,503",+30,"59,873",+119,"843,853",899,"79,734","2,021","11,723,475","1,008,126","11,628,975",Europe,13,495,1
27,Philippines,"884,783","+8,571","15,286",+137,"703,963",+400,"165,534",750,"7,992",138,"10,857,391","98,066","110,715,077",Asia,125,"7,243",10
