#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"120,610,786","+23,836","1,573,838",+254,"115,579,431","+26,389","3,457,517","9,150",,,,,,North America,,,,,,
,Asia,"203,924,538","+314,845","1,506,410",+418,"192,420,853","+95,107","9,997,275","9,844",,,,,,Asia,,,,,,
,Europe,"241,679,885","+92,285","1,974,042",+250,"235,489,794","+140,171","4,216,049","7,790",,,,,,Europe,,,,,,
,South America,"66,303,061","+53,550","1,339,455",+220,"63,866,859","+73,995","1,096,747","10,195",,,,,,South America,,,,,,
,Oceania,"13,444,110","+4,717","22,968",+20,"12,866,217","+1,246","554,925",157,,,,,,Australia/Oceania,,,,,,
,Africa,"12,733,617","+2,126","258,312",+23,"12,031,653","+1,807","443,652",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"658,696,718","+491,359","6,675,040","+1,185","632,255,513","+338,715","19,766,165","37,980","84,505",856.3,,,,All,,,,,,
1,USA,"101,844,045","+18,966","1,113,541",+234,"98,949,412","+16,566","1,781,092","3,967","304,189","3,326","1,149,269,403","3,432,650","334,805,269",North America,3,301,0,57,0.7,"5,320"
2,India,"44,677,449",+103,"530,677",,"44,142,032",,"4,740",698,"31,762",377,"909,284,443","646,427","1,406,631,776",Asia,31,"2,651",2,0.07,,3
3,France,"38,971,117","+71,212","160,747",+130,"37,686,182","+68,204","1,124,188",869,"594,212","2,451","271,490,188","4,139,547","65,584,518",Europe,2,408,0,"1,086",2,"17,141"
4,Germany,"37,035,898",,"160,045",,"36,312,800","+39,500","563,053","1,406","441,515","1,908","122,332,384","1,458,359","83,883,596",Europe,2,524,1,,,"6,712"
5,Brazil,"35,992,620","+48,900","692,210",+216,"34,663,955","+54,887","636,455","8,318","167,133","3,214","63,776,166","296,146","215,353,593",South America,6,311,3,227,1,"2,955"
6,S. Korea,"28,302,474","+87,559","31,490",+56,"27,177,366","+52,948","1,093,618",519,"551,384",613,"15,804,065","307,892","51,329,899",Asia,2,"1,630",3,"1,706",1,"21,306"
7,Japan,"27,374,464","+185,694","53,730",+231,"20,942,684","+8,814","6,378,050",493,"217,976",428,"84,927,057","676,252","125,584,838",Asia,5,"2,337",1,"1,479",2,"50,787"
8,Italy,"24,884,034",,"183,138",,"24,215,242",,"485,654",321,"412,925","3,039","260,732,261","4,326,589","60,262,770",Europe,2,329,0,,,"8,059"
9,UK,"24,089,042",,"198,271",,"23,802,467","+3,793","88,304",146,"351,676","2,895","522,526,476","7,628,357","68,497,907",Europe,3,345,0,,,"1,289"
10,Russia,"21,728,409","+5,994","393,107",+57,"21,123,341","+8,109","211,961","2,300","149,023","2,696","273,400,000","1,875,095","145,805,947",Europe,7,371,1,41,0.4,"1,454"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,651,239",,"116,658",,"13,444,388",,"90,193",339,"292,198","2,497","471,036,328","10,082,298","46,719,142",Europe,3,400,0,,,"1,931"
13,Vietnam,"11,523,367",+204,"43,180",,"10,610,349",+59,"869,838",39,"116,452",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,2,,"8,790"
14,Australia,"10,979,204","+3,830","16,712",+20,"10,546,102",,"416,390",102,"421,163",641,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,560",0,147,0.8,"15,973"
15,Argentina,"9,829,236",,"130,080",,"9,597,167",,"101,989",248,"213,632","2,827","35,716,069","776,264","46,010,234",South America,5,354,1,,,"2,217"
16,Taiwan,"8,605,539","+17,131","14,931",+18,"8,298,444","+17,695","292,164",,"360,236",625,"28,957,403","1,212,185","23,888,595",Asia,3,"1,600",1,717,0.8,"12,230"
17,Netherlands,"8,559,116","+1,137","22,952",+3,"8,512,334","+1,132","23,830",43,"497,292","1,334","25,984,435","1,509,718","17,211,447",Europe,2,750,1,66,0.2,"1,385"
18,Iran,"7,560,581",+62,"144,667",+3,"7,335,779",+36,"80,135",79,"87,890","1,682","54,420,785","632,632","86,022,837",Asia,11,595,2,0.7,0.03,932
19,Mexico,"7,190,702","+1,840","330,805",+10,"6,436,684","+6,335","423,213","4,798","54,656","2,514","18,942,791","143,983","131,562,772",North America,18,398,7,14,0.08,"3,217"
