#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"47,164,693","+203,441","984,587","+2,436","37,243,730","+77,112","8,936,376","31,938",,,,,,North America,,,,,,
,Asia,"68,864,691","+273,938","1,015,816","+4,545","64,130,652","+264,262","3,718,223","41,334",,,,,,Asia,,,,,,
,South America,"36,765,063","+41,920","1,125,708","+1,214","34,549,264","+42,164","1,090,091","23,473",,,,,,South America,,,,,,
,Europe,"54,741,567","+140,457","1,166,026","+1,562","49,766,043","+155,734","3,809,498","10,990",,,,,,Europe,,,,,,
,Africa,"7,729,801","+38,674","193,036",+843,"6,807,358","+37,529","729,407","4,649",,,,,,Africa,,,,,,
,Oceania,"154,865","+1,603","2,053",+29,"112,211",+230,"40,601",233,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"215,421,401","+700,033","4,487,241","+10,629","192,609,964","+577,031","18,324,196","112,617","27,637",575.7,,,,All,,,,,,
1,USA,"39,334,479","+162,372","651,908","+1,180","30,728,854","+45,024","7,953,717","24,740","118,038","1,956","575,390,210","1,726,674","333,236,063",North America,8,511,1,487,4,"23,868"
2,India,"32,602,325","+44,558","436,889",+493,"31,813,972","+32,926","351,464","8,944","23,361",313,"513,129,378","367,675","1,395,605,514",Asia,43,"3,194",3,32,0.4,252
3,Brazil,"20,676,561","+31,024","577,605",+875,"19,609,503","+32,368","489,453","8,318","96,485","2,695","56,580,445","264,027","214,297,661",South America,10,371,4,145,4,"2,284"
4,Russia,"6,824,540","+19,630","179,243",+820,"6,092,818","+19,661","552,479","2,300","46,741","1,228","176,700,000","1,210,220","146,006,524",Europe,21,815,1,134,6,"3,784"
5,France,"6,693,019","+19,683","113,775",+110,"6,145,288","+24,984","433,956","2,128","102,277","1,739","121,518,857","1,856,956","65,439,801",Europe,10,575,1,301,2,"6,631"
6,UK,"6,628,709","+38,281","132,143",+140,"5,251,174","+54,034","1,245,392",974,"97,058","1,935","265,689,435","3,890,242","68,296,383",Europe,10,517,0,561,2,"18,235"
7,Turkey,"6,293,297","+19,616","55,469",+257,"5,771,611","+15,205","466,217",633,"73,707",650,"74,984,790","878,223","85,382,439",Asia,14,"1,539",1,230,3,"5,460"
8,Argentina,"5,161,926","+6,847","111,117",+151,"4,838,745","+5,485","212,064","2,952","113,020","2,433","21,718,507","475,525","45,672,715",South America,9,411,2,150,3,"4,643"
9,Colombia,"4,899,085","+1,935","124,567",+93,"4,729,909","+2,602","44,609","8,155","95,116","2,418","23,936,680","464,732","51,506,424",South America,11,413,2,38,2,866
10,Iran,"4,833,135","+36,758","104,716",+694,"4,053,022","+32,178","675,397","7,788","56,708","1,229","28,213,229","331,031","85,228,469",Asia,18,814,3,431,8,"7,925"
11,Spain,"4,822,320","+7,115","83,861",+171,"4,237,823","+20,379","500,636","1,701","103,095","1,793","60,618,810","1,295,948","46,775,633",Europe,10,558,1,152,4,"10,703"
12,Italy,"4,509,611","+7,221","128,957",+43,"4,243,597","+5,839","137,057",503,"74,713","2,136","82,836,243","1,372,383","60,359,415",Europe,13,468,1,120,0.7,"2,271"
13,Indonesia,"4,043,736","+16,899","130,182",+889,"3,669,966","+30,099","243,588",,"14,606",470,"31,346,461","113,226","276,849,002",Asia,68,"2,127",9,61,3,880
14,Germany,"3,913,945","+12,081","92,597",+25,"3,714,400","+3,900","106,948",869,"46,543","1,101","68,329,706","812,556","84,092,334",Europe,21,908,1,144,0.3,"1,272"
15,Mexico,"3,271,128","+21,250","255,452",+986,"2,607,633","+16,264","408,043","4,798","25,068","1,958","9,545,307","73,150","130,490,211",North America,40,511,14,163,8,"3,127"
16,Poland,"2,887,485",+251,"75,332",+3,"2,656,507",+152,"155,646",47,"76,391","1,993","19,599,018","518,508","37,798,866",Europe,13,502,2,7,0.08,"4,118"
17,South Africa,"2,734,973","+12,771","80,826",+357,"2,485,108","+10,863","169,039",546,"45,456","1,343","16,228,941","269,727","60,168,090",Africa,22,744,4,212,6,"2,809"
18,Ukraine,"2,278,171","+1,581","53,566",+45,"2,203,429","+1,269","21,176",177,"52,455","1,233","11,880,472","273,549","43,430,932",Europe,19,811,4,36,1,488
19,Peru,"2,145,051",,"198,031",,N/A,N/A,N/A,"1,390","64,032","5,911","16,535,979","493,617","33,499,590",South America,16,169,2,,,"6,757"
20,Netherlands,"1,929,018","+2,594","17,982",+8,"1,833,355","+3,950","77,681",209,"112,292","1,047","16,482,481","959,482","17,178,522",Europe,9,955,1,151,0.5,"4,522"
21,Philippines,"1,899,200","+16,313","32,728",+236,"1,734,551","+9,659","131,921","3,055","17,070",294,"18,384,521","165,244","111,257,087",Asia,59,"3,399",6,147,2,"1,186"
22,Iraq,"1,855,781","+8,084","20,480",+70,"1,695,241","+8,728","140,060",907,"44,980",496,"14,168,599","343,417","41,257,770",Asia,22,"2,015",3,196,2,"3,395"
23,Czechia,"1,678,331",+247,"30,393",,"1,645,971",+14,"1,967",14,"156,388","2,832","35,521,619","3,309,923","10,731,856",Europe,6,353,0,23,,183
24,Malaysia,"1,640,843","+24,599","15,211",+393,"1,359,791","+22,657","265,841",990,"49,961",463,"21,861,944","665,659","32,842,573",Asia,20,"2,159",2,749,12,"8,094"
25,Chile,"1,635,958",+785,"36,778",+60,"1,592,707",+469,"6,473",765,"84,743","1,905","20,026,949","1,037,401","19,304,928",South America,12,525,1,41,3,335
26,Canada,"1,482,659","+3,349","26,864",+9,"1,428,913","+1,906","26,882",274,"38,892",705,"40,067,104","1,051,003","38,122,739",North America,26,"1,419",1,88,0.2,705
27,Bangladesh,"1,482,628","+4,698","25,729",+102,"1,397,885","+8,314","59,014","1,423","8,901",154,"8,788,765","52,761","166,576,011",Asia,112,"6,474",19,28,0.6,354
28,Japan,"1,362,813","+24,321","15,737",+44,"1,118,486","+15,595","228,590","1,974","10,813",125,"21,115,137","167,540","126,030,375",Asia,92,"8,009",6,193,0.3,"1,814"
29,Belgium,"1,173,108","+2,895","25,348",+6,"1,092,355","+4,210","55,405",171,"100,716","2,176","18,448,582","1,583,885","11,647,675",Europe,10,460,1,249,0.5,"4,757"
30,Pakistan,"1,140,411","+4,553","25,320",+100,"1,022,847","+3,413","92,244","5,476","5,050",112,"17,459,249","77,317","225,815,095",Asia,198,"8,918",13,20,0.4,408
31,Sweden,"1,122,139",,"14,641",,"1,084,139",+631,"23,359",37,"110,319","1,439","11,637,704","1,144,123","10,171,721",Europe,9,695,1,,,"2,296"
32,Thailand,"1,120,869","+18,501","10,314",+229,"923,621","+20,606","186,934","5,174","16,012",147,"8,129,670","116,135","70,001,617",Asia,62,"6,787",9,264,3,"2,670"
33,Romania,"1,093,924",+953,"34,471",+17,"1,053,091",+613,"6,362",228,"57,304","1,806","11,318,294","592,898","19,089,767",Europe,17,554,2,50,0.9,333
34,Portugal,"1,028,421","+2,552","17,689",+15,"965,324","+2,119","45,408",150,"101,198","1,741","16,743,692","1,647,603","10,162,455",Europe,10,575,1,251,1,"4,468"
35,Israel,"1,028,271","+6,064","6,937",+29,"945,011","+9,497","76,323",693,"110,259",744,"18,787,315","2,014,509","9,326,000",Asia,9,"1,344",0,650,3,"8,184"
36,Morocco,"836,494","+7,357","12,176",+97,"757,268","+9,522","67,050","1,394","22,358",325,"8,801,213","235,242","37,413,439",Africa,45,"3,073",4,197,3,"1,792"
37,Hungary,"811,517",+180,"30,056",+1,"774,600","+1,031","6,861",9,"84,251","3,120","6,531,925","678,142","9,632,091",Europe,12,320,1,19,0.1,712
38,Jordan,"793,182",+904,"10,350",+12,"770,192","+1,000","12,640",621,"76,862","1,003","9,123,785","884,122","10,319,604",Asia,13,997,1,88,1,"1,225"
39,Switzerland,"768,001","+2,809","10,962",,"704,338",+851,"52,701",214,"87,999","1,256","9,627,169","1,103,093","8,727,432",Europe,11,796,1,322,,"6,039"
40,Kazakhstan,"761,249","+6,358","8,758",+115,"641,249","+9,748","111,242",221,"39,992",460,"11,575,012","608,095","19,034,864",Asia,25,"2,173",2,334,6,"5,844"
41,Nepal,"754,915","+2,052","10,638",+26,"705,893","+1,929","38,384",,"25,385",358,"3,868,717","130,091","29,738,456",Asia,39,"2,795",8,69,0.9,"1,291"
42,Serbia,"751,147","+2,454","7,240",+7,"718,012",+577,"25,895",58,"86,370",832,"4,960,665","570,400","8,696,817",Europe,12,"1,201",2,282,0.8,"2,978"
43,UAE,"713,402",+991,"2,031",+3,"697,419","+1,576","13,952",,"71,143",203,"73,166,834","7,296,434","10,027,753",Asia,14,"4,937",0,99,0.3,"1,391"
44,Austria,"681,617","+1,438","10,772",+2,"657,013",+997,"13,832",95,"75,188","1,188","75,098,854","8,284,000","9,065,530",Europe,13,842,0,159,0.2,"1,526"
45,Tunisia,"651,035","+3,552","22,932",+72,"603,018","+3,578","25,085",530,"54,431","1,917","2,514,986","210,269","11,960,804",Africa,18,522,5,297,6,"2,097"
46,Cuba,"619,672","+8,509","4,902",+96,"565,116","+9,746","49,654",451,"54,748",433,"7,688,668","679,292","11,318,653",North America,18,"2,309",1,752,8,"4,387"
47,Lebanon,"596,854","+1,332","8,031",+7,"549,114","+1,490","39,709",54,"87,899","1,183","4,759,054","700,869","6,790,223",Asia,11,846,1,196,1,"5,848"
48,Greece,"573,605","+3,528","13,487",+28,"521,778","+3,228","38,340",336,"55,344","1,301","15,096,664","1,456,591","10,364,382",Europe,18,768,1,340,3,"3,699"
49,Saudi Arabia,"543,318",+290,"8,512",+7,"530,917",+535,"3,889","1,061","15,332",240,"27,163,038","766,524","35,436,627",Asia,65,"4,163",1,8,0.2,110
50,Georgia,"532,171","+4,128","7,028",+79,"468,917","+5,611","56,226",,"133,700","1,766","7,860,045","1,974,714","3,980,346",Asia,7,566,1,"1,037",20,"14,126"
51,Ecuador,"499,631",,"32,134",,"443,880",,"23,617",759,"27,833","1,790","1,748,358","97,397","17,950,803",South America,36,559,10,,,"1,316"
52,Bolivia,"488,403",+682,"18,350",+20,"429,995",+856,"40,058",220,"41,195","1,548","2,246,838","189,511","11,855,985",South America,24,646,5,58,2,"3,379"
53,Belarus,"474,403","+1,551","3,723",+11,"467,836","+1,504","2,844",,"50,224",394,"7,720,145","817,315","9,445,743",Europe,20,"2,537",1,164,1,301
54,Paraguay,"458,116",,"15,633",,"435,771",,"6,712",159,"63,335","2,161","1,761,317","243,503","7,233,237",South America,16,463,4,,,928
