#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"31,918,066","+104,951","696,815","+4,864","21,070,260","+185,687","10,150,991","28,309",,,,,,North America,,,
,Asia,"23,777,239","+68,560","382,268",+931,"22,278,848","+65,323","1,116,123","22,534",,,,,,Asia,,,
,South America,"16,636,698","+80,360","434,192","+1,833","14,979,427","+92,263","1,223,079","19,893",,,,,,South America,,,
,Europe,"31,706,394","+150,196","751,432","+5,091","18,342,518","+133,854","12,612,444","28,309",,,,,,Europe,,,
,Africa,"3,726,812","+13,785","96,887",+529,"3,253,512","+19,184","376,413","2,554",,,,,,Africa,,,
,Oceania,"50,480",+35,"1,080",,"34,161",+20,"15,239",6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"107,816,410","+417,887","2,362,689","+13,248","79,959,432","+496,331","25,494,289","101,605","13,832",303.1,,,,All,,,
1,USA,"27,888,143","+87,735","482,726","+2,958","17,808,132","+168,784","9,597,285","21,048","83,953","1,453","328,527,423","988,980","332,187,983",North America,12,688,1
2,India,"10,871,060","+12,760","155,399",+119,"10,571,629","+12,025","144,032","8,944","7,831",112,"202,587,752","145,928","1,388,271,534",Asia,128,"8,934",7
3,Brazil,"9,662,305","+60,271","234,945","+1,357","8,596,130","+72,668","831,230","8,318","45,261","1,101","28,600,000","133,969","213,481,506",South America,22,909,7
4,Russia,"4,012,710","+14,494","78,134",+536,"3,516,461","+22,575","418,115","2,300","27,489",535,"105,200,000","720,682","145,972,787",Europe,36,"1,868",1
5,UK,"3,985,161","+13,013","114,851","+1,001","2,018,844","+35,194","1,851,466","3,164","58,516","1,686","79,471,704","1,166,919","68,103,858",Europe,17,593,1
6,France,"3,385,622","+25,387","80,443",+296,"237,113","+1,396","3,068,066","3,319","51,798","1,231","46,980,527","718,776","65,361,889",Europe,19,813,1
