#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"24,387,098","+178,034","524,958","+2,250","15,055,724","+232,867","8,806,416","35,155",,,,,,North America,,,
,Asia,"20,974,609","+75,376","341,771","+1,042","19,498,273","+82,106","1,134,565","24,409",,,,,,Asia,,,
,South America,"13,379,156","+44,343","366,190",+995,"11,986,107","+81,260","1,026,859","18,163",,,,,,South America,,,
,Europe,"24,393,945","+176,619","557,375","+3,640","12,033,123","+94,047","11,803,447","27,465",,,,,,Europe,,,
,Africa,"2,866,837","+21,512","68,025",+681,"2,368,109","+15,359","430,703","2,500",,,,,,Africa,,,
,Oceania,"48,589",+83,"1,066",+7,"33,559",,"13,964",20,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"86,050,955","+495,967","1,859,400","+8,615","60,975,601","+505,639","23,215,954","107,712","11,040",238.5,,,,All,,,
1,USA,"21,317,689","+157,212","361,737","+1,599","12,667,887","+207,551","8,288,065","29,477","64,210","1,090","259,700,261","782,236","331,997,424",North America,16,918,1
2,India,"10,357,569","+16,278","149,886",+200,"9,975,340","+29,209","232,343","8,944","7,468",108,"175,635,761","126,636","1,386,938,083",Asia,134,"9,253",8
3,Brazil,"7,754,560","+20,814","196,591",+573,"6,875,230","+62,222","682,739","8,318","36,350",922,"28,600,000","134,063","213,333,114",South America,28,"1,085",7
4,Russia,"3,260,138","+23,351","58,988",+482,"2,640,036","+21,154","561,114","2,300","22,335",404,"91,800,000","628,911","145,966,653",Europe,45,"2,475",2
5,UK,"2,713,563","+58,784","75,431",+407,N/A,N/A,N/A,"1,847","39,865","1,108","56,665,511","832,473","68,068,853",Europe,25,902,1
6,France,"2,659,750","+4,022","65,415",+378,"196,037",+863,"2,398,298","2,666","40,701","1,001","36,162,648","553,388","65,347,723",Europe,25,999,2
7,Turkey,"2,255,607","+13,695","21,685",+197,"2,146,430","+9,896","87,492","3,522","26,598",256,"25,132,152","296,361","84,802,540",Asia,38,"3,911",3
8,Italy,"2,166,244","+10,800","75,680",+348,"1,520,106","+16,206","570,458","2,579","35,855","1,253","27,004,272","446,972","60,416,033",Europe,28,798,2
9,Spain,"1,958,844","+9,043","51,078",+61,N/A,N/A,N/A,"2,192","41,888","1,092","27,839,319","595,314","46,764,094",Europe,24,916,2
10,Germany,"1,792,199","+8,039","35,632",+527,"1,401,200","+19,300","355,367","5,726","21,356",425,"34,801,593","414,692","83,921,499",Europe,47,"2,355",2
11,Colombia,"1,686,131","+10,311","44,187",+222,"1,552,177","+9,824","89,767","3,482","32,958",864,"8,287,250","161,987","51,159,884",South America,30,"1,158",6
12,Argentina,"1,648,940","+8,222","43,634",+152,"1,458,083","+5,123","147,223","3,502","36,314",961,"4,951,166","109,038","45,407,820",South America,28,"1,041",9
13,Mexico,"1,448,755","+5,211","127,213",+362,"1,098,431","+7,526","223,111","3,913","11,177",981,"3,670,800","28,319","129,624,684",North America,89,"1,019",35
14,Poland,"1,322,947","+4,432","29,161",+42,"1,069,554","+6,461","224,232","1,642","34,975",771,"7,307,919","193,202","37,825,266",Europe,29,"1,297",5
15,Iran,"1,249,507","+6,073","55,650",+110,"1,020,737","+7,719","173,120","4,901","14,780",658,"7,831,359","92,634","84,541,150",Asia,68,"1,519",11
16,South Africa,"1,113,349","+12,601","30,011",+434,"911,573","+7,894","171,765",546,"18,652",503,"6,780,272","113,591","59,690,047",Africa,54,"1,989",9
17,Ukraine,"1,078,251","+4,158","18,927",+73,"733,558","+4,693","325,766",177,"24,732",434,"5,585,615","128,116","43,598,030",Europe,40,"2,303",8
18,Peru,"1,019,475",,"37,830",,"958,682",,"22,963","1,286","30,702","1,139","5,555,591","167,308","33,205,862",South America,33,878,6
19,Netherlands,"827,726","+6,563","11,675",+63,N/A,N/A,N/A,715,"48,252",681,"6,001,738","349,867","17,154,352",Europe,21,"1,469",3
20,Indonesia,"772,103","+6,753","22,911",+177,"639,103","+7,166","110,089",,"2,808",83,"7,516,860","27,334","275,000,926",Asia,356,"12,003",37
21,Czechia,"746,714","+6,220","12,070",+59,"615,083",+78,"119,561",877,"69,661","1,126","3,848,064","358,988","10,719,191",Europe,14,888,3
22,Belgium,"650,011",+842,"19,701",+57,"44,894",+54,"585,416",467,"55,961","1,696","6,993,426","602,077","11,615,501",Europe,18,590,2
23,Romania,"643,559","+3,130","16,057",+78,"577,198","+2,301","50,304","1,100","33,569",838,"4,837,361","252,322","19,171,367",Europe,30,"1,194",4
24,Chile,"620,641","+2,450","16,767",,"586,900","+2,443","16,974",787,"32,325",873,"6,603,470","343,928","19,200,136",South America,31,"1,145",3
25,Canada,"611,419","+9,756","16,074",+209,"519,006","+14,030","76,339",711,"16,128",424,"14,041,448","370,375","37,911,399",North America,62,"2,359",3
26,Iraq,"598,369",+595,"12,844",+10,"545,529","+1,809","39,996",141,"14,709",316,"4,677,789","114,992","40,679,307",Asia,68,"3,167",9
27,Bangladesh,"516,929",+910,"7,650",+24,"461,515",+917,"47,764",,"3,123",46,"3,272,423","19,770","165,527,807",Asia,320,"21,638",51
28,Pakistan,"488,529","+1,895","10,350",+39,"442,457","+1,797","35,722","2,242","2,190",46,"6,849,867","30,707","223,068,334",Asia,457,"21,552",33
29,Philippines,"478,761",+959,"9,263",+6,"448,279",+26,"21,219",727,"4,340",84,"6,834,136","61,946","110,324,510",Asia,230,"11,910",16
30,Switzerland,"461,961","+9,665","7,918",+171,"317,600",,"136,443",404,"53,178",911,"3,709,321","426,995","8,687,026",Europe,19,"1,097",2
31,Israel,"448,173","+9,304","3,445",+29,"390,816","+3,736","53,912",772,"48,727",375,"8,255,440","897,566","9,197,590",Asia,21,"2,670",1
32,Morocco,"443,802",+656,"7,538",+53,"414,972","+1,579","21,292",774,"11,951",203,"4,507,292","121,380","37,133,806",Africa,84,"4,926",8
33,Sweden,"437,379",,"8,727",,N/A,N/A,N/A,363,"43,170",861,"4,516,665","445,803","10,131,531",Europe,23,"1,161",2
34,Portugal,"431,623","+4,369","7,196",+78,"344,419","+1,884","80,008",510,"42,393",707,"5,748,606","564,619","10,181,381",Europe,24,"1,415",2
35,Austria,"367,410","+1,642","6,357",+33,"340,273","+1,442","20,780",368,"40,675",704,"3,857,382","427,045","9,032,738",Europe,25,"1,421",2
