#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"128,462,665","+7,201","1,647,218",+13,"124,029,954","+20,001","2,785,493","6,710",,,,,,North America,,,,,,
,Asia,"220,759,391",+70,"1,549,788",+1,"204,571,870",+48,"14,637,733","15,146",,,,,,Asia,,,,,,
,Europe,"250,189,694","+1,020","2,073,432",+2,"246,151,593","+10,175","1,964,669","5,524",,,,,,Europe,,,,,,
,South America,"68,997,078",,"1,361,080",,"66,523,496",,"1,112,502","10,081",,,,,,South America,,,,,,
,Oceania,"14,654,796",,"30,438",,"14,519,870",,"104,488",51,,,,,,Australia/Oceania,,,,,,
,Africa,"12,838,422",,"258,830",,"12,088,340",,"491,252",547,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"695,902,767","+8,291","6,920,801",+16,"667,885,829","+30,224","21,096,137","38,059","89,278",887.9,,,,All,,,,,,
1,USA,"108,699,193","+7,201","1,176,704",+13,"106,438,279","+19,399","1,084,210","1,544","324,664","3,515","1,186,198,602","3,542,951","334,805,269",North America,3,285,0,22,0.04,"3,238"
2,India,"44,998,650",,"531,930",,"44,466,153",,567,N/A,"31,990",378,"930,797,975","661,721","1,406,631,776",Asia,31,"2,644",2,,,0.4
3,France,"40,138,560",,"167,642",,"39,970,918",,0,869,"612,013","2,556","271,490,188","4,139,547","65,584,518",Europe,2,391,0,,,
4,Germany,"38,490,086",,"176,031",,"38,240,600",,"73,455",N/A,"458,851","2,099","122,332,384","1,458,359","83,883,596",Europe,2,477,1,,,876
5,Brazil,"37,796,956",,"705,775",,"36,249,161",,"842,020",N/A,"175,511","3,277","63,776,166","296,146","215,353,593",South America,6,305,3,,,"3,910"
6,S. Korea,"34,571,873",,"35,934",,"34,535,939",,0,231,"673,523",700,"15,804,065","307,892","51,329,899",Asia,1,"1,428",3,,,
7,Japan,"33,803,572",,"74,694",,N/A,N/A,N/A,83,"269,169",595,"100,414,883","799,578","125,584,838",Asia,4,"1,681",1,,,"95,582"
8,Italy,"26,043,870",,"191,586",,"25,698,988",,"153,296",48,"432,172","3,179","275,228,417","4,567,139","60,262,770",Europe,2,315,0,,,"2,544"
9,UK,"24,704,113",,"229,089",,"24,465,390","+1,720","9,634",N/A,"360,655","3,344","522,526,476","7,628,357","68,497,907",Europe,3,299,0,,,141
10,Russia,"23,029,404",,"400,047",,"22,468,635",,"160,722",N/A,"157,946","2,744","273,400,000","1,875,095","145,805,947",Europe,6,364,1,,,"1,102"
11,Turkey,"17,232,066",,"102,174",,N/A,N/A,N/A,,"201,399","1,194","162,743,369","1,902,052","85,561,976",Asia,5,837,1,,,"4,024"
12,Spain,"13,914,811",,"121,760",,"13,762,417",,"30,634",231,"297,840","2,606","471,036,328","10,082,298","46,719,142",Europe,3,384,0,,,656
13,Australia,"11,768,585",,"22,754",,"11,740,373",,"5,458",23,"451,443",873,"81,916,639","3,142,326","26,068,792",Australia/Oceania,2,"1,146",0,,,209
14,Vietnam,"11,623,667",+18,"43,206",,"10,640,783",+6,"939,678",3,"117,466",437,"85,826,548","867,342","98,953,541",Asia,9,"2,290",1,0.2,,"9,496"
15,Taiwan,"10,241,523",,"19,005",,"10,222,518",+2,0,,"428,720",796,"30,742,304","1,286,903","23,888,595",Asia,2,"1,257",1,,,
16,Argentina,"10,070,247",,"130,608",,"9,936,400",,"3,239",363,"218,870","2,839","35,716,069","776,264","46,010,234",South America,5,352,1,,,70
17,Netherlands,"8,617,412",,"22,992",,"8,594,420",+209,0,53,"500,679","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,
18,Mexico,"7,649,199",,"334,472",,"6,899,865",,"414,862",N/A,"58,141","2,542","20,013,810","152,124","131,562,772",North America,17,393,7,,,"3,153"
19,Iran,"7,616,791",,"146,386",,"7,377,233",,"93,172",18,"88,544","1,702","57,320,267","666,338","86,022,837",Asia,11,588,2,,,"1,083"
20,Indonesia,"6,813,429",,"161,918",,"6,646,827",,"4,684",N/A,"24,409",580,"114,158,919","408,975","279,134,505",Asia,41,"1,724",2,,,17
21,Poland,"6,522,759",+254,"119,650",,"5,335,940",,"1,067,169",53,"172,835","3,170","38,844,726","1,029,278","37,739,785",Europe,6,315,1,7,,"28,277"
22,Colombia,"6,378,000",,"142,961",,"6,190,683",,"44,356",342,"123,814","2,775","36,951,507","717,327","51,512,762",South America,8,360,1,,,861
23,Greece,"6,101,379",,"37,089",,"6,064,290",,0,115,"591,412","3,595","102,228,365","9,909,078","10,316,637",Europe,2,278,0,,,
24,Austria,"6,081,287",,"22,542",,"6,054,934",,"3,811",14,"670,727","2,486","211,273,524","23,302,116","9,066,710",Europe,1,402,0,,,420
25,Portugal,"5,621,390",,"27,437",,"5,584,881",+685,"9,072",61,"554,347","2,706","46,139,518","4,549,993","10,140,570",Europe,2,370,0,,,895
26,Ukraine,"5,557,995",,"112,418",,"5,445,577",,0,,"128,681","2,603","32,603,805","754,855","43,192,122",Europe,8,384,1,,,
27,Chile,"5,293,064",,"64,497",,"5,228,452",,115,13,"274,962","3,350","50,039,238","2,599,415","19,250,195",South America,4,298,0,,,6
28,Malaysia,"5,125,900",,"37,172",,"5,077,516",,"11,212",4,"154,483","1,120","68,493,395","2,064,231","33,181,072",Asia,6,893,0,,,338
29,Israel,"4,837,411",,"12,670",,"4,798,473",,"26,268",21,"518,702","1,359","41,373,364","4,436,346","9,326,000",Asia,2,736,0,,,"2,817"
30,Belgium,"4,814,913",,"34,376",,"4,771,334",,"9,203",43,"412,650","2,946","37,018,657","3,172,590","11,668,278",Europe,2,339,0,,,789
31,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
32,Thailand,"4,757,283",,"34,474",,"4,692,636",,"30,173",N/A,"67,885",492,"17,270,775","246,450","70,078,203",Asia,15,"2,033",4,,,431
33,Canada,"4,728,375",,"53,793",,"4,653,861",+602,"20,721",99,"123,172","1,401","66,447,548","1,730,927","38,388,419",North America,8,714,1,,,540
34,Czechia,"4,651,042",+437,"42,845",+1,"4,604,293",+44,"3,904",10,"433,188","3,990","57,292,771","5,336,120","10,736,784",Europe,2,251,0,41,0.09,364
35,Peru,"4,519,976",,"222,161",,"4,297,815",,0,4,"134,187","6,595","39,010,194","1,158,115","33,684,208",South America,7,152,1,,,
36,Switzerland,"4,413,440",,"14,452",,"4,395,295",,"3,693",39,"503,034","1,647","23,833,472","2,716,487","8,773,637",Europe,2,607,0,,,421
37,Philippines,"4,174,101",,"66,643",,"4,103,828",,"3,630",162,"37,100",592,"35,659,012","316,944","112,508,994",Asia,27,"1,688",3,,,32
38,South Africa,"4,076,463",,"102,595",,"3,912,506",,"61,362",192,"67,095","1,689","26,795,090","441,027","60,756,135",Africa,15,592,2,,,"1,010"
39,Romania,"3,455,207",,"68,341",,"3,360,779","+7,171","26,087",74,"181,554","3,591","28,000,157","1,471,266","19,031,335",Europe,6,278,1,,,"1,371"
40,Denmark,"3,183,756",,"8,814",,"3,174,942",+51,0,4,"545,636","1,511","129,333,107","22,165,247","5,834,950",Europe,2,662,0,,,
41,Hong Kong,"2,920,026",,"14,246",,"2,902,646",,"3,134",28,"383,997","1,873","76,127,725","10,011,143","7,604,299",Asia,3,534,0,,,412
42,Sweden,"2,716,903",,"24,858",,"2,690,248",+93,"1,797",1,"265,869","2,433","19,500,873","1,908,301","10,218,971",Europe,4,411,1,,,176
43,Singapore,"2,573,677",,"1,875",,"2,149,583",,"422,219",2,"433,020",315,"24,756,666","4,165,302","5,943,546",Asia,2,"3,170",0,,,"71,038"
44,Serbia,"2,552,178",,"18,057",,"2,529,789",,"4,332",,"294,947","2,087","13,088,879","1,512,638","8,653,016",Europe,3,479,1,,,501
45,New Zealand,"2,467,468",,"4,828",,"2,461,144",,"1,496",,"503,750",986,"7,768,604","1,586,011","4,898,203",Australia/Oceania,2,"1,015",1,,,305
46,Iraq,"2,465,545",,"25,375",,"2,439,497",,673,21,"58,474",602,"19,544,451","463,523","42,164,965",Asia,17,"1,662",2,,,16
