#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"126,729,791","+2,545","1,633,732",+8,"122,620,973","+5,927","2,475,086","6,209",,,,,,North America,,,,,,
,Asia,"217,509,739","+28,897","1,546,660",+31,"201,224,968","+21,713","14,738,111","15,353",,,,,,Asia,,,,,,
,Europe,"249,390,471","+6,050","2,061,308",+9,"245,395,105","+14,175","1,934,058","5,747",,,,,,Europe,,,,,,
,South America,"68,734,648",+52,"1,356,134",,"66,473,060",+68,"905,454","10,116",,,,,,South America,,,,,,
,Oceania,"14,378,146",+1,"28,093",,"14,200,797",+3,"149,256",99,,,,,,Australia/Oceania,,,,,,
,Africa,"12,823,625",+4,"258,772",,"12,085,568",,"479,285",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"689,567,141","+37,549","6,884,714",+48,"662,001,177","+41,886","20,681,250","38,072","88,465",883.2,,,,All,,,,,,
1,USA,"107,111,547","+2,514","1,165,366",+8,"105,193,149","+5,952","753,032","1,043","319,922","3,481","1,180,286,358","3,525,292","334,805,269",North America,3,287,0,8,0.02,"2,249"
2,India,"44,990,588",,"531,870",,"44,454,496",,"4,222",N/A,"31,985",378,"930,307,783","661,373","1,406,631,776",Asia,31,"2,645",2,,,3
3,France,"40,086,595","+5,210","167,311",,"39,862,390",,"56,894",869,"611,220","2,551","271,490,188","4,139,547","65,584,518",Europe,2,392,0,79,,867
4,Germany,"38,427,244",,"174,292",,"38,238,600",,"14,352",N/A,"458,102","2,078","122,332,384","1,458,359","83,883,596",Europe,2,481,1,,,171
5,Brazil,"37,601,257",,"702,907",,"36,249,161",,"649,189",N/A,"174,602","3,264","63,776,166","296,146","215,353,593",South America,6,306,3,,,"3,015"
6,Japan,"33,803,572",,"74,694",,N/A,N/A,N/A,83,"269,169",595,"100,414,883","799,578","125,584,838",Asia,4,"1,681",1,,,"95,582"
7,S. Korea,"31,703,511","+24,411","34,784",+17,"31,355,932","+19,017","312,795",169,"617,642",678,"15,804,065","307,892","51,329,899",Asia,2,"1,476",3,476,0.3,"6,094"
8,Italy,"25,857,572",,"190,392",,"25,545,397",,"121,783",75,"429,080","3,159","272,596,017","4,523,456","60,262,770",Europe,2,317,0,,,"2,021"
9,UK,"24,603,076",,"225,324",,"24,369,336","+1,645","8,416",N/A,"359,180","3,290","522,526,476","7,628,357","68,497,907",Europe,3,304,0,,,123
10,Russia,"22,929,149",,"399,057",,"22,361,277",,"168,815",N/A,"157,258","2,737","273,400,000","1,875,095","145,805,947",Europe,6,365,1,,,"1,158"
11,Turkey,"17,232,066",,"102,174",,N/A,N/A,N/A,,"201,399","1,194","162,743,369","1,902,052","85,561,976",Asia,5,837,1,,,"4,024"
12,Spain,"13,868,227",,"121,213",,"13,697,426",,"49,588",231,"296,843","2,595","471,036,328","10,082,298","46,719,142",Europe,3,385,0,,,"1,061"
13,Vietnam,"11,612,608","+1,232","43,206",,"10,638,168",+241,"931,234",59,"117,354",437,"85,826,548","867,342","98,953,541",Asia,9,"2,290",1,12,,"9,411"
14,Australia,"11,585,286",,"20,879",,"11,526,959",,"37,448",71,"444,412",801,"81,916,639","3,142,326","26,068,792",Australia/Oceania,2,"1,249",0,,,"1,437"
15,Taiwan,"10,239,998",,"19,005",,"10,220,993",,0,,"428,656",796,"30,742,304","1,286,903","23,888,595",Asia,2,"1,257",1,,,
16,Argentina,"10,054,251",,"130,509",,"9,923,097",,645,363,"218,522","2,837","35,716,069","776,264","46,010,234",South America,5,353,1,,,14
17,Netherlands,"8,610,372",,"22,992",,"8,587,380",,0,53,"500,270","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,
18,Mexico,"7,614,771",,"334,107",,"6,861,981",,"418,683",N/A,"57,879","2,540","20,013,810","152,124","131,562,772",North America,17,394,7,,,"3,182"
19,Iran,"7,611,743",,"146,257",,"7,366,014",,"99,472",137,"88,485","1,700","56,669,149","658,769","86,022,837",Asia,11,588,2,,,"1,156"
20,Indonesia,"6,807,513",+428,"161,771",+9,"6,633,292",+625,"12,450",N/A,"24,388",580,"114,158,919","408,975","279,134,505",Asia,41,"1,725",2,2,0.03,45
21,Poland,"6,516,915",+62,"119,610",,"5,335,940",,"1,061,365",185,"172,680","3,169","38,739,620","1,026,493","37,739,785",Europe,6,316,1,2,,"28,123"
22,Colombia,"6,367,600",,"142,748",,"6,188,967",,"35,885",342,"123,612","2,771","36,951,507","717,327","51,512,762",South America,8,361,1,,,697
23,Austria,"6,077,146",+399,"22,504",,"6,049,174",+245,"5,468",14,"670,270","2,482","211,273,524","23,302,116","9,066,710",Europe,1,403,0,44,,603
24,Greece,"6,059,649",,"36,917",,"6,011,923","+2,161","10,809",115,"587,367","3,578","102,228,365","9,909,078","10,316,637",Europe,2,279,0,,,"1,048"
25,Portugal,"5,585,859",,"26,701",,"5,556,286","+1,368","2,872",61,"550,843","2,633","46,139,518","4,549,993","10,140,570",Europe,2,380,0,,,283
26,Ukraine,"5,549,708",,"112,315",,"5,432,654","+6,612","4,739",,"128,489","2,600","32,603,805","754,855","43,192,122",Europe,8,385,1,,,110
27,Chile,"5,287,444",+52,"64,497",,"5,222,842",+68,105,26,"274,670","3,350","49,672,500","2,580,363","19,250,195",South America,4,298,0,3,,5
28,Malaysia,"5,100,249",,"37,087",,"5,044,652",,"18,510",36,"153,710","1,118","68,352,292","2,059,978","33,181,072",Asia,7,895,0,,,558
29,Israel,"4,826,031",+669,"12,527",+3,"4,798,473",,"15,031",21,"517,481","1,343","41,373,364","4,436,346","9,326,000",Asia,2,744,0,72,0.3,"1,612"
