#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"53,824,381","+103,190","1,092,045","+2,254","41,986,891","+129,549","10,745,445","25,966",,,,,,North America,,,,,,
,Asia,"76,508,023","+124,873","1,130,884","+1,585","73,230,128","+177,211","2,147,011","31,771",,,,,,Asia,,,,,,
,South America,"37,916,383","+23,973","1,158,015",+770,"35,908,264","+30,423","850,104","12,793",,,,,,South America,,,,,,
,Europe,"59,642,749","+138,402","1,233,423","+2,417","54,657,572","+118,562","3,751,754","11,684",,,,,,Europe,,,,,,
,Africa,"8,428,140","+8,408","213,128",+329,"7,707,879","+11,358","507,133","2,837",,,,,,Africa,,,,,,
,Oceania,"242,012","+3,161","3,053",+24,"187,942",+118,"51,017",390,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"236,562,409","+402,007","4,830,563","+7,379","213,679,382","+467,221","18,052,464","85,441","30,349",619.7,,,,All,,,,,,
1,USA,"44,776,407","+90,018","724,673","+1,756","34,262,998","+108,221","9,788,736","18,714","134,283","2,173","650,635,560","1,951,237","333,447,797",North America,7,460,1,270,5,"29,356"
2,India,"33,870,385","+19,380","449,568",+285,"33,168,055","+25,089","252,762","8,944","24,244",322,"575,394,042","411,853","1,397,087,126",Asia,41,"3,108",2,14,0.2,181
3,Brazil,"21,499,074","+20,528","598,871",+686,"20,488,785","+26,440","411,418","8,318","100,246","2,792","63,776,166","297,377","214,462,541",South America,10,358,3,96,3,"1,918"
4,UK,"7,967,985","+33,869","137,152",+166,"6,491,069","+37,937","1,339,764",769,"116,601","2,007","308,376,986","4,512,706","68,335,277",Europe,9,498,0,496,2,"19,606"
5,Russia,"7,637,427","+25,110","211,696",+895,"6,759,059","+18,568","666,672","2,300","52,306","1,450","194,000,000","1,328,646","146,013,340",Europe,19,690,1,172,6,"4,566"
6,Turkey,"7,296,879","+29,802","65,137",+228,"6,751,667","+32,269","480,075",633,"85,362",762,"88,074,508","1,030,333","85,481,567",Asia,12,"1,312",1,349,3,"5,616"
7,France,"7,033,755","+5,558","116,923",+75,"6,809,756","+9,094","107,076","1,355","107,459","1,786","143,234,831","2,188,277","65,455,540",Europe,9,560,0,85,1,"1,636"
8,Iran,"5,651,961","+13,226","121,563",+216,"5,135,887","+20,091","394,511","5,665","66,224","1,424","32,619,228","382,200","85,345,960",Asia,15,702,3,155,3,"4,622"
9,Argentina,"5,261,935","+1,216","115,323",+40,"5,126,085","+1,155","20,527","1,021","115,095","2,522","24,252,818","530,487","45,717,996",South America,9,396,2,27,0.9,449
10,Spain,"4,967,200","+1,801","86,621",+94,"4,791,228","+6,311","89,351",604,"106,188","1,852","65,473,038","1,399,666","46,777,606",Europe,9,540,1,39,2,"1,910"
11,Colombia,"4,964,454","+1,211","126,455",+30,"4,807,507","+1,453","30,492",342,"96,274","2,452","25,750,578","499,375","51,565,662",South America,10,408,2,23,0.6,591
12,Italy,"4,686,109","+2,466","131,118",+50,"4,464,692","+4,210","90,299",433,"77,649","2,173","93,845,563","1,555,029","60,349,737",Europe,13,460,1,41,0.8,"1,496"
13,Germany,"4,272,750","+7,768","94,419",+77,"4,032,400",,"145,931","1,336","50,793","1,122","73,348,901","871,940","84,121,536",Europe,20,891,1,92,0.9,"1,735"
14,Indonesia,"4,221,610","+1,404","142,338",+77,"4,049,449","+2,558","29,823",,"15,231",514,"40,335,567","145,529","277,164,912",Asia,66,"1,947",7,5,0.3,108
15,Mexico,"3,684,242","+2,282","279,104",+303,"3,044,136","+8,615","361,002","4,798","28,202","2,136","10,744,438","82,246","130,638,165",North America,35,468,12,17,2,"2,763"
16,Poland,"2,912,876","+1,325","75,741",+46,"2,665,239",+136,"171,896",195,"77,072","2,004","21,081,491","557,795","37,794,353",Europe,13,499,2,35,1,"4,548"
17,South Africa,"2,907,619",+768,"87,922",+103,"2,783,018","+1,453","36,679",546,"48,259","1,459","17,828,983","295,918","60,249,807",Africa,21,685,3,13,2,609
18,Philippines,"2,613,070","+9,055","38,828",,"2,471,165","+12,134","103,077","3,194","23,453",348,"21,406,155","192,127","111,416,502",Asia,43,"2,869",5,81,,925
19,Ukraine,"2,469,856","+9,846","57,206",+317,"2,268,752","+4,229","143,898",177,"56,906","1,318","13,003,972","299,614","43,402,368",Europe,18,759,3,227,7,"3,315"
20,Malaysia,"2,294,457","+8,817","26,876",+117,"2,131,636","+15,615","135,945",867,"69,766",817,"30,750,708","935,016","32,887,893",Asia,14,"1,224",1,268,4,"4,134"
21,Peru,"2,179,316",,"199,502",,N/A,N/A,N/A,966,"64,958","5,946","18,051,310","538,045","33,549,800",South America,15,168,2,,,"7,724"
22,Iraq,"2,014,104","+2,470","22,420",+28,"1,928,896","+3,243","62,788",404,"48,701",542,"15,313,653","370,283","41,356,653",Asia,21,"1,845",3,60,0.7,"1,518"
23,Netherlands,"2,011,530","+1,882","18,191",+7,"1,936,049","+2,345","57,290",133,"117,067","1,059","17,496,108","1,018,243","17,182,653",Europe,9,945,1,110,0.4,"3,334"
24,Japan,"1,705,778",+602,"17,756",+26,"1,668,940","+2,171","19,082",655,"13,539",141,"25,056,205","198,877","125,988,246",Asia,74,"7,096",5,5,0.2,151
25,Czechia,"1,694,910",+804,"30,483",+1,"1,656,527",+34,"7,900",39,"157,901","2,840","38,478,519","3,584,726","10,734,020",Europe,6,352,0,75,0.09,736
26,Chile,"1,657,749",+493,"37,506",+6,"1,613,029",+681,"7,214",379,"85,792","1,941","22,092,712","1,143,347","19,322,841",South America,12,515,1,26,0.3,373
27,Thailand,"1,657,231","+9,869","17,203",+92,"1,531,655","+11,152","108,373","3,324","23,668",246,"9,201,621","131,413","70,020,705",Asia,42,"4,070",8,141,1,"1,548"
28,Canada,"1,643,420","+2,814","28,050",+49,"1,572,982","+4,697","42,388",776,"43,068",735,"43,857,667","1,149,344","38,158,866",North America,23,"1,360",1,74,1,"1,111"
29,Bangladesh,"1,559,452",+694,"27,614",+23,"1,520,296",+708,"11,542","1,408","9,352",166,"9,844,917","59,038","166,755,191",Asia,107,"6,039",17,4,0.1,69
30,Israel,"1,296,343","+2,003","7,855",+12,"1,252,732","+3,984","35,756",489,"139,003",842,"27,152,490","2,911,483","9,326,000",Asia,7,"1,187",0,215,1,"3,834"
31,Romania,"1,289,156","+15,037","37,929",+252,"1,139,310","+8,519","111,917","1,480","67,581","1,988","13,158,273","689,788","19,075,818",Europe,15,503,1,788,13,"5,867"
32,Pakistan,"1,252,656","+1,308","27,947",+54,"1,178,883","+1,634","45,826","3,110","5,536",124,"19,639,052","86,789","226,284,627",Asia,181,"8,097",12,6,0.2,203
33,Belgium,"1,251,857","+1,621","25,632",+8,"1,166,396","+1,571","59,829",195,"107,426","2,200","20,203,188","1,733,707","11,653,175",Europe,9,455,1,139,0.7,"5,134"
34,Sweden,"1,155,534",,"14,836",,"1,116,715",+1,"23,983",39,"113,526","1,458","12,605,062","1,238,390","10,178,592",Europe,9,686,1,,,"2,356"
35,Portugal,"1,072,037",+730,"18,004",+4,"1,024,149","+1,064","29,884",62,"105,524","1,772","18,795,187","1,850,062","10,159,220",Europe,9,564,1,72,0.4,"2,942"
36,Serbia,"974,179","+7,190","8,481",+51,"837,684","+7,552","128,014",269,"112,065",976,"5,751,180","661,588","8,692,989",Europe,9,"1,025",2,827,6,"14,726"
37,Morocco,"936,236",+676,"14,372",+17,"911,738","+1,198","10,126",365,"24,992",384,"9,776,793","260,984","37,461,239",Africa,40,"2,607",4,18,0.5,270
38,Cuba,"900,512","+4,793","7,663",+45,"870,499","+5,511","22,350",326,"79,565",677,"9,765,273","862,817","11,317,901",North America,13,"1,477",1,423,4,"1,975"
39,Kazakhstan,"894,334","+1,624","11,350",+27,"832,498","+2,257","50,486",221,"46,924",596,"11,575,012","607,312","19,059,403",Asia,21,"1,679",2,85,1,"2,649"
40,Switzerland,"845,233","+1,019","11,120",+2,"777,746",,"56,367",168,"96,771","1,273","11,011,222","1,260,682","8,734,339",Europe,10,785,1,117,0.2,"6,453"
41,Jordan,"828,572","+1,068","10,762",+9,"804,784",+861,"13,026",430,"80,205","1,042","10,206,406","987,972","10,330,665",Asia,12,960,1,103,0.9,"1,261"
42,Hungary,"825,170",+294,"30,246",+16,"786,883",+146,"8,041",86,"85,693","3,141","6,988,310","725,725","9,629,422",Europe,12,318,1,31,2,835
43,Vietnam,"818,324","+4,363","19,979",+134,"747,053","+25,573","51,292",,"8,313",203,"42,517,091","431,902","98,441,425",Asia,120,"4,927",2,44,1,521
44,Nepal,"798,766",+762,"11,180",+6,"771,338","+1,114","16,248",,"26,808",375,"4,245,638","142,491","29,795,804",Asia,37,"2,665",7,26,0.2,545
45,Austria,"751,139",+910,"11,049",+15,"720,587","+1,708","19,503",232,"82,805","1,218","88,762,304","9,785,137","9,071,136",Europe,12,821,0,100,2,"2,150"
46,UAE,"737,073",+176,"2,104",+1,"730,093",+258,"4,876",,"73,408",210,"85,511,413","8,516,386","10,040,810",Asia,14,"4,772",0,18,0.10,486
47,Tunisia,"708,788",+585,"24,966",+30,"679,712","+1,300","4,110",205,"59,192","2,085","2,970,549","248,077","11,974,311",Africa,17,480,4,49,3,343
48,Greece,"666,517","+2,876","14,991",+35,"624,001",,"27,525",334,"64,343","1,447","21,130,436","2,039,845","10,358,845",Europe,16,691,0,278,3,"2,657"
49,Lebanon,"626,926",+728,"8,363",+7,"599,037",+857,"19,526",200,"92,373","1,232","4,780,275","704,339","6,786,899",Asia,11,812,1,107,1,"2,877"
50,Georgia,"621,420","+2,800","9,110",+42,"593,153","+1,485","19,157",,"156,155","2,289","9,107,274","2,288,540","3,979,513",Asia,6,437,0,704,11,"4,814"
51,Guatemala,"570,453",,"13,730",,"532,435",,"24,288",5,"31,117",749,"2,597,799","141,706","18,332,275",North America,32,"1,335",7,,,"1,325"
52,Belarus,"547,826","+1,978","4,212",+12,"525,144","+1,307","18,470",,"57,999",446,"8,650,065","915,796","9,445,405",Europe,17,"2,242",1,209,1,"1,955"
53,Saudi Arabia,"547,357",+42,"8,730",+3,"536,406",+36,"2,221",164,"15,420",246,"29,151,126","821,253","35,495,921",Asia,65,"4,066",1,1,0.08,63
54,Costa Rica,"539,422","+1,506","6,522",+28,"450,535","+1,403","82,365",444,"104,687","1,266","2,393,237","464,463","5,152,692",North America,10,790,2,292,5,"15,985"
55,Sri Lanka,"522,002",+784,"13,142",+40,"477,851",+477,"31,009",,"24,249",611,"4,950,195","229,960","21,526,376",Asia,41,"1,638",4,36,2,"1,441"
56,Bulgaria,"511,666","+2,866","21,320",+104,"442,488","+2,029","47,858",460,"74,343","3,098","4,891,646","710,741","6,882,463",Europe,13,323,1,416,15,"6,954"
57,Ecuador,"510,954",,"32,805",,"443,880",,"34,269",759,"28,418","1,825","1,850,217","102,904","17,980,099",South America,35,548,10,,,"1,906"
58,Bolivia,"501,616",+254,"18,766",+2,"461,958",+512,"20,892",220,"42,247","1,581","2,416,505","203,523","11,873,390",South America,24,633,5,21,0.2,"1,760"
59,Azerbaijan,"487,204",+826,"6,599",+15,"467,043","+1,597","13,562",,"47,512",644,"8,795,572","857,748","10,254,256",Asia,21,"1,554",1,81,1,"1,323"
60,Myanmar,"471,308","+1,526","17,957",+36,"425,447","+1,250","27,904",,"8,590",327,"4,411,315","80,397","54,869,247",Asia,116,"3,056",12,28,0.7,509
61,Panama,"467,861",,"7,244",,"457,585",,"3,032",49,"106,327","1,646","3,903,364","887,086","4,400,210",North America,9,607,1,,,689
