#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"7,262,190","+51,582","269,043","+1,586","4,168,352","+34,006","2,824,795","20,449",,,,,,North America,,,
,South America,"6,198,426","+66,718","199,936","+1,558","4,769,998","+60,994","1,228,492","15,125",,,,,,South America,,,
,Asia,"6,888,802","+103,635","139,633","+1,490","5,498,193","+85,010","1,250,976","18,900",,,,,,Asia,,,
,Europe,"3,533,210","+23,332","207,197",+266,"2,058,298","+12,556","1,267,715","5,623",,,,,,Europe,,,
,Africa,"1,241,912","+8,547","29,472",+331,"972,908","+8,062","239,532","1,264",,,,,,Africa,,,
,Oceania,"28,260",+112,629,+17,"22,904",+230,"4,727",46,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"25,153,521","+253,926","845,925","+5,248","17,491,304","+200,858","6,816,292","61,411","3,227",108.5,,,,All,,,
1,USA,"6,136,915","+40,680","186,825",+924,"3,400,962","+25,124","2,549,128","16,183","18,523",564,"81,067,254","244,684","331,314,584",North America,54,"1,773",4
2,Brazil,"3,846,965","+34,360","120,498",+904,"3,006,812","+30,016","719,655","8,318","18,078",566,"14,352,484","67,445","212,801,376",South America,55,"1,766",15
3,India,"3,539,712","+78,472","63,657",+944,"2,712,520","+64,982","763,535","8,944","2,561",46,"40,406,609","29,234","1,382,159,883",Asia,390,"21,713",34
4,Russia,"985,346","+4,941","17,025",+111,"804,383","+5,917","163,938","2,300","6,752",117,"36,000,000","246,669","145,944,672",Europe,148,"8,572",4
5,Peru,"639,435","+9,474","28,607",+136,"446,675","+8,658","164,153","1,524","19,351",866,"3,156,679","95,530","33,043,934",South America,52,"1,155",10
6,South Africa,"622,551","+2,419","13,981",+238,"536,694","+2,759","71,876",539,"10,476",235,"3,652,970","61,470","59,426,511",Africa,95,"4,251",16
7,Colombia,"599,914","+9,394","19,064",+297,"440,574","+10,954","140,276","1,493","11,770",374,"2,685,355","52,686","50,968,843",South America,85,"2,674",19
8,Mexico,"585,738","+5,824","63,146",+552,"404,667","+4,188","117,925","3,221","4,535",489,"1,319,957","10,221","129,147,534",North America,220,"2,045",98
9,Spain,"455,621",,"29,011",,N/A,N/A,N/A,751,"9,744",620,"8,517,446","182,161","46,757,733",Europe,103,"1,612",5
10,Chile,"408,009","+2,037","11,181",+49,"381,183","+1,731","15,645",959,"21,314",584,"2,365,753","123,587","19,142,366",South America,47,"1,712",8
11,Argentina,"401,239","+9,230","8,353",+82,"287,220","+7,055","105,666","2,192","8,865",185,"1,222,359","27,006","45,261,789",South America,113,"5,419",37
12,Iran,"371,816","+1,905","21,359",+110,"319,847","+1,577","30,610","3,791","4,418",254,"3,184,857","37,842","84,162,243",Asia,226,"3,940",26
13,UK,"332,752","+1,108","41,498",+12,N/A,N/A,N/A,60,"4,897",611,"16,273,209","239,511","67,943,420",Europe,204,"1,637",4
14,Saudi Arabia,"313,911",+987,"3,840",+27,"288,441","+1,038","21,630","1,555","8,995",110,"5,026,127","144,021","34,898,530",Asia,111,"9,088",7
15,Bangladesh,"308,925","+2,131","4,206",+32,"198,863","+2,027","105,856",,"1,873",25,"1,525,815","9,250","164,949,951",Asia,534,"39,218",108
16,Pakistan,"295,372",+319,"6,284",+1,"280,340",+403,"8,748",642,"1,333",28,"2,581,695","11,653","221,554,094",Asia,750,"35,257",86
17,France,"272,530","+5,453","30,602",+6,"86,177",,"155,751",387,"4,174",469,"6,175,223","94,571","65,296,963",Europe,240,"2,134",11
18,Turkey,"267,064","+1,549","6,284",+39,"242,812","+1,003","17,968",917,"3,161",74,"6,937,088","82,112","84,482,851",Asia,316,"13,444",12
19,Italy,"266,853","+1,444","35,473",+1,"208,224","+1,322","23,156",79,"4,415",587,"8,509,618","140,778","60,447,245",Europe,227,"1,704",7
20,Germany,"242,824",+710,"9,363",+3,"217,061",,"16,400",245,"2,897",112,"11,208,091","133,705","83,827,321",Europe,345,"8,953",7
21,Iraq,"227,446","+3,834","6,891",+77,"169,020","+4,146","51,535",579,"5,635",171,"1,567,133","38,828","40,360,411",Asia,177,"5,857",26
22,Philippines,"213,131","+3,637","3,419",+94,"135,101",+655,"74,611",837,"1,941",31,"2,515,352","22,906","109,810,397",Asia,515,"32,118",44
23,Indonesia,"169,195","+3,308","7,261",+92,"122,802","+1,902","39,132",,618,27,"2,198,403","8,024","273,982,115",Asia,"1,619","37,733",125
24,Canada,"127,677",+319,"9,113",+5,"113,501",+267,"5,063",50,"3,378",241,"5,402,249","142,936","37,794,891",North America,296,"4,147",7
25,Qatar,"118,407",+211,196,,"115,251",+234,"2,960",67,"42,171",70,"620,128","220,859","2,807,805",Asia,24,"14,326",5
26,Ukraine,"116,978","+2,481","2,492",+41,"56,138","+1,055","58,348",177,"2,677",57,"1,516,712","34,715","43,690,148",Europe,373,"17,532",29
