#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"118,125,867","+11,263","1,555,574",+69,"113,636,234","+22,637","2,934,059","7,782",,,,,,North America,,,,,,
,Asia,"194,775,773","+84,002","1,490,848",+168,"187,926,325","+91,831","5,358,600","9,403",,,,,,Asia,,,,,,
,Europe,"235,127,323","+13,212","1,946,778",+225,"228,777,080","+267,244","4,403,465","7,690",,,,,,Europe,,,,,,
,South America,"64,511,744","+10,631","1,333,443",+67,"62,859,398","+25,492","318,903","10,102",,,,,,South America,,,,,,
,Oceania,"12,682,447","+4,917","21,748",+5,"12,512,253","+2,928","148,446",101,,,,,,Australia/Oceania,,,,,,
,Africa,"12,681,761","+1,694","257,942",+7,"12,007,856",+807,"415,963",899,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"637,905,636","+125,719","6,606,348",+541,"617,719,852","+410,939","13,579,436","35,977","81,837",847.5,,,,All,,,,,,
1,USA,"99,667,822","+10,355","1,098,315",+68,"97,225,596","+18,636","1,343,911","2,598","297,689","3,280","1,132,494,150","3,382,546","334,805,269",North America,3,305,0,31,0.2,"4,014"
2,India,"44,661,516",,"530,509",,"44,116,492",,"14,515",698,"31,751",377,"901,728,285","641,055","1,406,631,776",Asia,31,"2,651",2,,,10
3,France,"36,971,727","+3,645","157,429",+109,"36,198,374","+97,044","615,924",869,"563,726","2,400","271,490,188","4,139,547","65,584,518",Europe,2,417,0,56,2,"9,391"
4,Germany,"35,823,771",,"154,535",,"34,509,500","+119,900","1,159,736","1,406","427,065","1,842","122,332,384","1,458,359","83,883,596",Europe,2,543,1,,,"13,826"
5,Brazil,"34,897,510","+4,639","688,444",+19,"34,085,759","+18,064","123,307","8,318","162,047","3,197","63,776,166","296,146","215,353,593",South America,6,313,3,22,0.09,573
