#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"125,837,776","+5,963","1,624,040",+69,"121,422,044","+30,547","2,791,692","7,035",,,,,,North America,,,,,,
,Asia,"215,446,053","+22,976","1,541,257",+57,"199,966,563","+20,162","13,938,233","15,521",,,,,,Asia,,,,,,
,Europe,"248,042,274","+25,835","2,032,263",+216,"243,717,418","+58,791","2,292,593","6,429",,,,,,Europe,,,,,,
,South America,"68,400,883","+1,429","1,352,957",,"66,416,501","+1,158","631,425","10,174",,,,,,South America,,,,,,
,Oceania,"14,018,372",+1,"26,715",,"13,838,932",,"152,725",61,,,,,,Australia/Oceania,,,,,,
,Africa,"12,813,559",+308,"258,670",,"12,080,951",+17,"473,938",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"684,559,638","+56,512","6,835,917",+342,"657,443,115","+110,675","20,280,606","39,768","87,823",877.0,,,,All,,,,,,
1,USA,"106,346,076","+3,303","1,156,646",+54,"104,115,555","+26,563","1,073,875","1,869","317,636","3,455","1,175,122,906","3,509,870","334,805,269",North America,3,289,0,10,0.2,"3,207"
2,India,"44,739,054",,"530,929",,"44,182,538",,"25,587",N/A,"31,806",377,"922,164,863","655,584","1,406,631,776",Asia,31,"2,649",2,,,18
3,France,"39,827,031","+9,374","165,829",+35,"39,524,816","+7,170","136,386",869,"607,263","2,528","271,490,188","4,139,547","65,584,518",Europe,2,395,0,143,0.5,"2,080"
4,Germany,"38,366,479","+3,136","171,279",+110,"38,110,400","+5,900","84,800",N/A,"457,378","2,042","122,332,384","1,458,359","83,883,596",Europe,2,490,1,37,1,"1,011"
5,Brazil,"37,319,254",,"700,556",,"36,249,161",,"369,537",N/A,"173,293","3,253","63,776,166","296,146","215,353,593",South America,6,307,3,,,"1,716"
6,Japan,"33,500,042","+8,562","74,029",+27,"21,722,879",+809,"11,703,134",57,"266,752",589,"98,535,136","784,610","125,584,838",Asia,4,"1,696",1,68,0.2,"93,189"
7,S. Korea,"30,883,824","+12,084","34,309",+13,"30,664,734","+8,800","184,781",136,"601,673",668,"15,804,065","307,892","51,329,899",Asia,2,"1,496",3,235,0.3,"3,600"
8,Italy,"25,695,311",,"189,089",,"25,372,554",,"133,668",84,"426,388","3,138","270,012,027","4,480,578","60,262,770",Europe,2,319,0,,,"2,218"
