#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"124,579,849","+6,094","1,611,211",+63,"119,802,429","+14,657","3,166,209","7,753",,,,,,North America,,,,,,
,Asia,"214,312,511","+37,076","1,536,600",+139,"198,950,641","+41,499","13,825,270","15,511",,,,,,Asia,,,,,,
,Europe,"246,255,139","+29,187","2,016,870",+115,"241,863,147","+51,817","2,375,122","6,467",,,,,,Europe,,,,,,
,South America,"67,993,217","+1,474","1,350,520",+23,"66,253,275","+2,034","389,422","10,192",,,,,,South America,,,,,,
,Oceania,"13,996,296",+5,"26,116",,"13,834,559",+1,"135,621",64,,,,,,Australia/Oceania,,,,,,
,Africa,"12,793,728",+85,"258,581",,"12,075,119",+52,"460,028",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"679,931,461","+73,921","6,799,913",+340,"652,779,876","+110,060","20,351,672","40,535","87,229",872.4,,,,All,,,,,,
1,USA,"105,276,498","+6,089","1,145,499",+63,"102,667,426","+13,076","1,463,573","2,587","314,441","3,421","1,166,843,657","3,485,141","334,805,269",North America,3,292,0,18,0.2,"4,371"
2,India,"44,686,371",,"530,771",,"44,153,343",,"2,257",N/A,"31,768",377,"918,679,922","653,106","1,406,631,776",Asia,31,"2,650",2,,,2
3,France,"39,622,231","+5,651","164,963",+34,"39,387,179","+3,939","70,089",869,"604,140","2,515","271,490,188","4,139,547","65,584,518",Europe,2,398,0,86,0.5,"1,069"
4,Germany,"38,144,033",,"167,951",,"37,699,200","+19,800","276,882",N/A,"454,726","2,002","122,332,384","1,458,359","83,883,596",Europe,2,499,1,,,"3,301"
5,Brazil,"37,038,230",,"699,006",,"36,216,411",,"122,813",N/A,"171,988","3,246","63,776,166","296,146","215,353,593",South America,6,308,3,,,570
6,Japan,"33,205,088","+14,524","72,387",+67,"21,684,955","+1,051","11,447,746",166,"264,404",576,"95,119,322","757,411","125,584,838",Asia,4,"1,735",1,116,0.5,"91,155"
7,S. Korea,"30,513,721","+10,817","33,977",+16,"30,291,522","+13,489","188,222",164,"594,463",662,"15,804,065","307,892","51,329,899",Asia,2,"1,511",3,211,0.3,"3,667"
8,Italy,"25,576,852",,"188,094",,"25,219,653",,"169,105",133,"424,422","3,121","267,663,187","4,441,601","60,262,770",Europe,2,320,0,,,"2,806"
9,UK,"24,341,615",,"206,246",,"24,087,869","+3,539","47,500",N/A,"355,363","3,011","522,526,476","7,628,357","68,497,907",Europe,3,332,0,,,693
