#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"36,180,771","+42,679","824,542",+462,"27,893,927","+59,443","7,462,302","15,411",,,,,,North America,,,
,South America,"21,571,928","+62,523","564,994","+1,707","19,230,148","+88,367","1,776,786","21,449",,,,,,South America,,,
,Asia,"29,335,083","+225,210","434,415","+1,719","26,639,265","+173,052","2,261,403","26,300",,,,,,Asia,,,
,Europe,"40,438,694","+179,457","926,213","+2,273","28,527,689","+109,912","10,984,792","32,592",,,,,,Europe,,,
,Africa,"4,305,078","+9,277","114,129",+266,"3,856,354","+5,933","334,595","3,071",,,,,,Africa,,,
,Oceania,"58,156",+447,"1,143",+1,"34,602",+15,"22,411",6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"131,890,431","+519,593","2,865,451","+6,428","106,182,691","+436,722","22,842,289","98,829","16,920",367.6,,,,All,,,
1,USA,"31,419,550","+36,202","568,765",+258,"23,946,479","+51,847","6,904,306","8,703","94,502","1,711","409,357,398","1,231,247","332,473,823",North America,11,585,1
2,Brazil,"12,984,956","+31,359","331,530","+1,233","11,357,521","+51,775","1,295,905","8,318","60,761","1,551","28,600,000","133,830","213,704,094",South America,16,645,7
3,India,"12,587,920","+103,793","165,132",+477,"11,679,958","+52,836","742,830","8,944","9,054",119,"248,125,908","178,473","1,390,271,710",Asia,110,"8,419",6
4,France,"4,822,470","+60,922","96,678",+185,"299,624","+1,890","4,426,168","5,341","73,757","1,479","66,728,544","1,020,577","65,383,138",Europe,14,676,1
5,Russia,"4,580,894","+8,817","100,374",+357,"4,204,081","+8,212","276,439","2,300","31,380",688,"121,600,000","832,979","145,981,988",Europe,32,"1,454",1
6,UK,"4,359,388","+2,297","126,836",+10,"3,901,642","+13,187","330,910",517,"63,962","1,861","127,546,869","1,871,386","68,156,365",Europe,16,537,1
7,Italy,"3,668,264","+18,025","111,030",+326,"2,988,199","+13,511","569,035","3,703","60,739","1,838","51,200,043","847,763","60,394,257",Europe,16,544,1
8,Turkey,"3,487,050","+41,998","32,263",+185,"3,105,350","+22,674","349,437","2,311","41,012",379,"39,566,099","465,343","85,025,578",Asia,24,"2,635",2
9,Spain,"3,300,965",,"75,698",,"3,054,725",,"170,542","1,892","70,581","1,619","42,707,830","913,174","46,768,532",Europe,14,618,1
10,Germany,"2,895,631","+9,611","77,557",+55,"2,569,400","+9,000","248,674","3,680","34,477",923,"50,399,177","600,082","83,987,205",Europe,29,"1,083",2
11,Colombia,"2,446,219","+9,022","64,094",+162,"2,317,564","+8,208","64,561","2,603","47,691","1,250","12,902,882","251,552","51,293,169",South America,21,800,4
12,Poland,"2,438,542","+22,947","54,941",+204,"1,978,433","+32,439","405,168","4,199","64,486","1,453","12,413,519","328,269","37,815,112",Europe,16,688,3
13,Argentina,"2,393,492","+9,955","56,199",+93,"2,140,480","+9,840","196,813","3,626","52,593","1,235","9,069,998","199,298","45,509,703",South America,19,810,5
14,Mexico,"2,249,195","+1,838","204,011",+157,"1,785,643","+4,014","259,541","4,798","17,307","1,570","6,133,559","47,197","129,957,579",North America,58,637,21
15,Iran,"1,932,074","+11,680","63,160",+161,"1,650,569","+8,151","218,345","4,057","22,782",745,"13,111,118","154,602","84,805,503",Asia,44,"1,343",6
16,Ukraine,"1,745,709","+13,738","34,333",+258,"1,347,193","+4,657","364,183",177,"40,100",789,"8,297,800","190,606","43,533,761",Europe,25,"1,268",5
17,Peru,"1,573,961",,"52,625",,"1,492,052",,"29,284","2,373","47,239","1,579","9,483,230","284,621","33,318,834",South America,21,633,4
18,South Africa,"1,551,964",+463,"52,987",+33,"1,477,363",+758,"21,614",546,"25,921",885,"9,986,203","166,787","59,873,910",Africa,39,"1,130",6
19,Czechia,"1,551,896","+2,149","26,945",+44,"1,401,300",+122,"123,651","1,446","144,712","2,513","13,107,402","1,222,242","10,724,062",Europe,7,398,1
20,Indonesia,"1,534,255","+6,731","41,669",+427,"1,375,877","+9,663","116,709",,"5,565",151,"12,934,115","46,912","275,711,724",Asia,180,"6,617",21
21,Netherlands,"1,302,146","+6,822","16,622",+16,N/A,N/A,N/A,733,"75,867",968,"10,298,103","599,995","17,163,648",Europe,13,"1,033",2
22,Chile,"1,026,785","+7,307","23,644",+120,"958,400","+7,511","44,741","2,884","53,366","1,229","11,491,602","597,263","19,240,441",South America,19,814,2
23,Canada,"1,003,988","+2,343","23,062",+12,"922,524","+1,065","58,402",704,"26,426",607,"27,770,015","730,931","37,992,684",North America,38,"1,647",1
24,Romania,"974,375","+4,151","24,070",+97,"871,950","+4,287","78,355","1,456","50,908","1,258","7,459,074","389,712","19,139,982",Europe,20,795,3
25,Belgium,"897,474","+4,889","23,130",+47,"57,895",+224,"816,449",801,"77,183","1,989","11,372,138","978,007","11,627,875",Europe,13,503,1
26,Iraq,"873,568","+5,368","14,463",+33,"778,535","+5,303","80,570",453,"21,358",354,"8,197,431","200,417","40,901,793",Asia,47,"2,828",5
27,Israel,"834,247",+177,"6,243",+7,"822,787","+1,039","5,217",344,"90,703",679,"13,576,884","1,476,135","9,197,590",Asia,11,"1,473",1
28,Portugal,"823,335",+193,"16,879",+4,"780,322",+349,"26,134",117,"80,925","1,659","9,126,967","897,078","10,174,102",Europe,12,603,1
29,Sweden,"813,191",,"13,498",,N/A,N/A,N/A,319,"80,141","1,330","7,201,692","709,737","10,146,989",Europe,12,752,1
30,Philippines,"795,051","+11,028","13,425",+2,"646,100","+41,205","135,526",785,"7,183",121,"10,393,648","93,904","110,683,194",Asia,139,"8,245",11
31,Pakistan,"687,908","+5,020","14,778",+81,"613,058","+3,367","60,072","3,568","3,069",66,"10,403,335","46,418","224,124,781",Asia,326,"15,166",22
32,Hungary,"685,979","+6,566","21,715",+211,"416,972","+1,371","247,292","1,440","71,147","2,252","4,753,281","492,992","9,641,701",Europe,14,444,2
