#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"40,607,508","+26,777","918,177",+580,"34,096,667","+27,237","5,592,664","10,912",,,,,,North America,,,,,,
,Asia,"55,834,529","+148,095","791,871","+2,442","53,216,935","+144,180","1,825,723","26,539",,,,,,Asia,,,,,,
,South America,"32,906,188","+102,810","1,004,818","+3,550","29,883,727","+125,926","2,017,643","30,024",,,,,,South America,,,,,,
,Europe,"47,980,412","+68,984","1,102,696",+964,"45,425,354","+44,882","1,452,362","7,019",,,,,,Europe,,,,,,
,Africa,"5,549,169","+33,379","143,261",+678,"4,843,364","+17,488","562,544","4,669",,,,,,Africa,,,,,,
,Oceania,"74,478",+324,"1,280",,"68,807",+74,"4,391",29,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"182,953,005","+380,369","3,962,118","+8,214","167,535,560","+359,787","11,455,327","79,192","23,471",508.3,,,,All,,,,,,
1,USA,"34,542,406","+12,456","620,212",+216,"29,024,158","+18,998","4,898,036","3,864","103,751","1,863","505,953,385","1,519,679","332,934,343",North America,10,537,1,37,0.6,"14,712"
2,India,"30,410,577","+48,878","399,475",+991,"29,481,522","+62,025","529,580","8,944","21,823",287,"410,100,044","294,296","1,393,494,216",Asia,46,"3,488",3,35,0.7,380
3,Brazil,"18,559,164","+45,859","518,246","+2,127","16,858,632","+79,496","1,182,286","8,318","86,700","2,421","53,209,627","248,570","214,062,708",South America,12,413,4,214,10,"5,523"
4,France,"5,775,301","+2,457","111,082",+25,"5,618,910","+4,442","45,309","1,204","88,284","1,698","93,089,184","1,423,004","65,417,371",Europe,11,589,1,38,0.4,693
5,Russia,"5,514,599","+21,042","135,214",+669,"5,000,393","+16,356","378,992","2,300","37,772",926,"149,600,000","1,024,680","145,996,812",Europe,26,"1,080",1,144,5,"2,596"
6,Turkey,"5,425,652","+5,496","49,732",+45,"5,294,285","+7,191","81,635",727,"63,651",583,"60,786,975","713,117","85,241,182",Asia,16,"1,714",1,64,0.5,958
7,UK,"4,800,907","+26,068","128,140",+14,"4,324,876","+2,806","347,891",283,"70,352","1,878","212,221,289","3,109,881","68,240,959",Europe,14,533,0,382,0.2,"5,098"
8,Argentina,"4,470,374","+22,673","94,304",+636,"4,076,921","+14,676","299,149","6,308","98,017","2,068","16,695,671","366,067","45,608,189",South America,10,484,3,497,14,"6,559"
9,Italy,"4,259,909",+776,"127,566",+24,"4,081,902","+3,135","50,441",247,"70,560","2,113","71,583,206","1,185,678","60,373,207",Europe,14,473,1,13,0.4,835
10,Colombia,"4,240,982","+27,908","106,544",+610,"3,936,156","+27,846","198,282","8,155","82,474","2,072","19,936,910","387,712","51,422,011",South America,12,483,3,543,12,"3,856"
11,Spain,"3,808,960","+9,227","80,875",+46,"3,599,724","+2,619","128,361",601,"81,435","1,729","52,691,812","1,126,548","46,772,822",Europe,12,578,1,197,1.0,"2,744"
12,Germany,"3,736,223",+841,"91,459",+59,"3,624,200","+1,600","20,564",736,"44,452","1,088","63,813,168","759,222","84,050,720",Europe,22,919,1,10,0.7,245
13,Iran,"3,204,557","+11,748","84,264",+137,"2,876,828","+14,567","243,465","3,183","37,674",991,"23,308,926","274,026","85,061,045",Asia,27,"1,009",4,138,2,"2,862"
14,Poland,"2,879,912",+104,"75,021",+16,"2,651,787",+28,"153,104",153,"76,177","1,984","17,405,420","460,396","37,805,297",Europe,13,504,2,3,0.4,"4,050"
15,Mexico,"2,513,164","+5,711","232,803",+195,"1,997,381","+3,367","282,980","4,798","19,291","1,787","7,483,779","57,444","130,279,378",North America,52,560,17,44,1,"2,172"
16,Ukraine,"2,235,096",+633,"52,340",+40,"2,166,668","+2,294","16,088",177,"51,415","1,204","10,840,333","249,366","43,471,635",Europe,19,831,4,15,0.9,370
17,Indonesia,"2,178,272","+21,807","58,491",+467,"1,880,413","+10,807","239,368",,"7,881",212,"19,924,080","72,085","276,398,829",Asia,127,"4,725",14,79,2,866
18,Peru,"2,052,065",,"192,331",,N/A,N/A,N/A,"2,391","61,388","5,754","14,146,986","423,207","33,428,041",South America,16,174,2,,,"4,160"
19,South Africa,"1,973,972","+19,506","60,647",+383,"1,748,042","+8,066","165,283",546,"32,871","1,010","13,062,835","217,527","60,051,644",Africa,30,990,5,325,6,"2,752"
20,Netherlands,"1,685,000",+634,"17,745",,"1,631,715","+2,038","35,540",137,"98,121","1,033","14,730,069","857,764","17,172,634",Europe,10,968,1,37,,"2,070"
21,Czechia,"1,667,287",+160,"30,303",,"1,635,579",+13,"1,405",10,"155,403","2,824","29,236,891","2,725,092","10,728,771",Europe,6,354,0,15,,131
22,Chile,"1,555,902","+2,128","32,545",+56,"1,494,284",,"29,073","2,994","80,703","1,688","16,972,436","880,340","19,279,402",South America,12,592,1,110,3,"1,508"
23,Canada,"1,415,284",+548,"26,295",+22,"1,381,902",+846,"7,087",466,"37,175",691,"36,705,571","964,128","38,071,259",North America,27,"1,448",1,14,0.6,186
24,Philippines,"1,412,559","+4,509","24,662",+105,"1,339,248","+5,839","48,649","1,957","12,722",222,"14,931,545","134,482","111,029,921",Asia,79,"4,502",7,41,0.9,438
25,Iraq,"1,345,904","+7,300","17,186",+30,"1,245,528","+4,550","83,190",629,"32,734",418,"11,722,771","285,109","41,116,863",Asia,31,"2,392",4,178,0.7,"2,023"
26,Sweden,"1,089,990",,"14,591",,"1,058,399","+1,904","17,000",41,"107,262","1,436","10,828,578","1,065,602","10,161,931",Europe,9,696,1,,,"1,673"
27,Belgium,"1,084,550","+1,072","25,170",+2,"1,036,032","+2,208","23,348",147,"93,176","2,162","15,200,004","1,305,860","11,639,838",Europe,11,462,1,92,0.2,"2,006"
28,Romania,"1,080,792",+52,"33,786",+4,"1,045,351",,"1,655",73,"56,557","1,768","9,805,932","513,140","19,109,644",Europe,18,566,2,3,0.2,87
29,Pakistan,"957,371",+979,"22,281",+27,"903,484","+1,499","31,606","1,871","4,252",99,"14,544,085","64,598","225,146,012",Asia,235,"10,105",15,4,0.1,140
30,Bangladesh,"913,258","+8,822","14,503",+115,"816,250","+4,550","82,505","1,190","5,491",87,"6,608,927","39,736","166,320,679",Asia,182,"11,468",25,53,0.7,496
31,Portugal,"879,557","+2,362","17,096",+4,"828,990","+1,021","33,471",120,"86,510","1,682","13,137,838","1,292,196","10,167,065",Europe,12,595,1,232,0.4,"3,292"
32,Israel,"841,777",+291,"6,429",,"833,466",+69,"1,882",26,"90,261",689,"15,032,200","1,611,859","9,326,000",Asia,11,"1,451",1,31,,202
33,Hungary,"808,128",+52,"29,992",+1,"738,782",+240,"39,354",23,"83,866","3,113","6,130,295","636,194","9,635,895",Europe,12,321,2,5,0.1,"4,084"
34,Japan,"798,159","+1,380","14,740",+35,"766,616","+1,703","16,803",523,"6,330",117,"16,375,808","129,874","126,090,407",Asia,158,"8,554",8,11,0.3,133
35,Malaysia,"751,979","+6,276","5,170",+62,"682,680","+4,929","64,129",905,"22,942",158,"14,557,356","444,120","32,777,993",Asia,44,"6,340",2,191,2,"1,956"
36,Jordan,"751,404",+518,"9,750",+7,"735,094",+460,"6,560",470,"72,925",946,"7,869,709","763,765","10,303,841",Asia,14,"1,057",1,50,0.7,637
37,Serbia,"716,562",+104,"7,047",+4,"707,591",+168,"1,924",12,"82,342",810,"4,414,477","507,279","8,702,273",Europe,12,"1,235",2,12,0.5,221
38,Switzerland,"703,004",+129,"10,891",+4,"683,865",+850,"8,248",41,"80,642","1,249","8,306,968","952,897","8,717,589",Europe,12,800,1,15,0.5,946
39,Austria,"650,412",+59,"10,702",+2,"637,751",+138,"1,959",60,"71,809","1,182","55,096,277","6,082,917","9,057,542",Europe,14,846,0,7,0.2,216
40,Nepal,"638,805","+1,889","9,112",+41,"596,132","+3,597","33,561",,"21,540",307,"3,344,133","112,761","29,656,736",Asia,46,"3,255",9,64,1,"1,132"
41,UAE,"632,907","+1,747","1,811",+4,"611,442","+1,731","19,654",,"63,233",181,"57,735,677","5,768,291","10,009,147",Asia,16,"5,527",0,175,0.4,"1,964"
42,Lebanon,"544,866",+161,"7,851",+3,"532,537",+108,"4,478",54,"80,187","1,155","4,731,376","696,307","6,794,960",Asia,12,865,1,24,0.4,659
43,Morocco,"531,361",+776,"9,296",+4,"517,576",+517,"4,489",154,"14,228",249,"6,835,770","183,042","37,345,323",Africa,70,"4,017",5,21,0.1,120
44,Saudi Arabia,"487,592","+1,486","7,819",+15,"467,633","+1,055","12,140","1,406","13,792",221,"21,902,140","619,542","35,352,132",Asia,73,"4,521",2,42,0.4,343
45,Ecuador,"458,504","+1,015","21,560",+15,"423,688",,"13,256",422,"25,602","1,204","1,545,526","86,299","17,909,055",South America,39,831,12,57,0.8,740
46,Bolivia,"437,623","+2,055","16,702",+71,"358,851","+2,276","62,070",200,"36,989","1,412","1,813,334","153,267","11,831,182",South America,27,708,7,174,6,"5,246"
47,Kazakhstan,"423,137","+2,016","4,349",+13,"395,262","+1,223","23,526",221,"22,270",229,"11,575,012","609,215","18,999,894",Asia,45,"4,369",2,106,0.7,"1,238"
48,Greece,"422,456",+627,"12,687",+11,"405,030",+440,"4,739",196,"40,729","1,223","10,632,619","1,025,100","10,372,272",Europe,25,818,1,60,1,457
49,Bulgaria,"421,829",+78,"18,061",+12,"394,657",+188,"9,111",179,"61,168","2,619","3,192,798","462,976","6,896,247",Europe,16,382,2,11,2,"1,321"
50,Paraguay,"421,589",,"12,763",,"368,004",,"40,822",536,"58,395","1,768","1,524,660","211,184","7,219,595",South America,17,566,5,,,"5,654"
51,Tunisia,"420,103","+5,921","14,959",+116,"354,441","+2,261","50,703",526,"35,180","1,253","1,718,172","143,882","11,941,557",Africa,28,798,7,496,10,"4,246"
52,Belarus,"417,189",+914,"3,143",+11,"409,797",+919,"4,249",,"44,165",333,"6,795,494","719,387","9,446,226",Europe,23,"3,005",1,97,1,450
