#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"78,102,864","+441,705","1,274,859","+1,232","52,532,055","+87,926","24,295,950","31,937",,,,,,North America,,,,,,
,Asia,"89,833,873","+553,072","1,270,346",+914,"84,217,812","+325,349","4,345,715","26,273",,,,,,Asia,,,,,,
,South America,"42,855,365","+205,118","1,197,852",+419,"38,771,032","+138,817","2,886,481","13,898",,,,,,South America,,,,,,
,Europe,"103,417,845","+961,828","1,570,906","+2,548","80,987,800","+471,897","20,859,139","21,194",,,,,,Europe,,,,,,
,Africa,"10,462,555","+36,664","234,127",+383,"9,251,481","+28,676","976,947","2,717",,,,,,Africa,,,,,,
,Oceania,"1,812,347","+104,091","4,936",+64,"607,648",+349,"1,199,763",418,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"326,485,570","+2,302,478","5,553,041","+5,560","266,368,534","+1,053,014","54,563,995","96,437","41,885",712.4,,,,All,,,,,,
1,USA,"66,570,385","+360,850","872,937",+851,"43,050,887","+30,963","22,646,561","25,741","199,320","2,614","857,458,842","2,567,336","333,987,717",North America,5,383,0,"1,080",3,"67,807"
2,India,"37,119,961","+268,999","486,094",+314,"35,076,256","+128,866","1,557,611","8,944","26,498",347,"700,712,824","500,200","1,400,865,237",Asia,38,"2,882",2,192,0.2,"1,112"
3,Brazil,"22,975,723","+48,520","621,007",+160,"21,710,831",,"643,885","8,318","106,922","2,890","63,776,166","296,795","214,882,985",South America,9,346,3,226,0.7,"2,996"
4,UK,"15,147,120","+81,713","151,899",+287,"11,299,374","+90,673","3,695,847",777,"221,338","2,220","430,233,640","6,286,799","68,434,456",Europe,5,451,0,"1,194",4,"54,006"
5,France,"13,894,255","+324,580","126,869",+148,"8,989,347","+27,506","4,778,039","3,895","212,140","1,937","211,520,605","3,229,535","65,495,677",Europe,5,516,0,"4,956",2,"72,952"
6,Russia,"10,774,304","+27,179","320,634",+723,"9,835,884","+26,584","617,786","2,300","73,781","2,196","245,900,000","1,683,892","146,030,720",Europe,14,455,1,186,5,"4,231"
7,Turkey,"10,403,064","+63,967","84,622",+177,"9,596,609","+52,016","721,833","1,128","121,341",987,"124,665,228","1,454,087","85,734,344",Asia,8,"1,013",1,746,2,"8,419"
