#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"122,905,588","+10,916","1,591,408",+72,"117,680,937","+15,764","3,633,243","9,332",,,,,,North America,,,,,,
,Asia,"211,694,779","+133,428","1,524,371",+530,"196,119,862","+169,461","14,050,546","17,252",,,,,,Asia,,,,,,
,Europe,"244,236,776","+14,692","1,998,420",+70,"239,677,670","+40,827","2,560,686","6,803",,,,,,Europe,,,,,,
,South America,"67,556,893","+8,541","1,345,849",+97,"65,466,296","+30,804","744,748","10,294",,,,,,South America,,,,,,
,Oceania,"13,842,392",+17,"24,604",,"13,648,114",+4,"169,674",108,,,,,,Australia/Oceania,,,,,,
,Africa,"12,763,764",+54,"258,439",,"12,051,366",+215,"453,959",838,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"673,000,913","+167,648","6,743,106",+769,"644,644,951","+257,075","21,612,856","44,627","86,340",865.1,,,,All,,,,,,
1,USA,"103,828,667","+5,334","1,128,521",+21,"100,773,714","+8,466","1,926,432","4,149","310,117","3,371","1,157,889,067","3,458,396","334,805,269",North America,3,297,0,16,0.06,"5,754"
2,India,"44,681,884",,"530,730",,"44,149,111",,"2,043",698,"31,765",377,"914,020,290","649,794","1,406,631,776",Asia,31,"2,650",2,,,1
3,France,"39,481,072","+4,324","163,752",,"39,167,270","+14,961","150,050",869,"601,988","2,497","271,490,188","4,139,547","65,584,518",Europe,2,401,0,66,,"2,288"
4,Germany,"37,668,384",,"164,703",,"37,202,400","+7,100","301,281","1,281","449,055","1,963","122,332,384","1,458,359","83,883,596",Europe,2,509,1,,,"3,592"
5,Brazil,"36,733,016","+5,441","696,316",+71,"35,675,028","+11,177","361,672","8,318","170,571","3,233","63,776,166","296,146","215,353,593",South America,6,309,3,25,0.3,"1,679"
6,Japan,"31,980,878","+78,954","65,043",+398,"21,458,307","+41,844","10,457,528",683,"254,656",518,"90,589,390","721,340","125,584,838",Asia,4,"1,931",1,629,3,"83,271"
7,S. Korea,"29,982,905","+27,539","33,185",+51,"29,187,457","+81,026","762,263",436,"584,122",647,"15,804,065","307,892","51,329,899",Asia,2,"1,547",3,537,1.0,"14,850"
8,Italy,"25,415,630",,"186,488",,"24,929,092",,"300,050",227,"421,747","3,095","264,869,515","4,395,243","60,262,770",Europe,2,323,0,,,"4,979"
9,UK,"24,243,393",,"202,157",,"23,959,776","+4,132","81,460",146,"353,929","2,951","522,526,476","7,628,357","68,497,907",Europe,3,339,0,,,"1,189"
10,Russia,"21,888,428","+6,014","394,653",+43,"21,302,505","+4,586","191,270","2,300","150,120","2,707","273,400,000","1,875,095","145,805,947",Europe,7,369,1,41,0.3,"1,312"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,722,677",,"118,183",,"13,541,111",,"63,383",231,"293,727","2,530","471,036,328","10,082,298","46,719,142",Europe,3,395,0,,,"1,357"
13,Vietnam,"11,526,318",+17,"43,186",,"10,612,400",+8,"870,732",1,"116,482",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.2,,"8,799"
14,Australia,"11,274,262",,"18,092",,"11,198,224",,"57,946",80,"432,481",694,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,441",0,,,"2,223"
15,Argentina,"10,024,095",,"130,338",,"9,802,263","+10,366","91,494",402,"217,867","2,833","35,716,069","776,264","46,010,234",South America,5,353,1,,,"1,989"
