#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"32,167,593","+109,500","709,530","+4,255","21,323,176","+105,621","10,134,887","27,073",,,,,,North America,,,
,Asia,"23,911,663","+67,470","384,094",+892,"22,422,159","+66,018","1,105,410","22,439",,,,,,Asia,,,
,South America,"16,800,072","+70,351","438,602","+1,767","15,120,208","+55,772","1,241,262","19,951",,,,,,South America,,,
,Europe,"32,008,940","+143,381","760,799","+4,358","18,658,528","+128,830","12,589,613","27,819",,,,,,Europe,,,
,Africa,"3,753,248","+13,028","97,945",+536,"3,283,692","+14,636","371,611","2,517",,,,,,Africa,,,
,Oceania,"50,527",+14,"1,080",,"34,186",+17,"15,261",6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"108,692,764","+403,744","2,392,065","+11,808","80,842,655","+370,894","25,458,044","99,805","13,944",306.9,,,,All,,,
1,USA,"28,096,337","+91,083","492,218","+2,605","18,018,792","+87,426","9,585,327","20,304","84,577","1,482","331,952,598","999,260","332,198,570",North America,12,675,1
2,India,"10,892,550","+12,137","155,588",+104,"10,598,709","+11,358","138,253","8,944","7,846",112,"204,789,784","147,506","1,388,345,614",Asia,127,"8,923",7
3,Brazil,"9,765,694","+49,396","237,601","+1,204","8,678,327","+34,634","849,766","8,318","45,743","1,113","28,600,000","133,964","213,489,750",South America,22,899,7
4,Russia,"4,042,837","+15,089","79,194",+507,"3,559,142","+20,720","404,501","2,300","27,696",543,"106,000,000","726,161","145,973,128",Europe,36,"1,843",1
5,UK,"4,013,799","+15,144","116,287",+758,"2,094,007","+37,746","1,803,505","3,036","58,935","1,707","81,044,007","1,189,972","68,105,802",Europe,17,586,1
6,France,"3,427,386","+20,701","81,448",+429,"238,753",,"3,107,185","3,337","52,436","1,246","47,466,482","726,202","65,362,676",Europe,19,803,1
7,Spain,"3,056,035","+14,581","64,747",+530,N/A,N/A,N/A,"4,432","65,347","1,384","35,782,465","765,139","46,765,968",Europe,15,722,1
8,Italy,"2,697,296","+13,908","93,045",+316,"2,202,077","+16,422","402,174","2,095","44,652","1,540","35,690,405","590,834","60,406,838",Europe,22,649,2
9,Turkey,"2,572,190","+7,763","27,284",+97,"2,461,204","+8,108","83,702","1,250","30,298",321,"31,289,306","368,557","84,896,711",Asia,33,"3,112",3
10,Germany,"2,330,414","+9,199","65,036",+523,"2,101,000","+13,400","164,378","3,736","27,760",775,"41,758,675","497,428","83,949,242",Europe,36,"1,291",2
11,Colombia,"2,185,169","+5,528","57,196",+213,"2,072,793","+7,584","55,180","3,482","42,666","1,117","10,770,359","210,292","51,216,160",South America,23,895,5
12,Argentina,"2,015,496","+7,151","50,029",+155,"1,814,160","+7,900","151,307","3,538","44,345","1,101","6,739,079","148,272","45,450,837",South America,23,908,7
13,Mexico,"1,968,566","+10,677","171,234","+1,474","1,528,304","+8,732","269,028","4,798","15,170","1,320","5,016,163","38,656","129,765,240",North America,66,758,26
14,Poland,"1,577,036","+6,379","40,424",+247,"1,330,127","+6,026","206,485","1,277","41,697","1,069","9,128,691","241,366","37,820,979",Europe,24,936,4
15,Iran,"1,503,753","+7,298","58,809",+58,"1,285,014","+6,157","159,930","3,762","17,764",695,"9,938,625","117,405","84,652,766",Asia,56,"1,439",9
16,South Africa,"1,487,681","+2,781","47,670",+288,"1,383,626","+5,646","56,385",546,"24,891",798,"8,641,447","144,584","59,767,678",Africa,40,"1,254",7
17,Ukraine,"1,262,867","+4,773","24,174",+116,"1,106,155","+7,211","132,538",177,"28,984",555,"6,447,576","147,979","43,570,894",Europe,35,"1,802",7
18,Peru,"1,212,309",,"43,045",,"1,124,236",,"45,028","2,047","36,457","1,294","6,767,793","203,521","33,253,561",South America,27,773,5
19,Indonesia,"1,201,859","+9,869","32,656",+275,"1,004,117","+11,000","165,086",,"4,366",119,"9,933,751","36,083","275,301,041",Asia,229,"8,430",28
20,Czechia,"1,073,966","+8,916","17,902",+59,"955,938",+464,"100,126","1,075","100,172","1,670","6,853,674","639,261","10,721,248",Europe,10,599,2
21,Netherlands,"1,021,643","+4,341","14,727",+65,N/A,N/A,N/A,534,"59,542",858,"6,970,400","406,241","17,158,277",Europe,17,"1,165",2
22,Canada,"820,306","+3,143","21,162",+74,"762,200","+3,872","36,944",672,"21,618",558,"22,720,596","598,766","37,945,719",North America,46,"1,793",2
23,Portugal,"781,223","+2,854","15,034",+149,"652,739","+7,617","113,450",846,"76,754","1,477","7,731,314","759,587","10,178,307",Europe,13,677,1
24,Chile,"768,471","+4,164","19,345",+83,"725,945","+2,452","23,181","1,544","39,989","1,007","8,615,052","448,300","19,217,153",South America,25,993,2
25,Romania,"757,676","+2,550","19,277",+77,"703,966","+2,683","34,433",973,"39,549","1,006","5,685,927","296,789","19,158,116",Europe,25,994,3
26,Belgium,"733,100","+2,149","21,551",+39,"50,362",+161,"661,187",303,"63,086","1,855","8,778,942","755,456","11,620,726",Europe,16,539,1
27,Israel,"718,746","+3,934","5,304",+21,"651,522","+6,590","61,920","1,002","78,145",577,"11,358,022","1,234,891","9,197,590",Asia,13,"1,734",1
28,Iraq,"639,438","+2,530","13,157",+13,"604,822","+1,008","21,459",259,"15,683",323,"6,151,665","150,875","40,773,246",Asia,64,"3,099",7
29,Sweden,"608,411",,"12,428",+35,N/A,N/A,N/A,226,"60,013","1,226","5,510,486","543,545","10,138,058",Europe,17,816,2
30,Pakistan,"560,363","+1,270","12,218",+33,"518,164","+1,481","29,981","1,743","2,507",55,"8,360,823","37,406","223,514,389",Asia,399,"18,294",27
31,Philippines,"545,300","+2,022","11,495",+26,"500,654",+333,"33,151",807,"4,936",104,"8,246,989","74,650","110,475,954",Asia,203,"9,611",13
32,Switzerland,"540,727","+1,253","9,747",+18,"317,600",,"213,380",225,"62,198","1,121","4,674,340","537,677","8,693,588",Europe,16,892,2
33,Bangladesh,"539,975",+404,"8,253",+5,"486,393",+422,"45,329",,"3,259",50,"3,822,345","23,068","165,698,028",Asia,307,"20,077",43
34,Morocco,"477,656",+496,"8,450",+10,"457,956",+631,"11,250",320,"12,847",227,"5,504,749","148,060","37,179,216",Africa,78,"4,400",7
35,Austria,"430,870","+1,731","8,170",+32,"408,426","+1,271","14,274",262,"47,673",904,"4,786,728","529,619","9,038,063",Europe,21,"1,106",2
36,Serbia,"417,871","+1,928","4,199",+16,"31,536",,"382,136",129,"47,945",482,"2,753,786","315,961","8,715,576",Europe,21,"2,076",3
37,Japan,"411,751","+1,739","6,774",+96,"378,024","+2,570","26,953",701,"3,262",54,"7,481,377","59,265","126,236,803",Asia,307,"18,635",17
38,Hungary,"383,735","+1,860","13,543",+99,"289,520","+2,386","80,672",299,"39,785","1,404","3,338,289","346,110","9,645,171",Europe,25,712,3
39,Saudi Arabia,"372,073",+353,"6,424",+4,"362,947",+305,"2,702",447,"10,586",183,"12,899,937","367,038","35,146,084",Asia,94,"5,471",3
40,Jordan,"343,563","+1,579","4,433",+12,"324,711",+641,"14,419",154,"33,468",432,"4,159,350","405,181","10,265,403",Asia,30,"2,316",2
41,UAE,"342,974","+3,307",986,+12,"323,191","+3,404","18,797",,"34,422",99,"27,722,025","2,782,282","9,963,773",Asia,29,"10,105",0
42,Lebanon,"334,093","+2,934","3,915",+49,"224,380","+2,302","105,798",886,"49,084",575,"2,777,796","408,109","6,806,512",Asia,20,"1,739",2
43,Panama,"330,075",,"5,572",,"303,610",,"20,893",242,"75,768","1,279","1,770,793","406,482","4,356,382",North America,13,782,2
44,Slovakia,"273,904","+2,431","5,733",+104,"255,300","+1,782","12,871",585,"50,154","1,050","1,881,532","344,522","5,461,276",Europe,20,953,3
45,Nepal,"272,557",+127,"2,054",+2,"268,796",+136,"1,707",,"9,253",70,"2,111,649","71,685","29,457,453",Asia,108,"14,342",14
46,Belarus,"265,284","+1,733","1,830",+10,"254,032","+1,964","9,422",,"28,080",194,"4,643,526","491,514","9,447,402",Europe,36,"5,163",2
47,Georgia,"264,665",+507,"3,336",+15,"256,684",+660,"4,645",,"66,425",837,"2,406,994","604,100","3,984,430",Asia,15,"1,194",2
48,Ecuador,"263,517","+1,304","15,220",+46,"220,398",,"27,899",497,"14,798",855,"933,000","52,394","17,807,250",South America,68,"1,170",19
49,Malaysia,"258,306","+3,318",953,+17,"205,774","+3,505","51,579",258,"7,919",29,"5,474,691","167,830","32,620,507",Asia,126,"34,229",6
50,Croatia,"237,080",+371,"5,282",+19,"229,327",+431,"2,471",91,"57,972","1,292","1,255,786","307,070","4,089,573",Europe,17,774,3
