#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"19,728,982","+189,059","456,548","+3,022","11,974,852","+133,865","7,297,582","32,956",,,,,,North America,,,
,Asia,"19,286,057","+106,708","315,181","+1,545","17,489,523","+113,057","1,481,353","27,463",,,,,,Asia,,,
,South America,"12,077,440","+65,452","342,430","+1,301","10,711,750","+65,872","1,023,260","16,552",,,,,,South America,,,
,Europe,"20,197,395","+177,170","467,650","+5,740","9,521,310","+132,145","10,208,435","26,752",,,,,,Europe,,,
,Africa,"2,422,245","+17,685","57,151",+411,"2,046,809","+12,971","318,285","2,691",,,,,,Africa,,,
,Oceania,"46,845",+129,"1,040",+1,"33,230",+2,"12,575",24,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"73,759,685","+556,203","1,640,015","+12,020","51,778,180","+457,912","20,341,490","106,438","9,463",210.4,,,,All,,,
1,USA,"17,118,147","+174,243","310,610","+2,513","9,987,875","+114,751","6,819,662","27,868","51,578",936,"224,727,423","677,122","331,886,264",North America,19,"1,068",1
2,India,"9,932,908","+26,401","144,130",+384,"9,455,793","+33,961","332,985","8,944","7,166",104,"155,560,655","112,224","1,386,160,236",Asia,140,"9,617",9
3,Brazil,"6,974,258","+44,849","182,854",+909,"6,067,862","+51,777","723,542","8,318","32,705",857,"25,700,000","120,518","213,246,552",South America,31,"1,166",8
4,Russia,"2,707,945","+26,689","47,968",+577,"2,149,610","+24,813","510,367","2,300","18,552",329,"83,439,508","571,648","145,963,074",Europe,54,"3,043",2
5,France,"2,391,447","+11,532","59,072",+428,"179,087","+1,440","2,153,288","2,881","36,600",904,"29,323,706","448,790","65,339,460",Europe,27,"1,106",2
6,Turkey,"1,898,447","+32,102","16,881",+235,"1,661,191","+29,247","220,375","5,988","22,400",199,"21,490,195","253,570","84,750,497",Asia,45,"5,020",4
7,UK,"1,888,116","+18,450","64,908",+506,N/A,N/A,N/A,"1,288","27,747",954,"48,488,168","712,554","68,048,434",Europe,36,"1,048",1
8,Italy,"1,870,576","+14,844","65,857",+846,"1,137,416","+21,799","667,303","3,003","30,959","1,090","24,482,190","405,193","60,421,114",Europe,32,917,2
9,Spain,"1,771,488","+9,452","48,401",+388,N/A,N/A,N/A,"2,027","37,882","1,035","24,918,644","532,870","46,763,059",Europe,26,966,2
10,Argentina,"1,510,203","+6,981","41,204",+163,"1,344,300","+4,180","124,699","3,475","33,276",908,"4,338,785","95,602","45,384,048",South America,30,"1,101",10
11,Colombia,"1,444,646","+10,130","39,356",+161,"1,328,430","+6,961","76,860","2,376","28,255",770,"7,186,191","140,551","51,128,785",South America,35,"1,299",7
12,Germany,"1,378,518","+21,377","23,692",+805,"1,003,300","+19,100","351,526","4,735","16,429",282,"30,494,036","363,430","83,906,168",Europe,61,"3,542",3
13,Mexico,"1,255,974","+5,930","114,298",+345,"927,754","+9,073","213,922","3,550","9,695",882,"3,202,327","24,719","129,547,008",North America,103,"1,133",40
14,Poland,"1,147,446","+6,907","23,309",+349,"879,748","+10,593","244,389","1,739","30,334",616,"6,726,375","177,816","37,827,635",Europe,33,"1,623",6
15,Iran,"1,123,474","+7,704","52,670",+223,"833,276","+10,045","237,528","5,704","13,299",623,"6,797,469","80,463","84,479,467",Asia,75,"1,604",12
16,Peru,"986,130",,"36,754",,"920,306",,"29,070","1,053","29,721","1,108","5,273,241","158,931","33,179,501",South America,34,903,6
17,Ukraine,"909,082","+8,416","15,480",+233,"522,868","+16,150","370,734",177,"20,844",355,"5,084,649","116,586","43,613,026",Europe,48,"2,817",9
18,South Africa,"873,679","+7,552","23,661",+210,"764,977","+2,231","85,041",546,"14,647",397,"5,920,574","99,260","59,647,146",Africa,68,"2,521",10
19,Indonesia,"629,429","+6,120","19,111",+155,"516,656","+5,699","93,662",,"2,290",70,"6,485,085","23,596","274,835,073",Asia,437,"14,381",42
20,Netherlands,"628,577","+6,633","10,168",+86,N/A,N/A,N/A,524,"36,647",593,"5,253,381","306,281","17,152,183",Europe,27,"1,687",3
21,Belgium,"609,211","+1,074","18,054",+103,"41,700",+39,"549,457",614,"52,461","1,555","6,351,409","546,941","11,612,613",Europe,19,643,2
22,Czechia,"586,251","+5,169","9,743",+62,"511,798",+286,"64,710",506,"54,698",909,"3,374,045","314,800","10,718,055",Europe,18,"1,100",3
23,Iraq,"577,363","+1,391","12,614",+11,"511,639","+2,165","53,110",198,"14,211",310,"3,969,282","97,700","40,627,394",Asia,70,"3,221",10
24,Chile,"575,329","+1,499","15,949",+18,"548,190","+1,652","11,190",630,"29,980",831,"5,851,663","304,921","19,190,731",South America,33,"1,203",3
25,Romania,"565,758","+6,171","13,698",+204,"465,050","+4,270","87,010","1,255","29,499",714,"4,461,315","232,618","19,178,690",Europe,34,"1,400",4
26,Bangladesh,"494,209","+1,877","7,129",+40,"426,729","+2,884","60,351",,"2,987",43,"3,005,512","18,167","165,433,737",Asia,335,"23,206",55
27,Canada,"474,694","+5,832","13,638",+85,"385,316","+5,849","75,740",596,"12,527",360,"12,634,757","333,437","37,892,433",North America,80,"2,778",3
28,Philippines,"451,839","+1,135","8,812",+56,"418,867",+173,"24,160",708,"4,099",80,"6,291,081","57,067","110,240,817",Asia,244,"12,510",18
29,Pakistan,"443,246","+2,459","8,905",+73,"386,333","+1,614","48,008","2,495","1,989",40,"6,098,771","27,371","222,821,830",Asia,503,"25,022",37
30,Morocco,"403,619","+2,793","6,711",+52,"362,911","+3,846","33,997","1,078","10,877",181,"4,220,907","113,744","37,108,711",Africa,92,"5,530",9
31,Switzerland,"388,828","+4,271","6,266",+112,"311,500","+3,200","71,062",464,"44,778",722,"3,136,655","361,224","8,683,400",Europe,22,"1,386",3
32,Israel,"360,630","+1,124","3,014",+10,"338,784",+366,"18,832",344,"39,209",328,"6,695,183","727,928","9,197,590",Asia,26,"3,052",1
33,Saudi Arabia,"360,155",+142,"6,069",+10,"350,993",+201,"3,093",476,"10,273",173,"10,444,186","297,906","35,058,625",Asia,97,"5,777",3
34,Portugal,"353,576","+2,638","5,733",+84,"280,038","+5,761","67,805",506,"34,722",563,"5,063,625","497,259","10,183,079",Europe,29,"1,776",2
35,Sweden,"341,029",,"7,667",+20,N/A,N/A,N/A,253,"33,672",757,"3,718,476","367,151","10,127,924",Europe,30,"1,321",3
36,Austria,"327,679","+2,628","4,648",+118,"287,750","+3,576","35,281",573,"36,289",515,"3,446,109","381,638","9,029,795",Europe,28,"1,943",3
37,Hungary,"285,763","+1,893","7,237",+107,"83,115",+569,"195,411",597,"29,615",750,"2,393,535","248,058","9,649,109",Europe,34,"1,333",4
38,Serbia,"277,248","+5,884","2,433",+53,"31,536",,"243,279",312,"31,790",279,"2,065,445","236,830","8,721,223",Europe,31,"3,585",4
39,Jordan,"265,024","+2,547","3,437",+30,"226,245","+3,591","35,342",312,"25,858",335,"2,871,550","280,176","10,249,087",Asia,39,"2,982",4
40,Nepal,"250,180",+936,"1,730",+14,"238,569","+1,996","9,881",,"8,517",59,"1,843,581","62,765","29,372,866",Asia,117,"16,979",16
41,Ecuador,"202,356",+176,"13,896",+21,"177,951",,"10,509",350,"11,391",782,"692,209","38,967","17,764,038",South America,88,"1,278",26
42,Georgia,"194,900","+3,837","1,883",+44,"164,786","+3,105","28,231",,"48,900",472,"1,745,595","437,969","3,985,659",Asia,20,"2,117",2
43,Panama,"194,619",,"3,382",,"163,334",,"27,903",185,"44,787",778,"1,072,669","246,850","4,345,425",North America,22,"1,285",4
44,UAE,"187,267","+1,226",622,+4,"165,023",+674,"21,622",,"18,831",63,"18,672,987","1,877,717","9,944,514",Asia,53,"15,988",1
45,Bulgaria,"184,287","+2,743","6,005",+167,"87,935","+2,357","90,347",582,"26,614",867,"1,077,493","155,609","6,924,382",Europe,38,"1,153",6
46,Azerbaijan,"183,259","+4,273","2,007",+41,"119,005","+4,164","62,247",,"18,001",197,"1,980,579","194,543","10,180,671",Asia,56,"5,073",5
47,Japan,"181,870","+2,217","2,643",+58,"153,519","+2,572","25,708",592,"1,440",21,"4,105,648","32,507","126,298,942",Asia,694,"47,786",31
48,Croatia,"179,718","+2,360","2,778",+73,"155,079","+3,195","21,861",304,"43,902",679,"896,828","219,079","4,093,632",Europe,23,"1,474",5
49,Belarus,"164,059","+1,911","1,282",+9,"141,443","+1,658","21,334",,"17,365",136,"3,634,324","384,670","9,447,901",Europe,58,"7,370",3
