#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"105,127,149","+81,165","1,486,172",+272,"98,694,714","+98,674","4,946,263","8,558",,,,,,North America,,,,,,
,Asia,"160,985,032","+133,309","1,438,788",+179,"155,395,450","+160,065","4,150,794","10,470",,,,,,Asia,,,,,,
,South America,"59,515,897","+76,572","1,304,515",+256,"56,353,023","+15,756","1,858,359","10,362",,,,,,South America,,,,,,
,Europe,"202,922,661","+335,331","1,854,204",+380,"194,880,619","+263,328","6,187,838","6,078",,,,,,Europe,,,,,,
,Oceania,"9,701,375","+37,252","13,935",+90,"9,328,293","+6,459","359,147",156,,,,,,Australia/Oceania,,,,,,
,Africa,"12,302,618","+5,032","255,808",+12,"11,482,407","+2,481","564,403","1,008",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"550,555,453","+668,661","6,353,437","+1,189","526,135,212","+546,763","18,066,804","36,632","70,631",815.1,,,,All,,,,,,
1,USA,"89,022,516","+72,425","1,041,322",+236,"84,685,076","+80,969","3,296,118","3,203","265,853","3,110","1,049,793,849","3,135,062","334,855,823",North America,4,322,0,216,0.7,"9,843"
2,India,"43,436,433","+15,825","525,047",,"42,797,092",,"114,294",698,"30,873",373,"861,489,400","612,314","1,406,939,847",Asia,32,"2,680",2,11,,81
3,Brazil,"32,206,954","+70,038","670,848",+242,"30,686,581",,"849,525","8,318","149,411","3,112","63,776,166","295,864","215,558,993",South America,7,321,3,325,1,"3,941"
4,France,"30,825,789","+147,248","149,443",+37,"29,563,813","+53,754","1,112,533",869,"470,191","2,279","271,490,188","4,141,082","65,560,209",Europe,2,439,0,"2,246",0.6,"16,970"
5,Germany,"27,914,240",,"140,847",,"26,546,500","+66,600","1,226,893",928,"331,068","1,670","122,332,384","1,450,884","84,315,733",Europe,3,599,1,,,"14,551"
6,UK,"22,661,542","+21,412","180,128",+117,"22,132,504","+6,594","348,910",146,"330,372","2,626","522,526,476","7,617,679","68,593,922",Europe,3,381,0,312,2,"5,087"
7,Russia,"18,424,105","+2,541","381,002",+59,"17,851,282","+3,414","191,821","2,300","126,142","2,609","273,400,000","1,871,851","146,058,664",Europe,8,383,1,17,0.4,"1,313"
8,Italy,"18,343,422","+83,555","168,234",+69,"17,401,738","+49,493","773,450",237,"304,276","2,791","226,630,862","3,759,301","60,285,377",Europe,3,358,0,"1,386",1,"12,830"
9,S. Korea,"18,339,319","+9,871","24,530",+5,"18,185,125","+9,301","129,664",62,"357,096",478,"15,804,065","307,731","51,356,763",Asia,3,"2,094",3,192,0.10,"2,525"
10,Turkey,"15,096,696",,"99,015",,"14,993,993",,"3,688",975,"175,256","1,149","162,743,369","1,889,272","86,140,770",Asia,6,870,1,,,43
11,Spain,"12,734,038","+13,053","107,906",+26,"12,218,358","+15,281","407,774",339,"272,149","2,306","471,036,328","10,066,875","46,790,722",Europe,4,434,0,279,0.6,"8,715"
12,Vietnam,"10,744,854",+769,"43,087",+3,"9,665,972","+9,505","1,035,795",21,"108,449",435,"85,826,548","866,259","99,077,293",Asia,9,"2,299",1,8,0.03,"10,454"
13,Argentina,"9,367,172",,"129,070",,"9,147,548","+6,516","90,554",344,"203,550","2,805","35,716,069","776,114","46,019,115",South America,5,357,1,,,"1,968"
14,Japan,"9,265,374","+11,988","31,139",+13,"9,092,711","+14,637","141,524",46,"73,705",248,"56,281,019","447,712","125,708,093",Asia,14,"4,037",2,95,0.1,"1,126"
15,Netherlands,"8,171,396","+5,785","22,362",+4,"8,061,351",+824,"87,683",46,"474,802","1,299","21,107,399","1,226,452","17,210,128",Europe,2,770,1,336,0.2,"5,095"
16,Australia,"8,054,066","+27,757","9,778",+74,"7,787,702",,"256,586",122,"308,736",375,"73,810,858","2,829,383","26,087,264",Australia/Oceania,3,"2,668",0,"1,064",3,"9,836"
17,Iran,"7,237,156",+443,"141,386",,"7,062,198",+237,"33,572",196,"84,029","1,642","52,298,398","607,222","86,127,272",Asia,12,609,2,5,,390
18,Colombia,"6,151,354",,"139,970",,"5,965,083",,"46,301",342,"118,387","2,694","35,422,380","681,729","51,959,592",South America,8,371,1,,,891
19,Indonesia,"6,084,063","+2,167","156,728",+2,"5,912,025","+1,170","15,310","2,771","21,786",561,"100,661,561","360,451","279,265,716",Asia,46,"1,782",3,8,0.01,55
20,Poland,"6,013,859",+696,"116,420",+3,"5,335,655",+5,"561,784",408,"159,247","3,083","36,466,340","965,629","37,764,343",Europe,6,324,1,18,0.08,"14,876"
21,Mexico,"5,965,958","+3,343","325,596",+16,"5,166,972","+16,513","473,390","4,798","45,326","2,474","16,446,387","124,952","131,622,055",North America,22,404,8,25,0.1,"3,597"
22,Portugal,"5,154,296","+15,637","24,082",+21,"4,688,427","+34,338","441,787",61,"508,428","2,375","43,527,258","4,293,600","10,137,707",Europe,2,421,0,"1,542",2,"43,579"
