#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"122,050,889","+13,970","1,582,511",+80,"116,799,702","+27,892","3,668,676","10,141",,,,,,North America,,,,,,
,Asia,"209,464,169","+161,499","1,517,071",+546,"194,683,715","+114,425","13,263,383","19,749",,,,,,Asia,,,,,,
,Europe,"243,643,158","+13,155","1,989,586",+323,"238,370,602","+125,114","3,282,970","7,422",,,,,,Europe,,,,,,
,South America,"67,250,699","+20,629","1,343,716",+73,"64,849,832","+79,157","1,057,151","10,322",,,,,,South America,,,,,,
,Oceania,"13,755,264","+6,480","23,770",+24,"13,472,842","+3,240","258,652",134,,,,,,Australia/Oceania,,,,,,
,Africa,"12,747,468","+1,180","258,379",+5,"12,044,282",+821,"444,807",837,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"668,912,368","+216,913","6,715,048","+1,051","640,221,681","+350,649","21,975,639","48,605","85,815",861.5,,,,All,,,,,,
1,USA,"103,114,343","+12,252","1,121,207",+66,"99,999,430","+20,094","1,993,706","4,958","307,983","3,349","1,155,528,257","3,451,344","334,805,269",North America,3,299,0,37,0.2,"5,955"
2,India,"44,681,355",+185,"530,721",,"44,147,002",,"3,632",698,"31,765",377,"911,951,216","648,323","1,406,631,776",Asia,31,"2,650",2,0.1,,3
3,France,"39,409,429","+1,702","162,990",+145,"38,808,272","+71,010","438,167",869,"600,895","2,485","271,490,188","4,139,547","65,584,518",Europe,2,402,0,26,2,"6,681"
4,Germany,"37,509,539",,"162,688",,"36,861,300","+29,500","485,551","1,406","447,162","1,939","122,332,384","1,458,359","83,883,596",Europe,2,516,1,,,"5,788"
5,Brazil,"36,515,758","+11,752","694,949",+40,"35,247,755",,"573,054","8,318","169,562","3,227","63,776,166","296,146","215,353,593",South America,6,310,3,55,0.2,"2,661"
6,Japan,"30,568,877","+95,308","60,158",+336,"21,265,232","+7,545","9,243,487",648,"243,412",479,"88,389,228","703,821","125,584,838",Asia,4,"2,088",1,759,3,"73,604"
7,S. Korea,"29,539,706","+19,106","32,625",+35,"28,433,800","+75,710","1,073,281",532,"575,487",636,"15,804,065","307,892","51,329,899",Asia,2,"1,573",3,372,0.7,"20,909"
8,Italy,"25,279,682",,"185,417",,"24,688,083",,"406,182",319,"419,491","3,077","263,414,564","4,371,100","60,262,770",Europe,2,325,0,,,"6,740"
9,UK,"24,210,131",,"201,028",,"23,881,783","+6,937","127,320",146,"353,443","2,935","522,526,476","7,628,357","68,497,907",Europe,3,341,0,,,"1,859"
10,Russia,"21,829,736","+2,754","394,121",+41,"21,248,549","+2,990","187,066","2,300","149,718","2,703","273,400,000","1,875,095","145,805,947",Europe,7,370,1,19,0.3,"1,283"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,693,478",,"117,413",,"13,502,806",,"73,259",231,"293,102","2,513","471,036,328","10,082,298","46,719,142",Europe,3,398,0,,,"1,568"
13,Vietnam,"11,525,834",+71,"43,186",,"10,611,511",+3,"871,137",19,"116,477",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.7,,"8,803"
14,Australia,"11,208,893","+3,373","17,320",+16,"11,052,693",,"138,880",101,"429,974",664,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,505",0,129,0.6,"5,327"
15,Argentina,"10,004,679",,"130,249",,"9,699,065","+62,261","175,365",402,"217,445","2,831","35,716,069","776,264","46,010,234",South America,5,353,1,,,"3,811"
16,Taiwan,"9,072,505","+17,318","15,582",+40,"8,589,983","+17,081","466,940",,"379,784",652,"29,545,340","1,236,797","23,888,595",Asia,3,"1,533",1,725,2,"19,547"
17,Netherlands,"8,574,631",,"22,989",,"8,527,322",+935,"24,320",55,"498,193","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,"1,413"
18,Iran,"7,562,060",+135,"144,710",+2,"7,336,489",+46,"80,861",163,"87,908","1,682","54,420,785","632,632","86,022,837",Asia,11,594,2,2,0.02,940
19,Mexico,"7,283,849","+1,061","331,324",+10,"6,514,345","+4,156","438,180","4,798","55,364","2,518","19,152,462","145,577","131,562,772",North America,18,397,7,8,0.08,"3,331"
