#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"116,104,085","+16,169","1,536,719",+84,"110,740,833","+90,126","3,826,533","8,301",,,,,,North America,,,,,,
,Asia,"188,930,093","+153,218","1,478,145",+296,"182,994,626","+229,744","4,457,322","10,980",,,,,,Asia,,,,,,
,Europe,"225,898,540","+134,393","1,917,572",+218,"219,711,198","+118,897","4,269,770","9,250",,,,,,Europe,,,,,,
,South America,"64,030,080","+11,263","1,329,018",+53,"62,274,965","+5,444","426,097","10,296",,,,,,South America,,,,,,
,Oceania,"12,346,705","+1,124","20,621",,"12,120,902",,"205,182",105,,,,,,Australia/Oceania,,,,,,
,Africa,"12,641,789",+178,"257,592",,"11,985,844",+153,"398,353","1,018",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"619,952,013","+316,345","6,539,682",+651,"599,829,074","+444,364","13,583,257","39,950","79,534",839.0,,,,All,,,,,,
1,USA,"97,895,860","+15,377","1,081,708",+75,"94,530,000","+85,981","2,284,152","3,097","292,396","3,231","1,115,139,196","3,330,710","334,805,269",North America,3,310,0,46,0.2,"6,822"
2,India,"44,565,874","+2,537","528,487",,"43,990,414",,"46,973",698,"31,683",376,"893,352,145","635,100","1,406,631,776",Asia,32,"2,662",2,2,,33
3,France,"35,125,681","+38,024","154,887",,"34,437,850","+12,861","532,944",869,"535,579","2,362","271,490,188","4,139,547","65,584,518",Europe,2,423,0,580,,"8,126"
4,Brazil,"34,673,221","+6,834","685,837",+21,"33,795,688",,"191,696","8,318","161,006","3,185","63,776,166","296,146","215,353,593",South America,6,314,3,32,0.10,890
5,Germany,"32,952,050",,"149,458",,"32,102,100",,"700,492","1,406","392,831","1,782","122,332,384","1,458,359","83,883,596",Europe,3,561,1,,,"8,351"
6,S. Korea,"24,594,336","+29,315","28,140",+63,"23,678,400","+99,669","887,796",418,"479,142",548,"15,804,065","307,892","51,329,899",Asia,2,"1,824",3,571,1,"17,296"
7,UK,"23,621,952",,"189,919",,"23,322,154","+2,649","109,879",146,"344,857","2,773","522,526,476","7,628,357","68,497,907",Europe,3,361,0,,,"1,604"
8,Italy,"22,284,812","+22,360","176,867",+43,"21,684,946","+16,084","422,999",126,"369,794","2,935","245,808,830","4,078,950","60,262,770",Europe,3,341,0,371,0.7,"7,019"
9,Japan,"20,982,896","+64,053","44,262",+85,"20,202,481","+74,556","736,153",238,"167,081",352,"75,945,628","604,736","125,584,838",Asia,6,"2,837",2,510,0.7,"5,862"
10,Russia,"20,746,163","+51,269","386,662",+111,"19,710,599","+58,412","648,902","2,300","142,286","2,652","273,400,000","1,875,095","145,805,947",Europe,7,377,1,352,0.8,"4,450"
11,Turkey,"16,852,382",,"101,068",,"16,735,283","+3,205","16,031",975,"196,961","1,181","162,743,369","1,902,052","85,561,976",Asia,5,847,1,,,187
12,Spain,"13,403,502",,"114,009",,"13,207,520",,"81,973",339,"286,895","2,440","471,036,328","10,082,298","46,719,142",Europe,3,410,0,,,"1,755"
13,Vietnam,"11,471,340","+1,176","43,146",,"10,586,196",+930,"841,998",95,"115,927",436,"85,826,548","867,342","98,953,541",Asia,9,"2,293",1,12,,"8,509"
14,Australia,"10,201,791","+1,124","14,925",,"10,064,797",,"122,069",50,"391,341",573,"78,835,048","3,024,116","26,068,792",Australia/Oceania,3,"1,747",0,43,,"4,683"
15,Argentina,"9,703,938",,"129,855",,"9,555,018","+1,662","19,065",308,"210,908","2,822","35,716,069","776,264","46,010,234",South America,5,354,1,,,414
16,Netherlands,"8,415,459",,"22,637",,"8,356,011",,"36,811",31,"488,945","1,315","21,107,399","1,226,358","17,211,447",Europe,2,760,1,,,"2,139"
17,Iran,"7,546,673",+397,"144,382",+15,"7,323,594",+388,"78,697",196,"87,729","1,678","54,042,028","628,229","86,022,837",Asia,11,596,2,5,0.2,915
18,Mexico,"7,080,152",,"330,017",,"6,347,799",,"402,336","4,798","53,816","2,508","18,346,244","139,449","131,562,772",North America,19,399,7,,,"3,058"
19,Indonesia,"6,421,118","+1,724","157,998",+12,"6,241,138","+2,040","21,982","2,771","23,004",566,"108,330,581","388,095","279,134,505",Asia,43,"1,767",3,6,0.04,79
20,Colombia,"6,306,552",,"141,769",,"6,133,785",,"30,998",342,"122,427","2,752","36,519,532","708,941","51,512,762",South America,8,363,1,,,602
21,Poland,"6,272,576","+4,527","117,456",+25,"5,335,950",,"819,170","3,086","166,206","3,112","37,274,330","987,667","37,739,785",Europe,6,321,1,120,0.7,"21,706"
22,Taiwan,"6,211,093","+38,324","10,794",+51,"5,432,213","+34,292","768,086",,"260,002",452,"25,638,221","1,073,241","23,888,595",Asia,4,"2,213",1,"1,604",2,"32,153"
23,Portugal,"5,476,059",,"24,991",,"5,380,749",,"70,319",61,"540,015","2,464","44,824,531","4,420,317","10,140,570",Europe,2,406,0,,,"6,934"
