#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"53,673,279","+68,059","1,088,148",+861,"41,777,766","+144,895","10,807,365","26,445",,,,,,North America,,,,,,
,Asia,"76,381,772","+119,918","1,129,273","+1,585","73,052,296","+209,462","2,200,203","32,197",,,,,,Asia,,,,,,
,South America,"37,889,832","+13,527","1,157,193",+272,"35,876,584","+24,423","856,055","12,791",,,,,,South America,,,,,,
,Europe,"59,496,728","+108,914","1,230,775","+1,622","54,533,504","+110,133","3,732,449","11,623",,,,,,Europe,,,,,,
,Africa,"8,417,400","+3,633","212,773",+175,"7,695,276","+8,330","509,351","2,908",,,,,,Africa,,,,,,
,Oceania,"238,851","+2,375","3,029",+20,"180,325","+4,035","55,497",390,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"236,098,583","+316,426","4,821,206","+4,535","213,116,457","+501,278","18,160,920","86,354","30,289",618.5,,,,All,,,,,,
1,USA,"44,640,564","+55,439","721,317",+482,"34,076,830","+114,435","9,842,417","19,103","133,878","2,163","648,602,108","1,945,169","333,442,503",North America,7,462,1,166,1,"29,518"
2,India,"33,851,005","+16,762","449,283",+254,"33,142,966","+29,322","258,756","8,944","24,230",322,"574,252,400","411,046","1,397,050,086",Asia,41,"3,110",2,12,0.2,185
3,Brazil,"21,478,546","+10,425","598,185",+199,"20,462,345","+19,692","418,016","8,318","100,152","2,789","63,776,166","297,382","214,458,419",South America,10,359,3,49,0.9,"1,949"
4,UK,"7,934,936","+35,077","136,986",+33,"6,453,132","+35,472","1,344,818",805,"116,119","2,005","307,339,034","4,497,581","68,334,304",Europe,9,499,0,513,0.5,"19,680"
5,Russia,"7,612,317","+25,781","210,801",+883,"6,740,491","+14,526","661,025","2,300","52,134","1,444","193,700,000","1,326,593","146,013,169",Europe,19,693,1,177,6,"4,527"
6,Turkey,"7,267,077","+28,810","64,909",+248,"6,719,398","+33,152","482,770",633,"85,016",759,"87,718,944","1,026,204","85,479,089",Asia,12,"1,317",1,337,3,"5,648"
7,France,"7,028,197","+1,138","116,848",+50,"6,800,662","+10,318","110,687","1,355","107,374","1,785","143,234,831","2,188,290","65,455,147",Europe,9,560,0,17,0.8,"1,691"
8,Iran,"5,638,735","+14,607","121,347",+238,"5,115,796","+20,169","401,592","5,727","66,071","1,422","32,619,228","382,213","85,343,022",Asia,15,703,3,171,3,"4,706"
9,Argentina,"5,260,719",+981,"115,283",+38,"5,124,930","+1,757","20,506","1,032","115,072","2,522","24,252,818","530,500","45,716,864",South America,9,397,2,21,0.8,449
10,Spain,"4,965,399","+1,423","86,527",+22,"4,784,917","+9,539","93,955",637,"106,149","1,850","65,473,038","1,399,668","46,777,556",Europe,9,541,1,30,0.5,"2,009"
11,Colombia,"4,963,243","+1,189","126,425",+24,"4,806,054","+1,697","30,764",342,"96,254","2,452","25,712,710","498,654","51,564,181",South America,10,408,2,23,0.5,597
12,Italy,"4,683,646","+1,612","131,068",+37,"4,460,482","+2,446","92,096",437,"77,608","2,172","93,523,181","1,549,680","60,349,979",Europe,13,460,1,27,0.6,"1,526"
13,Germany,"4,264,982","+4,488","94,342",+46,"4,032,400","+8,100","138,240","1,336","50,701","1,122","73,348,901","871,947","84,120,806",Europe,20,892,1,53,0.5,"1,643"
14,Indonesia,"4,220,206",+922,"142,261",+88,"4,046,891","+2,656","31,054",,"15,227",513,"40,080,081","144,611","277,157,014",Asia,66,"1,948",7,3,0.3,112
15,Mexico,"3,681,960","+2,980","278,801",+211,"3,035,521","+6,707","367,638","4,798","28,185","2,134","10,737,104","82,192","130,634,466",North America,35,469,12,23,2,"2,814"
16,Poland,"2,911,549",+684,"75,695",,"2,665,103",+747,"170,751",170,"77,036","2,003","21,036,799","556,611","37,794,466",Europe,13,499,2,18,,"4,518"
