#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"40,521,502","+16,698","916,601",+384,"33,967,894","+22,599","5,637,007","11,001",,,,,,North America,,,,,,
,Asia,"55,414,939","+132,339","784,964","+2,339","52,802,219","+136,850","1,827,756","26,432",,,,,,Asia,,,,,,
,South America,"32,584,603","+86,569","994,771","+1,896","29,473,766","+91,939","2,116,066","30,851",,,,,,South America,,,,,,
,Europe,"47,792,275","+42,616","1,099,420",+719,"45,274,436","+27,311","1,418,419","7,411",,,,,,Europe,,,,,,
,Africa,"5,460,941","+27,219","141,511",+447,"4,773,865","+15,750","545,565","4,742",,,,,,Africa,,,,,,
,Oceania,"73,513",+301,"1,274",,"68,615",+17,"3,624",10,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"181,848,494","+305,742","3,938,556","+5,785","166,361,501","+294,466","11,548,437","80,447","23,329",505.3,,,,All,,,,,,
1,USA,"34,494,575","+4,638","619,434",+92,"28,927,335","+14,429","4,947,806","3,838","103,613","1,861","503,784,831","1,513,238","332,918,463",North America,10,537,1,14,0.3,"14,862"
2,India,"30,278,963","+46,643","396,761",+981,"29,302,260","+58,925","579,942","8,944","21,731",285,"404,265,101","290,132","1,393,383,096",Asia,46,"3,512",3,33,0.7,416
3,Brazil,"18,420,598","+33,704","513,544",+725,"16,613,992","+31,939","1,293,062","8,318","86,057","2,399","53,209,627","248,585","214,050,342",South America,12,417,4,157,3,"6,041"
4,France,"5,770,021","+1,578","110,968",+17,"5,602,968","+1,154","56,085","1,345","88,205","1,696","92,527,219","1,414,439","65,416,191",Europe,11,590,1,24,0.3,857
5,Russia,"5,451,291","+20,538","133,282",+599,"4,956,714","+12,728","361,295","2,300","37,339",913,"147,900,000","1,013,039","145,996,301",Europe,27,"1,095",1,141,4,"2,475"
6,Turkey,"5,409,027","+4,883","49,576",+52,"5,275,231","+5,937","84,220",736,"63,461",582,"60,105,441","705,184","85,233,747",Asia,16,"1,719",1,57,0.6,988
7,UK,"4,732,434","+14,876","128,100",+11,"4,316,514","+2,389","287,820",259,"69,352","1,877","207,164,164","3,035,904","68,238,042",Europe,14,533,0,218,0.2,"4,218"
8,Argentina,"4,405,247","+12,105","92,568",+251,"4,027,510","+17,164","285,169","6,953","96,596","2,030","16,428,316","360,232","45,604,793",South America,10,493,3,265,6,"6,253"
9,Italy,"4,258,069",+782,"127,472",+14,"4,073,435","+1,336","57,162",294,"70,528","2,111","71,132,502","1,178,199","60,373,933",Europe,14,474,1,13,0.2,947
10,Colombia,"4,158,716","+32,376","104,678",+664,"3,854,457","+24,970","199,581","8,155","80,881","2,036","19,619,249","381,567","51,417,568",South America,12,491,3,630,13,"3,882"
11,Spain,"3,782,463",,"80,779",,"3,575,883",,"125,801",641,"80,869","1,727","51,240,666","1,095,526","46,772,674",Europe,12,579,1,,,"2,690"
12,Germany,"3,734,472",+336,"91,313",+10,"3,619,400","+1,000","23,759",736,"44,432","1,086","63,813,168","759,242","84,048,530",Europe,23,920,1,4,0.1,283
13,Iran,"3,167,741","+9,758","83,845",+134,"2,835,633","+12,929","248,263","3,190","37,245",986,"23,308,926","274,054","85,052,233",Asia,27,"1,014",4,115,2,"2,919"
14,Poland,"2,879,638",+71,"74,979",+5,"2,651,522",+162,"153,137",171,"76,170","1,983","17,249,401","456,265","37,805,635",Europe,13,504,2,2,0.1,"4,051"
15,Mexico,"2,503,408","+5,051","232,521",+175,"1,988,096","+2,637","282,791","4,798","19,217","1,785","7,446,966","57,166","130,268,281",North America,52,560,17,39,1,"2,171"
16,Ukraine,"2,233,996",+450,"52,286",+17,"2,163,069","+1,097","18,641",177,"51,387","1,203","10,794,794","248,306","43,473,777",Europe,19,831,4,10,0.4,429
17,Indonesia,"2,115,304","+21,342","57,138",+409,"1,850,481","+8,024","207,685",,"7,654",207,"19,539,205","70,698","276,375,136",Asia,131,"4,837",14,77,1,751
18,Peru,"2,046,057",,"191,584",,N/A,N/A,N/A,"2,441","61,215","5,732","14,042,806","420,138","33,424,275",South America,16,174,2,,,"4,003"
19,South Africa,"1,928,897","+15,036","59,900",+122,"1,709,999","+7,929","158,998",546,"32,124",998,"12,968,748","215,982","60,045,515",Africa,31,"1,002",5,250,2,"2,648"
20,Netherlands,"1,683,271",+498,"17,741",+1,"1,623,578","+3,852","41,952",155,"98,022","1,033","14,596,733","850,015","17,172,324",Europe,10,968,1,29,0.06,"2,443"
21,Czechia,"1,666,890",+68,"30,298",+2,"1,634,739",+2,"1,853",12,"155,369","2,824","28,856,137","2,689,644","10,728,608",Europe,6,354,0,6,0.2,173
22,Chile,"1,547,103","+4,461","32,298",+135,"1,484,410","+5,569","30,395","3,061","80,252","1,675","16,839,796","873,521","19,278,058",South America,12,597,1,231,7,"1,577"
23,Canada,"1,413,203",+435,"26,227",+13,"1,378,350",+620,"8,626",512,"37,123",689,"36,527,044","959,507","38,068,549",North America,27,"1,452",1,11,0.3,227
24,Philippines,"1,397,992","+6,096","24,372",+128,"1,321,050","+6,912","52,570","1,957","12,592",220,"14,745,954","132,825","111,017,965",Asia,79,"4,555",8,55,1,474
25,Iraq,"1,325,700","+4,468","17,091",+30,"1,231,225","+4,266","77,384",562,"32,248",416,"11,577,950","281,637","41,109,446",Asia,31,"2,405",4,109,0.7,"1,882"
26,Sweden,"1,088,896",,"14,584",,"1,053,976",+90,"20,336",64,"107,160","1,435","10,574,760","1,040,678","10,161,416",Europe,9,697,1,,,"2,001"
27,Belgium,"1,082,476",,"25,160",,"1,025,525",,"31,791",175,"93,001","2,162","15,022,137","1,290,625","11,639,425",Europe,11,463,1,,,"2,731"
28,Romania,"1,080,630",+46,"33,253",+5,"1,045,351",,"2,026",92,"56,546","1,740","9,738,839","509,602","19,110,690",Europe,18,575,2,2,0.3,106
29,Pakistan,"954,743",+901,"22,211",+23,"900,291","+1,347","32,241","1,941","4,241",99,"14,416,394","64,041","225,110,797",Asia,236,"10,135",16,4,0.1,143
30,Bangladesh,"888,406","+5,268","14,172",+119,"804,103","+3,249","70,131","1,187","5,342",85,"6,506,781","39,125","166,307,241",Asia,187,"11,735",26,32,0.7,422
31,Portugal,"874,547","+1,496","17,084",+1,"825,684",+475,"31,779",116,"86,016","1,680","12,926,064","1,271,336","10,167,308",Europe,12,595,1,147,0.10,"3,126"
32,Israel,"840,888",+65,"6,429",,"833,279",+42,"1,180",23,"90,166",689,"14,924,182","1,600,277","9,326,000",Asia,11,"1,451",1,7,,127
33,Hungary,"807,910",,"29,980",,"737,233",,"40,697",22,"83,842","3,111","6,094,415","632,457","9,636,095",Europe,12,321,2,,,"4,223"
34,Japan,"794,457","+1,625","14,657",+31,"761,912","+1,669","17,888",567,"6,301",116,"16,221,298","128,645","126,093,567",Asia,159,"8,603",8,13,0.2,142
35,Jordan,"749,784",+465,"9,727",+9,"733,604",+491,"6,453",470,"72,773",944,"7,807,672","757,805","10,303,012",Asia,14,"1,059",1,45,0.9,626
36,Malaysia,"734,048","+5,586","4,944",+60,"667,709","+4,777","61,395",886,"22,397",151,"14,344,758","437,679","32,774,594",Asia,45,"6,629",2,170,2,"1,873"
37,Serbia,"716,301",+63,"7,031",+2,"707,025",+209,"2,245",12,"82,309",808,"4,389,686","504,413","8,702,560",Europe,12,"1,238",2,7,0.2,258
38,Switzerland,"702,507",,"10,882",,"680,251",,"11,374",60,"80,590","1,248","8,221,551","943,155","8,717,071",Europe,12,801,1,,,"1,305"
39,Austria,"650,261",+70,"10,700",+1,"637,424",+186,"2,137",62,"71,796","1,181","54,026,448","5,965,079","9,057,122",Europe,14,846,0,8,0.1,236
40,Nepal,"633,679","+1,353","9,009",+34,"584,334","+3,007","40,336",,"21,370",304,"3,323,039","112,066","29,652,435",Asia,47,"3,291",9,46,1,"1,360"
41,UAE,"626,936","+2,122","1,796",+4,"605,618","+2,077","19,522",,"62,642",179,"56,919,772","5,687,332","10,008,167",Asia,16,"5,572",0,212,0.4,"1,951"
42,Lebanon,"544,454",+163,"7,843",+2,"531,749",,"4,862",54,"80,123","1,154","4,731,376","696,281","6,795,210",Asia,12,866,1,24,0.3,716
43,Morocco,"529,676",+452,"9,277",+4,"516,269",+406,"4,130",130,"14,185",248,"6,797,802","182,043","37,341,738",Africa,70,"4,025",5,12,0.1,111
44,Saudi Arabia,"483,221","+1,218","7,775",+15,"464,256","+1,252","11,190","1,440","13,671",220,"21,601,544","611,116","35,347,685",Asia,73,"4,546",2,34,0.4,317
45,Ecuador,"454,336",+971,"21,523",+38,"423,688","+8,180","9,125",452,"25,372","1,202","1,530,343","85,461","17,906,858",South America,39,832,12,54,2,510
46,Bolivia,"433,013","+1,653","16,551",+55,"353,032","+1,715","63,430",200,"36,603","1,399","1,784,089","150,812","11,829,877",South America,27,715,7,140,5,"5,362"
47,Bulgaria,"421,531",+16,"18,027",,"394,125",+19,"9,379",197,"61,121","2,614","3,142,206","455,612","6,896,673",Europe,16,383,2,2,,"1,360"
48,Greece,"420,905",+235,"12,655",+18,"403,558",+782,"4,692",231,"40,578","1,220","10,528,950","1,015,065","10,372,687",Europe,25,820,1,23,2,452
49,Kazakhstan,"418,172","+1,730","4,306",+11,"391,596","+1,025","22,270",221,"22,011",227,"11,575,012","609,274","18,998,054",Asia,45,"4,412",2,91,0.6,"1,172"
50,Paraguay,"416,843",,"12,365",,"360,030",,"44,448",546,"57,743","1,713","1,505,947","208,612","7,218,876",South America,17,584,5,,,"6,157"
51,Belarus,"415,339",+609,"3,113",+10,"408,307",+779,"3,919",,"43,969",330,"6,754,808","715,078","9,446,251",Europe,23,"3,034",1,64,1,415
52,Tunisia,"407,017","+3,524","14,654",+75,"347,307","+1,017","45,056",526,"34,087","1,227","1,681,458","140,819","11,940,544",Africa,29,815,7,295,6,"3,773"
53,Panama,"400,666",+789,"6,524",+10,"382,154",+605,"11,988",84,"91,442","1,489","2,962,169","676,041","4,381,639",North America,11,672,1,180,2,"2,736"
54,Slovakia,"391,551",+20,"12,505",,"378,521",+42,525,30,"71,683","2,289","2,947,093","539,538","5,462,255",Europe,14,437,2,4,,96
55,Uruguay,"365,866","+1,007","5,494",+20,"342,494","+2,142","17,878",308,"104,964","1,576","2,766,700","793,747","3,485,619",South America,10,634,1,289,6,"5,129"
56,Georgia,"363,522",+585,"5,266",+11,"349,658",+953,"8,598",,"91,301","1,323","5,744,137","1,442,672","3,981,596",Asia,11,756,1,147,3,"2,159"
57,Costa Rica,"361,005",,"4,602",,"287,248",,"69,155",440,"70,235",895,"1,411,469","274,605","5,139,995",North America,14,"1,117",4,,,"13,454"
58,Croatia,"359,652",+45,"8,200",+3,"350,938",+88,514,11,"88,145","2,010","2,135,858","523,467","4,080,216",Europe,11,498,2,11,0.7,126
59,Kuwait,"351,481","+1,558","1,933",+14,"331,015","+1,592","18,533",272,"81,122",446,"2,933,563","677,064","4,332,768",Asia,12,"2,241",1,360,3,"4,277"
60,Azerbaijan,"335,836",+40,"4,968",+1,"330,084",+58,784,,"32,831",486,"3,728,712","364,512","10,229,312",Asia,30,"2,059",3,4,0.10,77
61,Dominican Republic,"322,778",+707,"3,797",+1,"263,958","+1,093","55,023",425,"29,464",347,"1,695,532","154,770","10,955,173",North America,34,"2,885",6,65,0.09,"5,023"
62,Palestine,"313,721",+82,"3,559",+1,"307,618",+194,"2,544",6,"60,124",682,"1,893,565","362,896","5,217,921",Asia,17,"1,466",3,16,0.2,488
63,Denmark,"292,943",+174,"2,532",+1,"287,344",+243,"3,067",17,"50,400",436,"67,804,227","11,665,552","5,812,346",Europe,20,"2,296",0,30,0.2,528
64,Guatemala,"291,595",+743,"9,050",+42,"262,171","+1,038","20,374",5,"15,985",496,"1,576,616","86,430","18,241,598",North America,63,"2,016",12,41,2,"1,117"
