#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"7,626,857","+51,744","279,475","+1,338","4,528,782","+37,600","2,818,600","19,209",,,,,,North America,,,
,South America,"6,676,521","+53,285","211,307","+1,166","5,272,836","+40,702","1,192,378","15,385",,,,,,South America,,,
,Asia,"7,640,878","+116,658","150,507","+1,584","6,133,204","+94,629","1,357,167","18,965",,,,,,Asia,,,
,Europe,"3,771,884","+29,348","209,778",+312,"2,152,561","+29,018","1,409,545","5,891",,,,,,Europe,,,
,Africa,"1,297,056","+7,239","31,125",+220,"1,033,732","+7,860","232,199","1,417",,,,,,Africa,,,
,Oceania,"29,213",+85,779,+12,"24,600",+163,"3,834",34,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"27,043,130","+258,359","882,986","+4,632","19,146,366","+209,972","7,013,778","60,905","3,469",113.3,,,,All,,,
1,USA,"6,429,775","+40,718","192,818",+707,"3,706,765","+30,196","2,530,192","15,010","19,405",582,"86,655,621","261,522","331,351,637",North America,52,"1,718",4
2,Brazil,"4,123,000","+31,199","126,203",+619,"3,296,702","+18,459","700,095","8,318","19,372",593,"14,408,116","67,698","212,830,230",South America,52,"1,686",15
3,India,"4,110,839","+90,600","70,679","+1,044","3,177,673","+73,161","862,487","8,944","2,974",51,"47,738,491","34,533","1,382,419,165",Asia,336,"19,559",29
4,Russia,"1,020,310","+5,205","17,759",+110,"838,126","+5,379","164,425","2,300","6,991",122,"38,100,000","261,056","145,945,865",Europe,143,"8,218",4
5,Peru,"676,848",,"29,554",,"498,523",,"148,771","1,496","20,478",894,"3,320,012","100,446","33,052,721",South America,49,"1,118",10
6,Colombia,"658,456","+8,394","21,156",+268,"507,770","+9,549","129,530","1,493","12,916",415,"2,906,270","57,009","50,979,209",South America,77,"2,410",18
7,South Africa,"636,884","+1,806","14,779",+101,"561,204","+3,386","60,901",539,"10,715",249,"3,783,823","63,657","59,440,811",Africa,93,"4,022",16
8,Mexico,"623,090","+6,196","66,851",+522,"434,667","+4,380","121,572","3,135","4,824",518,"1,409,384","10,911","129,173,426",North America,207,"1,932",92
9,Spain,"517,133",,"29,418",,N/A,N/A,N/A,976,"11,060",629,"9,210,337","196,979","46,758,078",Europe,90,"1,589",5
10,Argentina,"471,806","+9,924","9,739",+116,"340,381","+8,760","121,686","2,456","10,422",215,"1,374,524","30,363","45,269,713",South America,96,"4,648",33
11,Chile,"420,434","+1,969","11,551",+57,"392,967","+1,719","15,916",908,"21,960",603,"2,575,313","134,513","19,145,501",South America,46,"1,657",7
12,Iran,"384,666","+1,894","22,154",+110,"332,131","+1,823","30,381","3,708","4,569",263,"3,355,152","39,856","84,182,804",Asia,219,"3,800",25
13,UK,"344,164","+1,813","41,549",+12,N/A,N/A,N/A,69,"5,065",611,"17,619,897","259,306","67,950,227",Europe,197,"1,635",4
14,Bangladesh,"323,565","+1,950","4,447",+35,"217,852","+1,661","101,266",,"1,961",27,"1,617,958","9,807","164,981,307",Asia,510,"37,099",102
15,Saudi Arabia,"319,932",+791,"4,049",+34,"295,842",+779,"20,041","1,470","9,165",116,"5,364,471","153,671","34,908,907",Asia,109,"8,622",7
16,France,"317,706","+8,550","30,724",,"87,206",,"199,776",464,"4,865",471,"8,500,000","130,169","65,299,717",Europe,206,"2,125",8
17,Pakistan,"298,025",+513,"6,340",+5,"282,553",+285,"9,132",535,"1,345",29,"2,732,325","12,328","221,636,262",Asia,744,"34,958",81
18,Turkey,"278,228","+1,673","6,620",+56,"250,092",+984,"21,516","1,091","3,293",78,"7,682,697","90,919","84,500,199",Asia,304,"12,764",11
19,Italy,"276,338","+1,695","35,534",+16,"209,610",+583,"31,194",121,"4,572",588,"9,142,401","151,250","60,445,551",Europe,219,"1,701",7
20,Iraq,"256,719","+4,644","7,422",+63,"195,259","+3,891","54,038",523,"6,358",184,"1,718,157","42,552","40,377,715",Asia,157,"5,440",24
21,Germany,"251,056",+775,"9,401",,"226,208","+1,608","15,447",223,"2,995",112,"12,383,035","147,712","83,832,432",Europe,334,"8,917",7
22,Philippines,"234,570","+2,529","3,790",+53,"161,668","+1,136","69,112",922,"2,136",35,"2,772,075","25,238","109,838,295",Asia,468,"28,981",40
23,Indonesia,"190,665","+3,128","7,940",+108,"136,401","+2,220","46,324",,696,29,"2,405,773","8,779","274,037,400",Asia,"1,437","34,514",114
24,Ukraine,"133,787","+2,836","2,811",+50,"61,649","+1,036","69,327",177,"3,063",64,"1,673,316","38,304","43,685,149",Europe,327,"15,541",26
25,Canada,"131,467",+343,"9,143",+2,"116,118",+192,"6,206",54,"3,478",242,"5,735,811","151,736","37,801,213",North America,288,"4,134",7
26,Israel,"128,936","+2,517","1,007",+14,"101,481","+1,124","26,448",439,"14,018",109,"2,388,574","259,696","9,197,590",Asia,71,"9,134",4
27,Qatar,"119,864",+227,202,+1,"116,780",+242,"2,882",51,"42,690",72,"654,973","233,269","2,807,805",Asia,23,"13,900",4
28,Bolivia,"119,580",+799,"5,343",+55,"67,844","+1,960","46,393",71,"10,220",457,"250,550","21,413","11,701,077",South America,98,"2,190",47
29,Ecuador,"118,045",+870,"6,724",+50,"102,304",+104,"9,017",415,"6,673",380,"349,060","19,732","17,690,064",South America,150,"2,631",51
30,Kazakhstan,"106,225",+104,"1,588",,"99,018",+433,"5,619",221,"5,645",84,"2,434,444","129,378","18,816,458",Asia,177,"11,849",8
31,Egypt,"99,712",+130,"5,511",+16,"77,208",+903,"16,993",41,971,54,"135,000","1,315","102,669,689",Africa,"1,030","18,630",761
32,Dominican Republic,"98,776",+864,"1,840",+19,"71,901",+357,"25,035",210,"9,089",169,"391,190","35,997","10,867,261",North America,110,"5,906",28
