#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"102,695,233","+102,361","1,478,082",+316,"96,631,178","+73,169","4,585,973","8,127",,,,,,North America,,,,,,
,Asia,"157,674,356","+188,648","1,433,826",+227,"150,753,982","+222,058","5,486,548","10,748",,,,,,Asia,,,,,,
,South America,"58,198,141","+60,702","1,300,308",+310,"53,737,282","+12,114","3,160,551","10,557",,,,,,South America,,,,,,
,Europe,"197,343,905","+152,279","1,845,190",+576,"186,859,601","+146,228","8,639,114","6,100",,,,,,Europe,,,,,,
,Oceania,"9,039,501","+40,362","12,782",+80,"8,662,920","+8,321","363,799",131,,,,,,Australia/Oceania,,,,,,
,Africa,"12,187,480","+6,614","255,225",+50,"11,393,816","+5,740","538,439",965,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"537,139,337","+550,966","6,325,428","+1,559","508,039,485","+467,630","22,774,424","36,628","68,910",811.5,,,,All,,,,,,
1,USA,"86,948,466","+81,388","1,034,960",+246,"82,819,328","+64,920","3,094,178","2,761","259,742","3,092","1,036,812,100","3,097,273","334,749,957",North America,4,323,0,243,0.7,"9,243"
2,India,"43,197,336","+7,054","524,715",,"42,636,710",,"35,911",698,"30,719",373,"853,522,623","606,971","1,406,199,041",Asia,33,"2,680",2,5,,26
3,Brazil,"31,315,777","+49,614","667,701",+301,"30,155,386","+9,576","492,690","8,318","145,333","3,099","63,776,166","295,977","215,476,553",South America,7,323,3,230,1,"2,287"
4,France,"29,713,219","+53,802","148,668",+77,"29,142,555","+27,768","421,996","1,173","453,275","2,268","271,490,188","4,141,579","65,552,340",Europe,2,441,0,821,1,"6,438"
5,Germany,"26,652,380","+42,047","139,948",+155,"25,759,000","+62,200","753,432",631,"316,157","1,660","122,332,384","1,451,136","84,301,132",Europe,3,602,1,499,2,"8,937"
6,UK,"22,363,067","+13,884","179,083",+85,"22,007,129","+7,476","176,855",188,"326,114","2,612","522,526,476","7,619,839","68,574,475",Europe,3,383,0,202,1,"2,579"
7,Russia,"18,362,105","+3,646","379,736",+79,"17,777,625","+4,737","204,744","2,300","125,720","2,600","273,400,000","1,871,894","146,055,256",Europe,8,385,1,25,0.5,"1,402"
8,S. Korea,"18,188,200","+13,320","24,305",+6,"17,914,100","+23,422","249,795",114,"354,171",473,"15,804,065","307,745","51,354,359",Asia,3,"2,113",3,259,0.1,"4,864"
9,Italy,"17,566,061","+22,361","167,169",+80,"16,769,897","+22,827","628,995",199,"291,358","2,773","222,361,374","3,688,183","60,290,216",Europe,3,361,0,371,1,"10,433"
10,Turkey,"15,072,747",,"98,965",,"14,971,256",,"2,526",975,"175,079","1,150","162,743,369","1,890,360","86,091,206",Asia,6,870,1,,,29
11,Spain,"12,436,538",,"106,914",,"11,902,145",,"427,479",339,"265,796","2,285","471,036,328","10,067,087","46,789,736",Europe,4,438,0,,,"9,136"
12,Vietnam,"10,727,918",+913,"43,081",,"9,531,653","+8,363","1,153,184",78,"108,331",435,"85,818,823","866,599","99,029,483",Asia,9,"2,299",1,9,,"11,645"
13,Argentina,"9,276,618",,"128,973",,"8,895,999",,"251,646",344,"201,681","2,804","35,716,069","776,496","45,996,475",South America,5,357,1,,,"5,471"
14,Japan,"8,972,654","+15,519","30,797",+24,"8,756,848","+21,031","185,009",79,"71,365",245,"53,457,187","425,177","125,729,158",Asia,14,"4,083",2,123,0.2,"1,471"
15,Netherlands,"8,097,174","+1,864","22,327",+1,"8,039,117","+1,027","35,730",34,"470,545","1,297","21,107,399","1,226,599","17,208,062",Europe,2,771,1,108,0.06,"2,076"
16,Australia,"7,508,845","+33,208","8,860",+58,"7,238,735",,"261,250",99,"288,014",340,"144,321,523","5,535,689","26,071,102",Australia/Oceania,3,"2,943",0,"1,274",2,"10,021"
17,Iran,"7,233,117",+188,"141,342",+3,"7,057,427",+511,"34,348",414,"84,039","1,642","52,298,398","607,637","86,068,526",Asia,12,609,2,2,0.03,399
18,Colombia,"6,109,105",,"139,867",,"5,938,448",,"30,790",342,"117,641","2,693","35,041,646","674,787","51,929,974",South America,9,371,1,,,593
19,Indonesia,"6,058,180",+520,"156,628",+4,"5,897,630",+258,"3,922","2,771","21,706",561,"99,248,869","355,593","279,107,760",Asia,46,"1,782",3,2,0.01,14
20,Poland,"6,009,205",+204,"116,362",+7,"5,335,526",+15,"557,317",408,"159,114","3,081","36,391,298","963,584","37,766,599",Europe,6,325,1,5,0.2,"14,757"
21,Mexico,"5,797,427","+5,110","325,042",+19,"5,077,733","+2,058","394,652","4,798","44,071","2,471","16,005,640","121,671","131,548,078",North America,23,405,8,39,0.1,"3,000"
22,Ukraine,"5,014,929",,"108,605",,N/A,N/A,N/A,177,"116,015","2,512","19,521,252","451,602","43,226,701",Europe,9,398,2,,,"19,625"
23,Malaysia,"4,518,965","+1,518","35,705",+6,"4,461,671","+1,125","21,589",26,"136,250","1,077","60,226,444","1,815,876","33,166,609",Asia,7,929,1,46,0.2,651
24,Thailand,"4,473,867","+2,688","30,242",+21,"4,418,202","+4,130","25,423","1,496","63,787",431,"17,270,775","246,240","70,138,096",Asia,16,"2,319",4,38,0.3,362
25,Austria,"4,274,905","+3,388","18,682",+7,"4,219,119","+2,906","37,104",42,"469,480","2,052","188,315,196","20,681,230","9,105,609",Europe,2,487,0,372,0.8,"4,075"
26,DPRK,"4,253,510","+54,620",71,,"4,150,140","+66,560","103,299",,"163,616",3,,,"25,996,921",Asia,6,"366,154",,"2,101",,"3,974"
27,Belgium,"4,164,698",,"31,799",,"4,070,314","+5,504","62,585",66,"356,353","2,721","34,170,042","2,923,765","11,686,999",Europe,3,368,0,,,"5,355"
28,Israel,"4,164,482","+4,885","10,867",,"4,132,210","+1,518","21,405",150,"446,545","1,165","41,373,364","4,436,346","9,326,000",Asia,2,858,0,524,,"2,295"
29,Portugal,"4,066,674",,"22,583",,N/A,N/A,N/A,61,"401,079","2,227","42,825,431","4,223,697","10,139,324",Europe,2,449,0,,,"115,187"
30,South Africa,"3,973,086","+2,093","101,424",+27,"3,846,597","+2,557","25,065",192,"65,398","1,669","25,424,031","418,486","60,752,365",Africa,15,599,2,34,0.4,413
31,Czechia,"3,921,844",+314,"40,295",,"3,880,602",+63,947,5,"364,913","3,749","55,444,544","5,158,911","10,747,334",Europe,3,267,0,29,,88
