#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"102,444,463","+70,065","1,477,244",+334,"96,533,028","+67,424","4,434,191","8,070",,,,,,North America,,,,,,
,Asia,"157,478,096","+184,458","1,433,555",+214,"150,524,348","+301,905","5,520,193","10,723",,,,,,Asia,,,,,,
,South America,"58,135,901","+76,132","1,299,984",+300,"53,725,099","+48,168","3,110,818","10,558",,,,,,South America,,,,,,
,Europe,"197,170,586","+145,016","1,844,496",+483,"186,713,309","+192,612","8,612,781","6,157",,,,,,Europe,,,,,,
,Oceania,"8,998,330","+37,499","12,702",+55,"8,614,609","+9,023","371,019",119,,,,,,Australia/Oceania,,,,,,
,Africa,"12,180,741","+6,934","255,175",+62,"11,388,056","+6,161","537,510",963,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"536,408,838","+520,104","6,323,171","+1,448","507,499,155","+625,293","22,586,512","36,590","68,816",811.2,,,,All,,,,,,
1,USA,"86,723,483","+64,770","1,034,204",+305,"82,735,175","+63,651","2,954,104","2,705","259,074","3,090","1,035,054,499","3,092,072","334,744,663",North America,4,324,0,193,0.9,"8,825"
2,India,"43,188,734","+3,685","524,708",,"42,633,365",,"30,661",698,"30,714",373,"852,901,546","606,546","1,406,162,001",Asia,33,"2,680",2,3,,22
3,Brazil,"31,266,163","+71,045","667,400",+294,"30,145,810","+44,442","452,953","8,318","145,105","3,097","63,776,166","295,983","215,472,431",South America,7,323,3,330,1,"2,102"
4,France,"29,659,417","+11,627","148,591",+74,"29,114,787","+29,942","396,039","1,173","452,457","2,267","271,490,188","4,141,604","65,551,946",Europe,2,441,0,177,1,"6,042"
5,Germany,"26,610,333","+67,073","139,793",+45,"25,696,800","+72,700","773,740",631,"315,661","1,658","122,332,384","1,451,148","84,300,401",Europe,3,603,1,796,0.5,"9,178"
6,UK,"22,349,183","+10,179","178,998",+132,"21,999,653","+8,668","170,532",188,"325,916","2,610","522,526,476","7,619,947","68,573,502",Europe,3,383,0,148,2,"2,487"
7,Russia,"18,358,459","+3,259","379,657",+73,"17,772,888","+5,135","205,914","2,300","125,695","2,599","273,400,000","1,871,896","146,055,086",Europe,8,385,1,22,0.5,"1,410"
8,S. Korea,"18,174,880","+6,172","24,299",+20,"17,890,678","+25,087","259,903",117,"353,912",473,"15,804,065","307,746","51,354,239",Asia,3,"2,113",3,120,0.4,"5,061"
9,Italy,"17,543,136","+28,082","167,089",+70,"16,747,070","+30,848","628,977",219,"290,977","2,771","222,173,350","3,685,050","60,290,458",Europe,3,361,0,466,1,"10,432"
10,Turkey,"15,072,747",,"98,965",,"14,971,256",,"2,526",975,"175,084","1,150","162,743,369","1,890,414","86,088,727",Asia,6,870,1,,,29
11,Spain,"12,436,538","+8,324","106,914",+30,"11,902,145","+18,496","427,479",339,"265,797","2,285","471,036,328","10,067,097","46,789,687",Europe,4,438,0,178,0.6,"9,136"
12,Vietnam,"10,727,005",+960,"43,081",,"9,523,290","+9,309","1,160,634",57,"108,324",435,"85,818,631","866,618","99,027,093",Asia,9,"2,299",1,10,,"11,720"
13,Argentina,"9,276,618",,"128,973",,"8,895,999",,"251,646",344,"201,686","2,804","35,716,069","776,515","45,995,343",South America,5,357,1,,,"5,471"
14,Japan,"8,957,135","+11,351","30,773",+21,"8,735,817","+24,528","190,545",76,"71,241",245,"53,369,057","424,473","125,730,211",Asia,14,"4,086",2,90,0.2,"1,516"
15,Netherlands,"8,095,313","+1,421","22,326",,"8,038,090","+2,715","34,897",38,"470,440","1,297","21,107,399","1,226,607","17,207,959",Europe,2,771,1,83,,"2,028"
16,Australia,"7,475,637","+31,201","8,802",+47,"7,199,382",,"267,453",87,"286,749",338,"72,342,689","2,774,909","26,070,294",Australia/Oceania,3,"2,962",0,"1,197",2,"10,259"
17,Iran,"7,232,929",+139,"141,339",+7,"7,056,916",+710,"34,674",427,"84,040","1,642","52,298,398","607,657","86,065,589",Asia,12,609,2,2,0.08,403
18,Colombia,"6,109,105",,"139,867",,"5,938,448",,"30,790",342,"117,645","2,693","35,041,646","674,806","51,928,493",South America,9,371,1,,,593
19,Indonesia,"6,057,660",+518,"156,624",+2,"5,897,372",+350,"3,664","2,771","21,704",561,"99,248,869","355,603","279,099,863",Asia,46,"1,782",3,2,0.01,13
20,Poland,"6,009,003",+339,"116,355",+6,"5,335,516",+10,"557,132",408,"159,108","3,081","36,386,165","963,445","37,766,712",Europe,6,325,1,9,0.2,"14,752"
21,Mexico,"5,791,282",,"325,017",,"5,073,067",,"393,198","4,798","44,025","2,471","16,005,640","121,675","131,544,379",North America,23,405,8,,,"2,989"
22,Ukraine,"5,014,929",,"108,605",,N/A,N/A,N/A,177,"116,013","2,512","19,521,252","451,594","43,227,415",Europe,9,398,2,,,"19,624"
23,Malaysia,"4,517,447","+1,128","35,699",+9,"4,460,546","+1,547","21,202",25,"136,209","1,076","60,200,456","1,815,154","33,165,476",Asia,7,929,1,34,0.3,639
