#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"103,015,990","+104,074","1,479,046",+282,"96,834,879","+79,529","4,702,065","8,290",,,,,,North America,,,,,,
,Asia,"158,483,182","+168,702","1,434,445",+296,"151,158,183","+189,096","5,890,554","10,691",,,,,,Asia,,,,,,
,South America,"58,339,536","+70,763","1,300,732",+197,"55,416,237","+23,764","1,622,567","10,540",,,,,,South America,,,,,,
,Europe,"198,528,804","+138,679","1,847,165",+398,"188,727,809","+173,902","7,953,830","6,084",,,,,,Europe,,,,,,
,Oceania,"9,117,080","+36,518","12,917",+45,"8,746,751","+6,403","357,412",133,,,,,,Australia/Oceania,,,,,,
,Africa,"12,196,288","+4,295","255,274",+22,"11,401,274","+3,229","539,740",975,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"539,681,601","+523,031","6,329,594","+1,240","512,285,839","+475,923","21,066,168","36,713","69,236",812.0,,,,All,,,,,,
1,USA,"87,237,729","+88,791","1,035,620",+184,"83,006,778","+71,536","3,195,331","2,920","260,597","3,094","1,039,059,313","3,103,888","334,760,543",North America,4,323,0,265,0.5,"9,545"
2,India,"43,213,355","+6,090","524,747",,"42,644,092",,"44,516",698,"30,729",373,"854,198,288","607,420","1,406,273,121",Asia,33,"2,680",2,4,,32
3,Brazil,"31,417,341","+56,491","668,007",+158,"30,178,187","+19,931","571,147","8,318","145,798","3,100","63,776,166","295,966","215,484,797",South America,7,323,3,262,0.7,"2,651"
4,France,"29,753,370",,"148,710",,"29,166,768",,"437,892","1,173","453,882","2,269","271,490,188","4,141,529","65,553,127",Europe,2,441,0,,,"6,680"
5,Germany,"26,802,782","+74,908","140,115",+106,"25,850,400","+47,100","812,267",631,"317,935","1,662","122,332,384","1,451,111","84,302,592",Europe,3,602,1,889,1,"9,635"
6,UK,"22,382,352","+9,206","179,217",+52,"22,019,930","+6,002","183,205",188,"326,386","2,613","522,526,476","7,619,623","68,576,419",Europe,3,383,0,134,0.8,"2,672"
7,Russia,"18,369,557","+3,678","379,883",+70,"17,786,254","+4,332","203,420","2,300","125,771","2,601","273,400,000","1,871,890","146,055,597",Europe,8,384,1,25,0.5,"1,393"
8,S. Korea,"18,209,650","+9,304","24,341",+18,"17,943,349","+9,957","241,960",107,"354,587",474,"15,804,065","307,744","51,354,600",Asia,3,"2,110",3,181,0.4,"4,712"
9,Italy,"17,611,607","+21,554","167,305",+52,"16,820,881","+23,756","623,421",196,"292,116","2,775","222,710,598","3,694,005","60,289,733",Europe,3,360,0,358,0.9,"10,340"
10,Turkey,"15,072,747",,"98,965",,"14,971,256",,"2,526",975,"175,069","1,149","162,743,369","1,890,251","86,096,162",Asia,6,870,1,,,29
11,Spain,"12,478,994","+14,152","107,108",+64,"11,939,322","+12,393","432,564",339,"266,703","2,289","471,036,328","10,067,065","46,789,835",Europe,4,437,0,302,1,"9,245"
12,Vietnam,"10,729,681",+961,"43,082",+1,"9,540,598","+4,600","1,146,001",62,"108,343",435,"85,819,211","866,561","99,034,264",Asia,9,"2,299",1,10,0.01,"11,572"
13,Argentina,"9,276,618",,"128,973",,"8,895,999",,"251,646",344,"201,671","2,804","35,716,069","776,458","45,998,739",South America,5,357,1,,,"5,471"
14,Japan,"9,008,130","+17,201","30,844",+26,"8,800,307","+18,563","176,979",77,"71,648",245,"53,749,867","427,512","125,727,051",Asia,14,"4,076",2,137,0.2,"1,408"
15,Netherlands,"8,101,839","+2,235","22,332",+2,"8,042,088","+1,392","37,419",33,"470,811","1,298","21,107,399","1,226,585","17,208,269",Europe,2,771,1,130,0.1,"2,174"
16,Australia,"7,571,627","+30,010","8,957",+38,"7,308,124",,"254,546",101,"290,404",344,"72,622,924","2,785,399","26,072,718",Australia/Oceania,3,"2,911",0,"1,151",1,"9,763"
17,Iran,"7,233,472",+153,"141,343",,"7,058,349",+411,"33,780",397,"84,037","1,642","52,298,398","607,595","86,074,401",Asia,12,609,2,2,,392
18,Colombia,"6,117,847",,"139,894",,"5,943,925",,"34,028",342,"117,803","2,694","35,175,528","677,326","51,932,935",South America,8,371,1,,,655
19,Indonesia,"6,059,363",+627,"156,638",+3,"5,898,384",+344,"4,341","2,771","21,709",561,"99,392,799","356,089","279,123,556",Asia,46,"1,782",3,2,0.01,16
20,Poland,"6,009,726",+247,"116,369",+1,"5,335,546",+9,"557,811",408,"159,129","3,081","36,402,031","963,874","37,766,374",Europe,6,325,1,7,0.03,"14,770"
21,Mexico,"5,808,696","+6,024","325,091",+36,"5,081,609","+1,831","401,996","4,798","44,154","2,471","16,127,657","122,592","131,555,476",North America,23,405,8,46,0.3,"3,056"
22,Ukraine,"5,014,929",,"108,605",,N/A,N/A,N/A,177,"116,018","2,513","19,521,252","451,617","43,225,272",Europe,9,398,2,,,"19,625"
23,Portugal,"4,894,982",,"23,488",,"4,238,141","+57,438","633,353",61,"482,780","2,317","42,825,431","4,223,764","10,139,162",Europe,2,432,0,,,"62,466"
24,Malaysia,"4,523,018","+2,166","35,709",+1,"4,464,558","+1,488","22,751",24,"136,363","1,077","60,278,420","1,817,319","33,168,875",Asia,7,929,1,65,0.03,686
25,Thailand,"4,479,888","+2,836","30,289",+24,"4,425,046","+3,518","24,553","1,496","63,872",432,"17,270,775","246,236","70,139,051",Asia,16,"2,316",4,40,0.3,350
26,DPRK,"4,349,920","+45,540",71,,"4,265,860","+55,250","83,989",,"167,320",3,,,"25,997,537",Asia,6,"366,162",,"1,752",,"3,231"
27,Austria,"4,284,320","+4,271","18,690",+3,"4,224,080","+2,430","41,550",35,"470,500","2,053","188,635,986","20,715,821","9,105,890",Europe,2,487,0,469,0.3,"4,563"
28,Israel,"4,175,652","+6,314","10,867",,"4,136,558","+2,382","28,227",150,"447,743","1,165","41,373,364","4,436,346","9,326,000",Asia,2,858,0,677,,"3,027"
29,Belgium,"4,170,252",,"31,816",,"4,079,750","+9,467","58,686",66,"356,820","2,722","34,197,937","2,926,083","11,687,274",Europe,3,367,0,,,"5,021"
30,South Africa,"3,976,653","+1,591","101,468",+20,"3,851,856","+2,139","23,329",192,"65,452","1,670","25,447,671","418,847","60,756,451",Africa,15,599,2,26,0.3,384
31,Czechia,"3,922,545",+291,"40,298",,"3,881,033",+379,"1,214",6,"364,975","3,750","55,453,753","5,159,716","10,747,442",Europe,3,267,0,27,,113
32,Canada,"3,895,966","+2,283","41,505",+24,"3,544,264","+1,004","310,197",252,"101,503","1,081","62,220,040","1,621,038","38,382,850",North America,10,925,1,59,0.6,"8,082"
33,Chile,"3,796,909","+12,964","58,054",+18,"3,528,486","+3,264","210,369",151,"195,376","2,987","39,220,648","2,018,156","19,433,903",South America,5,335,0,667,0.9,"10,825"
34,Philippines,"3,692,617",+287,"60,461",+5,"3,629,459",+108,"2,697",468,"32,851",538,"30,387,628","270,341","112,404,874",Asia,30,"1,859",4,3,0.04,24
35,Switzerland,"3,667,742",,"13,967",,"3,618,730","+2,494","35,045",44,"417,873","1,591","21,153,745","2,410,089","8,777,162",Europe,2,628,0,,,"3,993"
