#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"99,652,897","+26,876","1,467,298",+39,"94,860,713","+35,327","3,324,886","7,488",,,,,,North America,,,,,,
,Asia,"150,007,974","+152,818","1,427,954",+187,"127,144,231","+72,351","21,435,789","11,766",,,,,,Asia,,,,,,
,South America,"57,142,826","+11,030","1,296,570",+55,"53,202,263","+9,918","2,643,993","10,669",,,,,,South America,,,,,,
,Europe,"194,353,421","+69,726","1,830,660",+219,"181,773,500","+160,535","10,749,261","8,050",,,,,,Europe,,,,,,
,Oceania,"7,943,008","+48,215","11,413",+35,"7,437,498","+53,542","494,097",162,,,,,,Australia/Oceania,,,,,,
,Africa,"12,046,886","+4,597","254,322",+3,"11,212,641","+2,639","579,923",958,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"521,147,733","+313,262","6,288,232",+538,"475,631,552","+334,312","39,227,949","39,093","66,858",806.7,,,,All,,,,,,
1,USA,"84,230,829","+21,356","1,026,670",+24,"81,274,881","+30,621","1,929,278","1,969","251,719","3,068","1,017,024,894","3,039,316","334,622,917",North America,4,326,0,64,0.07,"5,766"
2,India,"43,123,129","+1,530","524,214",,"42,579,693",,"19,222",698,"30,686",373,"843,836,914","600,463","1,405,310,074",Asia,33,"2,681",2,1,,14
3,Brazil,"30,688,390","+6,296","664,967",+47,"29,724,682","+6,280","298,741","8,318","142,486","3,087","63,776,166","296,113","215,377,625",South America,7,324,3,29,0.2,"1,387"
4,France,"29,183,646","+22,844","147,257",,"28,170,658","+13,984","865,731","1,329","445,260","2,247","271,490,188","4,142,176","65,542,896",Europe,2,445,0,349,,"13,209"
5,Germany,"25,780,270","+5,761","137,921",+14,"23,956,700","+31,300","1,685,649","1,279","305,875","1,636","122,332,384","1,451,437","84,283,610",Europe,3,611,1,68,0.2,"20,000"
6,UK,"22,159,805",,"176,708",,"21,703,057","+45,287","280,040",253,"323,259","2,578","519,264,096","7,574,843","68,551,138",Europe,3,388,0,,,"4,085"
7,Russia,"18,260,293","+4,956","377,670",+99,"17,647,179","+6,200","235,444","2,300","125,027","2,586","273,400,000","1,871,947","146,051,167",Europe,8,387,1,34,0.7,"1,612"
8,S. Korea,"17,782,061","+25,434","23,709",+48,N/A,N/A,N/A,338,"346,281",462,"15,804,065","307,763","51,351,476",Asia,3,"2,166",3,495,0.9,"326,940"
9,Italy,"17,057,873","+27,162","165,244",+62,"15,894,511","+30,334","998,118",347,"282,902","2,741","217,853,667","3,613,069","60,296,023",Europe,4,365,0,450,1,"16,554"
10,Turkey,"15,054,322","+1,154","98,900",+10,"14,952,428","+1,190","2,994",975,"174,986","1,150","160,742,893","1,868,414","86,031,729",Asia,6,870,1,13,0.1,35
11,Spain,"12,127,122",,"105,444",,"11,548,089",,"473,589",339,"259,190","2,254","471,036,328","10,067,341","46,788,553",Europe,4,444,0,,,"10,122"
12,Vietnam,"10,696,630","+1,594","43,065",,"9,355,040","+5,448","1,298,525",340,"108,077",435,"85,811,485","867,027","98,972,112",Asia,9,"2,298",1,16,,"13,120"
13,Argentina,"9,101,319",,"128,729",,"8,895,999",,"76,591",372,"197,987","2,800","35,716,069","776,955","45,969,306",South America,5,357,1,,,"1,666"
