#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"112,539,320","+37,947","1,513,581",+108,"105,692,563","+93,684","5,333,176","9,837",,,,,,North America,,,,,,
,Asia,"176,899,237","+296,954","1,455,880",+430,"168,191,984","+327,745","7,251,373","14,707",,,,,,Asia,,,,,,
,Europe,"218,682,514","+63,639","1,890,031",+276,"211,142,647","+330,889","5,649,836","9,443",,,,,,Europe,,,,,,
,South America,"63,045,144","+14,192","1,321,104",+189,"60,734,541","+105,714","989,499","10,576",,,,,,South America,,,,,,
,Oceania,"11,853,837","+18,160","18,153",+39,"11,495,118","+4,088","340,566",171,,,,,,Australia/Oceania,,,,,,
,Africa,"12,574,763",+585,"257,126",+4,"11,918,962",+834,"398,675",960,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"595,595,536","+431,477","6,455,890","+1,046","569,176,521","+862,954","19,963,125","45,694","76,409",828.2,,,,All,,,,,,
1,USA,"94,782,769","+32,654","1,062,738",+80,"89,988,047","+78,944","3,731,984","4,439",,,"1,092,924,214",,,North America,,,,,,
2,India,"44,275,687","+7,306","527,069",,"43,623,804",,"124,814",698,"31,430",374,"880,282,103","624,882","1,408,717,782",Asia,32,"2,673",2,5,,89
3,France,"34,234,005","+4,564","153,129",+65,"33,477,955","+87,562","602,921",869,"522,026","2,335","271,490,188","4,139,889","65,579,097",Europe,2,428,0,70,1.0,"9,194"
4,Brazil,"34,178,240","+6,596","681,705",+155,"33,033,317","+87,364","463,218","8,318","158,411","3,160","63,776,166","295,593","215,756,849",South America,6,316,3,31,0.7,"2,147"
5,Germany,"31,535,343",,"145,698",,"30,217,700","+113,300","1,171,945","1,406","373,860","1,727","122,332,384","1,450,282","84,350,776",Europe,3,579,1,,,"13,894"
6,UK,"23,420,826",,"186,087",,"23,023,687","+18,611","211,052",146,"341,210","2,711","522,526,476","7,612,499","68,640,594",Europe,3,369,0,,,"3,075"
7,Italy,"21,509,424","+9,893","174,102",+42,"20,468,258","+20,357","867,064",301,"356,862","2,889","240,053,178","3,982,714","60,273,764",Europe,3,346,0,164,0.7,"14,385"
8,S. Korea,"21,418,036","+62,078","25,673",+50,"19,509,619","+88,239","1,882,744",521,"416,997",500,"15,804,065","307,696","51,362,530",Asia,2,"2,001",3,"1,209",1.0,"36,656"
9,Russia,"18,907,231","+25,273","383,178",+53,"18,151,487","+15,410","372,566","2,300","129,442","2,623","273,400,000","1,871,746","146,066,843",Europe,8,381,1,173,0.4,"2,551"
10,Turkey,"16,295,817",,"99,678",,"15,875,121",,"321,018",975,"188,916","1,156","162,743,369","1,886,667","86,259,723",Asia,5,865,1,,,"3,722"
11,Japan,"15,615,251","+169,972","35,156",+155,"13,561,409","+167,297","2,018,686",607,"124,268",280,"66,738,866","531,117","125,657,540",Asia,8,"3,574",2,"1,353",1,"16,065"
12,Spain,"13,294,139",,"111,667",,"12,906,369",,"276,103",339,"284,105","2,386","471,036,328","10,066,365","46,793,089",Europe,4,419,0,,,"5,901"
13,Vietnam,"11,367,479","+1,695","43,098",,"10,029,826","+9,257","1,294,555",124,"114,601",434,"85,826,548","865,256","99,192,036",Asia,9,"2,302",1,17,,"13,051"
14,Australia,"9,810,496","+14,543","12,886",+27,"9,561,402",,"236,208",131,"375,506",493,"77,377,540","2,961,700","26,126,053",Australia/Oceania,3,"2,027",0,557,1,"9,041"
15,Argentina,"9,633,732",,"129,566",,"9,372,159","+5,962","132,007",456,"209,095","2,812","35,716,069","775,198","46,073,453",South America,5,356,1,,,"2,865"
16,Netherlands,"8,366,574",+978,"22,547",,"8,257,304","+12,139","86,723",57,"486,002","1,310","21,107,399","1,226,099","17,215,086",Europe,2,764,1,57,,"5,038"
17,Iran,"7,482,521","+7,348","143,015",+71,"7,181,082","+9,258","158,424","1,486","86,736","1,658","53,492,475","620,071","86,268,260",Asia,12,603,2,85,0.8,"1,836"
18,Mexico,"6,927,636","+1,968","328,732",+8,"6,134,560","+10,349","464,344","4,798","52,562","2,494","17,964,355","136,301","131,799,599",North America,19,401,7,15,0.06,"3,523"
19,Colombia,"6,286,392",,"141,287",,"6,109,349",,"35,756",342,"120,821","2,715","36,165,239","695,075","52,030,678",South America,8,368,1,,,687
20,Indonesia,"6,286,362","+3,588","157,247",+21,"6,076,837","+4,416","52,278","2,771","22,480",562,"105,302,298","376,557","279,644,808",Asia,44,"1,778",3,13,0.08,187
21,Poland,"6,120,028",+772,"116,773",,"5,335,902",+9,"667,353","2,742","162,082","3,093","36,795,037","974,473","37,758,928",Europe,6,323,1,20,,"17,674"
22,Portugal,"5,376,433",,"24,722",,"5,264,098","+3,077","87,613",61,"530,543","2,440","43,527,258","4,295,245","10,133,824",Europe,2,410,0,,,"8,646"
23,Ukraine,"5,030,389",,"108,743",,"4,913,769",+300,"7,877",177,"116,503","2,518","19,521,252","452,110","43,178,142",Europe,9,397,2,,,182
24,Taiwan,"4,904,622","+15,792","9,457",+22,"4,463,289","+25,018","431,876",,"205,146",396,"23,456,138","981,101","23,907,976",Asia,5,"2,528",1,661,0.9,"18,064"
25,Austria,"4,828,503","+3,008","19,277",+3,"4,734,035","+4,298","75,191",68,"529,723","2,115","194,429,903","21,330,438","9,115,139",Europe,2,473,0,330,0.3,"8,249"
26,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,444",3,,,"26,017,863",Asia,5,"351,593",,,,
27,Malaysia,"4,737,984","+2,437","36,093",+8,"4,659,688","+3,657","42,203",81,"142,523","1,086","63,153,129","1,899,705","33,243,652",Asia,7,921,1,73,0.2,"1,270"
28,Thailand,"4,622,088","+1,663","31,861",+30,"4,569,974","+2,335","20,253","1,496","65,869",454,"17,270,775","246,126","70,170,546",Asia,15,"2,202",4,24,0.4,289
29,Israel,"4,615,786","+1,373","11,501",,"4,583,957","+1,477","20,328",266,"494,937","1,233","41,373,364","4,436,346","9,326,000",Asia,2,811,0,147,,"2,180"
30,Greece,"4,577,675",,"31,722",,"4,472,338","+14,722","73,615",115,"443,772","3,075","90,048,917","8,729,577","10,315,382",Europe,2,325,0,,,"7,136"
31,Belgium,"4,453,483",,"32,364",,"4,321,576","+4,890","99,543",108,"380,758","2,767","35,150,650","3,005,267","11,696,348",Europe,3,361,0,,,"8,511"
32,Chile,"4,387,731","+7,583","60,023",+34,"4,277,855","+8,458","49,853",161,"225,434","3,084","43,017,754","2,210,180","19,463,460",South America,4,324,0,390,2,"2,561"
33,Canada,"4,109,931",,"43,178",,"3,968,792","+2,254","97,961",279,"106,911","1,123","63,903,010","1,662,303","38,442,459",North America,9,890,1,,,"2,548"
