#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"52,538,293","+75,379","1,066,435","+1,454","40,612,623","+70,195","10,859,235","29,625",,,,,,North America,,,,,,
,Asia,"75,120,206","+155,021","1,111,997","+1,986","71,319,325","+202,515","2,688,884","36,154",,,,,,Asia,,,,,,
,South America,"37,691,659","+19,779","1,151,651",+626,"35,692,090","+13,075","847,918","13,320",,,,,,South America,,,,,,
,Europe,"58,371,794","+115,302","1,214,574","+1,545","53,469,942","+100,302","3,687,278","11,967",,,,,,Europe,,,,,,
,Africa,"8,305,425","+8,317","209,043",+238,"7,593,418","+9,624","502,964","3,402",,,,,,Africa,,,,,,
,Oceania,"216,558","+2,188","2,753",+28,"164,387",+109,"49,418",438,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"232,244,656","+375,986","4,756,468","+5,877","208,852,491","+395,820","18,635,697","94,906","29,795",610.2,,,,All,,,,,,
1,USA,"43,724,933","+53,443","706,054",+761,"33,162,044","+49,051","9,856,835","22,377","131,151","2,118","631,829,312","1,895,138","333,394,863",North America,8,472,1,160,2,"29,565"
2,India,"33,651,221","+28,149","446,948",+258,"32,894,762","+25,990","309,511","8,944","24,093",320,"561,661,383","402,130","1,396,716,723",Asia,42,"3,125",2,20,0.2,222
3,Brazil,"21,343,304","+15,688","594,246",+548,"20,333,908","+7,500","415,150","8,318","99,539","2,771","57,282,520","267,149","214,421,321",South America,10,361,4,73,3,"1,936"
4,UK,"7,631,233","+31,348","136,105",+122,"6,159,135","+27,998","1,335,993",916,"111,689","1,992","297,235,180","4,350,278","68,325,553",Europe,9,502,0,459,2,"19,553"
5,Russia,"7,398,415","+22,041","203,095",+822,"6,590,933","+16,325","604,387","2,300","50,670","1,391","189,300,000","1,296,472","146,011,636",Europe,20,719,1,151,6,"4,139"
6,Turkey,"7,013,639","+26,145","62,938",+193,"6,472,400","+19,199","478,301",633,"82,072",736,"84,545,253","989,333","85,456,785",Asia,12,"1,358",1,306,2,"5,597"
7,France,"6,989,613","+6,012","116,449",+29,"6,720,032","+10,361","153,132","1,609","106,791","1,779","139,307,228","2,128,400","65,451,605",Europe,9,562,0,92,0.4,"2,340"
8,Iran,"5,519,728","+10,843","119,082",+290,"4,920,978","+23,102","479,668","6,411","64,697","1,396","31,545,337","369,744","85,316,587",Asia,15,716,3,127,3,"5,622"
9,Argentina,"5,249,840",+993,"114,849",+21,"5,109,853","+1,941","25,138","1,248","114,859","2,513","24,252,818","530,619","45,706,676",South America,9,398,2,22,0.5,550
10,Colombia,"4,950,253","+1,740","126,102",+34,"4,790,128","+1,555","34,023",542,"96,027","2,446","25,330,491","491,369","51,550,853",South America,10,409,2,34,0.7,660
11,Spain,"4,946,601",,"86,229",,"4,708,167",,"152,205",837,"105,748","1,843","63,732,506","1,362,472","46,777,112",Europe,9,542,1,,,"3,254"
12,Italy,"4,657,215","+3,525","130,653",+50,"4,423,988","+4,451","102,574",481,"77,167","2,165","91,122,631","1,509,849","60,352,157",Europe,13,462,1,58,0.8,"1,700"
13,Indonesia,"4,206,253","+2,137","141,381",+123,"4,020,801","+3,746","44,071",,"15,180",510,"37,880,343","136,710","277,085,934",Asia,66,"1,960",7,8,0.4,159
14,Germany,"4,200,990","+6,441","93,966",+33,"3,952,000","+8,800","155,024","1,435","49,944","1,117","70,379,237","836,710","84,114,236",Europe,20,895,1,77,0.4,"1,843"
15,Mexico,"3,619,115","+10,139","274,703",+564,"2,971,000","+9,637","373,412","4,798","27,711","2,103","10,516,234","80,522","130,601,176",North America,36,475,12,78,4,"2,859"
16,Poland,"2,902,591",+917,"75,571",+20,"2,660,776",+338,"166,244",147,"76,797","1,999","20,675,000","547,023","37,795,481",Europe,13,500,2,24,0.5,"4,399"
17,South Africa,"2,895,976","+1,634","87,001",+34,"2,758,274","+1,581","50,701",546,"48,082","1,444","17,528,759","291,033","60,229,378",Africa,21,692,3,27,0.6,842
18,Philippines,"2,470,235","+16,907","37,405",,"2,267,720","+27,121","165,110","3,170","22,179",336,"20,686,679","185,736","111,376,648",Asia,45,"2,978",5,152,,"1,482"
19,Ukraine,"2,387,750","+8,267","55,557",+133,"2,243,209","+2,821","88,984",177,"55,005","1,280","12,673,213","291,946","43,409,509",Europe,18,781,3,190,3,"2,050"
20,Malaysia,"2,185,131","+13,899","25,159",+228,"1,968,538","+18,074","191,434","1,070","66,465",765,"29,565,187","899,279","32,876,563",Asia,15,"1,307",1,423,7,"5,823"
21,Peru,"2,171,374",,"199,182",,N/A,N/A,N/A,"1,033","64,745","5,939","17,688,400","527,426","33,537,248",South America,15,168,2,,,"7,500"
22,Netherlands,"1,994,901","+1,592","18,149",+2,"1,910,871","+2,591","65,881",181,"116,107","1,056","17,043,097","991,938","17,181,620",Europe,9,947,1,93,0.1,"3,834"
23,Iraq,"1,991,628","+1,312","22,072",+33,"1,892,413","+5,310","77,143",503,"48,186",534,"15,116,604","365,737","41,331,932",Asia,21,"1,873",3,32,0.8,"1,866"
24,Japan,"1,689,899","+2,093","17,421",+46,"1,627,755","+7,431","44,723","1,185","13,412",138,"24,412,989","193,756","125,998,778",Asia,75,"7,233",5,17,0.4,355
25,Czechia,"1,688,953",+502,"30,452",,"1,652,454",+33,"6,047",27,"157,354","2,837","37,860,455","3,527,324","10,733,479",Europe,6,352,0,47,,563
26,Chile,"1,650,985",+747,"37,432",+9,"1,606,490",+542,"7,063",394,"85,462","1,938","21,530,105","1,114,489","19,318,363",South America,12,516,1,39,0.5,366
27,Canada,"1,600,901","+2,101","27,640",+20,"1,527,573","+1,417","45,688",638,"41,964",725,"42,704,817","1,119,397","38,149,834",North America,24,"1,380",1,55,0.5,"1,198"
28,Bangladesh,"1,550,371",+818,"27,393",+25,"1,510,167",+965,"12,811","1,641","9,300",164,"9,596,929","57,566","166,710,396",Asia,108,"6,086",17,5,0.1,77
29,Thailand,"1,549,285","+11,975","16,143",+127,"1,408,602","+14,700","124,540","4,387","22,128",231,"9,201,621","131,422","70,015,933",Asia,45,"4,337",8,171,2,"1,779"
30,Israel,"1,262,945","+6,345","7,649",+38,"1,192,303","+8,909","62,993",694,"135,422",820,"20,773,083","2,227,438","9,326,000",Asia,7,"1,219",0,680,4,"6,755"
31,Pakistan,"1,236,888","+2,060","27,524",+42,"1,157,322","+10,928","52,042","4,267","5,469",122,"19,147,075","84,659","226,167,244",Asia,183,"8,217",12,9,0.2,230
32,Belgium,"1,233,723","+2,200","25,554",+11,"1,144,670","+1,592","63,499",216,"105,883","2,193","19,774,019","1,697,078","11,651,800",Europe,9,456,1,189,0.9,"5,450"
33,Romania,"1,187,773","+7,676","36,230",+121,"1,096,136","+2,985","55,407","1,195","62,255","1,899","12,571,618","658,914","19,079,305",Europe,16,527,2,402,6,"2,904"
34,Sweden,"1,149,407",,"14,781",,"1,107,356",,"27,270",42,"112,943","1,452","12,423,746","1,220,782","10,176,874",Europe,9,689,1,,,"2,680"
35,Portugal,"1,066,346",+713,"17,952",+5,"1,016,913",+986,"31,481",83,"104,955","1,767","18,248,783","1,796,135","10,160,029",Europe,10,566,1,70,0.5,"3,099"
36,Morocco,"928,571","+1,444","14,132",+30,"897,252","+1,818","17,187",613,"24,795",377,"9,628,024","257,095","37,449,289",Africa,40,"2,650",4,39,0.8,459
37,Serbia,"905,677","+6,192","8,008",+42,"775,860","+4,063","121,809",212,"104,173",921,"5,539,038","637,114","8,693,946",Europe,10,"1,086",2,712,5,"14,011"
38,Kazakhstan,"874,920","+2,324","10,999",+46,"808,300","+2,954","55,621",221,"45,920",577,"11,575,012","607,508","19,053,268",Asia,22,"1,732",2,122,2,"2,919"
39,Cuba,"847,494","+7,513","7,163",+59,"804,954","+8,929","35,377",369,"74,880",633,"9,324,290","823,840","11,318,089",North America,13,"1,580",1,664,5,"3,126"
40,Switzerland,"833,383",,"11,053",+1,"754,192",,"68,138",209,"95,433","1,266","10,616,632","1,215,745","8,732,612",Europe,10,790,1,,0.1,"7,803"
41,Hungary,"820,078",,"30,151",,"781,794",,"8,133",54,"85,158","3,131","6,858,523","712,197","9,630,089",Europe,12,319,1,,,845
42,Jordan,"818,796",+438,"10,669",+16,"795,832",+473,"12,295",484,"79,280","1,033","9,932,178","961,684","10,327,900",Asia,13,968,1,42,2,"1,190"
43,Nepal,"790,662",+790,"11,087",+6,"759,875","+1,371","19,700",,"26,549",372,"4,153,833","139,477","29,781,467",Asia,38,"2,686",7,27,0.2,661
44,Vietnam,"746,678","+9,706","18,400",+180,"516,449","+10,590","211,829",,"7,587",187,"42,517,091","432,007","98,417,520",Asia,132,"5,349",2,99,2,"2,152"
45,UAE,"734,596",+321,"2,089",+3,"726,806",+398,"5,701",,"73,185",208,"82,441,188","8,213,281","10,037,546",Asia,14,"4,805",0,32,0.3,568
46,Austria,"734,302","+2,145","10,961",+8,"702,343","+2,213","20,998",227,"80,962","1,209","85,386,960","9,414,494","9,069,734",Europe,12,827,0,237,0.9,"2,315"
47,Tunisia,"703,732",+673,"24,705",+15,"672,287",+421,"6,740",332,"58,787","2,064","2,893,625","241,721","11,970,934",Africa,17,485,4,56,1,563
48,Greece,"644,869","+1,814","14,655",+16,"602,797","+2,246","27,417",333,"62,245","1,415","19,168,818","1,850,231","10,360,230",Europe,16,707,1,175,2,"2,646"
49,Lebanon,"621,735",+580,"8,277",+9,"588,577","+1,323","24,881",200,"91,597","1,219","4,780,275","704,252","6,787,730",Asia,11,820,1,85,1,"3,666"
50,Georgia,"605,360","+1,597","8,787",+38,"573,542","+1,189","23,031",,"152,111","2,208","8,807,657","2,213,134","3,979,721",Asia,7,453,0,401,10,"5,787"
51,Saudi Arabia,"546,882",+39,"8,694",+6,"535,892",+50,"2,296",255,"15,413",245,"28,672,153","808,097","35,481,097",Asia,65,"4,081",1,1,0.2,65
52,Guatemala,"545,796",,"13,283",,"498,602",,"33,911",5,"29,787",725,"2,477,774","135,226","18,323,207",North America,34,"1,379",7,,,"1,851"
53,Belarus,"528,229","+1,987","4,081",+15,"511,666","+1,362","12,482",,"55,924",432,"8,362,409","885,334","9,445,489",Europe,18,"2,315",1,210,2,"1,321"
54,Costa Rica,"521,182",,"6,189",,"420,204",,"94,789",459,"101,172","1,201","2,295,558","445,616","5,151,423",North America,10,832,2,,,"18,401"
55,Sri Lanka,"512,531","+1,159","12,609",+79,"453,689",+997,"46,233",,"23,812",586,"4,950,195","229,986","21,523,928",Asia,42,"1,707",4,54,4,"2,148"
56,Ecuador,"507,858",,"32,720",,"443,880",,"31,258",759,"28,257","1,821","1,821,662","101,357","17,972,775",South America,35,549,10,,,"1,739"
57,Bolivia,"498,595",+264,"18,696",+8,"456,236","+1,168","23,663",220,"42,008","1,575","2,381,530","200,651","11,869,039",South America,24,635,5,22,0.7,"1,994"
58,Bulgaria,"492,365","+1,038","20,449",+26,"429,507",+477,"42,409",418,"71,524","2,971","4,714,649","684,882","6,883,884",Europe,14,337,1,151,4,"6,161"
59,Azerbaijan,"479,814","+1,099","6,433",+18,"449,047","+2,404","24,334",,"46,803",628,"4,814,503","469,627","10,251,762",Asia,21,"1,594",2,107,2,"2,374"
60,Panama,"465,736",,"7,197",,"454,776",,"3,763",61,"105,889","1,636","3,841,213","873,330","4,398,353",North America,9,611,1,,,856
61,Paraguay,"459,804",+25,"16,142",,"442,632",+120,"1,030",23,"63,505","2,229","1,829,430","252,669","7,240,417",South America,16,449,4,3,,142
62,Myanmar,"456,620","+1,546","17,465",+52,"410,033","+1,741","29,122",,"8,323",318,"4,224,798","77,012","54,859,297",Asia,120,"3,141",13,28,0.9,531
63,Kuwait,"411,447",+41,"2,445",+1,"408,338",+55,664,13,"94,622",562,"4,159,015","956,468","4,348,306",Asia,11,"1,778",1,9,0.2,153
64,Slovakia,"407,799","+1,039","12,596",+2,"385,684",+517,"9,519",101,"74,649","2,306","3,553,956","650,562","5,462,903",Europe,13,434,2,190,0.4,"1,742"
65,Croatia,"399,054","+1,293","8,580",+14,"381,897","+1,219","8,577",94,"97,951","2,106","2,781,837","682,823","4,074,023",Europe,10,475,1,317,3,"2,105"
66,Palestine,"395,677",+994,"4,018",+21,"363,176","+1,661","28,483",72,"75,408",766,"2,430,466","463,197","5,247,159",Asia,13,"1,306",2,189,4,"5,428"
67,Uruguay,"388,424",+111,"6,052",+1,"380,931",+142,"1,441",14,"111,342","1,735","3,548,420","1,017,155","3,488,572",South America,9,576,1,32,0.3,413
68,Ireland,"383,218","+1,335","5,209",,"335,824","+1,800","42,185",65,"76,556","1,041","7,300,760","1,458,486","5,005,713",Europe,13,961,1,267,,"8,427"
69,Honduras,"363,017",+736,"9,679",+18,"108,939",+107,"244,399",451,"35,948",958,"1,030,003","101,996","10,098,459",North America,28,"1,043",10,73,2,"24,202"
70,Venezuela,"360,849",,"4,379",,"344,210",,"12,260",681,"12,734",155,"3,359,014","118,540","28,336,540",South America,79,"6,471",8,,,433
71,Dominican Republic,"356,934",+240,"4,035",,"348,057",+288,"4,842",174,"32,502",367,"2,043,150","186,047","10,981,903",North America,31,"2,722",5,22,,441
72,Denmark,"356,684",+358,"2,640",,"349,396",+382,"4,648",18,"61,314",454,"83,348,150","14,327,514","5,817,349",Europe,16,"2,204",0,62,,799
73,Ethiopia,"340,845","+1,187","5,369",+38,"307,856","+1,568","27,620",793,"2,877",45,"3,436,178","29,006","118,462,390",Africa,348,"22,064",34,10,0.3,233
74,Libya,"335,991",,"4,588",,"253,524",,"77,879",,"48,093",657,"1,646,849","235,725","6,986,318",Africa,21,"1,523",4,,,"11,147"
75,Lithuania,"324,329","+1,609","4,896",+9,"298,885","+1,913","20,548",196,"121,227","1,830","4,868,311","1,819,672","2,675,379",Europe,8,546,1,601,3,"7,680"
76,Oman,"303,551",,"4,093",,"295,168",,"4,290",23,"57,642",777,"25,000,000","4,747,275","5,266,179",Asia,17,"1,287",0,,,815
77,Egypt,"300,945",+667,"17,149",+39,"254,060",+789,"29,736",90,"2,874",164,"3,693,367","35,273","104,708,355",Africa,348,"6,106",28,6,0.4,284
78,S. Korea,"298,402","+3,273","2,441",+7,"266,414","+1,922","29,547",339,"5,814",48,"14,285,340","278,339","51,323,599",Asia,172,"21,026",4,64,0.1,576
79,Mongolia,"292,591","+2,662","1,189",+18,"284,712","+6,340","6,690",192,"87,517",356,"3,855,199","1,153,128","3,343,254",Asia,11,"2,812",1,796,5,"2,001"
80,Slovenia,"289,225","+1,005","4,531",+5,"271,088","+1,081","13,606",75,"139,098","2,179","1,558,294","749,436","2,079,290",Europe,7,459,1,483,2,"6,544"
81,Moldova,"288,377",+647,"6,679",+14,"272,677","+1,025","9,021",169,"71,693","1,660","1,744,794","433,770","4,022,397",Europe,14,602,2,161,3,"2,243"
82,Bahrain,"274,745",+69,"1,389",,"272,626",+73,730,3,"154,863",783,"6,365,943","3,588,234","1,774,116",Asia,6,"1,277",0,39,,411
83,Armenia,"257,620","+1,066","5,239",+23,"239,113",+586,"13,268",,"86,739","1,764","1,682,804","566,587","2,970,072",Asia,12,567,2,359,8,"4,467"
84,Kenya,"248,392",+323,"5,096",+14,"239,730",+432,"3,566",92,"4,498",92,"2,533,467","45,873","55,227,272",Africa,222,"10,837",22,6,0.3,65
85,Qatar,"236,231",+108,604,,"234,134",+136,"1,493",18,"84,134",215,"2,637,276","939,266","2,807,805",Asia,12,"4,649",1,38,,532
86,Bosnia and Herzegovina,"230,801",,"10,422",,"192,218",,"28,161",,"70,893","3,201","1,210,173","371,717","3,255,634",Europe,14,312,3,,,"8,650"
87,Zambia,"208,829",+51,"3,645",+3,"204,670",+117,514,47,"10,982",192,"2,429,418","127,755","19,016,173",Africa,91,"5,217",8,3,0.2,27
88,Nigeria,"204,201",+210,"2,673",+2,"192,421",+282,"9,107",11,961,13,"2,997,060","14,109","212,417,022",Africa,"1,040","79,468",71,1.0,0.01,43
89,Algeria,"202,574",+125,"5,767",+9,"138,737",+105,"58,070",13,"4,519",129,"230,861","5,150","44,825,099",Africa,221,"7,773",194,3,0.2,"1,295"
90,North Macedonia,"189,551",+392,"6,577",+20,"170,734",+339,"12,240",,"90,987","3,157","1,274,003","611,540","2,083,269",Europe,11,317,2,188,10,"5,875"
91,Norway,"186,554",+519,850,,"88,952",,"96,752",19,"34,083",155,"7,798,210","1,424,728","5,473,472",Europe,29,"6,439",1,95,,"17,677"
92,Kyrgyzstan,"178,202",+79,"2,599",+2,"172,764",+107,"2,839",131,"26,771",390,"1,716,173","257,814","6,656,640",Asia,37,"2,561",4,12,0.3,426
93,Botswana,"176,427",,"2,360",,"172,051",,"2,016",1,"73,206",979,"1,735,938","720,302","2,410,014",Africa,14,"1,021",1,,,837
94,Uzbekistan,"171,588",+508,"1,218",+6,"166,013",+731,"4,357",23,"5,037",36,"1,377,915","40,448","34,066,248",Asia,199,"27,969",25,15,0.2,128
95,Albania,"167,354",+664,"2,629",+10,"152,780",+866,"11,945",3,"58,232",915,"1,181,910","411,253","2,873,921",Europe,17,"1,093",2,231,3,"4,156"
96,Afghanistan,"155,132",+113,"7,198",,"123,639",+112,"24,295","1,124","3,878",180,"759,059","18,974","40,005,954",Asia,258,"5,558",53,3,,607
97,Latvia,"154,219",+816,"2,682",+7,"143,294",,"8,243",45,"82,893","1,442","4,282,673","2,301,954","1,860,451",Europe,12,694,0,439,4,"4,431"
98,Estonia,"153,071",+644,"1,343",,"142,275",+828,"9,453",19,"115,296","1,012","1,892,313","1,425,326","1,327,635",Europe,9,989,1,485,,"7,120"
99,Mozambique,"150,494",+55,"1,909",+1,"146,492",+120,"2,093",32,"4,655",59,"899,393","27,819","32,330,710",Africa,215,"16,936",36,2,0.03,65
100,Finland,"138,578",,"1,062",,"46,000",,"91,516",21,"24,963",191,"7,037,461","1,267,706","5,551,334",Europe,40,"5,227",1,,,"16,485"
101,Zimbabwe,"129,505",+145,"4,603",+1,"122,128",+287,"2,774",12,"8,560",304,"1,376,967","91,014","15,129,235",Africa,117,"3,287",11,10,0.07,183
102,Montenegro,"129,285",+489,"1,892",+8,"119,590",+627,"7,803",11,"205,814","3,012","718,305","1,143,499","628,164",Europe,5,332,1,778,13,"12,422"
103,Namibia,"127,227",+45,"3,492",+2,"122,690",+115,"1,045",16,"48,980","1,344","695,621","267,803","2,597,509",Africa,20,744,4,17,0.8,402
104,Ghana,"126,621",+308,"1,146",+4,"121,878",+574,"3,597",42,"3,973",36,"1,731,175","54,319","31,870,419",Africa,252,"27,810",18,10,0.1,113
105,Uganda,"123,066",+163,"3,143",+3,"95,995",+16,"23,928",349,"2,590",66,"1,667,531","35,096","47,513,700",Africa,386,"15,117",28,3,0.06,504
106,Cyprus,"117,967",+99,552,+1,"90,755",,"26,660",39,"96,838",453,"9,420,908","7,733,536","1,218,189",Asia,10,"2,207",0,81,0.8,"21,885"
107,Cambodia,"108,257",+816,"2,218",+21,"100,182",+554,"5,857",,"6,367",130,"2,389,633","140,535","17,003,797",Asia,157,"7,666",7,48,1,344
108,El Salvador,"102,024",,"3,174",+10,"84,981",,"13,869",127,"15,632",486,"1,268,090","194,297","6,526,545",North America,64,"2,056",5,,2,"2,125"
109,Rwanda,"96,727",+157,"1,248",+6,"45,459",+7,"50,020",11,"7,247",94,"2,752,985","206,267","13,346,701",Africa,138,"10,694",5,12,0.4,"3,748"
110,Australia,"95,798","+1,855","1,220",+12,"71,608",,"22,970",301,"3,704",47,"36,858,517","1,425,077","25,864,227",Australia/Oceania,270,"21,200",1,72,0.5,888
111,Singapore,"85,953","+1,443",76,+3,"74,135",+740,"11,742",23,"14,551",13,"19,108,195","3,234,821","5,907,033",Asia,69,"77,724",0,244,0.5,"1,988"
112,Cameroon,"85,414",,"1,368",,"80,433",,"3,613",152,"3,122",50,"1,751,774","64,032","27,357,727",Africa,320,"19,998",16,,,132
113,Maldives,"84,290",+126,231,+1,"82,432",+123,"1,627",23,"152,628",418,"1,468,753","2,659,551","552,256",Asia,7,"2,391",0,228,2,"2,946"
114,Jamaica,"82,349",+521,"1,824",+3,"51,871",+327,"28,654",31,"27,661",613,"593,739","199,435","2,977,099",North America,36,"1,632",5,175,1,"9,625"
115,Luxembourg,"77,762",,835,,"75,765",,"1,162",8,"121,787","1,308","3,508,918","5,495,487","638,509",Europe,8,765,0,,,"1,820"
116,Senegal,"73,728",+9,"1,855",+1,"71,387",+169,486,9,"4,265",107,"791,967","45,816","17,285,906",Africa,234,"9,319",22,0.5,0.06,28
117,Malawi,"61,497",+22,"2,275",+3,"54,474",+408,"4,748",67,"3,116",115,"405,812","20,561","19,737,191",Africa,321,"8,676",49,1,0.2,241
118,Ivory Coast,"59,778",+122,593,+4,"57,282",+95,"1,903",,"2,199",22,"972,843","35,792","27,180,836",Africa,455,"45,836",28,4,0.1,70
119,DRC,"56,617",,"1,083",,"30,858",,"24,676",,609,12,"306,299","3,297","92,903,476",Africa,"1,641","85,783",303,,,266
120,Angola,"54,795",+515,"1,487",+16,"47,194",+19,"6,114",8,"1,606",44,"924,815","27,104","34,120,984",Africa,623,"22,946",37,15,0.5,179
121,Réunion,"53,241",,363,,"52,010",,868,33,"58,948",402,"1,279,618","1,416,784","903,185",Africa,17,"2,488",1,,,961
122,Guadeloupe,"53,140",,690,,"2,250",,"50,200",23,"132,781","1,724","444,795","1,111,410","400,208",North America,8,580,1,,,"125,435"
123,Fiji,"50,701",+161,590,+6,"36,608",+84,"13,503",39,"56,057",652,"406,462","449,402","904,450",Australia/Oceania,18,"1,533",2,178,7,"14,930"
124,Trinidad and Tobago,"49,822",+134,"1,451",+10,"44,066",+89,"4,305",22,"35,459","1,033","343,953","244,793","1,405,075",North America,28,968,4,95,7,"3,064"
125,Eswatini,"45,742",+41,"1,212",+2,"43,804",+107,726,10,"38,931","1,032","342,519","291,516","1,174,959",Africa,26,969,3,35,2,618
126,Madagascar,"42,898",,958,,"41,322",,618,3,"1,502",34,"249,510","8,735","28,565,525",Africa,666,"29,818",114,,,22
127,Martinique,"40,545",,582,,104,,"39,859",1,"108,147","1,552","359,082","957,792","374,906",North America,9,644,1,,,"106,317"
128,French Polynesia,"40,178",,611,,"33,500",,"6,067",30,"142,017","2,160","26,355","93,157","282,909",Australia/Oceania,7,463,11,,,"21,445"
