#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"38,630,012","+64,002","867,003","+1,283","30,414,946","+70,034","7,348,063","17,277",,,,,,North America,,,,,,
,Asia,"41,965,383","+519,822","547,026","+5,699","36,081,180","+448,474","5,337,177","33,540",,,,,,Asia,,,,,,
,South America,"25,430,763","+125,106","690,386","+4,022","23,087,951","+129,642","1,652,426","27,801",,,,,,South America,,,,,,
,Europe,"45,085,499","+115,798","1,025,679","+2,822","40,142,308","+123,627","3,917,512","28,156",,,,,,Europe,,,,,,
,Africa,"4,635,519","+7,523","123,490",+260,"4,165,853","+7,903","346,176","3,525",,,,,,Africa,,,,,,
,Oceania,"63,264",+24,"1,208",,"59,872",+18,"2,184",4,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"155,811,161","+832,275","3,254,807","+14,086","133,952,816","+779,698","18,603,538","110,303","19,989",417.6,,,,All,,,,,,
1,USA,"33,320,055","+44,940","593,130",+725,"26,019,016","+52,627","6,707,909","9,411","100,171","1,783","452,950,982","1,361,715","332,632,623",North America,10,561,1,135,2,"20,166"
2,India,"21,070,852","+412,618","230,151","+3,982","17,269,076","+330,676","3,571,625","8,944","15,144",165,"294,852,078","211,913","1,391,382,919",Asia,66,"6,046",5,297,3,"2,567"
3,Brazil,"14,936,464","+75,652","414,645","+2,791","13,529,572","+86,576","992,247","8,318","69,853","1,939","46,439,030","217,180","213,827,754",South America,14,516,5,354,13,"4,640"
4,France,"5,706,378","+26,000","105,631",+244,"4,729,418","+12,088","871,329","5,402","87,260","1,615","77,308,259","1,182,175","65,394,942",Europe,11,619,1,398,4,"13,324"
5,Turkey,"4,955,594","+26,476","41,883",+356,"4,589,501","+35,464","324,210","3,418","58,233",492,"48,459,224","569,439","85,099,924",Asia,17,"2,032",2,311,4,"3,810"
6,Russia,"4,847,489","+7,975","111,895",+360,"4,464,550","+7,506","271,044","2,300","33,205",766,"130,200,000","891,860","145,987,100",Europe,30,"1,305",1,55,2,"1,857"
7,UK,"4,425,940","+2,144","127,570",+27,"4,237,913","+3,141","60,457",181,"64,910","1,871","160,653,676","2,356,125","68,185,535",Europe,15,534,0,31,0.4,887
