#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"121,973,868","+23,383","1,582,126",+170,"116,592,791","+27,962","3,798,951","10,151",,,,,,North America,,,,,,
,Asia,"208,666,065","+364,000","1,515,233",+689,"194,280,622","+76,161","12,870,210","14,828",,,,,,Asia,,,,,,
,Europe,"243,483,371","+20,993","1,986,212",+99,"238,118,934","+110,173","3,378,225","7,535",,,,,,Europe,,,,,,
,South America,"67,155,178","+48,894","1,343,333",+355,"64,751,043","+62,055","1,060,802","10,329",,,,,,South America,,,,,,
,Oceania,"13,715,203","+8,915","23,682",+37,"13,432,368","+8,033","259,153",157,,,,,,Australia/Oceania,,,,,,
,Africa,"12,745,440",+628,"258,371",+1,"12,042,481","+1,032","444,588",838,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"667,739,846","+466,813","6,708,972","+1,351","639,218,945","+285,416","21,811,929","43,838","85,665",860.7,,,,All,,,,,,
1,USA,"103,072,250","+23,365","1,120,974",+170,"99,826,608","+25,414","2,124,668","4,968","307,857","3,348","1,155,274,112","3,450,585","334,805,269",North America,3,299,0,70,0.5,"6,346"
2,India,"44,680,604",,"530,707",,"44,145,854",,"4,043",698,"31,764",377,"911,167,976","647,766","1,406,631,776",Asia,31,"2,650",2,,,3
3,France,"39,392,209","+10,383","162,643",,"38,691,785","+52,401","537,781",869,"600,633","2,480","271,490,188","4,139,547","65,584,518",Europe,2,403,0,158,,"8,200"
4,Germany,"37,496,370",,"162,518",,"36,815,900","+31,500","517,952","1,406","447,005","1,937","122,332,384","1,458,359","83,883,596",Europe,2,516,1,,,"6,175"
5,Brazil,"36,487,021","+30,865","694,823",+198,"35,247,755","+51,431","544,443","8,318","169,428","3,226","63,776,166","296,146","215,353,593",South America,6,310,3,143,0.9,"2,528"
6,Japan,"30,044,377","+245,542","58,952",+456,"21,209,946","+18,353","8,775,479",659,"239,236",469,"87,294,964","695,108","125,584,838",Asia,4,"2,130",1,"1,955",4,"69,877"
7,S. Korea,"29,420,226","+56,954","32,496",+75,"28,182,494","+26,556","1,205,236",548,"573,160",633,"15,804,065","307,892","51,329,899",Asia,2,"1,580",3,"1,110",1,"23,480"
8,Italy,"25,279,682",,"185,417",,"24,688,083",,"406,182",319,"419,491","3,077","263,414,564","4,371,100","60,262,770",Europe,2,325,0,,,"6,740"
9,UK,"24,135,084",,"198,937",,"23,868,593","+4,167","67,554",146,"352,348","2,904","522,526,476","7,628,357","68,497,907",Europe,3,344,0,,,986
10,Russia,"21,820,552","+3,439","393,986",+41,"21,237,402","+4,685","189,164","2,300","149,655","2,702","273,400,000","1,875,095","145,805,947",Europe,7,370,1,24,0.3,"1,297"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,684,258",,"117,095",,"13,486,683",,"80,480",339,"292,905","2,506","471,036,328","10,082,298","46,719,142",Europe,3,399,0,,,"1,723"
13,Vietnam,"11,525,646",+75,"43,186",,"10,611,458",+35,"871,002",19,"116,475",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.8,,"8,802"
14,Australia,"11,190,571","+8,894","17,285",+37,"11,035,306","+8,003","137,980",124,"429,271",663,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,508",0,341,1,"5,293"
15,Argentina,"9,963,697",,"130,171",,"9,636,804",,"196,722",402,"216,554","2,829","35,716,069","776,264","46,010,234",South America,5,353,1,,,"4,276"
16,Taiwan,"9,007,371","+27,676","15,445",+62,"8,547,547","+15,579","444,379",,"377,057",647,"29,467,975","1,233,558","23,888,595",Asia,3,"1,547",1,"1,159",3,"18,602"
17,Netherlands,"8,569,228",,"22,989",,"8,524,427",+938,"21,812",55,"497,880","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,"1,267"
18,Iran,"7,561,701",+77,"144,704",+5,"7,336,366",+42,"80,631",143,"87,903","1,682","54,420,785","632,632","86,022,837",Asia,11,594,2,0.9,0.06,937
19,Mexico,"7,257,916",,"331,206",,"6,494,989",,"431,721","4,798","55,167","2,517","19,042,684","144,742","131,562,772",North America,18,397,7,,,"3,281"
20,Indonesia,"6,722,746",+519,"160,673",+8,"6,553,386",+563,"8,687","2,771","24,084",576,"114,158,919","408,975","279,134,505",Asia,42,"1,737",2,2,0.03,31
21,Poland,"6,370,996",+463,"118,586",+19,"5,335,940",,"916,470","1,192","168,814","3,142","38,016,643","1,007,336","37,739,785",Europe,6,318,1,12,0.5,"24,284"
22,Colombia,"6,349,971","+4,856","142,259",+80,"6,170,360","+6,067","37,352",342,"123,270","2,762","36,951,507","717,327","51,512,762",South America,8,362,1,94,2,725
23,Austria,"5,722,574","+2,903","21,482",+1,"5,664,236","+1,789","36,856",,"631,163","2,369","204,767,733","22,584,568","9,066,710",Europe,2,422,0,320,0.1,"4,065"
24,Portugal,"5,557,941",,"25,805",,"5,522,715",+231,"9,421",61,"548,090","2,545","45,826,501","4,519,125","10,140,570",Europe,2,393,0,,,929
25,Greece,"5,548,487",,"34,779",,"5,513,708",,0,115,"537,819","3,371","102,228,365","9,909,078","10,316,637",Europe,2,297,0,,,
26,Ukraine,"5,357,941",,"110,813",,"5,240,812",+622,"6,316",,"124,049","2,566","32,603,805","754,855","43,192,122",Europe,8,390,1,,,146
27,Chile,"5,058,315","+5,335","63,300",+46,"4,983,967","+2,385","11,048",118,"262,767","3,288","47,785,084","2,482,317","19,250,195",South America,4,304,0,277,2,574
28,Malaysia,"5,029,337",+543,"36,870",+4,"4,981,052",+688,"11,415",38,"151,572","1,111","67,253,054","2,026,850","33,181,072",Asia,7,900,0,16,0.1,344
29,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
30,Israel,"4,769,686",+929,"12,079",,"4,745,597",,"12,010",57,"511,440","1,295","41,373,364","4,436,346","9,326,000",Asia,2,772,0,100,,"1,288"
31,Thailand,"4,723,919",,"33,669",,"4,690,108",,142,"1,496","67,409",480,"17,270,775","246,450","70,078,203",Asia,15,"2,081",4,,,2
32,Belgium,"4,682,234",,"33,395",,"4,613,626","+2,376","35,213",97,"401,279","2,862","36,436,600","3,122,706","11,668,278",Europe,2,349,0,,,"3,018"
33,Czechia,"4,582,485",+392,"42,186",+3,"4,534,595",+150,"5,704",46,"426,802","3,929","56,807,185","5,290,894","10,736,784",Europe,2,255,0,37,0.3,531
34,Canada,"4,475,268",,"48,948",,"4,381,728","+2,541","44,592",99,"116,579","1,275","66,343,123","1,728,207","38,388,419",North America,9,784,1,,,"1,162"
35,Peru,"4,463,641",,"218,304",,"4,220,474",,"24,863",103,"132,514","6,481","37,405,734","1,110,483","33,684,208",South America,8,154,1,,,738
36,Switzerland,"4,378,213",,"14,388",,"4,322,755","+3,795","41,070",63,"499,019","1,640","23,263,211","2,651,490","8,773,637",Europe,2,610,0,,,"4,681"
37,Philippines,"4,066,527",+580,"65,454",+3,"3,988,911",+231,"12,162",162,"36,144",582,"34,063,958","302,767","112,508,994",Asia,28,"1,719",3,5,0.03,108
38,South Africa,"4,050,050",+214,"102,568",,"3,912,506",,"34,976",192,"66,661","1,688","26,473,049","435,726","60,756,135",Africa,15,592,2,4,,576
39,Romania,"3,312,085",,"67,408",,"3,237,640",,"7,037",110,"174,033","3,542","26,082,014","1,370,477","19,031,335",Europe,6,282,1,,,370
40,Denmark,"3,169,858",+353,"7,889",+13,"3,154,381",+993,"7,588",17,"543,254","1,352","129,060,758","22,118,571","5,834,950",Europe,2,740,0,60,2,"1,300"
41,Hong Kong,"2,739,977","+19,722","12,204",+55,"2,116,233","+10,069","611,540",54,"360,319","1,605","75,375,235","9,912,187","7,604,299",Asia,3,623,0,"2,594",7,"80,420"
42,Sweden,"2,683,356",,"22,110",,"2,616,507",,"44,739",43,"262,586","2,164","19,333,094","1,891,883","10,218,971",Europe,4,462,1,,,"4,378"
