#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"4,796,794","+82,244","201,013","+2,217","2,375,562","+61,348","2,220,219","23,855",,,,,,North America,,,
,South America,"3,461,067","+87,380","123,112","+1,752","2,324,684","+78,018","1,013,271","14,148",,,,,,South America,,,
,Asia,"3,598,608","+72,660","84,468","+1,822","2,568,280","+55,966","945,860","19,488",,,,,,Asia,,,
,Europe,"2,717,490","+15,351","200,147",+387,"1,622,886","+14,412","894,457","5,297",,,,,,Europe,,,
,Africa,"773,418","+19,366","16,479",+687,"438,288","+25,525","318,651","1,044",,,,,,Africa,,,
,Oceania,"14,590",+469,150,+2,"10,158",+101,"4,282",42,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"15,362,688","+277,470","625,384","+6,867","9,340,509","+235,370","5,396,795","63,878","1,971",80.2,,,,All,,,
1,USA,"4,098,774","+70,205","146,108","+1,155","1,939,321","+52,738","2,013,345","16,881","12,379",441,"50,723,237","153,190","331,113,437",North America,81,"2,266",7
2,Brazil,"2,231,871","+65,339","82,890","+1,293","1,532,138","+66,168","616,843","8,318","10,496",390,"4,911,063","23,095","212,644,740",South America,95,"2,565",43
3,India,"1,239,684","+45,599","29,890","+1,120","784,266","+31,873","425,528","8,944",898,22,"14,724,546","10,664","1,380,752,352",Asia,"1,114","46,194",94
4,Russia,"789,190","+5,862","12,745",+165,"572,053","+9,669","204,392","2,300","5,408",87,"25,704,372","176,132","145,938,197",Europe,185,"11,451",6
5,South Africa,"394,948","+13,150","5,940",+572,"229,175","+21,031","159,833",539,"6,655",100,"2,585,474","43,564","59,348,880",Africa,150,"9,991",23
6,Peru,"366,550","+4,463","13,579",,"252,246","+3,500","100,725","1,351","11,109",412,"2,133,775","64,667","32,996,235",South America,90,"2,430",15
7,Mexico,"356,255","+6,859","40,400",+915,"227,165","+5,097","88,690","3,812","2,762",313,"845,272","6,552","129,006,978",North America,362,"3,193",153
8,Chile,"336,402","+1,719","8,722",+45,"309,241","+2,425","18,439","1,688","17,589",456,"1,445,773","75,595","19,125,348",South America,57,"2,193",13
9,Spain,"314,631","+1,357","28,426",+2,N/A,N/A,N/A,617,"6,729",608,"6,320,836","135,188","46,755,859",Europe,149,"1,645",7
10,UK,"296,377",+560,"45,501",+79,N/A,N/A,N/A,142,"4,364",670,"13,763,289","202,680","67,906,471",Europe,229,"1,492",5
11,Iran,"281,413","+2,586","14,853",+219,"244,840","+2,489","21,720","3,609","3,348",177,"2,228,277","26,511","84,050,627",Asia,299,"5,659",38
12,Pakistan,"267,428","+1,332","5,677",+38,"210,468","+2,438","51,283","1,436","1,209",26,"1,776,882","8,036","221,108,039",Asia,827,"38,948",124
13,Saudi Arabia,"258,156","+2,331","2,601",+44,"210,398","+3,139","45,157","2,143","7,409",75,"2,837,054","81,426","34,842,201",Asia,135,"13,396",12
14,Italy,"245,032",+280,"35,082",+9,"197,628",+197,"12,322",48,"4,053",580,"6,354,730","105,113","60,456,439",Europe,247,"1,723",10
15,Turkey,"222,402",+902,"5,545",+19,"205,214","+1,203","11,643","1,244","2,635",66,"4,403,031","52,176","84,388,680",Asia,379,"15,219",19
16,Colombia,"218,428","+7,390","7,373",+207,"101,613","+2,773","109,442","1,456","4,290",145,"1,292,501","25,387","50,912,567",South America,233,"6,905",39
17,Bangladesh,"213,254","+2,744","2,751",+42,"117,202","+1,805","93,301",1,"1,294",17,"1,066,609","6,473","164,779,729",Asia,773,"59,898",154
18,Germany,"204,470",+580,"9,182",+2,"188,600",+500,"6,688",250,"2,440",110,"7,418,812","88,530","83,799,579",Europe,410,"9,127",11
19,France,"178,336",+998,"30,172",+7,"79,957",+223,"68,207",445,"2,732",462,"2,900,040","44,423","65,282,010",Europe,366,"2,164",23
20,Argentina,"141,900","+5,782","2,588",+98,"60,531","+1,933","78,781",890,"3,138",57,"578,202","12,787","45,218,772",South America,319,"17,472",78
21,Canada,"112,206",+509,"8,870",+8,"98,127",+370,"5,209","2,193","2,972",235,"3,616,728","95,781","37,760,571",North America,337,"4,257",10
22,Qatar,"107,871",+441,163,+3,"104,641",+450,"3,067",113,"38,418",58,"455,798","162,332","2,807,805",Asia,26,"17,226",6
23,Iraq,"99,865","+2,706","4,042",+92,"67,147","+2,197","28,676",441,"2,480",100,"844,218","20,966","40,266,472",Asia,403,"9,962",48
24,Indonesia,"91,751","+1,882","4,459",+139,"50,255","+1,789","37,037",,335,16,"1,283,109","4,688","273,682,000",Asia,"2,983","61,377",213
25,Egypt,"89,745",+667,"4,440",+41,"30,075",+602,"55,230",41,876,43,"135,000","1,318","102,432,021",Africa,"1,141","23,070",759
26,Sweden,"78,504",+132,"5,667",+10,N/A,N/A,N/A,58,"7,770",561,"751,213","74,357","10,102,848",Europe,129,"1,783",13
27,Ecuador,"77,257","+1,040","5,418",+52,"33,125",+400,"38,714",313,"4,375",307,"213,002","12,063","17,657,105",South America,229,"3,259",83
28,Kazakhstan,"75,153","+1,685",585,,"46,790","+1,414","27,778",221,"4,000",31,"1,823,332","97,043","18,788,851",Asia,250,"32,118",10
29,Philippines,"72,269","+1,594","1,843",+6,"23,623",+342,"46,803",351,659,17,"1,216,733","11,096","109,658,953",Asia,"1,517","59,500",90
30,Oman,"71,547","+1,660",349,+12,"47,922","+1,314","23,276",165,"13,994",68,"284,244","55,595","5,112,751",Asia,71,"14,650",18
31,Belarus,"66,521",+173,513,+6,"59,061",+469,"6,947",89,"7,040",54,"1,209,400","127,991","9,449,136",Europe,142,"18,419",8
32,Belgium,"64,258",+164,"9,805",,"17,330",+9,"37,123",35,"5,543",846,"1,484,430","128,050","11,592,539",Europe,180,"1,182",8
33,Bolivia,"62,357","+1,366","2,273",+55,"19,290",+415,"40,794",71,"5,338",195,"135,760","11,622","11,681,496",South America,187,"5,139",86
34,Kuwait,"61,185",+751,417,+5,"51,520",+601,"9,248",127,"14,316",98,"471,000","110,204","4,273,896",Asia,70,"10,249",9
35,Ukraine,"60,995",+829,"1,534",+16,"33,172",+973,"26,289",84,"1,395",35,"907,360","20,755","43,717,283",Europe,717,"28,499",48
36,UAE,"57,734",+236,342,+1,"50,354",+390,"7,038",1,"5,834",35,"4,576,202","462,389","9,896,856",Asia,171,"28,938",2
37,Israel,"56,085","+2,043",430,+5,"23,310",+567,"32,345",273,"6,098",47,"1,503,999","163,521","9,197,590",Asia,164,"21,390",6
38,Dominican Republic,"56,043","+1,246","1,005",+6,"26,466",+490,"28,572",246,"5,163",93,"222,586","20,507","10,853,896",North America,194,"10,800",49
39,Panama,"55,906",+753,"1,180",+21,"31,122","+1,047","23,604",164,"12,946",273,"194,599","45,064","4,318,310",North America,77,"3,660",22
40,Netherlands,"52,242",+169,"6,139",+3,N/A,N/A,N/A,16,"3,048",358,"851,885","49,710","17,137,103",Europe,328,"2,792",20
41,Portugal,"49,150",+252,"1,702",+5,"33,999",+230,"13,449",59,"4,821",167,"1,496,925","146,831","10,194,887",Europe,207,"5,990",7
42,Singapore,"48,744",+310,27,,"44,795",+211,"3,922",,"8,328",5,"1,170,049","199,908","5,852,923",Asia,120,"216,775",5
43,Poland,"41,162",+380,"1,642",+6,"31,139",+368,"8,381",73,"1,088",43,"2,017,513","53,311","37,844,107",Europe,919,"23,048",19
44,Guatemala,"41,135",+906,"1,573",+42,"27,756","+1,071","11,806",5,"2,294",88,"125,082","6,975","17,932,391",North America,436,"11,400",143
45,Romania,"40,163","+1,030","2,101",+27,"24,663",+209,"13,399",293,"2,089",109,"1,009,273","52,485","19,229,603",Europe,479,"9,153",19
46,Nigeria,"38,344",+543,813,+8,"15,815",+138,"21,716",7,186,4,"247,825","1,201","206,382,272",Africa,"5,382","253,853",833
47,Bahrain,"37,637",+321,130,+1,"33,894",+439,"3,613",47,"22,087",76,"752,485","441,582","1,704,068",Asia,45,"13,108",2
48,Afghanistan,"35,727",+112,"1,190",+4,"23,924",+183,"10,613",31,917,31,"84,579","2,170","38,971,027",Asia,"1,091","32,749",461
49,Armenia,"35,693",+439,678,+16,"24,766",+560,"10,249",10,"12,044",229,"149,898","50,580","2,963,570",Asia,83,"4,371",20
50,Honduras,"35,345",+734,988,+53,"4,144",+239,"30,213",51,"3,566",100,"78,825","7,952","9,912,812",North America,280,"10,033",126
51,Switzerland,"33,883",+141,"1,972",,"30,500",+200,"1,411",25,"3,913",228,"739,616","85,424","8,658,190",Europe,256,"4,391",12
52,Ghana,"29,672",+683,153,,"26,090",+759,"3,429",8,954,5,"357,220","11,484","31,105,071",Africa,"1,048","203,301",87
53,Kyrgyzstan,"28,980",+729,"1,111",+32,"15,536",+760,"12,333",24,"4,438",170,"262,894","40,261","6,529,769",Asia,225,"5,877",25
54,Azerbaijan,"28,633",+391,385,+9,"20,443",+504,"7,805",66,"2,823",38,"649,953","64,071","10,144,252",Asia,354,"26,349",16
55,Japan,"26,303",+567,989,+1,"20,651",+496,"4,663",55,208,8,"670,619","5,303","126,452,710",Asia,"4,808","127,859",189
56,Ireland,"25,819",+17,"1,754",+1,"23,364",,701,6,"5,226",355,"579,088","117,206","4,940,790",Europe,191,"2,817",9
57,Algeria,"24,872",+594,"1,111",+11,"16,983",+337,"6,778",51,567,25,,,"43,891,418",Africa,"1,765","39,506",
58,Serbia,"22,031",+426,499,+8,"14,047",,"7,485",205,"2,522",57,"580,271","66,429","8,735,196",Europe,396,"17,505",15
59,Moldova,"21,798",+356,712,+5,"14,856",+257,"6,230",362,"5,404",177,"128,076","31,754","4,033,391",Europe,185,"5,665",31
60,Austria,"19,929",+102,711,+1,"17,849",+133,"1,369",18,"2,212",79,"814,681","90,426","9,009,335",Europe,452,"12,671",11
61,Uzbekistan,"18,379",+498,98,+3,"9,872",+351,"8,409",70,549,3,"1,377,915","41,138","33,494,814",Asia,"1,822","341,784",24
62,Nepal,"18,094",+100,42,+2,"12,684",+207,"5,368",,620,1,"640,016","21,946","29,163,547",Asia,"1,612","694,370",46
63,Morocco,"17,962",+220,285,+5,"15,636",+247,"2,041",31,486,8,"1,065,833","28,858","36,934,239",Africa,"2,056","129,594",35
64,Cameroon,"16,522",,382,,"13,728",,"2,412",52,622,14,"135,000","5,080","26,577,213",Africa,"1,609","69,574",197
65,Kenya,"14,805",+637,260,+10,"6,757",+499,"7,788",44,275,5,"254,273","4,724","53,829,262",Africa,"3,636","207,036",212
66,Ivory Coast,"14,733",+202,93,,"8,995",+138,"5,645",,558,4,"87,683","3,320","26,409,308",Africa,"1,793","283,971",301
67,Czechia,"14,570",+246,364,+4,"9,144",+226,"5,062",22,"1,360",34,"638,484","59,615","10,710,153",Europe,735,"29,423",17
68,S. Korea,"13,879",+63,297,+1,"12,698",+55,884,21,271,6,"1,492,071","29,101","51,271,810",Asia,"3,694","172,632",34
69,Denmark,"13,350",+48,611,,"12,274",+13,465,4,"2,304",105,"1,372,419","236,894","5,793,389",Europe,434,"9,482",4
70,El Salvador,"12,975",+393,363,+11,"7,119",+154,"5,493",438,"2,000",56,"216,916","33,433","6,488,086",North America,500,"17,874",30
71,Australia,"12,894",+466,128,+2,"8,545",+101,"4,221",42,505,5,"3,641,780","142,726","25,515,934",Australia/Oceania,"1,979","199,343",7
72,Venezuela,"12,774",,120,,"6,983",,"5,671",19,449,4,"1,435,142","50,478","28,431,006",South America,"2,226","236,925",20
73,Costa Rica,"12,361",+550,71,+3,"3,322",+128,"8,968",50,"2,425",14,"71,150","13,960","5,096,699",North America,412,"71,784",72
74,Ethiopia,"11,524",+452,188,+8,"5,506",+58,"5,830",35,100,2,"350,160","3,042","115,098,872",Africa,"9,988","612,228",329
75,Sudan,"11,237",+110,708,+2,"5,835",+19,"4,694",,256,16,401,9,"43,898,661",Africa,"3,907","62,004","109,473"
76,Bulgaria,"9,584",+330,321,+8,"4,643",+122,"4,620",24,"1,380",46,"221,755","31,930","6,945,128",Europe,725,"21,636",31
77,North Macedonia,"9,547",+135,442,+10,"5,071",+131,"4,034",55,"4,582",212,"89,703","43,057","2,083,369",Europe,218,"4,714",23
78,Palestine,"9,398",+170,66,+2,"1,950",+18,"7,382",,"1,840",13,"155,355","30,419","5,107,142",Asia,543,"77,381",33
79,Senegal,"9,121",+136,177,+3,"6,108",+64,"2,836",39,544,11,"98,906","5,900","16,764,521",Africa,"1,838","94,715",169
80,Bosnia and Herzegovina,"9,115",+328,268,+4,"4,159",+156,"4,688",,"2,779",82,"125,518","38,273","3,279,537",Europe,360,"12,237",26
81,Norway,"9,059",+6,255,,"8,138",,666,1,"1,670",47,"411,906","75,947","5,423,620",Europe,599,"21,269",13
82,Malaysia,"8,831",+16,123,,"8,566",+4,142,5,273,4,"902,439","27,863","32,388,244",Asia,"3,668","263,319",36
83,DRC,"8,626",+92,197,+1,"4,790",+262,"3,639",,96,2,,,"89,682,615",Africa,"10,397","455,242",
84,Madagascar,"8,162",+614,69,+4,"4,662",+376,"3,431",84,294,2,"35,268","1,272","27,724,486",Africa,"3,397","401,804",786
85,Finland,"7,362",+11,328,,"6,920",+40,114,1,"1,329",59,"321,168","57,960","5,541,229",Europe,753,"16,894",17
86,Haiti,"7,146",+46,154,+3,"4,095",,"2,897",,626,13,"16,175","1,418","11,410,028",North America,"1,597","74,091",705
87,Tajikistan,"7,015",+48,58,+1,"5,741",+58,"1,216",,735,6,,,"9,548,081",Asia,"1,361","164,622",
88,French Guiana,"6,883",+32,39,,"5,277",+281,"1,567",25,"23,017",130,"33,771","112,929","299,045",South America,43,"7,668",9
89,Guinea,"6,747",+95,41,,"5,891",+120,815,24,513,3,"14,407","1,096","13,149,276",Africa,"1,949","320,714",913
90,Gabon,"6,588",+155,47,+1,"4,235",+201,"2,306",11,"2,957",21,"63,145","28,338","2,228,261",Africa,338,"47,410",35
91,Mauritania,"6,027",+42,155,,"3,977",+151,"1,895",3,"1,295",33,"57,253","12,298","4,655,367",Africa,772,"30,035",81
92,Luxembourg,"5,854",+129,111,,"4,530",+51,"1,213",5,"9,344",177,"370,539","591,436","626,507",Europe,107,"5,644",2
93,Djibouti,"5,030",+3,58,+2,"4,904",+20,68,,"5,087",59,"55,048","55,674","988,758",Africa,197,"17,048",18
94,CAR,"4,574",+13,57,+2,"1,437",+26,"3,080",2,946,12,"29,068","6,013","4,834,077",Africa,"1,057","84,808",166
95,Croatia,"4,530",+108,125,+2,"3,278",+95,"1,127",9,"1,104",30,"106,805","26,027","4,103,677",Europe,906,"32,829",38
96,Hungary,"4,366",+19,596,,"3,283",+26,487,4,452,62,"312,988","32,404","9,658,852",Europe,"2,212","16,206",31
97,Albania,"4,358",+68,120,+3,"2,463",+66,"1,775",17,"1,514",42,"31,383","10,906","2,877,607",Europe,660,"23,980",92
98,Greece,"4,077",+29,200,+3,"1,374",,"2,503",10,391,19,"424,675","40,756","10,419,887",Europe,"2,556","52,099",25
99,Paraguay,"4,000",+183,36,+1,"2,391",+84,"1,573",10,560,5,"108,033","15,136","7,137,261",South America,"1,784","198,257",66
100,Zambia,"3,583",+197,128,,"1,677",+57,"1,778",18,195,7,"72,820","3,956","18,407,534",Africa,"5,137","143,809",253
101,Nicaragua,"3,439",,108,,"2,492",,839,,519,16,,,"6,628,818",North America,"1,928","61,378",
102,Thailand,"3,261",+6,58,,"3,105",,98,1,47,0.8,"685,316","9,817","69,810,259",Asia,"21,408","1,203,625",102
103,Somalia,"3,161",+26,93,,"1,495",+31,"1,573",2,199,6,,,"15,913,554",Africa,"5,034","171,113",
104,Malawi,"3,149",+104,71,+7,"1,256",+76,"1,822",4,164,4,"24,822","1,296","19,153,158",Africa,"6,082","269,763",772
105,Lebanon,"3,104",+124,43,+2,"1,607",+30,"1,454",21,455,6,"230,049","33,714","6,823,550",Asia,"2,198","158,687",30
106,Maldives,"3,103",+59,15,,"2,397",,691,12,"5,735",28,"69,370","128,218","541,032",Asia,174,"36,069",8
107,Equatorial Guinea,"3,071",,51,,842,,"2,178",,"2,186",36,"16,000","11,388","1,404,976",Africa,457,"27,549",88
108,Congo,"2,851",,50,,666,,"2,135",,516,9,,,"5,524,551",Africa,"1,938","110,491",
109,Mayotte,"2,839",+15,38,,"2,614",,187,2,"10,394",139,"13,000","47,596","273,130",Africa,96,"7,188",21
110,Sri Lanka,"2,745",+15,11,,"2,064",+16,670,1,128,0.5,"143,673","6,708","21,418,446",Asia,"7,803","1,947,131",149
111,Mali,"2,494",+17,123,+1,"1,869",+13,502,,123,6,"20,513","1,012","20,277,298",Africa,"8,130","164,856",989
112,Cuba,"2,462",+13,87,,"2,326",+5,49,1,217,8,"234,817","20,732","11,326,200",North America,"4,600","130,186",48
113,Montenegro,"2,381",,35,,426,,"1,920",7,"3,791",56,"30,858","49,131","628,071",Europe,264,"17,945",20
114,South Sudan,"2,211",,45,,"1,175",,991,,197,4,"12,044","1,075","11,200,836",Africa,"5,066","248,907",930
115,Libya,"2,176",+88,53,+3,489,+10,"1,634",,316,8,"44,202","6,428","6,876,267",Africa,"3,160","129,741",156
116,Cabo Verde,"2,154",+47,21,,"1,132",+32,"1,001",,"3,872",38,"41,634","74,839","556,317",Africa,258,"26,491",13
117,Hong Kong,"2,132",+112,14,,"1,344",+20,774,29,284,2,"442,256","58,964","7,500,386",Asia,"3,518","535,742",17
118,Slovakia,"2,058",+37,28,,"1,556",+18,474,2,377,5,"246,133","45,081","5,459,800",Europe,"2,653","194,993",22
119,Zimbabwe,"2,034",+214,26,,510,+22,"1,498",,137,2,"107,788","7,247","14,874,341",Africa,"7,313","572,090",138
120,Estonia,"2,025",+3,69,,"1,912",,44,1,"1,526",52,"115,517","87,078","1,326,588",Europe,655,"19,226",11
121,Slovenia,"2,006",+29,115,+1,"1,648",+23,243,2,965,55,"124,339","59,808","2,078,955",Europe,"1,036","18,078",17
122,Guinea-Bissau,"1,954",,26,,803,,"1,125",5,992,13,"1,500",761,"1,970,238",Africa,"1,008","75,778","1,313"
123,Lithuania,"1,951",+2,80,,"1,607",+6,264,6,717,29,"489,869","180,114","2,719,769",Europe,"1,394","33,997",6
124,Eswatini,"1,938",+44,25,+1,876,+21,"1,037",5,"1,670",22,"20,784","17,905","1,160,823",Africa,599,"46,433",56
125,Iceland,"1,840",+1,10,,"1,822",+1,8,,"5,390",29,"113,204","331,618","341,369",Europe,186,"34,137",3
126,Sierra Leone,"1,731",+4,66,,"1,288",+15,377,,217,8,,,"7,985,064",Africa,"4,613","120,986",
127,Rwanda,"1,689",+34,5,,867,+19,817,,130,0.4,"225,652","17,401","12,967,468",Africa,"7,678","2,593,494",57
128,Yemen,"1,640",+11,458,+2,751,+10,431,,55,15,120,4,"29,858,113",Asia,"18,206","65,192","248,818"
129,Benin,"1,602",,31,,782,,789,1,132,3,"72,832","6,000","12,138,048",Africa,"7,577","391,550",167
130,Mozambique,"1,557",+21,11,,523,+17,"1,023",,50,0.4,"49,492","1,581","31,295,533",Africa,"20,100","2,845,048",632
131,New Zealand,"1,555",,22,,"1,506",,27,,311,4,"446,367","89,236","5,002,100",Australia/Oceania,"3,217","227,368",11
132,Namibia,"1,402",+36,7,,64,+7,"1,331",13,551,3,"19,260","7,573","2,543,250",Africa,"1,814","363,321",132
133,Tunisia,"1,394",+5,50,,"1,108",+5,236,3,118,4,"85,917","7,265","11,825,398",Africa,"8,483","236,508",138
134,Latvia,"1,197",+4,31,,"1,045",,121,2,635,16,"185,223","98,270","1,884,842",Europe,"1,575","60,801",10
135,Suriname,"1,176",+45,21,,739,+34,416,2,"2,004",36,"1,244","2,120","586,924",South America,499,"27,949",472
136,Niger,"1,122",+9,69,,"1,018",,35,,46,3,"9,052",373,"24,242,893",Africa,"21,607","351,346","2,678"
137,Jordan,"1,120",+7,11,,"1,035",+1,74,3,110,1,"534,319","52,340","10,208,713",Asia,"9,115","928,065",19
138,Uruguay,"1,117",+21,34,+1,934,+5,149,3,321,10,"95,156","27,388","3,474,431",South America,"3,111","102,189",37
139,Liberia,"1,114",+6,70,,592,+17,452,,220,14,,,"5,063,407",Africa,"4,545","72,334",
140,Uganda,"1,075",,,,958,,117,,23,,"250,029","5,459","45,804,397",Africa,"42,609",,183
141,Georgia,"1,073",+24,16,,907,+4,150,5,269,4,"174,558","43,763","3,988,701",Asia,"3,717","249,294",23
142,Burkina Faso,"1,066",+1,53,,917,+16,96,,51,3,,,"20,929,701",Africa,"19,634","394,900",
143,Cyprus,"1,040",,19,,847,,174,,861,16,"186,881","154,721","1,207,855",Asia,"1,161","63,571",6
144,Chad,889,,75,,805,+2,9,,54,5,,,"16,447,277",Africa,"18,501","219,297",
145,Andorra,889,+5,52,,803,,34,,"11,505",673,"3,750","48,530","77,272",Europe,87,"1,486",21
146,Angola,812,+33,33,+3,221,,558,6,25,1,"10,000",304,"32,911,397",Africa,"40,531","997,315","3,291"
147,Jamaica,810,+1,10,,709,+3,91,,273,3,"32,552","10,990","2,961,914",North America,"3,657","296,191",91
148,Togo,806,+16,16,+1,578,+18,212,2,97,2,"38,775","4,678","8,288,077",Africa,"10,283","518,005",214
149,Sao Tome and Principe,747,+1,14,,601,+13,132,,"3,405",64,"2,192","9,992","219,365",Africa,294,"15,669",100
150,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
151,San Marino,699,,42,,656,,1,,"20,598","1,238","5,729","168,823","33,935",Europe,49,808,6
152,Malta,679,+2,9,,665,+1,5,,"1,538",20,"115,795","262,210","441,612",Europe,650,"49,068",4
153,Réunion,645,+6,3,,558,+86,84,4,720,3,"35,419","39,545","895,673",Africa,"1,389","298,558",25
154,Channel Islands,583,,47,,529,,7,,"3,351",270,"30,721","176,606","173,952",Europe,298,"3,701",6
155,Syria,561,+21,32,+1,165,+5,364,,32,2,,,"17,520,961",Asia,"31,232","547,530",
156,Botswana,522,,1,,48,,473,1,222,0.4,"51,379","21,826","2,353,996",Africa,"4,510","2,353,996",46
157,Tanzania,509,,21,,183,,305,7,9,0.4,,,"59,811,706",Africa,"117,508","2,848,176",
158,Taiwan,455,,7,,440,,8,,19,0.3,"79,951","3,357","23,819,320",Asia,"52,350","3,402,760",298
159,Vietnam,408,+7,,,365,,43,1,4,,"275,000","2,824","97,387,222",Asia,"238,694",,354
160,Lesotho,359,,6,,69,,284,,168,3,"7,432","3,468","2,143,201",Africa,"5,970","357,200",288
161,Mauritius,343,,10,,332,,1,,270,8,"205,285","161,401","1,271,893",Africa,"3,708","127,189",6
162,Myanmar,343,+2,6,,280,,57,,6,0.1,"105,635","1,941","54,430,470",Asia,"158,689","9,071,745",515
163,Guyana,339,,19,,163,,157,2,431,24,"3,769","4,790","786,771",South America,"2,321","41,409",209
164,Comoros,337,,7,,319,,11,,387,8,,,"870,515",Africa,"2,583","124,359",
165,Isle of Man,336,,24,,312,,0,,"3,950",282,"7,720","90,761","85,059",Europe,253,"3,544",11
166,Burundi,328,,1,,207,,120,,28,0.08,"6,697",562,"11,906,667",Africa,"36,301","11,906,667","1,778"
167,Mongolia,287,,,,213,,74,10,87,,"30,914","9,422","3,281,034",Asia,"11,432",,106
168,Martinique,262,,15,,98,,149,5,698,40,"12,227","32,584","375,247",North America,"1,432","25,016",31
169,Eritrea,251,,,,155,,96,,71,,,,"3,549,029",Africa,"14,140",,
170,Bahamas,219,+25,11,,91,,117,1,557,28,"3,759","9,554","393,452",North America,"1,797","35,768",105
171,Cayman Islands,203,,1,,201,,1,,"3,087",15,"28,239","429,399","65,764",North America,324,"65,764",2
172,Cambodia,197,,,,140,,57,1,12,,"53,379","3,190","16,731,258",Asia,"84,930",,313
173,Guadeloupe,195,,14,,172,,9,4,487,35,"13,571","33,917","400,128",North America,"2,052","28,581",29
174,Faeroe Islands,191,,,,188,,3,,"3,908",,"30,131","616,504","48,874",Europe,256,,2
175,Gibraltar,182,+2,,,180,,2,,"5,402",,"18,534","550,134","33,690",Europe,185,,2
176,Bermuda,153,,9,,139,+2,5,1,"2,457",145,"17,958","288,417","62,264",North America,407,"6,918",3
177,Gambia,146,+34,5,+1,57,,84,,60,2,"3,834","1,584","2,419,774",Africa,"16,574","483,955",631
178,Trinidad and Tobago,141,+2,8,,127,+3,6,,101,6,"6,213","4,439","1,399,752",North America,"9,927","174,969",225
179,Brunei,141,,3,,138,,0,,322,7,"35,469","81,033","437,710",Asia,"3,104","145,903",12
180,Aruba,117,,3,,100,,14,,"1,096",28,"9,415","88,162","106,792",North America,913,"35,597",11
181,Monaco,112,+1,4,,100,,8,,"2,853",102,"38,209","973,279","39,258",Europe,351,"9,815",1
182,Seychelles,108,,,,27,,81,,"1,098",,,,"98,382",Africa,911,,
183,Barbados,106,,7,,91,,8,,369,24,"9,748","33,918","287,396",North America,"2,711","41,057",29
184,Bhutan,92,+2,,,83,,9,,119,,"40,740","52,767","772,071",Asia,"8,392",,19
185,Liechtenstein,86,,1,,81,,4,,"2,255",26,900,"23,601","38,134",Europe,443,"38,134",42
186,Turks and Caicos,82,+1,2,,22,,58,1,"2,116",52,"1,047","27,023","38,745",North America,473,"19,373",37
187,Sint Maarten,79,,15,,63,,1,,"1,841",350,523,"12,191","42,902",North America,543,"2,860",82
188,Antigua and Barbuda,76,,3,,57,,16,1,776,31,930,"9,492","97,974",North America,"1,289","32,658",105
189,French Polynesia,62,,,,60,,2,,221,,"4,649","16,544","281,001",Australia/Oceania,"4,532",,60
190,St. Vincent Grenadines,50,,,,29,,21,,451,,"1,443","13,005","110,961",North America,"2,219",,77
191,Saint Martin,46,,3,,39,,4,1,"1,189",78,"1,056","27,287","38,700",North America,841,"12,900",37
192,Macao,46,,,,46,,0,,71,,"4,071","6,265","649,806",Asia,"14,126",,160
193,Belize,43,+1,2,,23,+1,18,,108,5,"3,025","7,601","397,996",North America,"9,256","198,998",132
194,Papua New Guinea,30,+3,,,8,,22,,3,,"7,147",798,"8,955,588",Australia/Oceania,"298,520",,"1,253"
195,Curaçao,28,,1,,24,,3,,171,6,"1,080","6,580","164,132",North America,"5,862","164,132",152
196,Fiji,27,,,,18,,9,,30,,"4,000","4,460","896,811",Australia/Oceania,"33,215",,224
197,Timor-Leste,24,,,,24,,0,,18,,"1,568","1,188","1,319,713",Asia,"54,988",,842
198,Grenada,23,,,,23,,0,,204,,"5,465","48,555","112,553",North America,"4,894",,21
199,Saint Lucia,23,,,,19,,4,,125,,"2,370","12,903","183,675",North America,"7,986",,78
200,New Caledonia,22,,,,21,,1,,77,,"9,841","34,451","285,650",Australia/Oceania,"12,984",,29
201,Laos,19,,,,19,,0,,3,,"23,825","3,272","7,281,133",Asia,"383,218",,306
202,Dominica,18,,,,18,,0,,250,,851,"11,820","71,996",North America,"4,000",,85
203,Saint Kitts and Nevis,17,,,,15,,2,,319,,725,"13,623","53,220",North America,"3,131",,73
204,Falkland Islands,13,,,,13,,0,,"3,730",,"1,660","476,327","3,485",South America,268,,2
205,Greenland,13,,,,13,,0,,229,,"5,620","98,985","56,776",North America,"4,367",,10
206,Montserrat,12,,1,,10,,1,,"2,404",200,61,"12,220","4,992",North America,416,"4,992",82
207,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
208,Western Sahara,10,,1,,8,,1,,17,2,,,"598,038",Africa,"59,804","598,038",
