#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"13,385,619","+140,426","376,923","+1,287","8,452,780","+48,042","4,555,916","24,529",,,,,,North America,,,
,Asia,"15,081,062","+81,775","266,253","+1,465","13,464,036","+92,346","1,350,773","24,544",,,,,,Asia,,,
,South America,"10,357,045","+32,083","309,981",+583,"9,337,878","+26,740","709,186","17,455",,,,,,South America,,,
,Europe,"13,938,835","+211,450","322,324","+2,906","5,163,400","+74,540","8,453,111","29,529",,,,,,Europe,,,
,Africa,"1,987,708","+12,444","47,438",+275,"1,668,037","+7,331","272,233","2,594",,,,,,Africa,,,
,Oceania,"42,119",+20,994,,"32,903",+8,"8,222",26,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"54,793,109","+478,198","1,323,928","+6,516","38,119,693","+249,007","15,349,488","98,681","7,029",169.8,,,,All,,,
1,USA,"11,356,834","+128,704","251,815",+562,"6,930,880","+39,266","4,174,139","20,569","34,235",759,"168,025,335","506,516","331,727,464",North America,29,"1,317",2
2,India,"8,845,617","+30,715","130,109",+435,"8,247,950","+44,213","467,558","8,944","6,387",94,"124,836,819","90,132","1,385,049,027",Asia,157,"10,645",11
3,Brazil,"5,863,093","+14,134","165,811",+138,"5,291,511",,"405,771","8,318","27,510",778,"21,900,000","102,758","213,122,892",South America,36,"1,285",10
4,France,"1,981,827","+27,228","44,548",+302,"139,810",+670,"1,797,469","4,896","30,337",682,"19,005,625","290,928","65,327,655",Europe,33,"1,466",3
5,Russia,"1,925,825","+22,572","33,186",+352,"1,439,985","+14,456","452,654","2,300","13,194",227,"68,577,003","469,841","145,957,963",Europe,76,"4,398",2
6,Spain,"1,492,608",,"40,769",,N/A,N/A,N/A,"3,125","31,920",872,"19,394,289","414,748","46,761,579",Europe,31,"1,147",2
7,UK,"1,369,318","+24,962","51,934",+168,N/A,N/A,N/A,"1,355","20,131",764,"37,918,526","557,467","68,019,263",Europe,50,"1,310",2
8,Argentina,"1,310,491","+5,645","35,436",+129,"1,129,102","+9,736","145,953","4,365","28,897",781,"3,452,519","76,130","45,350,087",South America,35,"1,280",13
9,Colombia,"1,198,746","+7,742","34,031",+202,"1,104,956","+7,380","59,759","2,376","23,466",666,"5,735,021","112,266","51,084,356",South America,43,"1,501",9
10,Italy,"1,178,529","+33,979","45,229",+546,"420,810","+9,376","712,490","3,422","19,503",748,"18,878,386","312,409","60,428,372",Europe,51,"1,336",3
11,Mexico,"1,003,253","+5,860","98,259",+635,"745,361","+4,021","159,633","2,941","7,751",759,"2,604,659","20,123","129,436,043",North America,129,"1,317",50
