#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"96,000,261","+47,490","1,430,386",+953,"69,870,419","+143,261","24,699,456","9,118",,,,,,North America,,,,,,
,Asia,"130,650,186","+596,560","1,381,116","+1,557","114,302,742","+202,914","14,966,328","28,427",,,,,,Asia,,,,,,
,South America,"55,577,404","+80,466","1,270,880",+597,"50,634,969","+78,175","3,671,555","12,143",,,,,,South America,,,,,,
,Europe,"169,266,445","+842,359","1,750,153","+1,812","149,442,372","+675,968","18,073,920","11,445",,,,,,Europe,,,,,,
,Oceania,"4,527,420","+63,409","8,412",+32,"3,975,472","+90,808","543,536",144,,,,,,Australia/Oceania,,,,,,
,Africa,"11,652,779",+449,"251,962",+9,"10,816,921",+751,"583,896","1,497",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"467,675,216","+1,630,733","6,092,924","+4,960","399,043,601","+1,191,877","62,538,691","62,774","59,998",781.7,,,,All,,,,,,
1,USA,"81,382,828","+29,803","997,040",+684,"56,945,499","+122,919","23,440,289","3,374","243,431","2,982","970,793,493","2,903,821","334,315,903",North America,4,335,0,89,2,"70,114"
2,India,"43,005,914","+1,909","516,381",+69,"42,458,543",,"30,990","8,944","30,649",368,"781,224,304","556,760","1,403,161,736",Asia,33,"2,717",2,1,0.05,22
3,Brazil,"29,576,397","+48,757","656,867",+380,"28,163,904","+37,257","755,626","8,318","137,476","3,053","63,776,166","296,442","215,138,549",South America,7,328,3,227,2,"3,512"
4,France,"23,957,773","+97,579","140,841",+112,"22,506,003","+53,507","1,310,929","1,695","365,655","2,150","246,629,975","3,764,190","65,520,073",Europe,3,465,0,"1,489",2,"20,008"
5,UK,"20,093,762","+90,349","163,511",+125,"18,541,447","+34,446","1,388,804",292,"293,362","2,387","495,276,718","7,230,872","68,494,742",Europe,3,419,0,"1,319",2,"20,276"
6,Germany,"18,424,575","+284,050","127,289",+217,"14,323,500","+181,000","3,973,786","2,494","218,712","1,511","104,701,826","1,242,880","84,241,266",Europe,5,662,1,"3,372",3,"47,171"
7,Russia,"17,518,699","+34,442","363,563",+524,"16,039,709","+105,064","1,115,427","2,300","119,957","2,489","273,400,000","1,872,073","146,041,284",Europe,8,402,1,236,4,"7,638"
8,Turkey,"14,663,508","+19,126","97,077",+123,"14,291,702","+20,274","274,729",975,"170,728","1,130","150,124,082","1,747,905","85,887,993",Asia,6,885,1,223,1,"3,199"
9,Italy,"13,724,411","+76,250","157,607",+165,"12,446,583","+46,408","1,120,221",474,"227,564","2,613","194,863,984","3,231,036","60,310,057",Europe,4,383,0,"1,264",3,"18,574"
10,Spain,"11,324,637","+21,533","101,703",+95,"10,571,203","+22,807","651,731",682,"242,053","2,174","471,036,328","10,067,957","46,785,693",Europe,4,460,0,460,2,"13,930"
11,Argentina,"9,004,829","+14,416","127,439",+76,"8,803,205","+5,657","74,185",691,"196,168","2,776","35,025,226","763,016","45,903,649",South America,5,360,1,314,2,"1,616"
12,S. Korea,"8,657,609","+407,017","11,782",+301,N/A,N/A,N/A,"1,049","168,618",229,"15,804,065","307,804","51,344,506",Asia,6,"4,358",3,"7,927",6,"149,506"
13,Netherlands,"7,435,118","+54,216","21,774",+19,"5,885,105","+63,852","1,528,239",151,"432,285","1,266","21,107,399","1,227,203","17,199,593",Europe,2,790,1,"3,152",1,"88,853"
14,Vietnam,"7,174,423",,"41,683",,"3,685,988",,"3,446,752","4,435","72,591",422,"82,126,716","830,961","98,833,464",Asia,14,"2,371",1,,,"34,874"
