#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"95,055,357","+58,782","1,407,608","+1,485","66,386,502","+157,306","27,261,247","13,360",,,,,,North America,,,,,,
,Asia,"117,843,359","+551,636","1,352,320","+1,890","108,293,480","+303,986","8,197,559","33,340",,,,,,Asia,,,,,,
,South America,"54,389,282","+63,853","1,259,182",+592,"48,396,105","+204,091","4,733,995","13,283",,,,,,South America,,,,,,
,Europe,"157,612,654","+719,849","1,714,226","+2,606","135,823,859","+1,083,080","20,074,569","14,030",,,,,,Europe,,,,,,
,Africa,"11,548,266","+5,670","249,759",+84,"10,662,137","+8,710","636,370","1,820",,,,,,Africa,,,,,,
,Oceania,"3,647,743","+50,107","7,874",+62,"3,240,531","+1,313","399,338",193,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"440,097,382","+1,449,897","5,990,984","+6,719","372,803,320","+1,758,486","61,303,078","76,026","56,460",768.6,,,,All,,,,,,
1,USA,"80,745,057","+35,700","978,674","+1,000","53,858,751","+127,946","25,907,632","7,279","241,584","2,928","952,467,196","2,849,725","334,231,210",North America,4,342,0,107,3,"77,514"
2,India,"42,944,761","+6,162","514,419",+173,"42,343,229","+4,556","87,113","8,944","30,619",367,"769,167,052","548,399","1,402,569,091",Asia,33,"2,727",2,4,0.1,62
3,Brazil,"28,842,160","+30,995","650,052",+335,"26,668,010","+162,005","1,524,098","8,318","134,104","3,022","63,776,166","296,533","215,072,597",South America,7,331,3,144,2,"7,086"
4,France,"22,840,306","+57,697","138,762",+186,"21,233,702","+152,816","1,467,842","2,484","348,634","2,118","246,629,975","3,764,551","65,513,777",Europe,3,472,0,881,3,"22,405"
5,UK,"19,029,321","+44,017","161,704",+74,"17,537,214",,"1,330,403",278,"277,885","2,361","483,496,650","7,060,491","68,479,184",Europe,4,423,0,643,1,"19,428"
6,Russia,"16,592,824","+97,455","353,230",+784,"13,931,995","+183,530","2,307,599","2,300","113,619","2,419","273,400,000","1,872,108","146,038,558",Europe,9,413,1,667,5,"15,801"
7,Germany,"15,173,170","+198,457","123,976",+255,"11,470,300","+230,800","3,578,894","2,494","180,141","1,472","104,701,826","1,243,053","84,229,585",Europe,6,679,1,"2,356",3,"42,490"
8,Turkey,"14,206,121","+56,780","94,837",+189,"13,505,997","+68,268","605,287","1,011","165,479","1,105","144,621,913","1,684,621","85,848,342",Asia,6,905,1,661,2,"7,051"
9,Italy,"12,867,918","+36,429","155,214",+214,"11,651,094","+49,352","1,061,610",681,"213,349","2,573","188,282,525","3,121,709","60,313,928",Europe,5,389,0,604,4,"17,601"
10,Spain,"11,054,888","+18,803","100,037",+154,"9,739,955","+60,708","1,214,896",902,"236,292","2,138","471,036,328","10,068,126","46,784,904",Europe,4,468,0,402,3,"25,968"
11,Argentina,"8,912,317","+8,141","126,390",+133,"8,694,508","+5,784","91,419","1,101","194,229","2,754","34,323,218","748,018","45,885,536",South America,5,363,1,177,3,"1,992"
12,Iran,"7,066,975","+6,234","137,267",+203,"6,678,078","+12,376","251,630","6,234","82,384","1,600","47,415,942","552,758","85,780,675",Asia,12,625,2,73,2,"2,933"
13,Netherlands,"6,446,603","+48,489","21,582",+12,"4,538,199","+121,261","1,886,822",164,"374,847","1,255","21,107,399","1,227,321","17,197,940",Europe,3,797,1,"2,819",0.7,"109,712"
14,Colombia,"6,067,023","+1,222","138,899",+45,"5,893,989","+1,459","34,135",342,"117,158","2,682","33,250,588","642,091","51,784,841",South America,9,373,2,24,0.9,659
15,Poland,"5,694,767","+14,737","111,864",+277,"5,087,126","+13,819","495,777",720,"150,744","2,961","33,800,174","894,713","37,777,656",Europe,7,338,1,390,7,"13,124"
16,Indonesia,"5,630,096","+40,920","149,036",+376,"4,944,237","+42,935","536,823","2,911","20,228",535,"85,688,211","307,861","278,333,780",Asia,49,"1,868",3,147,1,"1,929"
17,Mexico,"5,521,744","+13,115","318,531",+382,"4,796,078","+14,514","407,135","4,798","42,091","2,428","15,120,948","115,264","131,185,592",North America,24,412,9,100,3,"3,104"
18,Japan,"5,067,735","+61,843","23,860",+227,"4,344,917","+80,301","698,958","1,452","40,274",190,"39,164,027","311,240","125,832,372",Asia,25,"5,274",3,491,2,"5,555"
19,Ukraine,"4,809,624",,"105,505",,"4,058,020",,"646,099",177,"111,085","2,437","19,521,252","450,872","43,296,682",Europe,9,410,2,,,"14,923"
20,South Africa,"3,677,686","+1,995","99,458",+28,"3,552,788","+1,749","25,440",546,"60,736","1,643","23,138,425","382,124","60,552,159",Africa,16,609,3,33,0.5,420
21,Philippines,"3,663,920",+866,"56,504",+53,"3,556,589","+1,622","50,827",298,"32,712",504,"28,203,435","251,802","112,006,337",Asia,31,"1,982",4,8,0.5,454
22,Israel,"3,649,792","+8,488","10,237",+19,"3,577,832","+19,892","61,723",549,"391,357","1,098","41,373,364","4,436,346","9,326,000",Asia,3,911,0,910,2,"6,618"
23,Czechia,"3,599,534","+11,631","38,741",+14,"3,468,947","+5,737","91,846",202,"335,089","3,606","52,701,504","4,906,103","10,742,030",Europe,3,277,0,"1,083",1,"8,550"
24,Belgium,"3,563,841","+6,527","30,199",+20,"3,064,133","+38,329","469,509",240,"305,293","2,587","31,755,449","2,720,297","11,673,524",Europe,3,387,0,559,2,"40,220"
25,Vietnam,"3,557,629",,"40,338",,"2,479,883",,"1,037,408","3,851","36,010",408,"79,309,194","802,764","98,795,216",Asia,28,"2,449",1,,,"10,501"
26,Peru,"3,518,721",,"210,744",,N/A,N/A,N/A,948,"104,303","6,247","27,407,063","812,408","33,735,577",South America,10,160,1,,,"47,052"
27,Malaysia,"3,496,090","+27,500","32,942",+115,"3,142,112",,"321,036",360,"105,764",997,"49,993,560","1,512,409","33,055,576",Asia,9,"1,003",1,832,3,"9,712"
28,S. Korea,"3,492,686","+219,237","8,266",+96,"969,524",,"2,514,896",762,"68,027",161,"15,804,065","307,816","51,342,584",Asia,15,"6,211",3,"4,270",2,"48,983"
29,Canada,"3,303,343","+6,469","36,719",+81,"3,155,407","+7,175","111,217",666,"86,266",959,"58,276,405","1,521,874","38,292,534",North America,12,"1,043",1,169,2,"2,904"
30,Portugal,"3,282,457","+8,833","21,111",+25,"2,787,805",+679,"473,541",90,"323,482","2,080","37,805,639","3,725,703","10,147,250",Europe,3,481,0,870,2,"46,667"
31,Australia,"3,261,365","+25,270","5,273",+61,"3,030,616",,"225,476",121,"125,476",203,"63,684,012","2,450,148","25,991,908",Australia/Oceania,8,"4,929",0,972,2,"8,675"
32,Chile,"3,098,110","+20,400","42,411",+30,"2,125,988","+28,601","929,711","1,100","159,786","2,187","33,144,325","1,709,429","19,389,120",South America,6,457,1,"1,052",2,"47,950"
33,Thailand,"2,934,544","+22,197","23,024",+45,"2,692,739","+19,093","218,781",687,"41,867",328,"17,270,775","246,404","70,091,331",Asia,24,"3,044",4,317,0.6,"3,121"
34,Switzerland,"2,830,046","+13,852","13,246",+2,"2,212,992","+18,133","603,808",130,"323,068","1,512","18,759,026","2,141,467","8,759,895",Europe,3,661,0,"1,581",0.2,"68,929"
35,Romania,"2,748,777","+6,832","63,668",+89,"2,524,112","+14,066","160,997",858,"144,488","3,347","21,154,404","1,111,973","19,024,208",Europe,7,299,1,359,5,"8,463"
36,Austria,"2,744,023","+39,493","14,888",+47,"2,453,789","+30,635","275,346",190,"301,810","1,638","160,503,829","17,653,544","9,091,876",Europe,3,611,0,"4,344",5,"30,285"
37,Denmark,"2,670,624","+19,357","4,687",+38,"2,324,520","+40,504","341,417",42,"458,387",804,"125,558,279","21,550,881","5,826,132",Europe,2,"1,243",0,"3,322",7,"58,601"
38,Greece,"2,454,429","+15,557","25,972",+58,"2,248,111","+18,550","180,346",399,"237,410","2,512","66,299,019","6,412,915","10,338,360",Europe,4,398,0,"1,505",6,"17,444"
39,Sweden,"2,451,464",,"17,321",,"2,166,537","+24,688","267,606",58,"240,245","1,697","18,174,812","1,781,144","10,204,011",Europe,4,589,1,,,"26,226"
40,Iraq,"2,305,083","+1,267","25,013",+14,"2,248,816","+2,343","31,254",107,"55,248",600,"18,004,782","431,536","41,722,519",Asia,18,"1,668",2,30,0.3,749
41,Bangladesh,"1,945,108",+732,"29,053",+8,"1,826,949","+4,824","89,106","1,275","11,618",174,"13,447,872","80,325","167,418,158",Asia,86,"5,763",12,4,0.05,532
42,Serbia,"1,916,707","+2,846","15,315",+35,"1,819,694","+8,148","81,698",105,"220,849","1,765","8,785,087","1,012,244","8,678,824",Europe,5,567,1,328,4,"9,413"
43,Hungary,"1,793,120","+3,539","44,134",+83,"1,606,084","+11,076","142,902",133,"186,404","4,588","10,800,452","1,122,761","9,619,545",Europe,5,218,1,368,9,"14,855"
44,Jordan,"1,638,228",,"13,849",,"1,546,429",,"77,950",694,"157,953","1,335","16,319,298","1,573,461","10,371,593",Asia,6,749,1,,,"7,516"
45,Georgia,"1,616,159","+3,840","16,231",+32,"1,517,856","+4,692","82,072",,"406,435","4,082","15,938,025","4,008,125","3,976,429",Asia,2,245,0,966,8,"20,640"
46,Pakistan,"1,510,986",+765,"30,218",+22,"1,445,245","+1,961","35,523",981,"6,626",133,"26,498,814","116,212","228,021,895",Asia,151,"7,546",9,3,0.10,156
47,Slovakia,"1,470,892","+12,763","18,567",+37,"1,269,994","+19,910","182,331",232,"269,195","3,398","6,424,827","1,175,838","5,464,041",Europe,4,294,1,"2,336",7,"33,369"
48,Ireland,"1,307,062","+3,342","6,521",+13,"1,176,500","+3,861","124,041",46,"259,878","1,297","11,402,648","2,267,148","5,029,513",Europe,4,771,0,664,3,"24,663"
49,Kazakhstan,"1,302,810",+260,"13,616",+10,"1,270,379","+1,250","18,815",528,"68,031",711,"11,575,012","604,433","19,150,201",Asia,15,"1,406",2,14,0.5,982
50,Norway,"1,279,169","+22,090","1,664",,"88,952",,"1,188,553",19,"232,926",303,"9,852,076","1,793,978","5,491,748",Europe,4,"3,300",1,"4,022",,"216,425"
51,Morocco,"1,161,290",+159,"16,002",+8,"1,141,932",+518,"3,356",293,"30,854",425,"11,237,010","298,554","37,638,101",Africa,32,"2,352",3,4,0.2,89
