#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"34,033,799","+65,794","775,625","+2,159","23,900,104","+95,210","9,358,070","20,119",,,,,,North America,,,
,Asia,"25,471,280","+77,581","403,439",+711,"23,892,817","+63,593","1,175,024","22,046",,,,,,Asia,,,
,South America,"18,520,116","+86,125","479,808","+1,851","16,679,694","+50,317","1,360,614","18,788",,,,,,South America,,,
,Europe,"34,993,068","+153,896","833,200","+2,372","24,576,020","+125,354","9,583,848","26,020",,,,,,Europe,,,
,Africa,"3,984,853","+9,215","105,668",+255,"3,548,062","+11,338","331,123","2,482",,,,,,Africa,,,
,Oceania,"51,536",+18,"1,093",,"34,323",+10,"16,120",2,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"117,055,373","+392,629","2,598,848","+7,348","92,631,726","+345,822","21,824,799","89,457","15,017",333.4,,,,All,,,
1,USA,"29,650,671","+55,008","536,999","+1,395","20,269,872","+86,228","8,843,800","13,594","89,225","1,616","367,974,252","1,107,305","332,315,023",North America,11,619,1
2,India,"11,210,502","+18,638","157,791",+98,"10,866,498","+14,324","186,213","8,944","8,070",114,"220,692,677","158,868","1,389,160,501",Asia,124,"8,804",6
3,Brazil,"10,939,320","+67,477","264,446","+1,498","9,704,351","+32,941","970,523","8,318","51,219","1,238","28,600,000","133,907","213,580,434",South America,20,808,7
4,Russia,"4,312,181","+11,022","88,726",+441,"3,900,348","+15,027","323,107","2,300","29,540",608,"112,500,000","770,670","145,976,876",Europe,34,"1,645",1
5,UK,"4,213,343","+6,040","124,419",+158,"3,199,565","+54,998","889,359","1,542","61,845","1,826","94,197,029","1,382,664","68,127,194",Europe,16,548,1
6,France,"3,882,408","+23,306","88,444",+170,"264,909",+990,"3,529,055","3,689","59,390","1,353","54,630,785","835,699","65,371,333",Europe,17,739,1
7,Spain,"3,149,012",,"71,138",,"2,744,664",,"333,210","2,571","67,334","1,521","39,313,189","840,617","46,767,053",Europe,15,657,1
8,Italy,"3,046,762","+23,641","99,578",+307,"2,481,372","+13,984","465,812","2,571","50,442","1,649","42,071,509","696,531","60,401,515",Europe,20,607,1
9,Turkey,"2,769,230","+11,770","28,965",+64,"2,616,139","+7,291","124,126","1,230","32,598",341,"33,993,552","400,154","84,951,232",Asia,31,"2,933",2
10,Germany,"2,502,122","+8,235","72,470",+173,"2,299,400","+7,300","130,252","2,848","29,799",863,"45,114,160","537,295","83,965,303",Europe,34,"1,159",2
11,Colombia,"2,273,245","+3,663","60,412",+112,"2,172,418","+4,269","40,415","1,982","44,357","1,179","11,695,919","228,219","51,248,741",South America,23,848,4
12,Argentina,"2,146,714","+4,860","52,870",+86,"1,940,317","+5,472","153,527","3,475","47,206","1,163","7,697,759","169,272","45,475,742",South America,21,860,6
13,Mexico,"2,119,305","+6,797","189,578",+712,"1,660,786","+5,237","268,941","4,798","16,322","1,460","5,583,199","42,998","129,846,614",North America,61,685,23
14,Poland,"1,781,345","+14,857","45,159",+245,"1,471,608","+12,044","264,578","1,716","47,102","1,194","10,192,522","269,512","37,818,497",Europe,21,837,4
15,Iran,"1,681,682","+8,212","60,594",+82,"1,435,357","+7,349","185,731","3,784","19,850",715,"11,212,921","132,357","84,717,385",Asia,50,"1,398",8
16,South Africa,"1,520,206","+1,227","50,647",+81,"1,439,515","+2,465","30,044",546,"25,416",847,"9,236,503","154,424","59,812,622",Africa,39,"1,181",6
17,Ukraine,"1,394,061","+9,144","26,919",+156,"1,194,373","+3,351","172,769",177,"32,007",618,"7,062,386","162,148","43,555,184",Europe,31,"1,618",6
18,Indonesia,"1,373,836","+5,767","37,154",+128,"1,189,510","+6,823","147,172",,"4,987",135,"11,126,096","40,389","275,474,792",Asia,201,"7,414",25
19,Peru,"1,358,294",,"47,491",,"1,262,722",,"48,081","2,149","40,813","1,427","7,812,832","234,752","33,281,177",South America,25,701,4
20,Czechia,"1,312,164","+13,074","21,558",+102,"1,126,420",+408,"164,186","1,707","122,376","2,011","8,629,804","804,836","10,722,439",Europe,8,497,1
