#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"35,096,614","+50,287","803,643","+1,121","26,552,765","+77,747","7,740,206","15,145",,,,,,North America,,,
,South America,"20,010,765","+68,544","518,021","+1,569","17,831,774","+58,264","1,660,970","19,625",,,,,,South America,,,
,Asia,"26,966,705","+125,829","416,467",+919,"25,082,475","+98,354","1,467,763","24,302",,,,,,Asia,,,
,Europe,"37,574,111","+157,604","877,864","+1,929","26,566,965","+92,587","10,129,282","28,565",,,,,,Europe,,,
,Africa,"4,138,571","+9,294","110,143",+229,"3,697,455","+8,094","330,973","2,578",,,,,,Africa,,,
,Oceania,"53,830",+20,"1,115",,"34,454",+7,"18,261",9,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"123,841,317","+411,578","2,727,268","+5,767","99,766,594","+335,053","21,347,455","90,224","15,888",349.9,,,,All,,,
1,USA,"30,520,435","+38,166","555,296",+437,"22,752,965","+69,331","7,212,174","8,649","91,820","1,671","389,763,507","1,172,593","332,394,423",North America,11,599,1
2,Brazil,"11,998,233","+47,774","294,115","+1,259","10,449,933","+30,540","1,254,185","8,318","56,160","1,377","28,600,000","133,869","213,642,264",South America,18,726,7
3,India,"11,645,719","+47,009","160,003",+213,"11,149,324","+21,205","336,392","8,944","8,380",115,"233,565,119","168,067","1,389,716,105",Asia,119,"8,686",6
4,Russia,"4,456,869","+9,299","95,030",+371,"4,069,395","+8,743","292,444","2,300","30,531",651,"117,400,000","804,223","145,979,432",Europe,33,"1,536",1
5,UK,"4,296,583","+5,312","126,155",+33,"3,673,211","+22,985","497,217",830,"63,054","1,851","112,493,147","1,650,869","68,141,779",Europe,16,540,1
6,France,"4,282,603","+30,581","92,305",+138,"279,646",,"3,910,652","4,287","65,506","1,412","58,498,845","894,789","65,377,235",Europe,15,708,1
7,Italy,"3,376,376","+20,159","104,942",+300,"2,699,762","+13,526","571,672","3,448","55,902","1,738","46,890,903","776,367","60,397,886",Europe,18,576,1
8,Spain,"3,212,332",,"72,910",,"2,945,446",,"193,976","1,997","68,687","1,559","41,114,319","879,116","46,767,793",Europe,15,641,1
9,Turkey,"3,013,122","+20,428","30,061",+102,"2,825,187","+17,615","157,874","1,568","35,453",354,"36,355,374","427,769","84,988,405",Asia,28,"2,827",2
10,Germany,"2,670,000","+11,149","75,270",+74,"2,415,200","+5,600","179,530","2,848","31,795",896,"47,578,793","566,574","83,976,254",Europe,31,"1,116",2
11,Colombia,"2,337,150","+5,963","62,028",+121,"2,230,195","+4,470","44,927","1,982","45,584","1,210","12,286,609","239,641","51,270,955",South America,22,827,4
12,Argentina,"2,245,771","+4,032","54,545",+28,"2,030,153","+6,489","161,073","3,534","49,366","1,199","8,340,398","183,335","45,492,722",South America,20,834,5
13,Mexico,"2,193,639","+5,729","197,827",+608,"1,733,089","+3,820","262,723","4,798","16,887","1,523","5,889,318","45,337","129,902,096",North America,59,657,22
14,Poland,"2,058,550","+21,849","49,300",+140,"1,656,827","+16,777","352,423","2,360","54,435","1,304","11,183,037","295,716","37,816,804",Europe,18,767,3
15,Iran,"1,801,065","+7,260","61,797",+73,"1,543,119","+6,513","196,149","3,858","21,249",729,"12,160,554","143,468","84,761,444",Asia,47,"1,372",7
16,Ukraine,"1,546,363","+11,145","29,941",+166,"1,257,849","+3,877","258,573",177,"35,512",688,"7,659,777","175,907","43,544,473",Europe,28,"1,454",6
17,South Africa,"1,537,852","+1,051","52,111",+29,"1,463,089",+979,"22,652",546,"25,698",871,"9,635,287","161,009","59,843,266",Africa,39,"1,148",6
18,Czechia,"1,469,547","+5,443","24,667",+71,"1,253,309",+151,"191,571","1,970","137,043","2,300","10,768,662","1,004,235","10,723,250",Europe,7,435,1
19,Peru,"1,460,779",,"50,085",,"1,373,178",,"37,516","2,241","43,867","1,504","8,659,841","260,055","33,300,005",South America,23,665,4
20,Indonesia,"1,460,184","+4,396","39,550",+103,"1,290,790","+6,065","129,844",,"5,298",144,"12,076,009","43,818","275,593,258",Asia,189,"6,968",23
21,Netherlands,"1,201,545","+6,965","16,275",+15,N/A,N/A,N/A,611,"70,012",948,"9,230,498","537,842","17,162,099",Europe,14,"1,055",2
22,Canada,"933,785","+3,269","22,676",+33,"876,100","+2,510","35,009",587,"24,587",597,"26,492,049","697,542","37,979,136",North America,41,"1,675",1
23,Chile,"931,939","+6,850","22,279",+99,"871,234","+5,821","38,426","2,229","48,453","1,158","10,569,012","549,504","19,233,723",South America,21,863,2
24,Romania,"897,115","+4,267","22,208",+76,"806,200","+2,974","68,707","1,334","46,858","1,160","6,988,265","365,014","19,145,213",Europe,21,862,3
25,Belgium,"827,941",,"22,650",,"55,308",,"749,983",543,"71,216","1,948","10,390,087","893,708","11,625,813",Europe,14,513,1
26,Israel,"827,772",+552,"6,092",+10,"805,667","+3,330","16,013",548,"89,999",662,"13,131,993","1,427,765","9,197,590",Asia,11,"1,510",1
27,Portugal,"817,530",+450,"16,768",+6,"767,319",+395,"33,443",170,"80,344","1,648","8,771,420","862,029","10,175,315",Europe,12,607,1
28,Iraq,"793,892","+4,502","14,007",+38,"715,073","+4,374","64,812",492,"19,427",343,"7,654,329","187,309","40,864,712",Asia,51,"2,917",5
29,Sweden,"744,272",,"13,262",,N/A,N/A,N/A,272,"73,368","1,307","6,627,544","653,320","10,144,412",Europe,14,765,2
30,Philippines,"663,794","+7,757","12,968",+39,"577,754","+15,288","73,072",785,"6,000",117,"9,636,777","87,113","110,623,413",Asia,167,"8,530",11
31,Pakistan,"626,802","+3,667","13,843",+44,"581,852","+2,092","31,107","2,900","2,799",62,"9,773,993","43,644","223,948,706",Asia,357,"16,178",23
32,Switzerland,"580,609",,"10,213",+1,"534,217",,"36,179",145,"66,737","1,174","5,604,467","644,193","8,699,977",Europe,15,852,2
33,Hungary,"571,596","+10,625","18,262",+194,"369,998","+3,224","183,336","1,273","59,278","1,894","4,283,741","444,247","9,642,702",Europe,17,528,2
34,Bangladesh,"570,878","+2,172","8,690",+22,"522,105","+1,687","40,083",,"3,442",52,"4,409,119","26,583","165,863,770",Asia,291,"19,087",38
35,Serbia,"551,128","+4,232","4,934",+34,"466,041","+4,025","80,153",235,"63,261",566,"3,262,916","374,530","8,712,035",Europe,16,"1,766",3
36,Jordan,"535,455","+8,789","5,876",+88,"434,167","+7,413","95,412",729,"52,109",572,"5,477,803","533,087","10,275,635",Asia,19,"1,749",2
37,Austria,"514,153","+2,713","9,074",+22,"473,357","+2,673","31,722",410,"56,855","1,003","6,341,707","701,264","9,043,248",Europe,18,997,1
38,Morocco,"491,709",+246,"8,767",+4,"479,252",+382,"3,690",265,"13,210",236,"5,867,200","157,621","37,223,432",Africa,76,"4,246",6
39,Japan,"455,638","+1,480","8,812",+22,"433,149","+1,021","13,677",324,"3,611",70,"9,301,321","73,704","126,197,834",Asia,277,"14,321",14
40,UAE,"440,355","+1,717","1,438",+5,"422,696","+1,960","16,221",,"44,142",144,"35,391,181","3,547,685","9,975,851",Asia,23,"6,937",0
41,Lebanon,"439,568","+2,993","5,757",+42,"343,099",,"90,712",912,"64,610",846,"3,388,692","498,085","6,803,437",Asia,15,"1,182",2
42,Saudi Arabia,"385,020",+367,"6,609",+7,"374,412",+277,"3,999",584,"10,938",188,"14,622,683","415,406","35,200,932",Asia,91,"5,326",2
43,Panama,"350,665",,"6,042",,"339,239",,"5,384",111,"80,368","1,385","2,067,115","473,755","4,363,253",North America,12,722,2
44,Slovakia,"348,869",+925,"9,044",+66,"255,300",,"84,525",689,"63,877","1,656","2,264,750","414,672","5,461,542",Europe,16,604,2
45,Malaysia,"333,040","+1,327","1,233",+4,"317,289","+1,247","14,518",154,"10,196",38,"7,184,509","219,962","32,662,428",Asia,98,"26,490",5
46,Ecuador,"312,598","+1,730","16,451",+16,"271,847","+8,683","24,300",515,"17,528",922,"1,101,019","61,736","17,834,349",South America,57,"1,084",16
47,Belarus,"310,445","+1,152","2,157",+9,"301,442","+1,346","6,846",,"32,861",228,"5,215,782","552,105","9,447,089",Europe,30,"4,380",2
48,Bulgaria,"303,423",+943,"12,019",+53,"234,771",+534,"56,633",690,"43,906","1,739","1,950,384","282,225","6,910,740",Europe,23,575,4
49,Georgia,"277,480",+262,"3,700",+9,"269,973",+189,"3,807",,"69,655",929,"3,145,948","789,713","3,983,659",Asia,14,"1,077",1
50,Nepal,"275,906",+77,"3,016",,"271,921",+106,969,,"9,349",102,"2,236,526","75,787","29,510,500",Asia,107,"9,785",13
51,Bolivia,"264,411",+603,"12,051",+10,"211,456",+720,"40,904",71,"22,433","1,022","841,804","71,419","11,786,799",South America,45,978,14
52,Croatia,"257,639",+834,"5,773",+20,"244,944",+809,"6,922",90,"63,038","1,413","1,475,016","360,902","4,087,027",Europe,16,708,3
53,Dominican Republic,"249,463",+474,"3,272",+3,"205,697",+525,"40,494",160,"22,833",299,"1,279,403","117,100","10,925,770",North America,44,"3,339",9
54,Azerbaijan,"246,304",+814,"3,351",+12,"232,876",+342,"10,077",,"24,137",328,"2,776,535","272,086","10,204,617",Asia,41,"3,045",4
55,Tunisia,"245,706",+301,"8,546",+20,"212,304",+248,"24,856",258,"20,635",718,"1,063,830","89,344","11,907,114",Africa,48,"1,393",11
56,Greece,"237,125","+1,514","7,462",+41,"198,920",,"30,743",674,"22,830",718,"6,120,017","589,234","10,386,390",Europe,44,"1,392",2
57,Kazakhstan,"231,698","+1,171","2,917",,"211,127",+678,"17,654",221,"12,235",154,"8,298,090","438,187","18,937,317",Asia,82,"6,492",2
58,Ireland,"230,599",+768,"4,587",+2,"23,364",,"202,648",80,"46,331",922,"3,816,117","766,713","4,977,243",Europe,22,"1,085",1
59,Denmark,"225,505",+657,"2,400",+1,"213,701",+528,"9,404",40,"38,834",413,"22,383,808","3,854,730","5,806,842",Europe,26,"2,420",0
60,Palestine,"223,638","+2,247","2,427",+21,"198,431","+1,753","22,780",198,"43,125",468,"1,363,714","262,973","5,185,760",Asia,23,"2,137",4
61,Kuwait,"219,125","+1,192","1,226",+11,"203,539","+1,331","14,360",232,"50,774",284,"1,967,210","455,829","4,315,676",Asia,20,"3,520",2
62,Moldova,"215,034",+831,"4,559",+28,"188,363","+1,589","22,112",340,"53,395","1,132","802,703","199,319","4,027,218",Europe,19,883,5
63,Costa Rica,"211,903",,"2,896",,"190,236",,"18,771",144,"41,327",565,"758,012","147,835","5,127,425",North America,24,"1,771",7
64,Lithuania,"209,011",+321,"3,476",+11,"194,292",+102,"11,243",129,"77,560","1,290","2,267,006","841,238","2,694,845",Europe,13,775,1
65,Slovenia,"206,026",+516,"3,972",+5,"191,500",+378,"10,554",93,"99,092","1,910","1,007,182","484,422","2,079,143",Europe,10,523,2
66,Egypt,"195,418",+647,"11,598",+41,"149,934",+445,"33,886",90,"1,884",112,"1,000,000","9,642","103,710,148",Africa,531,"8,942",104
67,Paraguay,"194,122","+1,523","3,730",+35,"159,774","+1,530","30,618",377,"26,979",518,"850,450","118,197","7,195,182",South America,37,"1,929",8
68,Guatemala,"187,911",+252,"6,700",+15,"171,405",+325,"9,806",5,"10,352",369,"1,009,493","55,614","18,151,828",North America,97,"2,709",18
69,Ethiopia,"187,365","+1,724","2,659",+12,"147,452","+1,179","37,254",605,"1,602",23,"2,279,472","19,485","116,987,437",Africa,624,"43,997",51
70,Armenia,"183,713",+586,"3,348",+16,"168,289",+312,"12,076",,"61,914","1,128","804,602","271,163","2,967,221",Asia,16,886,4
71,Honduras,"181,931",+574,"4,430",+8,"69,105",,"108,396",461,"18,162",442,"490,125","48,929","10,017,050",North America,55,"2,261",20
72,Qatar,"173,709",+503,273,+1,"160,451",+336,"12,985",179,"61,866",97,"1,666,658","593,580","2,807,805",Asia,16,"10,285",2
73,Nigeria,"161,737",+86,"2,030",,"147,899",+124,"11,808",10,771,10,"1,684,305","8,029","209,770,693",Africa,"1,297","103,335",125
