#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"12,667,443","+145,719","369,386","+2,038","8,119,581","+50,794","4,178,476","22,174",,,,,,North America,,,
,Asia,"14,707,176","+100,976","260,082","+1,628","13,130,186","+85,415","1,316,908","23,762",,,,,,Asia,,,
,South America,"10,148,659","+72,536","305,390","+1,233","9,003,172","+15,915","840,097","17,486",,,,,,South America,,,
,Europe,"12,910,376","+264,461","306,450","+4,727","4,738,904","+100,561","7,865,022","28,809",,,,,,Europe,,,
,Africa,"1,930,109","+13,936","46,357",+332,"1,628,938","+15,532","254,814","2,482",,,,,,Africa,,,
,Oceania,"41,672",+355,993,,"32,864",+4,"7,815",21,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"52,406,156","+597,983","1,288,673","+9,958","36,654,304","+268,221","14,463,179","94,738","6,723",165.3,,,,All,,,
1,USA,"10,697,967","+132,145","247,230","+1,311","6,642,321","+40,983","3,808,416","18,658","32,251",745,"161,826,477","487,861","331,706,290",North America,31,"1,342",2
2,India,"8,684,039","+48,285","128,164",+549,"8,064,548","+52,704","491,327","8,944","6,271",93,"120,769,151","87,204","1,384,900,866",Asia,159,"10,806",11
3,Brazil,"5,749,007","+47,724","163,406",+564,"5,064,344",,"521,257","8,318","26,977",767,"21,900,000","102,766","213,106,404",South America,37,"1,304",10
4,France,"1,865,538","+35,879","42,535",+328,"133,696","+1,776","1,689,307","4,803","28,557",651,"18,282,590","279,867","65,326,081",Europe,35,"1,536",4
5,Russia,"1,836,960","+19,851","31,593",+432,"1,369,357","+18,616","436,010","2,300","12,586",216,"66,100,000","452,872","145,957,281",Europe,79,"4,620",2
6,Spain,"1,463,093","+19,096","40,105",+349,N/A,N/A,N/A,"3,093","31,288",858,"19,394,289","414,750","46,761,382",Europe,32,"1,166",2
7,Argentina,"1,273,356","+10,880","34,531",+348,"1,081,897",,"156,928","4,418","28,081",762,"3,346,229","73,794","45,345,559",South America,36,"1,313",14
8,UK,"1,256,725","+22,950","50,365",+595,N/A,N/A,N/A,"1,219","18,477",740,"37,147,111","546,158","68,015,374",Europe,54,"1,350",2
9,Colombia,"1,165,326","+8,651","33,312",+164,"1,070,423","+11,186","61,591","2,376","22,814",652,"5,549,461","108,646","51,078,433",South America,44,"1,533",9
10,Italy,"1,028,424","+32,961","42,953",+623,"372,113","+9,090","613,358","3,081","17,019",711,"17,965,836","297,303","60,429,340",Europe,59,"1,407",3
11,Mexico,"978,531","+5,746","95,842",+617,"725,846","+4,770","156,843","2,615","7,561",741,"2,537,046","19,603","129,421,248",North America,132,"1,350",51
12,Peru,"928,006","+2,575","35,031",+39,"853,208","+2,538","39,767",991,"28,005","1,057","4,721,179","142,475","33,136,823",South America,36,946,7
13,South Africa,"742,394","+2,140","20,011",+60,"686,458","+3,264","35,925",546,"12,461",336,"5,037,782","84,558","59,577,687",Africa,80,"2,977",12
14,Germany,"726,176","+20,536","12,082",+222,"454,800","+13,600","259,294","3,127","8,657",144,"23,393,311","278,886","83,881,346",Europe,116,"6,943",4
15,Iran,"715,068","+11,780","39,664",+462,"536,105","+5,411","139,299","5,601","8,474",470,"5,344,821","63,343","84,379,600",Asia,118,"2,127",16
16,Poland,"618,813","+25,221","8,805",+430,"242,875","+12,214","367,133","1,975","16,357",233,"5,392,636","142,544","37,831,471",Europe,61,"4,297",7
17,Chile,"524,804",+897,"14,633",+22,"501,426","+1,284","8,745",721,"27,368",763,"4,667,350","243,402","19,175,505",South America,37,"1,310",4
18,Iraq,"508,508","+3,198","11,482",+50,"436,657","+1,992","60,369",384,"12,542",283,"3,055,845","75,372","40,543,343",Asia,80,"3,531",13
19,Belgium,"507,475","+4,293","13,561",+345,"30,504",+708,"463,410","1,470","43,718","1,168","5,321,108","458,403","11,607,938",Europe,23,856,2
20,Ukraine,"489,808","+10,611","8,947",+191,"221,459","+6,802","259,402",177,"11,225",205,"3,648,292","83,605","43,637,305",Europe,89,"4,877",12
21,Indonesia,"448,118","+3,770","14,836",+75,"378,982","+3,241","54,300",,"1,632",54,"4,896,793","17,835","274,566,549",Asia,613,"18,507",56
22,Czechia,"434,278","+4,398","5,517",+194,"277,917",+444,"150,844","1,206","40,525",515,"2,661,910","248,400","10,716,215",Europe,25,"1,942",4
23,Bangladesh,"425,353","+1,733","6,127",+19,"343,131","+1,715","76,095",,"2,574",37,"2,484,688","15,033","165,281,434",Asia,389,"26,976",67
24,Netherlands,"424,819","+5,407","8,215",+74,N/A,N/A,N/A,629,"24,773",479,"3,711,716","216,443","17,148,671",Europe,40,"2,087",5
25,Turkey,"402,053","+2,693","11,145",+86,"344,613","+2,112","46,295","3,095","4,749",132,"15,565,409","183,844","84,666,239",Asia,211,"7,597",5
26,Philippines,"401,416","+1,672","7,710",+49,"362,217",+311,"31,489","1,455","3,646",70,"5,141,325","46,695","110,105,315",Asia,274,"14,281",21
27,Saudi Arabia,"351,849",+394,"5,590",+14,"338,702",+421,"7,557",786,"10,050",160,"8,675,422","247,811","35,008,225",Asia,99,"6,263",4
28,Pakistan,"348,184","+1,708","7,021",+21,"320,065",+634,"21,098","1,109","1,565",32,"4,773,496","21,461","222,422,728",Asia,639,"31,680",47
29,Romania,"324,094","+9,799","8,389",+203,"218,086","+6,678","97,619","1,092","16,888",437,"3,557,958","185,402","19,190,546",Europe,59,"2,288",5
30,Israel,"321,326",+665,"2,700",+16,"310,605",+765,"8,021",305,"34,936",294,"4,929,865","535,995","9,197,590",Asia,29,"3,407",2
31,Canada,"277,061","+4,024","10,685",+53,"223,199","+1,920","43,177",238,"7,318",282,"10,044,798","265,302","37,861,725",North America,137,"3,543",4
32,Morocco,"270,626","+5,461","4,506",+81,"221,743","+4,892","44,377",970,"7,301",122,"3,553,127","95,854","37,068,080",Africa,137,"8,226",10
33,Switzerland,"243,472","+8,270","3,112",+99,"130,000","+7,400","110,360",498,"28,058",359,"2,287,029","263,558","8,677,529",Europe,36,"2,788",4
34,Nepal,"202,329","+2,569","1,174",+26,"162,243","+1,666","38,912",,"6,900",40,"1,574,295","53,686","29,324,120",Asia,145,"24,978",19
35,Portugal,"192,172","+4,935","3,103",+82,"110,353","+3,475","78,716",391,"18,867",305,"3,769,852","370,108","10,185,829",Europe,53,"3,283",3
36,Ecuador,"176,630",+919,"12,920",+71,"154,956",,"8,754",337,"9,957",728,"580,169","32,706","17,739,136",South America,100,"1,373",31
37,Austria,"172,380","+7,514","1,564",+65,"103,759","+5,096","67,057",536,"19,100",173,"2,537,179","281,127","9,025,030",Europe,52,"5,770",4
38,Sweden,"166,707",,"6,082",+10,N/A,N/A,N/A,129,"16,470",601,"2,431,770","240,244","10,122,084",Europe,61,"1,664",4
39,UAE,"145,599","+1,214",520,+2,"140,442",+741,"4,637",,"14,657",52,"14,473,896","1,457,091","9,933,416",Asia,68,"19,103",1
40,Bolivia,"142,664",+103,"8,808",+6,"115,199",+318,"18,657",71,"12,162",751,"341,225","29,089","11,730,231",South America,82,"1,332",34
41,Panama,"142,465","+1,163","2,823",+6,"120,823","+1,116","18,819",145,"32,833",651,"733,808","169,115","4,339,110",North America,30,"1,537",6
42,Qatar,"134,887",+224,233,,"131,926",+193,"2,728",36,"48,040",83,"1,030,640","367,063","2,807,805",Asia,21,"12,051",3
43,Kuwait,"134,159",+778,826,+5,"124,905",+749,"8,428",108,"31,249",192,"986,144","229,697","4,293,232",Asia,32,"5,198",4
44,Dominican Republic,"131,265",+134,"2,272",+3,"109,057",+292,"19,936",182,"12,057",209,"630,586","57,920","10,887,160",North America,83,"4,792",17
45,Jordan,"126,401","+5,419","1,467",+81,"9,416",+167,"115,518",405,"12,344",143,"2,117,042","206,749","10,239,685",Asia,81,"6,980",5
46,Hungary,"122,863","+3,945","2,697",+101,"28,808","+1,223","91,358",473,"12,730",279,"1,259,454","130,495","9,651,378",Europe,79,"3,579",8
47,Costa Rica,"119,768","+1,202","1,513",+11,"73,509",+568,"44,746",197,"23,434",296,"336,529","65,845","5,110,919",North America,43,"3,378",15
48,Oman,"119,186",+302,"1,321",+5,"109,633",+303,"8,232",134,"23,131",256,"376,700","73,108","5,152,621",Asia,43,"3,901",14
49,Kazakhstan,"117,904",+568,"1,899",,"108,387",+218,"7,618",221,"6,252",101,"3,645,655","193,326","18,857,563",Asia,160,"9,930",5
50,Guatemala,"112,811",+682,"3,845",+13,"102,643",+503,"6,323",5,"6,255",213,"466,007","25,841","18,033,949",North America,160,"4,690",39
51,Armenia,"110,548","+1,861","1,636",+27,"68,336","+1,501","40,576",,"37,281",552,"448,450","151,235","2,965,260",Asia,27,"1,813",7
52,Japan,"110,156","+1,173","1,841",+12,"99,108",+834,"9,207",204,872,15,"2,924,555","23,149","126,334,751",Asia,"1,147","68,623",43
53,Egypt,"109,881",+227,"6,405",+11,"100,662",+122,"2,814",46,"1,067",62,"1,000,000","9,707","103,023,551",Africa,938,"16,085",103
54,Belarus,"109,357","+1,057","1,022",+6,"92,266",+620,"16,069",,"11,574",108,"2,750,021","291,063","9,448,189",Europe,86,"9,245",3
55,Honduras,"100,804",+231,"2,780",+15,"43,507",+330,"54,517",16,"10,120",279,"243,725","24,468","9,961,054",North America,99,"3,583",41
56,Ethiopia,"100,727",+400,"1,545",+8,"62,497",+981,"36,685",292,869,13,"1,539,653","13,276","115,972,919",Africa,"1,151","75,063",75
57,Lebanon,"98,829","+1,922",763,+14,"54,869","+1,509","43,197",300,"14,503",112,"1,356,055","199,003","6,814,242",Asia,69,"8,931",5
