#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"27,932,074","+199,383","586,969","+3,259","17,094,583","+101,066","10,250,522","36,053",,,,,,North America,,,
,Asia,"22,051,238","+73,584","356,646",+991,"20,464,908","+75,805","1,229,684","25,965",,,,,,Asia,,,
,South America,"14,646,984","+64,859","388,375","+1,103","12,930,897","+63,622","1,327,712","19,036",,,,,,South America,,,
,Europe,"27,494,443","+155,470","626,830","+3,036","14,934,137","+109,896","11,933,476","29,510",,,,,,Europe,,,
,Africa,"3,277,192","+25,349","78,978",+565,"2,688,307","+26,745","509,907","2,635",,,,,,Africa,,,
,Oceania,"49,561",+31,"1,071",,"33,775",+31,"14,715",18,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"95,452,213","+518,676","2,038,884","+8,954","68,147,313","+377,165","25,266,016","113,217","12,246",261.6,,,,All,,,
1,USA,"24,474,982","+167,492","407,160","+1,804","14,424,468","+78,416","9,643,354","28,733","73,705","1,226","285,604,224","860,082","332,066,237",North America,14,816,1
2,India,"10,572,672","+13,962","152,456",+145,"10,210,697","+14,513","209,519","8,944","7,620",110,"186,544,868","134,455","1,387,419,607",Asia,131,"9,100",7
3,Brazil,"8,488,099","+31,394","209,868",+518,"7,411,654","+22,870","866,577","8,318","39,778",984,"28,600,000","134,029","213,386,700",South America,25,"1,017",7
4,Russia,"3,568,209","+23,586","65,566",+481,"2,960,431","+23,440","542,212","2,300","24,445",449,"96,600,000","661,785","145,968,868",Europe,41,"2,226",2
5,UK,"3,395,959","+38,598","89,261",+671,"1,534,736","+15,630","1,771,962","3,789","49,881","1,311","63,139,169","927,406","68,081,494",Europe,20,763,1
6,France,"2,910,989","+16,642","70,283",+141,"208,071",,"2,632,635","2,740","44,543","1,075","39,871,355","610,094","65,352,839",Europe,22,930,2
7,Turkey,"2,387,101","+6,436","23,997",+165,"2,262,864","+8,812","100,240","2,201","28,138",283,"27,372,081","322,652","84,834,756",Asia,36,"3,535",3
8,Italy,"2,381,277","+12,545","82,177",+377,"1,745,726","+16,510","553,374","2,503","39,417","1,360","29,206,692","483,451","60,412,887",Europe,25,735,2
9,Spain,"2,252,164",,"53,314",,N/A,N/A,N/A,"2,953","48,159","1,140","28,775,103","615,316","46,764,735",Europe,21,877,2
10,Germany,"2,050,099","+11,427","47,440",+319,"1,672,000","+14,100","330,659","5,074","24,426",565,"36,353,196","433,132","83,930,990",Europe,41,"1,769",2
11,Colombia,"1,908,413","+17,379","48,631",+375,"1,729,633","+17,709","130,149","3,482","37,289",950,"9,130,554","178,404","51,179,137",South America,27,"1,052",6
12,Argentina,"1,799,243","+7,264","45,407",+112,"1,583,465","+10,361","170,371","3,547","39,611","1,000","5,551,195","122,212","45,422,537",South America,25,"1,000",8
13,Mexico,"1,630,258","+20,523","140,241","+1,219","1,212,403","+12,593","277,614","5,174","12,572","1,081","4,100,111","31,619","129,672,769",North America,80,925,32
14,Poland,"1,435,582","+6,055","33,355",+142,"1,181,326","+8,239","220,901","1,651","37,954",882,"8,014,701","211,896","37,823,799",Europe,26,"1,134",5
15,South Africa,"1,337,926","+12,267","37,105",+254,"1,098,441","+14,463","202,380",546,"22,405",621,"7,613,470","127,493","59,716,605",Africa,45,"1,609",8
16,Iran,"1,330,411","+6,016","56,803",+86,"1,119,137","+5,913","154,471","6,016","15,730",672,"8,527,307","100,820","84,579,334",Asia,64,"1,489",10
17,Ukraine,"1,160,682","+5,990","20,802",+116,"865,960","+8,777","273,920",177,"26,628",477,"5,934,439","136,146","43,588,746",Europe,38,"2,095",7
18,Peru,"1,060,567",,"38,770",,"980,000",,"41,797","1,639","31,923","1,167","5,844,283","175,915","33,222,180",South America,31,857,6
19,Netherlands,"912,554","+5,598","13,006",+41,N/A,N/A,N/A,676,"53,192",758,"6,352,647","370,294","17,155,695",Europe,19,"1,319",3
20,Indonesia,"907,929","+11,287","25,987",+220,"736,460","+9,102","145,482",,"3,300",94,"8,315,839","30,228","275,103,597",Asia,303,"10,586",33
21,Czechia,"889,159","+5,199","14,338",+67,"726,409",+184,"148,412","1,122","82,945","1,338","5,438,980","507,373","10,719,895",Europe,12,748,2
22,Canada,"707,869","+5,686","17,995",+130,"614,115","+6,030","75,759",897,"18,666",475,"16,486,584","434,737","37,923,140",North America,54,"2,107",2
23,Romania,"693,644","+2,156","17,221",+57,"622,414","+2,356","54,009","1,076","36,190",898,"5,164,549","269,452","19,166,834",Europe,28,"1,113",4
24,Belgium,"677,209","+2,120","20,396",+44,"46,959",,"609,854",352,"58,293","1,756","7,571,370","651,733","11,617,288",Europe,17,570,2
25,Chile,"669,832","+4,339","17,477",+42,"626,528","+4,207","25,827","1,049","34,876",910,"7,269,294","378,492","19,205,958",South America,29,"1,099",3
26,Iraq,"608,232",+645,"12,944",+9,"569,429","+1,531","25,859",143,"14,940",318,"5,119,479","125,750","40,711,444",Asia,67,"3,145",8
27,Portugal,"549,801","+10,385","8,861",+152,"406,929","+4,387","134,011",647,"54,006",870,"6,247,758","613,709","10,180,329",Europe,19,"1,149",2
28,Israel,"548,332","+4,833","4,005",+46,"461,223","+5,294","83,104","1,177","59,617",435,"9,490,422","1,031,838","9,197,590",Asia,17,"2,297",1
29,Bangladesh,"527,632",+569,"7,906",+23,"472,437",+681,"47,289",,"3,186",48,"3,457,453","20,880","165,586,040",Asia,314,"20,944",48
