#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"125,425,985","+4,993","1,618,881",+72,"120,903,191","+31,353","2,903,913","7,343",,,,,,North America,,,,,,
,Asia,"215,010,980","+20,029","1,539,752",+84,"199,604,518","+27,715","13,866,710","15,539",,,,,,Asia,,,,,,
,Europe,"247,409,857","+31,997","2,026,172",+114,"243,017,438","+56,013","2,366,247","6,451",,,,,,Europe,,,,,,
,South America,"68,245,073","+4,204","1,351,998",+5,"66,372,323","+3,644","520,752","10,178",,,,,,South America,,,,,,
,Oceania,"13,942,728",,"26,500",,"13,789,507",,"126,721",55,,,,,,Australia/Oceania,,,,,,
,Africa,"12,806,357",+222,"258,633",,"12,078,750",+6,"468,974",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"682,841,701","+61,445","6,821,951",+275,"655,766,433","+118,731","20,253,317","40,114","87,602",875.2,,,,All,,,,,,
1,USA,"106,008,372","+4,693","1,152,136",+70,"103,662,205","+28,479","1,194,031","2,177","316,627","3,441","1,171,534,937","3,499,153","334,805,269",North America,3,291,0,14,0.2,"3,566"
2,India,"44,698,118",,"530,813",,"44,160,279",,"7,026",N/A,"31,777",377,"920,444,854","654,361","1,406,631,776",Asia,31,"2,650",2,,,5
3,France,"39,726,030","+9,762","165,425",+13,"39,465,540","+4,161","95,065",869,"605,723","2,522","271,490,188","4,139,547","65,584,518",Europe,2,396,0,149,0.2,"1,450"
4,Germany,"38,313,863",,"169,894",,"37,983,400","+16,100","160,569",N/A,"456,750","2,025","122,332,384","1,458,359","83,883,596",Europe,2,494,1,,,"1,914"
5,Brazil,"37,204,677",,"699,917",,"36,249,161",,"255,599",N/A,"172,761","3,250","63,776,166","296,146","215,353,593",South America,6,308,3,,,"1,187"
6,Japan,"33,390,051","+4,460","73,592",+30,"21,711,420",+390,"11,605,039",73,"265,876",586,"96,920,226","771,751","125,584,838",Asia,4,"1,707",1,36,0.2,"92,408"
