#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"100,929,677","+80,061","1,471,946",+308,"95,497,085","+38,965","3,960,646","7,822",,,,,,North America,,,,,,
,Asia,"154,645,915","+279,358","1,430,268",+194,"147,234,990","+321,038","5,980,657","11,332",,,,,,Asia,,,,,,
,South America,"57,459,786","+16,469","1,298,088",+179,"53,409,890","+11,727","2,751,808","10,509",,,,,,South America,,,,,,
,Europe,"195,803,661","+118,135","1,838,628",+646,"184,454,077","+233,185","9,510,956","7,197",,,,,,Europe,,,,,,
,Oceania,"8,503,238","+54,078","11,957",+50,"8,043,194","+65,447","448,087",141,,,,,,Australia/Oceania,,,,,,
,Africa,"12,121,217","+6,423","254,735",+44,"11,308,545","+5,482","557,937",962,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"529,464,215","+554,524","6,305,637","+1,421","499,948,487","+675,844","23,210,091","37,963","67,925",809.0,,,,All,,,,,,
1,USA,"85,370,756","+73,818","1,030,062",+180,"81,818,640","+35,210","2,522,054","2,370","255,085","3,078","1,023,531,094","3,058,276","334,675,850",North America,4,325,0,221,0.5,"7,536"
2,India,"43,144,260","+2,068","524,507",,"42,602,714",,"17,039",698,"30,693",373,"847,499,852","602,911","1,405,680,477",Asia,33,"2,680",2,1,,12
3,Brazil,"30,846,602","+9,787","666,112",+157,"29,895,469","+9,889","285,021","8,318","143,194","3,092","63,776,166","296,057","215,418,845",South America,7,323,3,45,0.7,"1,323"
4,France,"29,413,371","+22,006","148,056",+51,"28,701,910","+44,137","563,405","1,173","448,738","2,259","271,490,188","4,141,927","65,546,831",Europe,2,443,0,336,0.8,"8,595"
5,Germany,"26,205,002","+47,176","139,026",+147,"24,932,100","+99,800","1,133,876",944,"310,888","1,649","122,332,384","1,451,312","84,290,911",Europe,3,606,1,560,2,"13,452"
6,UK,"22,276,975","+5,853","178,313",+92,"21,875,248","+11,342","223,414",188,"324,923","2,601","522,526,476","7,621,352","68,560,862",Europe,3,384,0,85,1,"3,259"
