#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"51,729,428","+93,807","1,049,098",+961,"39,933,146","+130,152","10,747,184","31,734",,,,,,North America,,,,,,
,Asia,"74,283,251","+161,944","1,100,447","+2,301","70,322,176","+209,844","2,860,628","37,365",,,,,,Asia,,,,,,
,South America,"37,557,286","+11,807","1,147,418",+389,"35,604,360","+6,362","805,508","13,572",,,,,,South America,,,,,,
,Europe,"57,740,173","+100,860","1,205,174","+1,491","52,874,348","+116,016","3,660,651","11,902",,,,,,Europe,,,,,,
,Africa,"8,241,129","+10,040","206,877",+294,"7,520,795","+17,305","513,457","3,702",,,,,,Africa,,,,,,
,Oceania,"204,406","+2,025","2,598",+16,"155,173",+224,"46,635",428,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"229,756,394","+380,483","4,711,627","+5,452","206,410,704","+479,903","18,634,063","98,703","29,476",604.5,,,,All,,,,,,
1,USA,"43,068,730","+73,191","693,366",+606,"32,629,964","+101,606","9,745,400","24,235","129,193","2,080","622,434,545","1,867,107","333,368,397",North America,8,481,1,220,2,"29,233"
2,India,"33,502,744","+24,925","445,416",+251,"32,742,059","+34,470","315,269","8,944","23,990",319,"553,621,766","396,426","1,396,531,521",Asia,42,"3,135",3,18,0.2,226
3,Brazil,"21,247,667","+7,884","591,034",+248,"20,280,294",,"376,339","8,318","99,103","2,757","57,282,520","267,175","214,400,711",South America,10,363,4,37,1,"1,755"
4,UK,"7,465,448","+36,100","135,252",+49,"6,010,879","+29,195","1,319,317","1,011","109,271","1,980","292,766,774","4,285,185","68,320,692",Europe,9,505,0,528,0.7,"19,311"
5,Russia,"7,294,672","+19,744","198,996",+778,"6,510,674","+11,992","585,002","2,300","49,960","1,363","187,000,000","1,280,727","146,010,784",Europe,20,734,1,135,5,"4,007"
6,France,"6,956,848","+1,515","116,050",+20,"6,649,678","+19,397","191,120","1,832","106,293","1,773","137,202,513","2,096,307","65,449,638",Europe,9,564,0,23,0.3,"2,920"
7,Turkey,"6,874,947","+27,688","61,805",+231,"6,365,019","+27,949","448,123",633,"80,461",723,"82,785,241","968,879","85,444,394",Asia,12,"1,382",1,324,3,"5,245"
8,Iran,"5,442,232","+17,397","117,526",+344,"4,792,117","+27,119","532,589","6,707","63,800","1,378","30,123,729","353,143","85,301,901",Asia,16,726,3,204,4,"6,244"
9,Argentina,"5,241,394","+2,162","114,518",+90,"5,099,157","+2,874","27,719","1,440","114,689","2,506","24,252,818","530,684","45,701,016",South America,9,399,2,47,2,607
10,Colombia,"4,942,249","+1,185","125,924",+29,"4,781,654","+2,102","34,671",542,"95,885","2,443","25,085,322","486,683","51,543,448",South America,10,409,2,23,0.6,673
11,Spain,"4,935,534","+1,996","85,901",+40,"4,672,102","+12,405","177,531","1,028","105,512","1,836","63,732,506","1,362,479","46,776,866",Europe,9,545,1,43,0.9,"3,795"
12,Italy,"4,638,516","+2,407","130,354",+44,"4,395,648","+3,383","112,514",523,"76,856","2,160","89,542,931","1,483,644","60,353,366",Europe,13,463,1,40,0.7,"1,864"
13,Indonesia,"4,192,695","+1,932","140,634",+166,"3,996,125","+6,799","55,936",,"15,134",508,"36,595,996","132,093","277,046,446",Asia,66,"1,970",8,7,0.6,202
14,Germany,"4,157,113","+5,303","93,632",+47,"3,897,800","+8,900","165,681","1,217","49,424","1,113","70,379,237","836,746","84,110,585",Europe,20,898,1,63,0.6,"1,970"
15,Mexico,"3,569,677","+4,983","271,503",+200,"2,924,904","+8,633","373,270","4,798","27,337","2,079","10,359,194","79,331","130,582,682",North America,37,481,13,38,2,"2,858"
16,Poland,"2,898,299",+363,"75,488",,"2,659,912",+429,"162,899",113,"76,683","1,997","20,452,385","541,125","37,796,045",Europe,13,501,2,10,,"4,310"
17,South Africa,"2,884,134","+1,504","86,216",+42,"2,735,340","+2,977","62,578",546,"47,894","1,432","17,374,385","288,519","60,219,163",Africa,21,698,3,25,0.7,"1,039"
18,Philippines,"2,385,616","+18,937","36,934",+146,"2,171,832","+20,171","176,850","3,170","21,423",332,"20,301,242","182,308","111,356,721",Asia,47,"3,015",5,170,1,"1,588"
