#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"113,123,058","+80,095","1,516,578",+419,"106,289,889","+107,002","5,316,591","9,786",,,,,,North America,,,,,,
,Asia,"178,977,837","+470,974","1,459,071",+588,"170,166,754","+296,943","7,352,012","13,153",,,,,,Asia,,,,,,
,Europe,"219,611,374","+122,942","1,894,749",+489,"212,444,802","+278,053","5,271,823","9,415",,,,,,Europe,,,,,,
,South America,"63,222,165","+33,623","1,322,288",+184,"61,001,477","+23,678","898,400","10,553",,,,,,South America,,,,,,
,Oceania,"11,958,903","+21,810","18,575",+89,"11,628,521","+4,320","311,807",182,,,,,,Australia/Oceania,,,,,,
,Africa,"12,587,280","+1,189","257,195",+4,"11,923,970",+898,"406,115",961,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"599,481,338","+730,633","6,468,471","+1,773","573,456,119","+710,894","19,556,748","44,050","76,908",829.8,,,,All,,,,,,
1,USA,"95,307,865","+67,096","1,065,385",+292,"90,500,944","+90,321","3,741,536","4,388",,,"1,096,007,452",,,North America,,,,,,
2,India,"44,325,136","+10,518","527,253",,"43,685,535",,"112,348",698,"31,462",374,"881,418,561","625,623","1,408,865,943",Asia,32,"2,672",2,7,,80
3,France,"34,319,922","+20,236","153,501",+74,"33,674,613","+41,182","491,808",869,"523,324","2,341","271,490,188","4,139,790","65,580,671",Europe,2,427,0,309,1,"7,499"
4,Brazil,"34,264,237","+18,863","682,358",+82,"33,156,157",,"425,722","8,318","158,797","3,162","63,776,166","295,570","215,773,337",South America,6,316,3,87,0.4,"1,973"
5,Germany,"31,771,884",,"146,383",,"30,595,600","+75,200","1,029,901","1,406","376,651","1,735","122,332,384","1,450,231","84,353,696",Europe,3,576,1,,,"12,209"
6,UK,"23,460,787",,"187,018",,"23,082,528","+12,061","191,241",146,"341,772","2,724","522,526,476","7,612,068","68,644,484",Europe,3,367,0,,,"2,786"
7,S. Korea,"22,000,037","+138,741","25,896",+83,"19,794,926","+44,628","2,179,215",492,"428,325",504,"15,804,065","307,694","51,363,011",Asia,2,"1,983",3,"2,701",2,"42,428"
8,Italy,"21,606,606","+24,689","174,571",+124,"20,632,612","+43,140","799,423",260,"358,480","2,896","240,671,524","3,993,037","60,272,796",Europe,3,345,0,410,2,"13,263"
9,Russia,"19,037,664","+37,609","383,427",+65,"18,238,128","+21,887","416,109","2,300","130,335","2,625","273,400,000","1,871,737","146,067,524",Europe,8,381,1,257,0.4,"2,849"
10,Turkey,"16,671,848",,"100,400",,N/A,N/A,N/A,975,"193,253","1,164","162,743,369","1,886,450","86,269,636",Asia,5,859,1,,,"2,889"
11,Japan,"16,423,053","+261,252","36,234",+279,"14,443,614","+187,817","1,943,205",627,"130,701",288,"68,041,949","541,505","125,653,327",Asia,8,"3,468",2,"2,079",2,"15,465"
12,Spain,"13,314,764","+2,821","112,128",+74,"13,009,611","+10,347","193,025",339,"284,544","2,396","471,036,328","10,066,323","46,793,286",Europe,4,417,0,60,2,"4,125"
13,Vietnam,"11,379,554","+2,983","43,103",,"10,056,190","+6,975","1,280,261",86,"114,711",434,"85,826,548","865,173","99,201,598",Asia,9,"2,302",1,30,,"12,906"
14,Australia,"9,887,673","+16,949","13,228",+72,"9,671,830",,"202,615",120,"378,413",506,"77,643,137","2,971,499","26,129,285",Australia/Oceania,3,"1,975",0,649,3,"7,754"
15,Argentina,"9,633,732",,"129,566",,"9,400,601","+7,535","103,565",456,"209,075","2,812","35,716,069","775,122","46,077,981",South America,5,356,1,,,"2,248"
