#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"115,623,186","+41,199","1,532,563",+307,"109,941,478","+88,255","4,149,145","8,810",,,,,,North America,,,,,,
,Asia,"187,589,225","+213,011","1,475,217",+412,"181,055,813","+259,014","5,058,195","11,449",,,,,,Asia,,,,,,
,Europe,"224,319,610","+131,169","1,913,585",+406,"218,403,492","+168,523","4,002,533","8,967",,,,,,Europe,,,,,,
,South America,"63,933,473","+14,761","1,328,091",+128,"62,120,395","+10,342","484,987","10,335",,,,,,South America,,,,,,
,Oceania,"12,293,172","+27,908","20,414",+257,"12,111,878","+33,973","160,880",113,,,,,,Australia/Oceania,,,,,,
,Africa,"12,631,631",+721,"257,525",+2,"11,980,647",+410,"393,459","1,018",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"616,391,018","+428,769","6,527,410","+1,512","595,614,409","+560,517","14,249,199","40,692","79,077",837.4,,,,All,,,,,,
1,USA,"97,479,832","+37,987","1,078,454",+267,"93,786,416","+81,137","2,614,962","3,434","291,154","3,221","1,110,686,548","3,317,411","334,805,269",North America,3,310,0,113,0.8,"7,810"
2,India,"44,525,774","+2,997","528,273",,"43,947,756",,"49,745",698,"31,654",376,"890,947,746","633,391","1,406,631,776",Asia,32,"2,663",2,2,,35
3,France,"34,860,085","+28,686","154,672",+28,"34,310,043","+17,800","395,370",869,"531,529","2,358","271,490,188","4,139,547","65,584,518",Europe,2,424,0,437,0.4,"6,028"
4,Brazil,"34,621,481","+10,891","685,350",+92,"33,706,231",,"229,900","8,318","160,766","3,182","63,776,166","296,146","215,353,593",South America,6,314,3,51,0.4,"1,068"
5,Germany,"32,643,742",,"148,845",,"31,882,700","+33,000","612,197","1,406","389,155","1,774","122,332,384","1,458,359","83,883,596",Europe,3,564,1,,,"7,298"
