#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"125,469,298","+8,493","1,619,388",+72,"120,942,708","+11,735","2,907,202","7,288",,,,,,North America,,,,,,
,Asia,"215,036,367","+21,530","1,539,883",+110,"199,630,859","+25,525","13,865,625","15,539",,,,,,Asia,,,,,,
,Europe,"247,464,222","+31,859","2,026,727",+108,"243,076,902","+56,246","2,360,593","6,453",,,,,,Europe,,,,,,
,South America,"68,250,110","+3,854","1,352,047",+27,"66,376,453","+3,349","521,610","10,175",,,,,,South America,,,,,,
,Oceania,"13,942,753",,"26,500",,"13,789,507",,"126,746",55,,,,,,Australia/Oceania,,,,,,
,Africa,"12,807,331",+430,"258,639",+1,"12,079,094",+39,"469,598",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"682,970,802","+66,166","6,823,199",+318,"655,896,229","+96,894","20,251,374","40,058","87,619",875.4,,,,All,,,,,,
1,USA,"106,042,628","+4,478","1,152,582",+45,"103,697,100","+7,421","1,192,946","2,122","316,729","3,443","1,171,758,245","3,499,820","334,805,269",North America,3,290,0,13,0.1,"3,563"
2,India,"44,699,418",,"530,816",,"44,160,997",,"7,605",N/A,"31,778",377,"920,444,854","654,361","1,406,631,776",Asia,31,"2,650",2,,,5
3,France,"39,735,279","+9,249","165,454",+29,"39,468,721","+3,181","101,104",869,"605,864","2,523","271,490,188","4,139,547","65,584,518",Europe,2,396,0,141,0.4,"1,542"
4,Germany,"38,320,981",,"170,074",,"37,998,500","+15,100","152,407",N/A,"456,835","2,028","122,332,384","1,458,359","83,883,596",Europe,2,493,1,,,"1,817"
5,Brazil,"37,204,677",,"699,917",,"36,249,161",,"255,599",N/A,"172,761","3,250","63,776,166","296,146","215,353,593",South America,6,308,3,,,"1,187"
6,Japan,"33,398,536","+8,485","73,632",+40,"21,712,446","+1,026","11,612,458",73,"265,944",586,"97,046,868","772,759","125,584,838",Asia,4,"1,706",1,68,0.3,"92,467"
7,S. Korea,"30,739,457","+11,400","34,201",+14,"30,530,728","+9,804","174,528",133,"598,861",666,"15,804,065","307,892","51,329,899",Asia,2,"1,501",3,222,0.3,"3,400"
8,Italy,"25,651,205",,"188,750",,"25,320,467",,"141,988",104,"425,656","3,132","269,127,054","4,465,893","60,262,770",Europe,2,319,0,,,"2,356"
9,UK,"24,423,396",,"208,458",,"24,170,544","+3,721","44,394",N/A,"356,557","3,043","522,526,476","7,628,357","68,497,907",Europe,3,329,0,,,648
10,Russia,"22,550,395","+12,512","396,974",+36,"21,902,407","+13,759","251,014",N/A,"154,660","2,723","273,400,000","1,875,095","145,805,947",Europe,6,367,1,86,0.2,"1,722"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,783,163",,"119,872",,"13,632,061",,"31,230",231,"295,022","2,566","471,036,328","10,082,298","46,719,142",Europe,3,390,0,,,668
