#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"104,562,838","+106,600","1,484,838",+403,"98,199,417","+83,479","4,878,583","8,426",,,,,,North America,,,,,,
,Asia,"160,350,581","+139,862","1,437,664",+247,"154,628,790","+144,555","4,284,127","10,511",,,,,,Asia,,,,,,
,South America,"59,148,557","+78,871","1,303,291",+385,"56,108,933","+33,063","1,736,333","10,371",,,,,,South America,,,,,,
,Europe,"201,427,340","+332,468","1,852,266",+499,"193,008,931","+146,932","6,566,143","5,861",,,,,,Europe,,,,,,
,Oceania,"9,535,877","+37,975","13,658",+64,"9,210,226","+35,084","311,993",144,,,,,,Australia/Oceania,,,,,,
,Africa,"12,277,755","+6,451","255,706",+14,"11,465,625","+4,052","556,424","1,025",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"547,303,669","+702,227","6,347,438","+1,612","522,622,628","+447,165","18,333,603","36,338","70,214",814.3,,,,All,,,,,,
1,USA,"88,546,302","+76,043","1,040,219",+249,"84,241,768","+68,615","3,264,315","3,065","264,452","3,107","1,045,121,093","3,121,354","334,829,357",North America,4,322,0,227,0.7,"9,749"
2,India,"43,365,016","+17,419","524,941",,"42,736,027",,"104,048",698,"30,826",373,"859,493,387","610,976","1,406,754,645",Asia,32,"2,680",2,12,,74
3,Brazil,"31,963,736","+69,231","669,958",+346,"30,554,684","+21,816","739,094","8,318","148,297","3,108","63,776,166","295,892","215,538,383",South America,7,322,3,321,2,"3,429"
4,France,"30,434,451","+79,852","149,268",+40,"29,446,664","+25,064","838,519",869,"464,235","2,277","271,490,188","4,141,206","65,558,242",Europe,2,439,0,"1,218",0.6,"12,790"
5,Germany,"27,573,585","+119,360","140,560",+98,"26,340,200","+33,500","1,092,825",780,"327,042","1,667","122,332,384","1,450,947","84,312,082",Europe,3,600,1,"1,416",1,"12,962"
6,UK,"22,576,354","+18,269","179,859",+76,"22,103,525","+5,531","292,970",146,"329,154","2,622","522,526,476","7,618,219","68,589,060",Europe,3,381,0,266,1,"4,271"
7,Russia,"18,409,651","+3,166","380,711",+68,"17,836,121","+3,517","192,819","2,300","126,044","2,607","273,400,000","1,871,862","146,057,812",Europe,8,384,1,22,0.5,"1,320"
8,S. Korea,"18,305,783","+7,442","24,488",+14,"18,139,212","+9,824","142,083",58,"356,448",477,"15,804,065","307,735","51,356,162",Asia,3,"2,097",3,145,0.3,"2,767"
9,Italy,"18,071,634","+56,166","167,967",+75,"17,251,095","+29,798","652,572",216,"299,762","2,786","225,124,190","3,734,233","60,286,587",Europe,3,359,0,932,1,"10,824"
10,Turkey,"15,085,742",,"98,996",,"14,986,340",,406,975,"175,154","1,149","162,743,369","1,889,544","86,128,379",Asia,6,870,1,,,5
11,Spain,"12,613,634",,"107,604",,"12,130,469",,"375,561",339,"269,577","2,300","471,036,328","10,066,927","46,790,476",Europe,4,435,0,,,"8,026"
