#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"37,962,081","+48,481","855,552",+701,"29,615,301","+52,955","7,491,228","17,461",,,,,,North America,,,,,,
,Asia,"37,042,074","+476,864","495,503","+4,469","31,791,506","+353,976","4,755,065","30,705",,,,,,Asia,,,,,,
,South America,"24,250,101","+73,503","650,767","+1,990","21,830,382","+95,761","1,768,952","26,987",,,,,,South America,,,,,,
,Europe,"43,904,110","+105,216","998,374","+1,891","38,371,426","+156,177","4,534,310","31,488",,,,,,Europe,,,,,,
,Africa,"4,543,559","+7,478","120,381",+224,"4,061,307","+7,961","361,871","3,823",,,,,,Africa,,,,,,
,Oceania,"62,358",+80,"1,187",,"44,470",+77,"16,701",9,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"147,765,004","+711,622","3,121,779","+9,275","125,715,098","+666,907","18,928,127","110,473","18,957",400.5,,,,All,,,,,,
1,USA,"32,824,013","+34,360","586,148",+269,"25,379,381","+39,507","6,858,484","9,917","98,695","1,762","439,631,122","1,321,882","332,579,690",North America,10,567,1,103,0.8,"20,622"
2,India,"17,306,300","+354,531","195,116","+2,806","14,296,640","+218,559","2,814,544","8,944","12,442",140,"277,918,810","199,796","1,391,012,516",Asia,80,"7,129",5,255,2,"2,023"
3,Brazil,"14,340,787","+32,572","390,797","+1,188","12,809,169","+42,397","1,140,821","8,318","67,080","1,828","43,538,104","203,652","213,786,534",South America,15,547,5,152,6,"5,336"
4,France,"5,498,044","+24,465","102,858",+145,"4,363,243","+41,652","1,031,943","5,978","84,080","1,573","74,505,035","1,139,377","65,391,007",Europe,12,636,1,374,2,"15,781"
5,Russia,"4,762,569","+8,780","108,232",+332,"4,388,008","+7,540","266,329","2,300","32,624",741,"127,800,000","875,430","145,985,396",Europe,31,"1,349",1,60,2,"1,824"
