#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"104,876,143","+33,143","1,485,587",+40,"98,475,166","+66,035","4,915,390","8,456",,,,,,North America,,,,,,
,Asia,"160,725,479","+115,994","1,438,385",+208,"155,056,582","+125,778","4,230,512","10,470",,,,,,Asia,,,,,,
,South America,"59,336,437","+28,891","1,303,980",+73,"56,181,693","+16,325","1,850,764","10,349",,,,,,South America,,,,,,
,Europe,"202,066,250","+70,742","1,853,194",+121,"193,369,314","+104,531","6,843,742","5,887",,,,,,Europe,,,,,,
,Oceania,"9,633,512","+28,886","13,812",+32,"9,274,375","+3,341","345,325",141,,,,,,Australia/Oceania,,,,,,
,Africa,"12,294,667","+3,876","255,784",+9,"11,475,983","+2,507","562,900","1,040",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"548,933,209","+281,532","6,350,757",+483,"523,833,819","+318,517","18,748,633","36,343","70,423",814.7,,,,All,,,,,,
1,USA,"88,794,112","+15,666","1,040,805",+9,"84,488,225","+56,958","3,265,082","3,101","265,180","3,108","1,048,569,557","3,131,505","334,845,237",North America,4,322,0,47,0.03,"9,751"
2,India,"43,403,319","+11,988","524,999",,"42,772,398",,"105,922",698,"30,851",373,"860,258,139","611,471","1,406,865,766",Asia,32,"2,680",2,9,,75
3,Brazil,"32,078,638","+16,679","670,459",+41,"30,566,088",,"842,091","8,318","148,822","3,110","63,776,166","295,875","215,550,749",South America,7,321,3,77,0.2,"3,907"
4,France,"30,513,713",,"149,317",,"29,492,289","+20,542","872,107",869,"465,436","2,278","271,490,188","4,141,132","65,559,422",Europe,2,439,0,,,"13,303"
5,Germany,"27,771,111",,"140,734",,"26,420,800","+14,700","1,209,577",780,"329,376","1,669","122,332,384","1,450,910","84,314,273",Europe,3,599,1,,,"14,346"
6,UK,"22,592,827",,"179,927",,"22,114,597","+5,608","298,303",146,"329,380","2,623","522,526,476","7,617,895","68,591,977",Europe,3,381,0,,,"4,349"
7,Russia,"18,418,881","+3,004","380,892",+55,"17,845,513","+2,713","192,476","2,300","126,106","2,608","273,400,000","1,871,855","146,058,323",Europe,8,383,1,21,0.4,"1,318"
8,S. Korea,"18,326,019","+6,246","24,522",+6,"18,163,684","+13,302","137,813",54,"356,839",477,"15,804,065","307,732","51,356,522",Asia,3,"2,094",3,122,0.1,"2,683"
9,Italy,"18,234,242","+48,456","168,102",+44,"17,332,700","+19,320","733,440",227,"302,463","2,788","225,812,503","3,745,696","60,285,861",Europe,3,359,0,804,0.7,"12,166"
10,Turkey,"15,085,742",,"98,996",,"14,986,340",,406,975,"175,139","1,149","162,743,369","1,889,381","86,135,813",Asia,6,870,1,,,5
11,Spain,"12,681,820",,"107,799",,"12,161,978",,"412,043",339,"271,033","2,304","471,036,328","10,066,896","46,790,624",Europe,4,434,0,,,"8,806"
12,Vietnam,"10,743,448",+557,"43,084",,"9,649,814","+7,300","1,050,550",27,"108,440",435,"85,826,353","866,298","99,072,512",Asia,9,"2,300",1,6,,"10,604"
13,Argentina,"9,341,492",,"129,016",,"9,134,483","+6,577","77,993",344,"203,002","2,804","35,716,069","776,152","46,016,851",South America,5,357,1,,,"1,695"
14,Japan,"9,239,615","+15,671","31,116",+9,"9,065,857","+14,032","142,642",40,"73,499",248,"56,145,563","446,627","125,710,200",Asia,14,"4,040",2,125,0.07,"1,135"
