#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"11,129,439","+112,435","350,943","+1,526","7,369,933","+46,052","3,408,563","20,688",,,,,,North America,,,
,Asia,"13,591,091","+91,819","241,541","+1,401","12,058,866","+93,145","1,290,684","21,386",,,,,,Asia,,,
,South America,"9,634,072","+52,374","293,934","+1,214","8,595,807","+41,049","744,331","18,074",,,,,,South America,,,
,Europe,"9,704,913","+293,083","263,045","+2,984","3,714,613","+50,467","5,727,255","20,677",,,,,,Europe,,,
,Africa,"1,784,406","+13,713","42,698",+294,"1,454,842","+10,497","286,866","2,295",,,,,,Africa,,,
,Oceania,"37,454",+14,970,,"32,578",+5,"3,906",25,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"45,882,096","+563,438","1,193,146","+7,419","33,227,298","+241,215","11,461,652","83,149","5,886",153.1,,,,All,,,
1,USA,"9,313,464","+98,628","235,137",+966,"6,017,975","+34,630","3,060,352","16,983","28,083",709,"142,791,356","430,558","331,642,770",North America,36,"1,410",2
2,India,"8,136,166","+48,120","121,681",+550,"7,430,911","+59,013","583,574","8,944","5,877",88,"107,728,088","77,813","1,384,456,382",Asia,170,"11,378",13
3,Brazil,"5,519,528","+23,126","159,562",+529,"4,966,264","+12,105","393,702","8,318","25,906",749,"21,900,000","102,789","213,056,940",South America,39,"1,335",10
4,Russia,"1,599,976","+18,283","27,656",+355,"1,200,560","+14,519","371,760","2,300","10,962",189,"59,866,561","410,171","145,955,236",Europe,91,"5,278",2
5,France,"1,331,984","+49,215","36,565",+545,"116,533","+1,246","1,178,886","3,377","20,391",560,"15,836,818","242,445","65,321,359",Europe,49,"1,786",4
6,Spain,"1,264,517","+25,595","35,878",+239,N/A,N/A,N/A,"2,482","27,042",767,"16,690,076","356,925","46,760,790",Europe,37,"1,303",3
7,Argentina,"1,157,179","+13,379","30,792",+350,"961,101","+14,967","165,286","4,981","25,527",679,"2,980,105","65,740","45,331,975",South America,39,"1,472",15
8,Colombia,"1,063,151","+10,029","31,135",+209,"959,433","+9,085","72,583","2,283","20,821",610,"4,992,137","97,769","51,060,661",South America,48,"1,640",10
9,UK,"989,745","+24,405","46,229",+274,N/A,N/A,N/A,975,"14,554",680,"33,470,217","492,182","68,003,706",Europe,69,"1,471",2
10,Mexico,"912,811","+5,948","90,773",+464,"668,667","+5,028","153,371","2,838","7,055",702,"2,365,584","18,284","129,376,862",North America,142,"1,425",55
11,Peru,"900,180","+2,586","34,411",+49,"822,316","+2,599","43,453","1,055","27,178","1,039","4,489,872","135,557","33,121,760",South America,37,963,7
12,South Africa,"723,682","+1,912","19,230",+66,"653,052","+3,117","51,400",546,"12,152",323,"4,800,823","80,614","59,553,172",Africa,82,"3,097",12
13,Italy,"647,674","+31,084","38,321",+199,"283,567","+4,285","325,786","1,746","10,717",634,"15,568,575","257,620","60,432,243",Europe,93,"1,577",4
14,Iran,"604,952","+8,011","34,478",+365,"477,300","+4,702","93,174","5,128","7,172",409,"4,892,704","58,009","84,344,353",Asia,139,"2,446",17
15,Germany,"517,720","+19,367","10,523",+88,"345,700","+6,500","161,497","1,839","6,173",125,"21,882,967","260,907","83,872,585",Europe,162,"7,970",4
16,Chile,"508,571","+1,521","14,158",+40,"485,152","+1,230","9,261",764,"26,529",739,"4,269,503","222,716","19,170,131",South America,38,"1,354",4
17,Iraq,"470,633","+2,878","10,862",+47,"397,241","+2,855","62,530",442,"11,617",268,"2,849,335","70,330","40,513,679",Asia,86,"3,730",14
18,Indonesia,"406,945","+2,897","13,782",+81,"334,295","+4,517","58,868",,"1,483",50,"4,488,738","16,354","274,471,776",Asia,674,"19,915",61
19,Bangladesh,"406,364","+1,604","5,905",+19,"322,703","+1,422","77,756",,"2,459",36,"2,324,730","14,070","165,227,680",Asia,407,"27,981",71
20,Belgium,"392,258","+23,921","11,308",+138,"24,443",+474,"356,507","1,057","33,797",974,"4,823,283","415,575","11,606,289",Europe,30,"1,026",2
21,Philippines,"378,933","+2,006","7,185",+38,"330,457",+636,"41,291","1,483","3,443",65,"4,754,247","43,198","110,057,490",Asia,290,"15,318",23
22,Ukraine,"378,729","+8,312","7,041",+173,"155,026","+3,394","216,662",177,"8,677",161,"3,176,397","72,777","43,645,874",Europe,115,"6,199",14
23,Turkey,"373,154","+2,322","10,177",+78,"322,465","+1,703","40,512","1,966","4,409",120,"13,877,705","163,968","84,636,500",Asia,227,"8,316",6
24,Saudi Arabia,"346,880",+398,"5,383",+20,"333,409",+404,"8,088",766,"9,914",154,"8,001,276","228,670","34,990,437",Asia,101,"6,500",4
25,Netherlands,"341,374","+11,119","7,345",+87,N/A,N/A,N/A,580,"19,908",428,"3,327,701","194,064","17,147,432",Europe,50,"2,335",5
26,Poland,"340,834","+21,629","5,351",+202,"134,724","+5,457","200,759","1,254","9,009",141,"4,653,611","123,005","37,832,825",Europe,111,"7,070",8
27,Pakistan,"332,186","+1,078","6,795",+20,"313,527",+889,"11,864",632,"1,494",31,"4,409,537","19,838","222,281,868",Asia,669,"32,713",50
28,Czechia,"316,838","+6,770","3,033",+171,"128,628",,"185,177","1,031","29,568",283,"2,203,719","205,656","10,715,565",Europe,34,"3,533",5
29,Israel,"313,701",+587,"2,514",+6,"299,822",+383,"11,365",429,"34,107",273,"4,585,409","498,545","9,197,590",Asia,29,"3,659",2
30,Romania,"235,586","+6,546","6,867",+103,"167,897","+4,045","60,822",917,"12,273",358,"3,206,567","167,055","19,194,731",Europe,81,"2,795",6
31,Canada,"231,999","+3,457","10,110",+36,"193,937","+2,728","27,952",228,"6,129",267,"9,753,158","257,673","37,850,887",North America,163,"3,744",4
32,Morocco,"215,294","+3,256","3,625",+53,"177,925","+3,014","33,744",819,"5,810",98,"3,305,323","89,203","37,053,740",Africa,172,"10,222",11
33,Nepal,"168,235","+3,517",920,+16,"128,958","+4,096","38,357",,"5,740",31,"1,434,053","48,932","29,306,916",Asia,174,"31,855",20
34,Ecuador,"167,147",+845,"12,632",+10,"141,759",,"12,756",336,"9,427",712,"541,502","30,541","17,730,347",South America,106,"1,404",33
35,Switzerland,"154,251","+9,207","2,277",+77,"65,200",+100,"86,774",234,"17,780",262,"1,933,386","222,857","8,675,457",Europe,56,"3,810",4
36,Bolivia,"141,484",+163,"8,705",+11,"110,759",+456,"22,020",71,"12,067",742,"332,343","28,345","11,725,010",South America,83,"1,347",35
37,Portugal,"137,272","+4,656","2,468",+40,"77,449","+1,747","57,355",275,"13,475",242,"3,361,537","329,990","10,186,799",Europe,74,"4,128",3
38,Panama,"132,867",+822,"2,688",+10,"109,369","+1,027","20,810",111,"30,637",620,"662,367","152,729","4,336,882",North America,33,"1,613",7
39,Qatar,"132,343",+193,232,+1,"129,349",+225,"2,762",39,"47,134",83,"971,199","345,893","2,807,805",Asia,21,"12,103",3
40,UAE,"131,508","+1,172",490,+2,"127,607","+1,460","3,411",,"13,244",49,"13,040,169","1,313,276","9,929,499",Asia,76,"20,264",1
41,Dominican Republic,"126,332",+419,"2,236",+2,"104,486",+542,"19,610",174,"11,608",205,"588,002","54,026","10,883,596",North America,86,"4,867",19
42,Kuwait,"125,337",+671,773,+6,"116,202",+727,"8,362",108,"29,208",180,"911,354","212,379","4,291,161",Asia,34,"5,551",5
43,Sweden,"124,355",,"5,938",+9,N/A,N/A,N/A,59,"12,288",587,"2,242,469","221,587","10,120,023",Europe,81,"1,704",5
44,Oman,"114,434",,"1,208",,"103,060",,"10,166",185,"22,227",235,"376,700","73,169","5,148,349",Asia,45,"4,262",14
45,Kazakhstan,"111,492",+392,"1,825",,"106,187",+128,"3,480",221,"5,915",97,"3,309,626","175,575","18,850,201",Asia,169,"10,329",6
46,Costa Rica,"108,866","+1,296","1,371",+14,"66,202",+536,"41,293",186,"21,307",268,"308,063","60,293","5,109,396",North America,47,"3,727",17
47,Egypt,"107,376",+167,"6,258",+11,"99,353",+80,"1,765",41,"1,043",61,"135,000","1,311","102,960,173",Africa,959,"16,453",763
48,Guatemala,"107,339",+549,"3,714",+10,"96,752",+565,"6,873",5,"5,956",206,"430,041","23,861","18,023,067",North America,168,"4,853",42
49,Japan,"99,622",+770,"1,744",+11,"91,890",+568,"5,988",156,788,14,"2,681,667","21,225","126,347,390",Asia,"1,268","72,447",47
50,Austria,"99,576","+5,627","1,082",+26,"64,987","+1,621","33,507",263,"11,035",120,"2,203,993","244,254","9,023,349",Europe,91,"8,340",4
51,Belarus,"97,499",+970,977,+4,"85,982",+650,"10,540",,"10,319",103,"2,470,207","261,445","9,448,290",Europe,97,"9,671",4
52,Honduras,"96,150",+951,"2,661",+9,"39,804",+678,"53,685",25,"9,658",267,"225,439","22,644","9,955,885",North America,104,"3,741",44
53,Ethiopia,"95,789",+488,"1,464",+7,"51,713",+960,"42,612",327,827,13,"1,474,983","12,729","115,879,271",Africa,"1,210","79,153",79
54,Venezuela,"91,280",,789,,"85,897",,"4,594",117,"3,213",28,"2,103,473","74,042","28,409,088",South America,311,"36,006",14
55,Armenia,"87,432","+2,398","1,300",+28,"54,316","+1,059","31,816",,"29,487",438,"397,596","134,093","2,965,079",Asia,34,"2,281",7
56,Bahrain,"81,466",+204,319,+2,"78,365",+263,"2,782",20,"47,355",185,"1,741,755","1,012,459","1,720,321",Asia,21,"5,393",1
57,Lebanon,"79,529","+1,751",625,+15,"40,352","+1,229","38,552",270,"11,669",92,"1,212,828","177,958","6,815,239",Asia,86,"10,904",6
58,Moldova,"75,201",+968,"1,766",+19,"55,190",+695,"18,245",789,"18,656",438,"370,107","91,819","4,030,840",Europe,54,"2,282",11
59,Hungary,"71,413","+3,286","1,699",+65,"17,953",+484,"51,761",267,"7,399",176,"1,048,580","108,637","9,652,179",Europe,135,"5,681",9
60,Jordan,"69,306","+3,921",772,+32,"7,600",+92,"60,934",55,"6,771",75,"1,837,854","179,542","10,236,367",Asia,148,"13,260",6
61,Uzbekistan,"66,628",+236,563,+2,"63,864",+283,"2,201",252,"1,981",17,"1,377,915","40,976","33,627,397",Asia,505,"59,729",24
62,Nigeria,"62,691",+170,"1,144",+3,"58,430",+181,"3,117",7,302,6,"620,758","2,988","207,782,446",Africa,"3,314","181,628",335
63,Paraguay,"62,596",+546,"1,387",+14,"42,337",+537,"18,872",122,"8,741",194,"361,696","50,508","7,161,195",South America,114,"5,163",20
64,Ireland,"61,059",+762,"1,908",+6,"23,364",,"35,787",42,"12,321",385,"1,620,483","326,984","4,955,853",Europe,81,"2,597",3
65,Libya,"60,628",+972,847,+16,"34,369",+819,"25,412",,"8,784",123,"315,926","45,774","6,901,801",Africa,114,"8,149",22
66,Kyrgyzstan,"58,394",+596,"1,142",+3,"49,522",+425,"7,730",24,"8,903",174,"414,064","63,127","6,559,205",Asia,112,"5,744",16
67,Tunisia,"58,029","+3,751","1,253",+100,"5,032",,"51,744",229,"4,893",106,"346,083","29,183","11,859,165",Africa,204,"9,465",34
68,Singapore,"58,003",+9,28,,"57,909",+10,66,,"9,889",5,"3,680,000","627,400","5,865,478",Asia,101,"209,481",2
69,Algeria,"57,651",+319,"1,956",+7,"40,014",+379,"15,681",29,"1,307",44,,,"44,108,049",Africa,765,"22,550",
70,Slovakia,"55,091","+3,363",212,+12,"12,508",+281,"42,371",205,"10,089",39,"751,744","137,669","5,460,520",Europe,99,"25,757",7
71,Azerbaijan,"54,174","+1,022",718,+10,"42,996",+480,"10,460",,"5,327",71,"1,341,466","131,915","10,169,196",Asia,188,"14,163",8
72,Kenya,"53,797","+1,185",981,+17,"35,876",+272,"16,940",36,993,18,"687,452","12,694","54,153,626",Africa,"1,007","55,202",79
73,Palestine,"53,075",+504,481,+8,"45,896",+448,"6,698",,"10,327",94,"518,239","100,832","5,139,629",Asia,97,"10,685",10
74,Myanmar,"51,496","+1,093","1,219",+20,"31,330","+1,323","18,947",,944,22,"675,989","12,397","54,529,966",Asia,"1,059","44,733",81
75,Bulgaria,"51,041","+2,891","1,254",+29,"19,877",+182,"29,910",165,"7,364",181,"714,700","103,118","6,930,918",Europe,136,"5,527",10
76,Bosnia and Herzegovina,"48,137","+1,498","1,212",+30,"27,870",+290,"19,055",,"14,703",370,"311,309","95,085","3,273,991",Europe,68,"2,701",11
77,Ghana,"48,055",,320,,"47,169",,566,11,"1,536",10,"530,421","16,956","31,282,646",Africa,651,"97,758",59
78,Croatia,"46,547","+2,772",531,+20,"30,910","+1,677","15,106",74,"11,362",130,"485,281","118,454","4,096,797",Europe,88,"7,715",8
79,Denmark,"45,225","+1,191",719,+3,"34,052",+451,"10,454",17,"7,799",124,"5,194,489","895,764","5,798,948",Europe,128,"8,065",1
80,Serbia,"45,137","+1,545",814,+5,"31,536",,"12,787",47,"5,173",93,"1,329,100","152,321","8,725,625",Europe,193,"10,719",7
81,Afghanistan,"41,334",+66,"1,533",+1,"34,258",+19,"5,543",93,"1,054",39,"122,182","3,116","39,211,149",Asia,949,"25,578",321
82,Georgia,"37,263","+1,696",285,+12,"19,810","+2,906","17,168",,"9,347",71,"860,418","215,827","3,986,618",Asia,107,"13,988",5
83,Greece,"37,196","+1,686",620,+5,"9,989",,"26,587",128,"3,574",60,"1,753,842","168,541","10,406,046",Europe,280,"16,784",6
