#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"118,172,396","+11,935","1,556,042",+75,"113,682,474","+16,340","2,933,880","7,721",,,,,,North America,,,,,,
,Asia,"194,975,391","+193,028","1,491,068",+185,"188,019,762","+90,618","5,464,561","9,197",,,,,,Asia,,,,,,
,Europe,"235,271,176","+55,705","1,947,329",+235,"229,021,445","+241,235","4,302,402","7,690",,,,,,Europe,,,,,,
,South America,"64,527,951","+16,043","1,333,571",+110,"62,868,854","+9,407","325,526","10,093",,,,,,South America,,,,,,
,Oceania,"12,685,183","+2,719","21,754",+6,"12,512,305",+41,"151,124",99,,,,,,Australia/Oceania,,,,,,
,Africa,"12,682,702",+818,"257,952",+8,"12,008,310",+286,"416,440",842,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"638,315,520","+280,248","6,607,731",+619,"618,113,856","+357,927","13,593,933","35,642","81,890",847.7,,,,All,,,,,,
1,USA,"99,692,657","+11,209","1,098,457",+70,"97,267,470","+15,878","1,326,730","2,537","297,763","3,281","1,132,710,431","3,383,192","334,805,269",North America,3,305,0,33,0.2,"3,963"
2,India,"44,662,621",+480,"530,509",,"44,117,611",,"14,501",698,"31,751",377,"901,728,285","641,055","1,406,631,776",Asia,31,"2,651",2,0.3,,10
3,France,"37,012,318","+40,591","157,546",+117,"36,261,296","+62,922","593,476",869,"564,345","2,402","271,490,188","4,139,547","65,584,518",Europe,2,416,0,619,2,"9,049"
4,Germany,"35,884,834",,"154,785",,"34,630,700","+121,200","1,099,349","1,406","427,793","1,845","122,332,384","1,458,359","83,883,596",Europe,2,542,1,,,"13,106"
5,Brazil,"34,909,480","+11,970","688,539",+95,"34,085,759",,"135,182","8,318","162,103","3,197","63,776,166","296,146","215,353,593",South America,6,313,3,56,0.4,628
6,S. Korea,"25,919,183","+62,273","29,420",+30,"25,214,865","+24,691","674,898",360,"504,953",573,"15,804,065","307,892","51,329,899",Asia,2,"1,745",3,"1,213",0.6,"13,148"
7,UK,"23,930,041",,"194,704",,"23,602,927","+9,452","132,410",146,"349,354","2,842","522,526,476","7,628,357","68,497,907",Europe,3,352,0,,,"1,933"
8,Italy,"23,642,011",,"179,436",,"23,037,464",,"425,111",238,"392,315","2,978","253,427,252","4,205,370","60,262,770",Europe,3,336,0,,,"7,054"
9,Japan,"22,790,250","+81,401","47,139",+70,"20,528,109","+3,254","2,215,002",176,"181,473",375,"78,307,523","623,543","125,584,838",Asia,6,"2,664",2,648,0.6,"17,637"
10,Russia,"21,472,591","+4,320","390,712",+63,"20,868,400","+8,123","213,479","2,300","147,268","2,680","273,400,000","1,875,095","145,805,947",Europe,7,373,1,30,0.4,"1,464"
11,Turkey,"16,919,638",,"101,203",,"16,818,435",,0,,"197,747","1,183","162,743,369","1,902,052","85,561,976",Asia,5,845,1,,,
12,Spain,"13,529,643",,"115,239",,"13,313,832",,"100,572",339,"289,595","2,467","471,036,328","10,082,298","46,719,142",Europe,3,405,0,,,"2,153"
13,Vietnam,"11,506,656",+442,"43,166",,"10,605,008",+227,"858,482",77,"116,283",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,4,,"8,676"
14,Australia,"10,423,566","+2,709","15,792",+6,"10,364,130",,"43,644",44,"399,848",606,"78,835,048","3,024,116","26,068,792",Australia/Oceania,3,"1,651",0,104,0.2,"1,674"
15,Argentina,"9,720,232",,"130,003",,"9,585,461",+268,"4,768",246,"211,262","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,,,104
16,Netherlands,"8,521,729",,"22,845",,"8,433,681","+3,572","65,203",49,"495,120","1,327","21,107,399","1,226,358","17,211,447",Europe,2,753,1,,,"3,788"
17,Taiwan,"7,929,052","+24,974","13,247",+15,"7,288,926","+44,564","626,879",,"331,918",555,"27,990,764","1,171,721","23,888,595",Asia,3,"1,803",1,"1,045",0.6,"26,242"
18,Iran,"7,558,593",+91,"144,604",+4,"7,333,291",+152,"80,698",92,"87,867","1,681","54,420,785","632,632","86,022,837",Asia,11,595,2,1,0.05,938
19,Mexico,"7,113,429",,"330,415",,"6,386,445",,"396,569","4,798","54,069","2,511","18,600,671","141,382","131,562,772",North America,18,398,7,,,"3,014"
20,Indonesia,"6,531,721","+6,601","158,909",+38,"6,331,960","+3,197","40,852","2,771","23,400",569,"110,961,033","397,518","279,134,505",Asia,43,"1,757",3,24,0.1,146
21,Poland,"6,344,651",+746,"118,178",+8,"5,335,940",,"890,533","1,530","168,116","3,131","37,681,887","998,466","37,739,785",Europe,6,319,1,20,0.2,"23,597"
22,Colombia,"6,310,332",,"141,850",,"6,138,353",,"30,129",342,"122,500","2,754","36,760,659","713,622","51,512,762",South America,8,363,1,,,585
23,Portugal,"5,527,261",,"25,312",,"5,477,025",,"24,924",61,"545,064","2,496","45,059,939","4,443,531","10,140,570",Europe,2,401,0,,,"2,458"
24,Austria,"5,472,671","+3,779","21,049",,"5,408,281","+4,530","43,341",47,"603,601","2,322","200,720,764","22,138,214","9,066,710",Europe,2,431,0,417,,"4,780"
25,Ukraine,"5,312,632",,"110,186",,"5,166,295","+2,865","36,151",,"123,000","2,551","32,603,805","754,855","43,192,122",Europe,8,392,1,,,837
