#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"35,786,991","+69,380","817,300","+1,171","27,479,403","+84,249","7,490,288","15,304",,,,,,North America,,,
,South America,"21,019,068","+112,753","547,775","+4,067","18,752,606","+125,901","1,718,687","21,075",,,,,,South America,,,
,Asia,"28,308,930","+159,879","426,625","+1,299","25,980,352","+109,118","1,901,953","25,361",,,,,,Asia,,,
,Europe,"39,360,232","+170,565","909,132","+3,747","27,846,645","+119,083","10,604,455","31,279",,,,,,Europe,,,
,Africa,"4,238,991","+10,966","112,781",+294,"3,805,148","+9,134","321,062","2,753",,,,,,Africa,,,
,Oceania,"56,640",+311,"1,138",+7,"34,546",+12,"20,956",6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"128,771,573","+523,854","2,814,766","+10,585","103,899,406","+447,497","22,057,401","95,778","16,520",361.1,,,,All,,,
1,USA,"31,095,433","+60,738","564,125",+858,"23,584,805","+75,369","6,946,503","8,688","93,536","1,697","402,028,574","1,209,319","332,442,063",North America,11,589,1
2,Brazil,"12,664,058","+86,704","317,936","+3,668","11,074,483","+105,236","1,271,639","8,318","59,267","1,488","28,600,000","133,845","213,679,362",South America,17,672,7
3,India,"12,148,487","+53,158","162,502",+355,"11,432,052","+41,223","553,933","8,944","8,740",117,"242,650,025","174,562","1,390,049,468",Asia,114,"8,554",6
4,France,"4,585,385","+30,702","95,337",+348,"292,796","+1,986","4,197,252","5,072","70,134","1,458","63,999,096","978,867","65,380,777",Europe,14,686,1
5,Russia,"4,536,820","+8,277","98,442",+409,"4,155,996","+9,588","282,382","2,300","31,078",674,"119,900,000","821,340","145,980,966",Europe,32,"1,483",1
6,UK,"4,341,736","+4,040","126,670",+56,"3,835,218","+14,039","379,848",583,"63,708","1,859","124,452,321","1,826,139","68,150,531",Europe,16,538,1
7,Italy,"3,561,012","+16,017","108,879",+529,"2,889,301","+18,687","562,832","3,716","58,961","1,803","49,551,436","820,446","60,395,708",Europe,17,555,1
8,Turkey,"3,277,880","+37,303","31,385",+155,"2,995,033","+19,925","251,462","2,054","38,558",369,"38,338,045","450,979","85,010,709",Asia,26,"2,709",2
9,Spain,"3,275,819","+4,994","75,305",+106,"3,042,352","+4,177","158,162","1,844","70,044","1,610","42,707,830","913,180","46,768,236",Europe,14,621,1
10,Germany,"2,809,510","+13,110","76,833",+234,"2,507,900","+13,100","224,777","3,573","33,453",915,"48,979,281","583,206","83,982,825",Europe,30,"1,093",2
11,Colombia,"2,397,731","+7,952","63,255",+176,"2,279,840","+5,931","54,636","2,603","46,754","1,233","12,677,011","247,191","51,284,283",South America,21,811,4
12,Argentina,"2,332,765","+10,154","55,736",+125,"2,095,853","+7,597","181,176","3,702","51,266","1,225","8,745,746","192,202","45,502,911",South America,20,816,5
13,Poland,"2,288,826","+20,870","52,392",+461,"1,848,199","+23,768","388,235","3,054","60,526","1,385","11,933,222","315,562","37,815,789",Europe,17,722,3
14,Mexico,"2,227,842","+1,292","201,826",+203,"1,765,244","+3,458","260,772","4,798","17,146","1,553","6,040,130","46,486","129,935,386",North America,58,644,22
15,Iran,"1,875,234","+10,250","62,569",+91,"1,608,807","+8,319","203,858","3,953","22,117",738,"12,751,397","150,392","84,787,880",Asia,45,"1,355",7
16,Ukraine,"1,662,942","+10,533","32,418",+286,"1,307,076","+3,576","323,448",177,"38,195",745,"8,058,263","185,086","43,538,046",Europe,26,"1,343",5
17,South Africa,"1,546,735",+756,"52,788",+78,"1,473,588",+943,"20,359",546,"25,838",882,"9,844,835","164,460","59,861,652",Africa,39,"1,134",6
18,Peru,"1,533,121",,"51,635",,"1,451,112",,"30,374","2,278","46,024","1,550","9,190,114","275,886","33,311,303",South America,22,645,4
19,Czechia,"1,523,668","+6,865","26,222",+85,"1,354,424",+301,"143,022","1,723","142,084","2,445","12,265,185","1,143,742","10,723,738",Europe,7,409,1
20,Indonesia,"1,505,775","+4,682","40,754",+173,"1,342,695","+5,877","122,326",,"5,462",148,"12,656,870","45,914","275,664,338",Asia,183,"6,764",22
21,Netherlands,"1,264,983","+5,828","16,509",+36,N/A,N/A,N/A,676,"73,704",962,"9,747,836","567,955","17,163,028",Europe,14,"1,040",2
22,Chile,"989,492","+5,008","23,107",+37,"924,612","+6,166","41,773","2,649","51,435","1,201","11,167,558","580,502","19,237,754",South America,19,833,2
23,Canada,"974,924","+3,206","22,921",+21,"905,814","+2,207","46,189",661,"25,664",603,"27,466,380","723,042","37,987,265",North America,39,"1,657",1
24,Romania,"946,647","+6,204","23,409",+175,"845,357","+5,230","77,881","1,405","49,454","1,223","7,276,814","380,148","19,142,075",Europe,20,818,3
25,Belgium,"872,936","+2,179","22,921",+24,"56,720",+89,"793,295",711,"75,078","1,971","11,026,592","948,357","11,627,050",Europe,13,507,1
26,Iraq,"844,260","+5,995","14,286",+37,"755,350","+4,915","74,624",477,"20,649",349,"7,991,239","195,447","40,886,961",Asia,48,"2,862",5
27,Israel,"832,639",+514,"6,197",,"817,698",,"8,744",405,"90,528",674,"13,456,709","1,463,069","9,197,590",Asia,11,"1,484",1
28,Portugal,"821,104",+388,"16,845",+2,"777,503","+1,654","26,756",129,"80,701","1,656","9,042,502","888,734","10,174,587",Europe,12,604,1
29,Sweden,"796,445",,"13,430",+32,N/A,N/A,N/A,310,"78,499","1,324","7,201,692","709,809","10,145,958",Europe,13,755,1
