#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"32,502,585","+68,807","721,073","+2,134","21,833,333","+122,327","9,948,179","25,556",,,,,,North America,,,
,Asia,"24,162,738","+68,661","387,281",+841,"22,710,829","+64,495","1,064,628","22,311",,,,,,Asia,,,
,South America,"17,046,496","+68,121","444,751","+1,470","15,433,732","+93,672","1,168,013","20,047",,,,,,South America,,,
,Europe,"32,447,729","+112,182","774,104","+4,398","21,463,057","+148,013","10,210,568","27,112",,,,,,Europe,,,
,Africa,"3,795,232","+9,555","99,519",+443,"3,331,733","+14,636","363,980","2,410",,,,,,Africa,,,
,Oceania,"50,599",+11,"1,082",+2,"34,211",+3,"15,306",4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"110,006,100","+327,337","2,427,825","+9,288","84,807,601","+443,146","22,770,674","97,440","14,113",311.5,,,,All,,,
1,USA,"28,374,846","+57,024","499,729","+1,525","18,459,779","+103,154","9,415,338","18,914","85,410","1,504","337,451,904","1,015,749","332,219,743",North America,12,665,1
2,India,"10,937,106","+11,795","155,949",+109,"10,642,903","+12,011","138,254","8,944","7,877",112,"207,332,298","149,322","1,388,493,775",Asia,127,"8,904",7
3,Brazil,"9,921,981","+55,271","240,983","+1,088","8,883,191","+77,952","797,807","8,318","46,472","1,129","28,600,000","133,954","213,506,238",South America,22,886,7
4,Russia,"4,099,323","+13,233","80,979",+459,"3,624,663","+17,627","393,681","2,300","28,083",555,"107,300,000","735,063","145,973,809",Europe,36,"1,803",1
5,UK,"4,058,468","+10,625","118,195",+799,"2,231,199","+40,793","1,709,074","2,805","59,587","1,735","83,011,108","1,218,786","68,109,692",Europe,17,576,1
6,France,"3,489,129","+19,590","82,812",+410,"244,238","+1,710","3,162,079","3,348","53,380","1,267","49,201,307","752,725","65,364,250",Europe,19,789,1
7,Spain,"3,096,343","+10,057","65,979",+530,"2,381,528","+20,585","648,836","4,053","66,209","1,411","37,334,915","798,332","46,766,165",Europe,15,709,1
8,Italy,"2,739,591","+10,386","94,171",+336,"2,251,734","+14,444","393,686","2,074","45,353","1,559","36,621,878","606,264","60,405,870",Europe,22,641,2
9,Turkey,"2,602,034","+7,906","27,652",+90,"2,489,624","+7,189","84,758","1,201","30,646",326,"31,748,965","373,928","84,906,624",Asia,33,"3,071",3
10,Germany,"2,352,766","+5,896","66,536",+587,"2,141,400","+12,600","144,830","3,736","28,025",793,"41,758,675","497,410","83,952,162",Europe,36,"1,262",2
