#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"39,936,330","+30,083","901,778",+867,"32,846,899","+37,825","6,187,653","13,332",,,,,,North America,,,,,,
,Asia,"52,099,757","+195,561","703,821","+4,738","48,507,616","+278,286","2,888,320","29,082",,,,,,Asia,,,,,,
,South America,"29,447,047","+126,668","911,035","+3,116","26,528,657","+76,705","2,007,355","30,651",,,,,,South America,,,,,,
,Europe,"46,817,544","+47,411","1,077,071","+1,224","43,879,793","+85,649","1,860,680","12,794",,,,,,Europe,,,,,,
,Africa,"4,938,614","+14,486","132,156",+274,"4,449,620","+11,641","356,838","2,355",,,,,,Africa,,,,,,
,Oceania,"69,082",+54,"1,252",,"66,602",+24,"1,228",4,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"173,309,095","+414,263","3,727,128","+10,219","156,279,893","+490,130","13,302,074","88,218","22,234",478.2,,,,All,,,,,,
1,USA,"34,191,589","+16,671","612,204",+515,"28,053,161","+27,586","5,526,224","5,677","102,740","1,840","483,343,758","1,452,369","332,796,717",North America,10,544,1,50,2,"16,605"
2,India,"28,693,835","+121,476","344,101","+3,382","26,787,130","+198,322","1,562,604","8,944","20,606",247,"357,433,846","256,679","1,392,531,169",Asia,49,"4,047",4,87,2,"1,122"
3,Brazil,"16,841,954","+38,482","470,968","+1,184","15,239,692","+10,709","1,131,294","8,318","78,717","2,201","49,612,384","231,882","213,955,536",South America,13,454,4,180,6,"5,288"
4,France,"5,701,029","+6,953","109,916",+84,"5,393,043","+14,673","198,070","2,571","87,162","1,680","86,268,096","1,318,940","65,407,141",Europe,11,595,1,106,1,"3,028"
5,Turkey,"5,276,468","+6,169","47,976",+94,"5,147,610","+7,617","80,882","1,183","61,947",563,"55,034,469","646,121","85,176,748",Asia,16,"1,775",2,72,1,950
6,Russia,"5,108,129","+8,947","123,037",+377,"4,720,512","+8,530","264,580","2,300","34,989",843,"139,500,000","955,529","145,992,382",Europe,29,"1,187",1,61,3,"1,812"
7,UK,"4,506,016","+6,238","127,823",+11,"4,270,560","+1,665","107,633",134,"66,055","1,874","186,643,217","2,736,075","68,215,678",Europe,15,534,0,91,0.2,"1,578"
8,Italy,"4,227,719","+2,557","126,415",+73,"3,901,112","+7,853","200,192",836,"70,019","2,094","66,938,917","1,108,637","60,379,497",Europe,14,478,1,42,1,"3,316"
9,Argentina,"3,915,397","+30,950","80,411",+538,"3,465,137","+26,700","369,849","7,668","85,904","1,764","14,400,158","315,940","45,578,757",South America,12,567,3,679,12,"8,115"
10,Germany,"3,704,685","+2,995","89,733",+128,"3,527,000","+8,400","87,952","2,036","44,087","1,068","61,380,686","730,446","84,031,739",Europe,23,936,1,36,2,"1,047"
11,Spain,"3,697,987","+4,975","80,196",+97,"3,471,163","+6,267","146,628","1,163","79,065","1,715","49,708,830","1,062,801","46,771,540",Europe,13,583,1,106,2,"3,135"
12,Colombia,"3,518,046","+30,000","90,890",+537,"3,267,100","+25,040","160,056","6,582","68,466","1,769","17,402,787","338,684","51,383,506",South America,15,565,3,584,10,"3,115"
13,Iran,"2,954,309","+9,209","80,813",+155,"2,522,702","+13,795","350,794","3,852","34,763",951,"20,441,555","240,532","84,984,676",Asia,29,"1,052",4,108,2,"4,128"
14,Poland,"2,874,411",+319,"74,101",+26,"2,643,313","+1,186","156,997",510,"76,026","1,960","16,131,930","426,678","37,808,230",Europe,13,510,2,8,0.7,"4,152"
15,Mexico,"2,426,822","+2,894","228,362",+216,"1,934,541","+2,084","263,919","4,798","18,642","1,754","7,095,414","54,503","130,183,208",North America,54,570,18,22,2,"2,027"
16,Ukraine,"2,211,683","+2,266","51,054",+95,"2,080,382","+8,291","80,247",177,"50,855","1,174","10,290,345","236,613","43,490,201",Europe,20,852,4,52,2,"1,845"
17,Peru,"1,976,166","+7,473","185,813",+433,N/A,N/A,N/A,"2,651","59,175","5,564","13,076,134","391,555","33,395,404",South America,17,180,3,224,13,"2,087"
