#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"94,982,164","+57,555","1,405,785","+1,628","66,130,532","+156,206","27,445,847","13,667",,,,,,North America,,,,,,
,Asia,"117,176,898","+441,959","1,350,201","+1,701","107,937,939","+324,421","7,888,758","30,987",,,,,,Asia,,,,,,
,South America,"54,316,560","+44,831","1,258,489",+532,"48,191,446","+214,819","4,866,625","13,349",,,,,,South America,,,,,,
,Europe,"156,778,789","+631,620","1,711,142","+2,651","134,644,018","+1,207,001","20,423,629","14,419",,,,,,Europe,,,,,,
,Africa,"11,541,180","+15,177","249,635",+102,"10,650,689","+30,799","640,856","1,820",,,,,,Africa,,,,,,
,Oceania,"3,597,534","+44,872","7,810",+49,"3,210,289","+1,461","379,435",194,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"438,393,846","+1,236,014","5,983,077","+6,663","370,765,619","+1,934,707","61,645,150","74,436","56,242",767.6,,,,All,,,,,,
1,USA,"80,696,051","+40,241","977,348","+1,399","53,633,616","+133,354","26,085,087","7,577","241,442","2,924","951,333,881","2,846,380","334,225,917",North America,4,342,0,120,4,"78,046"
2,India,"42,938,164","+7,119","514,109",+55,"42,328,273","+3,723","95,782","8,944","30,615",367,"767,481,346","547,211","1,402,532,051",Asia,33,"2,728",2,5,0.04,68
3,Brazil,"28,811,165","+23,545","649,717",+274,"26,506,005","+169,632","1,655,443","8,318","133,963","3,021","63,776,166","296,539","215,068,475",South America,7,331,3,109,1,"7,697"
4,France,"22,782,609","+79,794","138,576",+209,"21,080,886","+179,382","1,563,147","2,484","347,755","2,115","246,629,975","3,764,574","65,513,384",Europe,3,473,0,"1,218",3,"23,860"
5,UK,"18,886,701",,"161,361",,"17,449,650",,"1,275,690",289,"275,806","2,356","480,341,745","7,014,519","68,478,212",Europe,4,424,0,,,"18,629"
6,Russia,"16,495,369","+97,333","352,446",+786,"13,748,465","+172,813","2,394,458","2,300","112,952","2,413","273,400,000","1,872,111","146,038,387",Europe,9,414,1,666,5,"16,396"
7,Germany,"14,974,713","+150,565","123,721",+275,"11,239,600","+228,900","3,611,392","2,494","177,786","1,469","104,701,826","1,243,064","84,228,855",Europe,6,681,1,"1,788",3,"42,876"
8,Turkey,"14,149,341","+59,885","94,648",+203,"13,437,729","+71,545","616,964","1,128","164,823","1,103","144,214,377","1,679,922","85,845,863",Asia,6,907,1,698,2,"7,187"
9,Italy,"12,829,972","+46,631","155,000",+233,"11,601,742","+73,607","1,073,230",708,"212,719","2,570","187,867,237","3,114,811","60,314,170",Europe,5,389,0,773,4,"17,794"
10,Spain,"11,036,085","+14,641","99,883",+119,"9,679,247","+118,803","1,256,955","1,053","235,890","2,135","471,036,328","10,068,137","46,784,854",Europe,4,468,0,313,3,"26,867"
11,Argentina,"8,904,176","+3,520","126,257",+105,"8,688,724","+6,534","89,195","1,136","194,057","2,752","34,279,674","747,088","45,884,404",South America,5,363,1,77,2,"1,944"
12,Iran,"7,060,741","+9,312","137,064",+226,"6,665,702","+13,514","257,975","4,027","82,314","1,598","47,252,235","550,868","85,777,737",Asia,12,626,2,109,3,"3,007"
13,Netherlands,"6,398,114","+36,488","21,570",+16,"4,416,938","+84,253","1,959,606",174,"372,030","1,254","21,107,399","1,227,329","17,197,837",Europe,3,797,1,"2,122",0.9,"113,945"
14,Colombia,"6,065,801","+1,218","138,854",+87,"5,892,530","+1,967","34,417",342,"117,138","2,681","33,224,395","641,604","51,783,360",South America,9,373,2,24,2,665
15,Poland,"5,680,034","+12,984","111,586",+269,"5,073,307","+16,138","495,141",807,"150,354","2,954","33,715,893","892,480","37,777,768",Europe,7,339,1,344,7,"13,107"
16,Indonesia,"5,589,176","+24,728","148,660",+325,"4,901,302","+39,887","539,214","2,911","20,081",534,"84,648,008","304,133","278,325,882",Asia,50,"1,872",3,89,1,"1,937"
17,Mexico,"5,508,629","+2,524","318,149",+63,"4,781,564","+8,433","408,916","4,798","41,992","2,425","15,089,355","115,026","131,181,893",North America,24,412,9,19,0.5,"3,117"
18,Japan,"5,005,892","+55,243","23,633",+187,"4,264,616","+74,491","717,643","1,456","39,782",188,"38,993,335","309,881","125,833,425",Asia,25,"5,324",3,439,1,"5,703"
19,Ukraine,"4,809,624",,"105,505",,"4,058,020",,"646,099",177,"111,083","2,437","19,521,252","450,864","43,297,396",Europe,9,410,2,,,"14,922"
20,South Africa,"3,675,691","+1,649","99,430",+18,"3,551,039","+7,930","25,222",546,"60,705","1,642","23,111,817","381,697","60,550,116",Africa,16,609,3,27,0.3,417
21,Philippines,"3,663,059","+1,067","56,451",,"3,555,016","+1,652","51,592",298,"32,705",504,"28,203,435","251,811","112,002,351",Asia,31,"1,984",4,10,,461
22,Israel,"3,641,304","+6,794","10,218",+20,"3,557,940","+10,930","73,146",574,"390,446","1,096","41,373,364","4,436,346","9,326,000",Asia,3,913,0,729,2,"7,843"
23,Czechia,"3,587,871","+10,159","38,685",+18,"3,463,303","+13,388","85,883",203,"334,005","3,601","52,650,835","4,901,411","10,741,976",Europe,3,278,0,946,2,"7,995"
24,Belgium,"3,557,314","+2,498","30,179",+17,"3,025,804","+48,201","501,331",241,"304,737","2,585","31,718,358","2,717,151","11,673,387",Europe,3,387,0,214,1,"42,946"
25,Peru,"3,517,260",,"210,672",,N/A,N/A,N/A,975,"104,264","6,245","27,364,060","811,164","33,734,322",South America,10,160,1,,,"47,012"
26,Malaysia,"3,468,590","+25,854","32,827",+78,"3,142,112","+25,548","293,651",374,"104,936",993,"49,763,443","1,505,499","33,054,443",Asia,10,"1,007",1,782,2,"8,884"
27,Vietnam,"3,443,485",,"40,252",,"2,438,951",,"964,282","3,473","34,856",407,"79,198,980","801,667","98,792,826",Asia,29,"2,454",1,,,"9,761"
28,Canada,"3,296,549","+3,569","36,638",+36,"3,148,232","+2,359","111,679",666,"86,091",957,"58,238,581","1,520,922","38,291,630",North America,12,"1,045",1,93,0.9,"2,917"
29,Portugal,"3,273,624","+11,006","21,086",+23,"2,787,126","+1,752","465,412",96,"322,609","2,078","37,805,639","3,725,673","10,147,331",Europe,3,481,0,"1,085",2,"45,865"
30,S. Korea,"3,273,449","+138,993","8,170",+112,"969,524",,"2,295,755",727,"63,757",159,"15,804,065","307,817","51,342,464",Asia,16,"6,284",3,"2,707",2,"44,715"
31,Australia,"3,236,095","+25,017","5,210",+39,"3,001,687",,"229,198",131,"124,508",200,"63,589,227","2,446,577","25,991,100",Australia/Oceania,8,"4,989",0,963,2,"8,818"
32,Chile,"3,076,291","+13,929","42,381",+28,"2,097,387","+30,324","936,523","1,107","158,664","2,186","33,063,514","1,705,301","19,388,672",South America,6,457,1,718,1,"48,303"
33,Thailand,"2,912,347","+20,420","22,979",+43,"2,673,646","+18,297","215,722",687,"41,551",328,"17,270,775","246,406","70,090,853",Asia,24,"3,050",4,291,0.6,"3,078"
34,Switzerland,"2,806,401","+13,983","13,234",,"2,194,859","+23,423","598,308",137,"320,376","1,511","18,703,625","2,135,185","8,759,722",Europe,3,662,0,"1,596",,"68,302"
