#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"38,561,852","+52,168","865,647","+1,070","30,341,093","+72,334","7,355,112","17,280",,,,,,North America,,,,,,
,Asia,"41,444,923","+491,440","541,327","+5,416","35,632,835","+463,352","5,270,761","33,665",,,,,,Asia,,,,,,
,South America,"25,294,914","+118,127","685,907","+4,050","22,952,246","+149,607","1,656,761","27,823",,,,,,South America,,,,,,
,Europe,"44,962,621","+92,037","1,022,793","+2,270","40,015,687","+167,790","3,924,141","28,779",,,,,,Europe,,,,,,
,Africa,"4,625,046","+6,057","123,147",+258,"4,155,621","+7,395","346,278","3,484",,,,,,Africa,,,,,,
,Oceania,"63,232",+21,"1,208",+6,"59,810",+84,"2,214",5,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"154,953,309","+759,850","3,240,044","+13,070","133,157,998","+860,562","18,555,267","111,036","19,879",415.7,,,,All,,,,,,
1,USA,"33,273,478","+41,173","592,358",+802,"25,964,694","+56,010","6,716,426","9,432","100,032","1,781","451,135,721","1,356,280","332,627,330",North America,10,562,1,124,2,"20,192"
2,India,"20,658,234","+382,691","226,169","+3,786","16,938,400","+337,697","3,493,665","8,944","14,848",163,"293,310,779","210,811","1,391,345,879",Asia,67,"6,152",5,275,3,"2,511"
3,Brazil,"14,860,812","+69,378","411,854","+3,025","13,442,996","+106,520","1,005,962","8,318","69,500","1,926","46,439,030","217,184","213,823,632",South America,14,519,5,324,14,"4,705"
4,France,"5,680,378","+24,371","105,387",+247,"4,717,330","+60,601","857,661","5,504","86,863","1,612","77,243,683","1,181,195","65,394,549",Europe,12,621,1,373,4,"13,115"
5,Turkey,"4,929,118","+28,997","41,527",+336,"4,554,037","+38,218","333,554","3,452","57,923",488,"48,229,733","566,759","85,097,446",Asia,17,"2,049",2,341,4,"3,920"
6,Russia,"4,839,514","+7,770","111,535",+337,"4,457,044","+6,755","270,935","2,300","33,150",764,"130,200,000","891,861","145,986,929",Europe,30,"1,309",1,53,2,"1,856"
7,UK,"4,423,796","+1,946","127,543",+4,"4,234,772","+3,022","61,481",185,"64,880","1,871","159,657,232","2,341,545","68,184,563",Europe,15,535,0,29,0.06,902
8,Italy,"4,059,821","+9,116","121,738",+305,"3,524,194","+18,477","413,889","2,423","67,230","2,016","59,552,161","986,171","60,387,240",Europe,15,496,1,151,5,"6,854"
9,Spain,"3,544,945","+4,515","78,399",+106,"3,222,697",,"243,849","2,292","75,795","1,676","47,213,067","1,009,474","46,769,962",Europe,13,597,1,97,2,"5,214"
10,Germany,"3,448,182","+12,305","84,285",+265,"3,061,500","+20,800","302,397","5,049","41,046","1,003","55,490,413","660,534","84,008,377",Europe,24,997,2,146,3,"3,600"
11,Argentina,"3,047,417","+26,238","65,202",+410,"2,717,458","+19,386","264,757","5,389","66,914","1,432","11,435,298","251,091","45,542,532",South America,15,698,4,576,9,"5,813"
12,Colombia,"2,919,805","+14,551","75,627",+463,"2,737,757","+16,440","106,421","6,006","56,876","1,473","15,060,360","293,368","51,336,116",South America,18,679,3,283,9,"2,073"
13,Poland,"2,808,052","+2,296","68,133",+28,"2,536,931","+7,087","202,988","2,609","74,264","1,802","14,490,193","383,218","37,811,840",Europe,13,555,3,61,0.7,"5,368"
14,Iran,"2,575,737","+20,150","73,219",+344,"2,022,586","+17,637","479,932","5,461","30,342",863,"16,379,357","192,946","84,890,684",Asia,33,"1,159",5,237,4,"5,654"
