#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"37,416,518","+57,348","846,818",+922,"29,088,634","+62,189","7,481,066","17,164",,,,,,North America,,,
,Asia,"33,804,350","+419,150","467,562","+3,301","29,460,305","+324,170","3,876,483","29,329",,,,,,Asia,,,
,South America,"23,397,251","+90,686","622,923","+2,284","20,979,335","+105,368","1,794,993","24,668",,,,,,South America,,,
,Europe,"42,838,041","+122,995","975,509","+2,126","37,125,060","+147,342","4,737,472","32,408",,,,,,Europe,,,
,Africa,"4,468,292","+8,702","118,199",+246,"3,985,670","+5,657","364,423","3,853",,,,,,Africa,,,
,Oceania,"61,206",+246,"1,173",+5,"34,783",+15,"25,250",4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"141,986,379","+699,127","3,032,199","+8,884","120,674,493","+644,741","18,279,687","107,426","18,216",389.0,,,,All,,,
1,USA,"32,404,271","+42,991","581,061",+310,"24,961,010","+51,240","6,862,200","9,814","97,442","1,747","429,220,694","1,290,703","332,547,930",North America,10,572,1
2,India,"15,057,767","+275,306","178,793","+1,625","12,948,848","+143,754","1,930,126","8,944","10,827",129,"266,538,416","191,645","1,390,790,274",Asia,92,"7,779",5
3,Brazil,"13,943,071","+42,937","373,442","+1,553","12,391,599","+46,738","1,178,030","8,318","65,227","1,747","28,600,000","133,794","213,761,802",South America,15,572,7
4,France,"5,289,526","+29,344","100,733",+140,"4,116,084","+34,881","1,072,709","5,893","80,894","1,541","72,191,601","1,104,039","65,388,646",Europe,12,649,1
5,Russia,"4,702,101","+8,632","105,582",+389,"4,326,780","+7,391","269,739","2,300","32,210",723,"125,400,000","858,996","145,984,373",Europe,31,"1,383",1
6,UK,"4,387,820","+1,882","127,270",+10,"4,150,568","+4,758","109,982",332,"64,366","1,867","140,944,028","2,067,538","68,169,978",Europe,16,536,0
