#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"19,297,832","+197,307","451,349","+2,138","11,659,074","+84,584","7,187,409","32,620",,,,,,North America,,,
,Asia,"19,084,467","+102,351","312,235","+1,396","17,265,910","+116,229","1,506,322","27,408",,,,,,Asia,,,
,South America,"11,964,181","+38,559","339,964",+626,"10,593,802","+29,446","1,030,415","16,548",,,,,,South America,,,
,Europe,"19,829,769","+169,809","457,403","+3,008","9,264,490","+104,128","10,107,876","26,898",,,,,,Europe,,,
,Africa,"2,393,061","+16,320","56,428",+346,"2,023,829","+9,003","312,804","2,620",,,,,,Africa,,,
,Oceania,"46,571",+9,"1,034",,"33,213",+9,"12,324",25,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"72,616,602","+524,355","1,618,428","+7,514","50,841,024","+343,399","20,157,150","106,119","9,316",207.6,,,,All,,,
1,USA,"16,726,764","+177,398","306,420","+1,338","9,714,541","+70,216","6,705,803","27,558","50,401",923,"220,920,000","665,671","331,875,677",North America,20,"1,083",2
2,India,"9,884,716","+27,336","143,393",+338,"9,387,608","+30,729","353,715","8,944","7,131",103,"153,711,833","110,896","1,386,086,156",Asia,140,"9,666",9
3,Brazil,"6,901,990","+21,395","181,419",+276,"5,982,953","+13,247","737,618","8,318","32,367",851,"25,700,000","120,522","213,238,308",South America,31,"1,175",8
4,Russia,"2,653,928","+28,080","46,941",+488,"2,106,235","+20,277","500,752","2,300","18,182",322,"82,600,000","565,898","145,962,734",Europe,55,"3,109",2
5,France,"2,376,852","+11,533","57,911",+150,"176,995","+1,104","2,141,946","2,871","36,377",886,"28,942,112","442,955","65,338,673",Europe,27,"1,128",2
6,UK,"1,849,403","+18,447","64,170",+144,N/A,N/A,N/A,"1,275","27,179",943,"47,141,344","692,781","68,046,489",Europe,37,"1,060",1
7,Italy,"1,843,712","+17,938","64,520",+484,"1,093,161","+16,270","686,031","3,158","30,514","1,068","24,215,726","400,779","60,421,597",Europe,33,936,2
8,Turkey,"1,836,728","+26,919","16,417",+218,"1,603,780","+22,215","216,531","5,973","21,673",194,"21,079,716","248,741","84,745,541",Asia,46,"5,162",4
9,Spain,"1,741,439",,"47,624",,N/A,N/A,N/A,"2,100","37,240","1,018","24,101,272","515,392","46,762,960",Europe,27,982,2
10,Argentina,"1,498,160","+3,558","40,766",+98,"1,335,317","+5,157","122,077","3,537","33,012",898,"4,259,194","93,853","45,381,784",South America,30,"1,113",11
11,Colombia,"1,425,774","+8,702","39,053",+187,"1,314,836","+4,411","71,885","2,376","27,888",764,"7,069,223","138,271","51,125,823",South America,36,"1,309",7
12,Germany,"1,338,483","+17,891","22,406",+235,"967,900","+10,400","348,177","4,552","15,952",267,"30,494,036","363,437","83,904,708",Europe,63,"3,745",3
13,Mexico,"1,241,436","+12,057","113,704",+685,"911,965","+7,923","215,767","3,550","9,583",878,"3,182,316","24,566","129,539,611",North America,104,"1,139",41
14,Poland,"1,135,676","+8,977","22,864",+188,"858,895","+18,354","253,917","1,784","30,022",604,"6,675,849","176,480","37,827,861",Europe,33,"1,654",6
15,Iran,"1,108,269","+7,451","52,196",+247,"812,270","+11,417","243,803","5,723","13,120",618,"6,704,247","79,365","84,473,593",Asia,76,"1,618",13
16,Peru,"983,045",,"36,609",,"916,335",,"30,101","1,039","29,630","1,103","5,248,832","158,207","33,176,991",South America,34,906,6
17,Ukraine,"894,215","+9,176","15,154",+156,"501,564","+7,563","377,497",177,"20,503",347,"4,957,299","113,662","43,614,454",Europe,49,"2,878",9
18,South Africa,"860,964","+7,999","23,276",+170,"761,011",+893,"76,677",546,"14,435",390,"5,859,178","98,237","59,643,060",Africa,69,"2,562",10
19,Indonesia,"617,820","+6,189","18,819",+166,"505,836","+4,460","93,165",,"2,248",68,"6,382,379","23,224","274,819,278",Asia,445,"14,603",43
20,Netherlands,"613,487","+9,884","10,048",+29,N/A,N/A,N/A,500,"35,768",586,"5,253,381","306,284","17,151,977",Europe,28,"1,707",3
21,Belgium,"605,966","+2,807","17,902",+110,"41,589",+255,"546,475",627,"52,183","1,542","6,309,354","543,332","11,612,338",Europe,19,649,2
22,Czechia,"579,079","+3,655","9,535",+45,"504,666",+126,"64,878",548,"54,029",890,"3,339,753","311,604","10,717,947",Europe,19,"1,124",3
23,Iraq,"574,634","+1,012","12,579",+14,"507,446","+1,777","54,609",206,"14,146",310,"3,898,480","95,969","40,622,450",Asia,71,"3,229",10
24,Chile,"571,919","+2,138","15,886",+40,"544,822","+1,739","11,211",637,"29,803",828,"5,775,305","300,956","19,189,836",South America,34,"1,208",3
25,Romania,"556,335","+4,435","13,385",+121,"457,360","+5,883","85,590","1,289","29,007",698,"4,428,071","230,877","19,179,387",Europe,34,"1,433",4
26,Bangladesh,"490,533","+1,355","7,052",+32,"420,896","+3,393","62,585",,"2,965",43,"2,969,630","17,952","165,424,778",Asia,337,"23,458",56
27,Canada,"460,743","+5,891","13,431",+81,"373,253","+4,779","74,059",596,"12,160",354,"12,485,963","329,526","37,890,626",North America,82,"2,821",3
28,Philippines,"449,400","+1,085","8,733",+3,"418,687","+9,296","21,980",708,"4,077",79,"6,236,830","56,579","110,232,847",Asia,245,"12,623",18
29,Pakistan,"438,425","+3,369","8,796",+72,"383,000","+1,792","46,629","2,471","1,968",39,"6,032,390","27,076","222,798,353",Asia,508,"25,330",37
30,Morocco,"399,609","+2,012","6,624",+35,"356,023","+2,925","36,962","1,038","10,769",179,"4,194,760","113,047","37,106,321",Africa,93,"5,602",9
31,Switzerland,"373,831",,"5,985",+9,"291,500",,"76,346",453,"43,053",689,"3,019,837","347,785","8,683,055",Europe,23,"1,451",3
32,Saudi Arabia,"359,888",+139,"6,048",+12,"350,549",+202,"3,291",499,"10,266",173,"10,349,590","295,233","35,055,661",Asia,97,"5,796",3
33,Israel,"357,176","+1,390","2,999",+16,"337,186","+1,943","16,991",349,"38,834",326,"6,610,179","718,686","9,197,590",Asia,26,"3,067",1
34,Portugal,"348,744","+4,044","5,559",+98,"271,322","+2,869","71,863",513,"34,247",546,"4,939,014","485,014","10,183,241",Europe,29,"1,832",2
35,Austria,"322,463","+2,641","4,473",+58,"281,106","+3,223","36,884",577,"35,712",495,"3,407,510","377,375","9,029,515",Europe,28,"2,019",3
36,Sweden,"320,098",,"7,514",,N/A,N/A,N/A,258,"31,607",742,"3,718,476","367,163","10,127,581",Europe,32,"1,348",3
37,Hungary,"280,400","+4,153","6,965",+181,"80,752",+983,"192,683",606,"29,059",722,"2,301,174","238,482","9,649,242",Europe,34,"1,385",4
38,Serbia,"266,432","+4,995","2,331",+56,"31,536",,"232,565",331,"30,549",267,"2,030,691","232,840","8,721,414",Europe,33,"3,741",4
39,Jordan,"259,614","+2,339","3,365",+30,"218,467","+5,123","37,782",325,"25,332",328,"2,829,006","276,040","10,248,534",Asia,39,"3,046",4
40,Nepal,"248,423",+830,"1,698",+9,"235,731","+1,500","10,994",,"8,458",58,"1,831,041","62,344","29,369,998",Asia,118,"17,297",16
41,Ecuador,"202,110",+586,"13,875",+1,"177,951","+3,763","10,284",335,"11,378",781,"690,569","38,878","17,762,573",South America,88,"1,280",26
42,Panama,"190,585",,"3,331",,"160,641",,"26,613",183,"43,863",767,"1,051,067","241,900","4,345,053",North America,23,"1,304",4
43,Georgia,"189,726","+2,720","1,790",+46,"158,183","+3,942","29,753",,"47,602",449,"1,686,522","423,143","3,985,701",Asia,21,"2,227",2
44,UAE,"184,949","+1,194",617,+8,"163,679",+631,"20,653",,"18,599",62,"18,419,249","1,852,324","9,943,861",Asia,54,"16,116",1
45,Bulgaria,"179,449",+497,"5,688",+62,"83,720","+1,963","90,041",590,"25,914",821,"1,064,458","153,720","6,924,666",Europe,39,"1,217",7
46,Japan,"177,287","+2,988","2,562",+28,"149,286","+1,762","25,439",583,"1,404",20,"4,032,816","31,930","126,301,048",Asia,712,"49,298",31
47,Croatia,"175,886","+3,363","2,640",+78,"148,211","+3,520","25,035",295,"42,964",645,"882,282","215,518","4,093,770",Europe,23,"1,551",5
48,Azerbaijan,"175,874","+4,451","1,922",+39,"111,918","+4,283","62,034",,"17,276",189,"1,953,303","191,873","10,180,172",Asia,58,"5,297",5
49,Belarus,"160,295","+1,961","1,263",+9,"138,464","+2,542","20,568",,"16,966",134,"3,609,517","382,044","9,447,918",Europe,59,"7,481",3
50,Dominican Republic,"154,692","+1,107","2,361",+1,"120,481",+865,"31,850",235,"14,196",217,"790,739","72,567","10,896,664",North America,70,"4,615",14
51,Costa Rica,"150,947",,"1,895",,"112,622",,"36,430",232,"29,511",370,"431,232","84,308","5,114,982",North America,34,"2,699",12
52,Armenia,"148,325","+1,013","2,486",+24,"125,169",+648,"20,670",,"50,013",838,"548,359","184,898","2,965,742",Asia,20,"1,193",5
53,Bolivia,"147,030",+333,"9,014",+1,"126,092",+206,"11,924",71,"12,519",768,"377,205","32,119","11,744,156",South America,80,"1,303",31
54,Lebanon,"146,520","+1,275","1,200",+10,"101,334","+2,750","43,986",391,"21,510",176,"1,783,660","261,857","6,811,582",Asia,46,"5,676",4
55,Kuwait,"146,218",+174,911,,"142,094",+269,"3,213",62,"34,014",212,"1,180,662","274,652","4,298,757",Asia,29,"4,719",4
56,Kazakhstan,"141,578",+794,"2,088",,"125,380",+651,"14,110",221,"7,500",111,"4,871,752","258,076","18,877,195",Asia,133,"9,041",4
57,Qatar,"140,961",+134,240,,"138,490",+143,"2,231",24,"50,203",85,"1,167,017","415,633","2,807,805",Asia,20,"11,699",2
58,Slovakia,"132,984","+2,190","1,175",+27,"97,068","+1,652","34,741",282,"24,352",215,"1,216,063","222,688","5,460,837",Europe,41,"4,648",4
