#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"33,310,192","+88,669","751,480","+3,429","22,941,389","+102,840","9,617,323","22,626",,,,,,North America,,,
,Asia,"24,790,213","+75,720","395,760",+973,"23,318,430","+67,155","1,076,023","21,860",,,,,,Asia,,,
,South America,"17,752,076","+90,130","461,570","+2,097","16,086,326","+56,443","1,204,180","19,088",,,,,,South America,,,
,Europe,"33,718,663","+163,081","805,079","+3,318","23,276,802","+156,898","9,636,782","25,446",,,,,,Europe,,,
,Africa,"3,894,154","+10,428","102,952",+333,"3,447,802","+12,974","343,400","2,512",,,,,,Africa,,,
,Oceania,"50,974",+13,"1,087",,"34,263",+5,"15,624",5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"113,516,993","+428,041","2,517,943","+10,150","89,105,718","+396,315","21,893,332","91,537","14,563",323.0,,,,All,,,
1,USA,"29,048,712","+73,827","520,673","+2,301","19,429,853","+89,356","9,098,186","16,007","87,426","1,567","354,113,681","1,065,749","332,267,383",North America,11,638,1
2,India,"11,063,038","+16,568","156,861",+119,"10,748,759","+12,209","157,418","8,944","7,966",113,"213,829,658","153,964","1,388,827,138",Asia,126,"8,854",6
3,Brazil,"10,393,886","+67,878","251,661","+1,582","9,323,696","+42,678","818,529","8,318","48,673","1,179","28,600,000","133,931","213,543,336",South America,21,849,7
4,Russia,"4,212,100","+11,198","84,876",+446,"3,767,664","+16,102","359,560","2,300","28,855",581,"110,000,000","753,552","145,975,343",Europe,35,"1,720",1
5,UK,"4,154,562","+9,985","122,070",+323,"2,727,466","+61,000","1,305,026","2,118","60,990","1,792","88,387,049","1,297,549","68,118,443",Europe,16,558,1
6,France,"3,686,813","+25,403","85,582",+261,"254,868","+1,418","3,346,363","3,430","56,401","1,309","51,853,607","793,259","65,367,791",Europe,18,764,1
7,Spain,"3,180,212","+9,568","68,813",+345,"2,617,239","+27,243","494,160","3,123","68,002","1,471","38,491,517","823,056","46,766,609",Europe,15,680,1
8,Italy,"2,868,435","+19,886","96,974",+308,"2,375,318","+12,853","396,143","2,168","47,488","1,605","39,317,412","650,911","60,403,693",Europe,21,623,2
9,Turkey,"2,674,766","+9,572","28,358",+73,"2,546,503","+6,210","99,905","1,192","31,494",334,"32,811,274","386,338","84,928,928",Asia,32,"2,995",3
10,Germany,"2,426,819","+10,782","70,003",+393,"2,226,500","+8,800","130,316","3,037","28,905",834,"43,950,029","523,472","83,958,732",Europe,35,"1,199",2
11,Colombia,"2,241,225","+3,683","59,396",+136,"2,138,193","+4,139","43,636","2,509","43,744","1,159","11,342,672","221,383","51,235,412",South America,23,863,5
12,Argentina,"2,093,645","+8,234","51,795",+145,"1,886,732","+4,164","155,118","3,467","46,049","1,139","7,322,351","161,053","45,465,554",South America,22,878,6
13,Mexico,"2,060,908","+8,642","182,815","+1,006","1,614,614","+6,745","263,479","4,798","15,876","1,408","5,352,875","41,235","129,813,324",North America,63,710,24
14,Poland,"1,673,252","+12,142","43,094",+286,"1,397,342","+5,361","232,816","1,375","44,243","1,139","9,714,184","256,856","37,819,512",Europe,23,878,4
15,Iran,"1,607,081","+8,206","59,830",+94,"1,372,308","+7,055","174,943","3,712","18,976",706,"10,616,717","125,358","84,690,950",Asia,53,"1,416",8
16,South Africa,"1,509,124","+1,676","49,667",+144,"1,424,401","+1,779","35,056",546,"25,239",831,"8,999,322","150,505","59,794,236",Africa,40,"1,204",7
17,Ukraine,"1,325,841","+8,147","25,596",+135,"1,159,311","+3,889","140,934",177,"30,436",588,"6,809,165","156,311","43,561,611",Europe,33,"1,702",6
18,Indonesia,"1,314,634","+8,493","35,518",+264,"1,121,411","+8,686","157,705",,"4,773",129,"10,644,435","38,650","275,403,712",Asia,209,"7,754",26
19,Peru,"1,300,799",,"45,683",,"1,204,050",,"51,066","2,121","39,098","1,373","7,381,274","221,861","33,269,879",South America,26,728,5
20,Czechia,"1,198,168","+13,657","19,835",+67,"1,046,575",+218,"131,758","1,432","111,749","1,850","7,772,778","724,941","10,721,952",Europe,9,541,1
21,Netherlands,"1,073,971","+5,011","15,438",+32,N/A,N/A,N/A,526,"62,587",900,"6,970,400","406,209","17,159,620",Europe,16,"1,112",2
22,Canada,"857,818","+2,692","21,857",+50,"805,565","+2,639","30,396",588,"22,599",576,"23,948,515","630,930","37,957,460",North America,44,"1,737",2
23,Chile,"812,344","+4,472","20,310",+137,"770,190","+2,858","21,844","1,635","42,259","1,057","9,203,323","478,767","19,222,975",South America,24,946,2
24,Portugal,"801,746","+1,160","16,185",+49,"711,713","+2,659","73,848",536,"78,778","1,590","8,137,268","799,554","10,177,256",Europe,13,629,1
25,Romania,"791,971","+3,923","20,167",+81,"733,616","+2,567","38,188",985,"41,348","1,053","5,989,349","312,701","19,153,582",Europe,24,950,3
26,Israel,"767,726","+3,970","5,687",+27,"722,534","+4,612","39,505",755,"83,470",618,"11,858,993","1,289,359","9,197,590",Asia,12,"1,617",1
27,Belgium,"760,809","+3,113","21,988",+32,"51,946",+179,"686,875",354,"65,460","1,892","9,293,149","799,582","11,622,513",Europe,15,529,1
28,Iraq,"684,362","+4,074","13,351",+27,"627,718","+2,271","43,293",379,"16,771",327,"6,728,075","164,882","40,805,382",Asia,60,"3,056",6
29,Sweden,"652,465",,"12,798",+41,N/A,N/A,N/A,232,"64,344","1,262","5,917,399","583,553","10,140,290",Europe,16,792,2
30,Pakistan,"575,941","+1,361","12,772",+64,"539,888","+1,681","23,281","1,590","2,575",57,"8,831,892","39,487","223,666,987",Asia,388,"17,512",25
31,Philippines,"568,680","+2,269","12,201",+72,"524,042",+738,"32,437",785,"5,145",110,"8,683,366","78,563","110,527,764",Asia,194,"9,059",13
32,Switzerland,"553,867","+1,169","9,954",+12,"505,666","+1,859","38,247",179,"63,693","1,145","4,995,486","574,469","8,695,833",Europe,16,874,2
33,Bangladesh,"544,954",+410,"8,384",+5,"494,755",+957,"41,815",,"3,288",51,"4,003,236","24,151","165,756,261",Asia,304,"19,771",41
34,Morocco,"482,514",+386,"8,598",+6,"467,541",+726,"6,375",309,"12,973",231,"5,622,723","151,170","37,194,752",Africa,77,"4,326",7
35,Austria,"452,767","+2,391","8,493",+23,"425,786","+1,438","18,488",251,"50,085",940,"5,206,796","575,980","9,039,885",Europe,20,"1,064",2
36,Serbia,"449,901","+3,588","4,398",+15,"400,347",,"45,156",153,"51,628",505,"2,903,450","333,181","8,714,332",Europe,19,"1,981",3
37,Japan,"428,553","+1,086","7,647",+63,"405,257","+1,876","15,649",472,"3,395",61,"8,083,230","64,039","126,223,111",Asia,295,"16,506",16
38,Hungary,"414,514","+4,385","14,672",+120,"315,781","+2,331","84,061",411,"42,980","1,521","3,577,770","370,972","9,644,304",Europe,23,657,3
39,UAE,"381,662","+3,025","1,182",+18,"375,059","+4,678","5,421",,"38,289",119,"30,066,937","3,016,341","9,968,017",Asia,26,"8,433",0
40,Jordan,"380,268","+3,827","4,627",+16,"342,600","+1,579","33,041",232,"37,031",451,"4,510,000","439,186","10,268,998",Asia,27,"2,219",2
41,Saudi Arabia,"376,377",+356,"6,480",+5,"367,323",+308,"2,574",473,"10,703",184,"13,509,412","384,168","35,165,355",Asia,93,"5,427",3
42,Lebanon,"366,319","+3,469","4,560",+52,"281,194","+3,453","80,565",913,"53,827",670,"2,970,580","436,501","6,805,432",Asia,19,"1,492",2
43,Panama,"338,701",,"5,789",,"323,283",,"9,629",195,"77,705","1,328","1,875,787","430,345","4,358,796",North America,13,753,2
44,Slovakia,"300,775","+2,438","6,859",+84,"255,300",,"38,616",652,"55,073","1,256","2,009,936","368,028","5,461,370",Europe,18,796,3
45,Malaysia,"293,698","+1,924","1,100",+12,"263,761","+3,752","28,837",205,"8,999",34,"6,086,310","186,495","32,635,236",Asia,111,"29,668",5
46,Belarus,"282,898","+1,191","1,948",+9,"273,146","+1,413","7,804",,"29,945",206,"4,841,780","512,505","9,447,292",Europe,33,"4,850",2
47,Ecuador,"281,169","+2,390","15,669",+35,"238,817",,"26,683",513,"15,781",879,"991,472","55,648","17,816,771",South America,63,"1,137",18
48,Nepal,"273,872",+112,"2,685",+1,"270,223",+84,964,,"9,291",91,"2,153,636","73,064","29,476,091",Asia,108,"10,978",14
49,Georgia,"269,800",+362,"3,475",+12,"263,727",+470,"2,598",,"67,718",872,"2,623,843","658,569","3,984,159",Asia,15,"1,147",2
50,Bolivia,"245,719","+1,339","11,547",+39,"189,832","+1,187","44,340",71,"20,865",981,"697,744","59,250","11,776,355",South America,48,"1,020",17
51,Bulgaria,"243,946","+1,822","10,079",+53,"202,694",+689,"31,173",370,"35,282","1,458","1,640,573","237,278","6,914,151",Europe,28,686,4
52,Croatia,"241,592",+544,"5,489",+12,"233,170",+278,"2,933",70,"59,088","1,342","1,327,769","324,743","4,088,678",Europe,17,745,3
53,Dominican Republic,"237,629",+746,"3,075",+9,"188,300",+878,"46,254",224,"21,764",282,"1,192,275","109,196","10,918,642",North America,46,"3,551",9
54,Azerbaijan,"233,770",+126,"3,209",+3,"228,299",+142,"2,262",,"22,922",315,"2,576,454","252,627","10,198,631",Asia,44,"3,178",4
55,Tunisia,"231,298",+855,"7,911",+42,"195,739","+3,457","27,648",259,"19,438",665,"968,703","81,410","11,899,010",Africa,51,"1,504",12
56,Ireland,"217,478",+608,"4,271",+34,"23,364",,"189,843",137,"43,726",859,"3,467,852","697,248","4,973,628",Europe,23,"1,165",1
57,Kazakhstan,"210,357",+795,"2,540",,"194,375",+696,"13,442",221,"11,117",134,"7,419,449","392,095","18,922,593",Asia,90,"7,450",3
