#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"39,008,869","+51,857","874,560","+1,298","31,119,375","+76,530","7,014,934","16,536",,,,,,North America,,,,,,
,Asia,"45,264,667","+449,125","586,447","+5,709","39,322,530","+465,279","5,355,690","32,514",,,,,,Asia,,,,,,
,South America,"26,262,007","+131,746","714,643","+3,790","23,858,207","+114,975","1,689,157","28,247",,,,,,South America,,,,,,
,Europe,"45,765,835","+97,942","1,041,920","+2,479","41,246,143","+142,740","3,477,772","24,829",,,,,,Europe,,,,,,
,Africa,"4,696,898","+6,577","125,636",+236,"4,234,318","+6,513","336,944","3,092",,,,,,Africa,,,,,,
,Oceania,"65,145",+788,"1,218",+9,"61,176",+253,"2,751",3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"161,064,142","+738,035","3,344,439","+13,521","139,842,455","+806,290","17,877,248","105,221","20,663",429.1,,,,All,,,,,,
1,USA,"33,585,090","+34,770","597,761",+817,"26,619,639","+61,501","6,367,690","8,710","100,955","1,797","461,443,386","1,387,070","332,674,970",North America,10,557,1,105,2,"19,141"
2,India,"23,702,832","+362,406","258,351","+4,126","19,728,436","+351,786","3,716,045","8,944","17,032",186,"307,583,991","221,016","1,391,679,242",Asia,59,"5,387",5,260,3,"2,670"
3,Brazil,"15,361,686","+76,638","428,256","+2,545","13,924,217","+77,026","1,009,213","8,318","71,830","2,002","46,834,128","218,994","213,860,730",South America,14,499,5,358,12,"4,719"
4,France,"5,821,668","+21,498","107,119",+184,"4,960,281","+8,296","754,268","4,583","89,019","1,638","79,684,856","1,218,458","65,398,090",Europe,11,611,1,329,3,"11,533"
5,Turkey,"5,072,462","+13,029","43,821",+232,"4,801,291","+35,167","227,350","2,827","59,592",515,"50,058,648","588,097","85,119,750",Asia,17,"1,942",2,153,3,"2,671"
6,Russia,"4,905,059","+8,217","114,331",+355,"4,518,529","+8,614","272,199","2,300","33,599",783,"132,100,000","904,866","145,988,463",Europe,30,"1,277",1,56,2,"1,865"
7,UK,"4,441,975","+2,284","127,640",+11,"4,256,103","+2,736","58,232",138,"65,138","1,872","167,749,070","2,459,905","68,193,314",Europe,15,534,0,33,0.2,854
8,Italy,"4,131,078","+7,852","123,544",+262,"3,655,112","+19,023","352,422","1,992","68,412","2,046","61,820,196","1,023,766","60,385,062",Europe,15,489,1,130,4,"5,836"
9,Spain,"3,592,751","+6,418","79,208",+108,"3,291,156","+7,241","222,387","1,991","76,817","1,694","47,213,067","1,009,465","46,770,406",Europe,13,590,1,137,2,"4,755"
10,Germany,"3,558,148","+13,833","86,009",+252,"3,220,300","+23,400","251,839","5,049","42,351","1,024","56,836,969","676,510","84,014,947",Europe,24,977,1,165,3,"2,998"
11,Argentina,"3,215,572","+24,475","68,807",+496,"2,869,341","+14,977","277,424","5,394","70,590","1,510","12,066,534","264,892","45,552,720",South America,14,662,4,537,11,"6,090"
12,Colombia,"3,048,719","+16,993","79,261",+490,"2,859,627","+11,474","109,831","6,582","59,372","1,544","15,639,108","304,562","51,349,445",South America,17,648,3,331,10,"2,139"
13,Poland,"2,842,339","+4,255","70,679",+343,"2,582,519","+2,274","189,141","1,859","75,173","1,869","14,960,240","395,660","37,810,825",Europe,13,535,3,113,9,"5,002"
14,Iran,"2,707,761","+16,409","75,934",+366,"2,162,087","+17,890","469,740","5,501","31,887",894,"17,480,333","205,852","84,917,119",Asia,31,"1,118",5,193,4,"5,532"
15,Mexico,"2,368,393","+1,897","219,323",+234,"1,891,052","+2,414","258,018","4,798","18,205","1,686","6,774,089","52,069","130,098,135",North America,55,593,19,15,2,"1,983"
16,Ukraine,"2,129,073","+4,538","46,987",+356,"1,797,136","+19,766","284,950",177,"48,937","1,080","9,682,286","222,547","43,506,626",Europe,20,926,4,104,8,"6,550"
17,Peru,"1,858,239",,"64,691",,"1,720,665",,"72,883","2,660","55,692","1,939","11,761,084","352,481","33,366,534",South America,18,516,3,,,"2,184"
18,Indonesia,"1,728,204","+4,608","47,617",+152,"1,584,878","+4,671","95,709",,"6,261",173,"15,410,887","55,834","276,011,839",Asia,160,"5,796",18,17,0.6,347
19,Czechia,"1,648,667","+1,673","29,787",+15,"1,586,400",+98,"32,480",345,"153,706","2,777","20,529,829","1,914,003","10,726,119",Europe,7,360,1,156,1,"3,028"
20,South Africa,"1,602,031","+2,759","54,968",+72,"1,519,734",+476,"27,329",546,"26,722",917,"10,968,926","182,963","59,951,541",Africa,37,"1,091",5,46,1,456
21,Netherlands,"1,577,754","+6,356","17,399",+16,"1,339,957","+6,631","220,398",726,"91,903","1,013","13,171,698","767,243","17,167,573",Europe,11,987,1,370,0.9,"12,838"
22,Canada,"1,305,774","+6,202","24,766",+52,"1,204,328","+7,509","76,680","1,331","34,338",651,"32,867,352","864,316","38,027,004",North America,29,"1,535",1,163,1,"2,016"
23,Chile,"1,260,448","+3,902","27,384",+28,"1,199,432","+5,505","33,632","3,036","65,452","1,422","13,689,304","710,857","19,257,458",South America,15,703,1,203,1,"1,746"
24,Iraq,"1,127,580","+4,666","15,855",+21,"1,023,584","+5,417","88,141",488,"27,505",387,"9,781,666","238,602","40,995,731",Asia,36,"2,586",4,114,0.5,"2,150"
25,Philippines,"1,118,359","+4,842","18,714",+94,"1,046,431","+8,312","53,214",750,"10,090",169,"12,416,105","112,024","110,834,638",Asia,99,"5,923",9,44,0.8,480
26,Romania,"1,068,817",+930,"29,233",+98,"1,018,642","+1,595","20,942",874,"55,881","1,528","8,558,927","447,485","19,126,731",Europe,18,654,2,49,5,"1,095"
27,Sweden,"1,027,934",,"14,267",+36,"862,235","+3,420","151,432",373,"101,239","1,405","8,798,383","866,536","10,153,515",Europe,10,712,1,,4,"14,914"
28,Belgium,"1,020,332","+2,456","24,609",+26,"897,904","+9,358","97,819",710,"87,709","2,115","13,061,760","1,122,810","11,633,100",Europe,11,473,1,211,2,"8,409"
29,Pakistan,"867,438","+2,881","19,210",+104,"771,692","+5,200","76,536","4,707","3,863",86,"12,310,875","54,820","224,570,836",Asia,259,"11,690",18,13,0.5,341
30,Portugal,"840,493",+485,"16,998",+4,"801,621",+315,"21,874",71,"82,636","1,671","11,011,029","1,082,588","10,171,028",Europe,12,598,1,48,0.4,"2,151"
31,Israel,"839,030",+30,"6,379",+1,"831,826",+88,825,71,"91,223",694,"14,434,897","1,569,422","9,197,590",Asia,11,"1,442",1,3,0.1,90
32,Hungary,"793,784",+905,"28,888",+96,"592,440","+8,638","172,456",361,"82,350","2,997","5,560,617","576,877","9,639,165",Europe,12,334,2,94,10,"17,891"
33,Bangladesh,"777,397","+1,140","12,045",+40,"718,249","+2,928","47,103","1,120","4,680",73,"5,677,222","34,179","166,101,183",Asia,214,"13,790",29,7,0.2,284
34,Jordan,"722,336",+483,"9,180",+29,"708,854","+1,552","4,302",729,"70,196",892,"6,893,261","669,880","10,290,291",Asia,14,"1,121",1,47,3,418
35,Serbia,"703,497","+1,046","6,611",+17,"669,310","+2,366","27,576",104,"80,797",759,"3,964,964","455,379","8,706,962",Europe,12,"1,317",2,120,2,"3,167"
36,Switzerland,"677,210","+1,539","10,725",+4,"612,471","+3,061","54,014",190,"77,759","1,231","7,216,520","828,616","8,709,128",Europe,13,812,1,177,0.5,"6,202"
37,Japan,"651,702","+6,242","11,064",+123,"568,558","+4,430","72,080","1,189","5,166",88,"12,700,938","100,688","126,142,014",Asia,194,"11,401",10,49,1.0,571
38,Austria,"633,960","+1,194","10,428",+15,"609,666","+1,954","13,866",344,"70,046","1,152","35,383,018","3,909,434","9,050,676",Europe,14,868,0,132,2,"1,532"
39,UAE,"540,646","+1,508","1,619",+2,"520,882","+1,477","18,145",,"54,102",162,"46,401,225","4,643,302","9,993,152",Asia,18,"6,172",0,151,0.2,"1,816"
40,Lebanon,"534,388",+703,"7,549",+22,"490,305",+986,"36,534",352,"78,598","1,110","4,151,385","610,585","6,799,033",Asia,13,901,2,103,3,"5,373"
41,Morocco,"514,432",+268,"9,088",+5,"501,692",+288,"3,652",108,"13,797",244,"6,348,840","170,271","37,286,768",Africa,72,"4,103",6,7,0.1,98
42,Malaysia,"453,222","+4,765","1,761",+39,"411,360","+3,124","40,101",469,"13,850",54,"10,257,115","313,458","32,722,476",Asia,72,"18,582",3,146,1,"1,225"
43,Saudi Arabia,"429,389","+1,020","7,111",+13,"413,010",+908,"9,268","1,352","12,171",202,"17,740,919","502,868","35,279,497",Asia,82,"4,961",2,29,0.4,263
44,Nepal,"422,349","+9,238","4,252",+168,"316,463","+4,444","101,634",,"14,275",144,"2,693,088","91,024","29,586,485",Asia,70,"6,958",11,312,6,"3,435"
45,Bulgaria,"412,814",+657,"17,150",+46,"357,149","+3,530","38,515",526,"59,800","2,484","2,631,255","381,164","6,903,209",Europe,17,403,3,95,7,"5,579"
46,Ecuador,"404,632","+2,037","19,349",+63,"342,878",,"42,405",607,"22,639","1,083","1,350,957","75,586","17,873,167",South America,44,924,13,114,4,"2,373"
47,Slovakia,"386,540",+404,"12,096",+19,"369,103",+656,"5,341",242,"70,770","2,215","2,740,888","501,817","5,461,924",Europe,14,452,2,74,3,978
48,Belarus,"371,405",+896,"2,661",+9,"362,112","+1,196","6,632",,"39,316",282,"6,028,936","638,210","9,446,640",Europe,25,"3,550",2,95,1.0,702
49,Greece,"369,554","+2,478","11,211",+70,"331,819",,"26,524",707,"35,606","1,080","8,645,362","832,962","10,379,054",Europe,28,926,1,239,7,"2,556"
50,Panama,"368,930",+562,"6,285",+3,"358,044",+330,"4,601",105,"84,364","1,437","2,487,010","568,707","4,373,096",North America,12,696,2,129,0.7,"1,052"
51,Kazakhstan,"348,308","+1,811","3,964",+16,"304,673","+2,816","39,671",221,"18,361",209,"10,535,853","555,400","18,969,833",Asia,54,"4,786",2,95,0.8,"2,091"
52,Croatia,"347,094","+1,471","7,589",+40,"331,388","+1,059","8,117",215,"85,002","1,859","1,898,906","465,033","4,083,381",Europe,12,538,2,360,10,"1,988"
53,Azerbaijan,"328,159",+558,"4,726",+13,"309,771","+1,454","13,662",,"32,116",463,"3,353,167","328,168","10,217,838",Asia,31,"2,162",3,55,1,"1,337"
54,Georgia,"325,665","+1,409","4,363",+27,"304,935","+1,256","16,367",,"81,773","1,096","4,441,181","1,115,159","3,982,555",Asia,12,913,1,354,7,"4,110"
55,Tunisia,"324,103","+1,105","11,637",+81,"283,270","+1,716","29,196",446,"27,178",976,"1,376,013","115,389","11,925,011",Africa,37,"1,025",9,93,7,"2,448"
56,Bolivia,"322,578","+2,369","13,308",+50,"265,017","+2,047","44,253",158,"27,314","1,127","1,266,913","107,276","11,809,861",South America,37,887,9,201,4,"3,747"
57,Paraguay,"304,889","+2,828","7,358",+74,"252,425","+1,923","45,106",599,"42,299","1,021","1,170,023","162,326","7,207,867",South America,24,980,6,392,10,"6,258"
58,Palestine,"303,270",+493,"3,401",+8,"288,891",+959,"10,978",78,"58,288",654,"1,784,690","343,013","5,202,977",Asia,17,"1,530",3,95,2,"2,110"
59,Kuwait,"288,184",+985,"1,669",+9,"273,289","+1,166","13,226",197,"66,635",386,"2,429,889","561,847","4,324,826",Asia,15,"2,591",2,228,2,"3,058"
60,Costa Rica,"276,887","+3,173","3,482",+26,"217,684","+1,493","55,721",487,"53,930",678,"1,064,094","207,258","5,134,155",North America,19,"1,474",5,618,5,"10,853"
61,Dominican Republic,"273,497",+688,"3,554",+4,"232,381",+56,"37,562",242,"24,996",325,"1,456,859","133,150","10,941,511",North America,40,"3,079",8,63,0.4,"3,433"
62,Ethiopia,"264,367",+695,"3,938",+27,"214,808","+2,241","45,621",659,"2,252",34,"2,634,674","22,442","117,401,048",Africa,444,"29,812",45,6,0.2,389
63,Denmark,"262,159","+1,246","2,499",,"247,855",+952,"11,805",29,"45,124",430,"44,483,648","7,656,673","5,809,788",Europe,22,"2,325",0,214,,"2,032"
64,Lithuania,"261,128","+1,230","4,059",+3,"235,265","+1,042","21,804",166,"97,096","1,509","3,027,000","1,125,536","2,689,386",Europe,10,663,1,457,1,"8,107"
65,Ireland,"254,013",+446,"4,937",+8,"236,401",+377,"12,675",34,"50,953",990,"4,709,664","944,724","4,985,227",Europe,20,"1,010",1,89,2,"2,543"
66,Moldova,"253,173",+224,"5,981",+11,"244,073",+196,"3,119",171,"62,887","1,486","1,029,440","255,706","4,025,866",Europe,16,673,4,56,3,775
67,Slovenia,"247,449",+726,"4,304",+2,"234,189",+401,"8,956",128,"119,012","2,070","1,215,496","584,602","2,079,185",Europe,8,483,2,349,1.0,"4,307"
68,Egypt,"239,740",,"14,033",,"178,241",,"47,466",90,"2,305",135,"2,715,258","26,111","103,990,069",Africa,434,"7,410",38,,,456
69,Guatemala,"237,682","+1,416","7,815",+39,"217,219","+1,416","12,648",5,"13,060",429,"1,322,009","72,638","18,199,887",North America,77,"2,329",14,78,2,695
70,Uruguay,"228,102","+2,255","3,252",+44,"198,922","+1,837","25,928",512,"65,469",933,"1,949,677","559,591","3,484,110",South America,15,"1,071",2,647,13,"7,442"
71,Honduras,"222,118","+1,130","5,789",+88,"81,973",+334,"134,356",535,"22,124",577,"660,435","65,781","10,039,879",North America,45,"1,734",15,113,9,"13,382"
72,Armenia,"219,950",+354,"4,272",+16,"206,078",+403,"9,600",,"74,107","1,439","1,023,251","344,759","2,968,021",Asia,13,695,3,119,5,"3,234"
73,Qatar,"212,124",+392,519,+3,"204,408",+862,"7,197",231,"75,548",185,"1,957,978","697,334","2,807,805",Asia,13,"5,410",1,140,1,"2,563"
74,Venezuela,"210,116",,"2,320",,"193,089",,"14,707",316,"7,407",82,"3,359,014","118,415","28,366,348",South America,135,"12,227",8,,,518
75,Oman,"202,713",,"2,148",,"186,391",,"14,174",255,"38,851",412,"1,550,000","297,062","5,217,765",Asia,26,"2,429",3,,,"2,716"
76,Bosnia and Herzegovina,"201,796",+284,"8,943",+31,"167,704",+817,"25,149",,"61,840","2,741","934,460","286,365","3,263,177",Europe,16,365,3,87,9,"7,707"
77,Bahrain,"194,289","+1,539",705,+8,"178,458","+1,246","15,126",142,"110,895",402,"4,292,201","2,449,868","1,752,013",Asia,9,"2,485",0,878,5,"8,633"
78,Libya,"180,945",+253,"3,082",+5,"167,322",+279,"10,541",,"26,029",443,"980,344","141,024","6,951,592",Africa,38,"2,256",7,36,0.7,"1,516"
79,Nigeria,"165,559",+44,"2,066",+1,"156,374",+16,"7,119",11,786,10,"1,939,165","9,212","210,512,785",Africa,"1,272","101,894",109,0.2,,34
80,Kenya,"164,386",+410,"2,950",+22,"113,124",+67,"48,312",119,"3,001",54,"1,729,345","31,565","54,786,136",Africa,333,"18,572",32,7,0.4,882
81,North Macedonia,"154,372",+150,"5,151",+16,"139,266",+487,"9,955",124,"74,100","2,473","745,471","357,832","2,083,300",Europe,13,404,3,72,8,"4,778"
82,Myanmar,"142,997",+23,"3,211",+1,"132,064",+14,"7,722",,"2,613",59,"2,595,359","47,426","54,723,983",Asia,383,"17,043",21,0.4,0.02,141
83,Sri Lanka,"133,527","+2,429",850,,"107,657","+1,016","25,020",,"6,213",40,"2,951,123","137,321","21,490,644",Asia,161,"25,283",7,113,,"1,164"
84,Albania,"131,845",+42,"2,423",+3,"120,072","+1,011","9,350",18,"45,858",843,"663,580","230,804","2,875,084",Europe,22,"1,187",4,15,1,"3,252"
85,S. Korea,"128,918",+635,"1,884",+5,"119,373",+656,"7,661",167,"2,513",37,"9,201,539","179,342","51,307,257",Asia,398,"27,233",6,12,0.10,149
86,Estonia,"126,064",+371,"1,210",+4,"117,108",+460,"7,746",37,"94,977",912,"1,341,932","1,011,020","1,327,305",Europe,11,"1,097",1,280,3,"5,836"
87,Latvia,"125,689",+729,"2,223",+6,"114,981","+1,551","8,485",81,"67,280","1,190","2,438,786","1,305,457","1,868,147",Europe,15,840,1,390,3,"4,542"
88,Algeria,"124,682",+199,"3,350",+7,"86,857",+154,"34,475",28,"2,800",75,"230,861","5,184","44,530,480",Africa,357,"13,293",193,4,0.2,774
89,Cuba,"119,375","+1,207",768,+13,"112,461","+1,136","6,146",135,"10,545",68,"3,900,479","344,546","11,320,648",North America,95,"14,740",3,107,1,543
90,Norway,"117,995",+500,774,+7,"88,952",,"28,269",22,"21,620",142,"5,423,294","993,688","5,457,742",Europe,46,"7,051",1,92,1,"5,180"
91,Kyrgyzstan,"99,316",+283,"1,675",+8,"92,409",+289,"5,232",85,"15,010",253,"1,037,894","156,862","6,616,606",Asia,67,"3,950",6,43,1,791
