#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"97,837,648","+19,265","1,456,579",+91,"93,897,620","+33,184","2,483,449","6,964",,,,,,North America,,,,,,
,Asia,"146,993,506","+160,561","1,419,545",+416,"125,156,083","+123,301","20,417,878","12,986",,,,,,Asia,,,,,,
,South America,"56,670,317","+6,298","1,293,058",+47,"52,752,995","+30,749","2,624,264","10,925",,,,,,South America,,,,,,
,Europe,"189,231,713","+168,135","1,809,674",+383,"172,777,816","+323,001","14,644,223","10,470",,,,,,Europe,,,,,,
,Oceania,"6,865,467","+42,279","10,300",+31,"6,337,715","+7,948","517,452",169,,,,,,Australia/Oceania,,,,,,
,Africa,"11,868,001","+3,382","253,705",+9,"11,082,367",+844,"531,929",957,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"509,467,373","+399,920","6,242,876",+977,"462,005,302","+519,027","41,219,195","42,471","65,360",800.9,,,,All,,,,,,
1,USA,"82,662,612","+12,833","1,018,335",+19,"80,462,373","+27,460","1,181,904","1,429","247,114","3,044","1,000,463,737","2,990,818","334,511,757",North America,4,328,0,38,0.06,"3,533"
2,India,"43,059,821","+2,276","522,193",,"42,519,479",,"18,149",698,"30,658",372,"834,717,702","594,303","1,404,532,227",Asia,33,"2,690",2,2,,13
3,Brazil,"30,349,463","+3,809","662,701",+38,"29,384,354","+19,954","302,408","8,318","140,969","3,078","63,776,166","296,232","215,291,063",South America,7,325,3,18,0.2,"1,405"
4,France,"28,303,931","+58,954","145,060",+40,"25,880,480","+27,573","2,278,391","1,677","431,893","2,213","266,484,045","4,066,309","65,534,632",Europe,2,452,0,900,0.6,"34,766"
5,Germany,"24,140,700","+31,267","134,646",+22,"21,243,000","+63,600","2,763,054","1,980","286,474","1,598","122,332,384","1,451,701","84,268,279",Europe,3,626,1,371,0.3,"32,789"
6,UK,"21,933,206",,"173,352",,"20,782,350","+68,278","977,504",339,"320,049","2,530","514,985,782","7,514,671","68,530,719",Europe,3,395,0,,,"14,264"
7,Russia,"18,137,137","+8,446","374,902",+168,"17,474,628","+10,508","287,607","2,300","124,186","2,567","273,400,000","1,871,993","146,047,589",Europe,8,390,1,58,1,"1,969"
8,S. Korea,"16,895,194","+64,725","22,133",+109,N/A,N/A,N/A,726,"329,027",431,"15,804,065","307,778","51,348,952",Asia,3,"2,320",3,"1,260",2,"309,715"
9,Italy,"16,136,057","+56,263","162,688",+79,"14,729,220","+44,849","1,244,149",416,"267,591","2,698","211,691,841","3,510,580","60,301,104",Europe,4,371,0,933,1,"20,632"
10,Turkey,"15,018,547","+2,277","98,691",+15,"14,870,422","+15,947","49,434",975,"174,676","1,148","158,238,176","1,840,414","85,979,686",Asia,6,871,1,26,0.2,575
11,Spain,"11,786,036",,"103,908",,"11,261,340",,"420,788",339,"251,906","2,221","471,036,328","10,067,564","46,787,517",Europe,4,450,0,,,"8,994"
12,Vietnam,"10,563,502","+8,813","43,013",+9,"9,086,075","+4,581","1,434,414",612,"106,786",435,"85,789,114","867,241","98,921,912",Asia,9,"2,300",1,89,0.09,"14,500"
13,Argentina,"9,060,923",,"128,344",,"8,895,999",,"36,580",412,"197,210","2,793","35,716,069","777,357","45,945,534",South America,5,358,1,,,796
14,Netherlands,"8,035,603",,"22,206",,"7,643,520","+39,086","369,877",94,"467,094","1,291","21,107,399","1,226,931","17,203,414",Europe,2,775,1,,,"21,500"
15,Japan,"7,621,562","+43,721","29,284",+27,"7,135,403","+57,313","456,875",195,"60,596",233,"46,690,473","371,218","125,776,552",Asia,17,"4,295",3,348,0.2,"3,632"
16,Iran,"7,216,040",+528,"140,975",+13,"6,966,954","+2,963","108,111","1,046","83,970","1,640","50,811,054","591,264","85,936,350",Asia,12,610,2,6,0.2,"1,258"
17,Colombia,"6,091,343",+249,"139,778",+7,"5,924,745",+312,"26,820",342,"117,450","2,695","34,371,690","662,736","51,863,331",South America,9,371,2,5,0.1,517
18,Indonesia,"6,044,150",+382,"156,100",+33,"5,870,419","+2,168","17,631","2,771","21,683",560,"94,904,806","340,463","278,752,361",Asia,46,"1,786",3,1,0.1,63
19,Poland,"5,991,197",+344,"115,948",,"5,334,375",+35,"540,874","1,588","158,616","3,070","36,027,053","953,811","37,771,676",Europe,6,326,1,9,,"14,320"
20,Mexico,"5,733,514",+802,"324,117",+57,"5,033,892",+654,"375,505","4,798","43,640","2,467","15,762,889","119,978","131,381,631",North America,23,405,8,6,0.4,"2,858"
21,Australia,"5,689,377","+34,769","6,991",+21,"5,274,197",,"408,189",135,"218,530",269,"68,845,476","2,644,370","26,034,737",Australia/Oceania,5,"3,724",0,"1,335",0.8,"15,679"
22,Ukraine,"4,997,224",,"108,306",,N/A,N/A,N/A,177,"115,519","2,504","19,521,252","451,266","43,258,835",Europe,9,399,2,,,"19,208"
23,Malaysia,"4,431,073","+4,006","35,499",+8,"4,320,822","+10,223","74,752",98,"133,806","1,072","58,381,292","1,762,953","33,115,624",Asia,7,933,1,121,0.2,"2,257"
24,Thailand,"4,165,874","+17,784","27,778",+126,"3,954,945","+22,846","183,151","1,496","59,414",396,"17,270,775","246,315","70,116,622",Asia,17,"2,524",4,254,2,"2,612"
25,Austria,"4,104,859","+5,810","18,047",+12,"3,989,860","+10,297","96,952",121,"451,118","1,983","181,825,734","19,982,380","9,099,303",Europe,2,504,0,639,1,"10,655"
26,Israel,"4,057,772","+3,430","10,670",+12,"4,009,152",,"37,950",220,"435,103","1,144","41,373,364","4,436,346","9,326,000",Asia,2,874,0,368,1,"4,069"
27,Belgium,"4,015,791",,"31,319",,"3,726,457","+16,162","258,015",169,"343,794","2,681","33,456,470","2,864,225","11,680,811",Europe,3,373,0,,,"22,089"
28,Czechia,"3,895,544",+911,"40,081",+5,"3,838,099","+3,401","17,364",43,"362,548","3,730","55,117,064","5,129,603","10,744,898",Europe,3,268,0,85,0.5,"1,616"
29,Portugal,"3,791,744",,"22,162",,N/A,N/A,N/A,61,"373,830","2,185","41,021,678","4,044,348","10,142,964",Europe,3,458,0,,,"88,081"
30,South Africa,"3,762,911","+3,222","100,303",+5,"3,633,297",+725,"29,311",175,"62,032","1,654","24,332,659","401,129","60,660,434",Africa,16,605,2,53,0.08,483
31,Canada,"3,699,683","+4,098","38,783",+6,"3,429,274","+3,192","231,626",426,"96,496","1,012","60,536,359","1,578,918","38,340,401",North America,10,989,1,107,0.2,"6,041"
32,Philippines,"3,684,500",+205,"60,182",+3,"3,610,658","+1,233","13,660",289,"32,834",536,"29,427,586","262,237","112,217,561",Asia,30,"1,865",4,2,0.03,122
33,Switzerland,"3,579,867",,"13,816",,"3,378,507","+19,775","187,544",90,"408,239","1,576","20,666,182","2,356,720","8,769,046",Europe,2,635,0,,,"21,387"
34,Peru,"3,559,343",,"212,724",,N/A,N/A,N/A,356,"105,299","6,293","29,592,270","875,456","33,802,105",South America,9,159,1,,,"48,102"
35,Chile,"3,546,493","+2,030","57,375",,"3,378,195","+9,399","110,923",263,"182,688","2,956","36,755,151","1,893,341","19,412,855",South America,5,338,1,105,,"5,714"
36,Greece,"3,277,557",,"28,867",,"3,151,717",,"96,973",277,"317,254","2,794","78,872,546","7,634,533","10,331,024",Europe,3,358,0,,,"9,387"
37,Denmark,"2,959,972",+932,"6,084",+12,"2,930,717","+1,614","23,171",15,"507,794","1,044","127,150,212","21,813,092","5,829,078",Europe,2,958,0,160,2,"3,975"
38,Romania,"2,888,318",+494,"65,427",+6,"2,606,660",,"216,231",216,"151,971","3,442","22,594,702","1,188,837","19,005,726",Europe,7,290,1,26,0.3,"11,377"
39,Sweden,"2,498,388",,"18,656",,"2,464,421","+1,335","15,311",19,"244,625","1,827","18,493,218","1,810,733","10,213,114",Europe,4,547,1,,,"1,499"
40,Iraq,"2,324,223",+82,"25,205",+1,"2,296,270",+323,"2,748",22,"55,532",602,"18,453,588","440,909","41,853,538",Asia,18,"1,661",2,2,0.02,66
41,Serbia,"2,001,654",+510,"15,956",+3,"1,969,132","+1,346","16,566",27,"230,771","1,840","9,432,261","1,087,449","8,673,752",Europe,4,544,1,59,0.3,"1,910"
42,Bangladesh,"1,952,556",+24,"29,127",,"1,893,460",+329,"29,969","1,297","11,646",174,"13,961,944","83,278","167,655,571",Asia,86,"5,756",12,0.1,,179
43,Hungary,"1,890,953",,"46,048",,"1,776,617",,"68,288",45,"196,646","4,789","11,295,119","1,174,616","9,616,008",Europe,5,209,1,,,"7,101"
44,Slovakia,"1,774,808","+1,155","19,839",+10,"1,730,712","+2,156","24,257",88,"324,793","3,631","7,057,901","1,291,610","5,464,423",Europe,3,275,1,211,2,"4,439"
45,Jordan,"1,694,216",,"14,048",,"1,678,941",,"1,227",124,"163,121","1,353","16,670,254","1,605,031","10,386,249",Asia,6,739,1,,,118
46,Georgia,"1,654,255",+92,"16,800",+3,"1,635,791",+241,"1,664",,"416,131","4,226","16,807,205","4,227,882","3,975,325",Asia,2,237,0,23,0.8,419
47,Pakistan,"1,527,856",+105,"30,369",,"1,493,998",,"3,489",186,"6,682",133,"28,048,307","122,672","228,644,024",Asia,150,"7,529",8,0.5,,15
48,Ireland,"1,509,536",,"6,996",,"1,415,949","+9,147","86,591",41,"299,660","1,389","12,016,948","2,385,500","5,037,497",Europe,3,720,0,,,"17,189"
49,Norway,"1,423,629",+120,"2,871",,N/A,N/A,N/A,20,"258,942",522,"11,002,430","2,001,214","5,497,878",Europe,4,"1,915",0,22,,"242,240"
50,Kazakhstan,"1,305,457",+10,"13,660",,"1,290,988",+13,809,24,"68,054",712,"11,575,012","603,408","19,182,717",Asia,15,"1,404",2,0.5,,42
51,Hong Kong,"1,201,860",+429,"9,249",+13,N/A,N/A,N/A,115,"157,995","1,216","44,972,952","5,912,095","7,606,940",Asia,6,822,0,56,2,"155,040"
52,Singapore,"1,182,168","+2,044","1,325",,"1,112,762",,"68,081",8,"199,235",223,"23,712,995","3,996,444","5,933,523",Asia,5,"4,478",0,344,,"11,474"
53,Morocco,"1,164,700",+30,"16,065",,"1,148,225",+71,410,293,"30,893",426,"11,237,010","298,053","37,701,437",Africa,32,"2,347",3,0.8,,11
54,Bulgaria,"1,153,129",+237,"36,854",+5,"959,593",+51,"156,682",105,"168,244","5,377","9,799,054","1,429,704","6,853,902",Europe,6,186,1,35,0.7,"22,860"
55,Croatia,"1,117,735",+560,"15,782",+4,"1,097,448",+619,"4,505",23,"275,338","3,888","4,765,135","1,173,821","4,059,506",Europe,4,257,1,138,1.0,"1,110"
56,Cuba,"1,101,731",+245,"8,525",+2,"1,091,901",+298,"1,305",23,"97,377",753,"12,920,253","1,141,958","11,314,118",North America,10,"1,327",1,22,0.2,115
57,Lebanon,"1,096,406",+86,"10,375",+1,"1,079,455",,"6,576",186,"161,946","1,532","4,795,578","708,337","6,770,194",Asia,6,653,1,13,0.1,971
58,Lithuania,"1,054,618",+427,"9,063",+9,"1,016,510",+452,"29,045",31,"397,422","3,415","8,217,113","3,096,535","2,653,648",Europe,3,293,0,161,3,"10,945"
59,Tunisia,"1,039,532",,"28,533",,N/A,N/A,N/A,29,"86,324","2,369","4,563,397","378,951","12,042,183",Africa,12,422,3,,,"-1,064.18"
60,Slovenia,"1,004,466",+489,"6,578",+2,"981,299",+795,"16,589",33,"483,043","3,163","2,640,751","1,269,925","2,079,455",Europe,2,316,1,235,1.0,"7,978"
61,Finland,"1,000,472",,"3,638",,"46,000",,"950,834",31,"180,061",655,"10,644,579","1,915,774","5,556,281",Europe,6,"1,527",1,,,"171,128"
62,Nepal,"978,743",+11,"11,951",,"966,523",+25,269,,"32,534",397,"5,616,752","186,702","30,083,975",Asia,31,"2,517",5,0.4,,9
63,Belarus,"977,813",+379,"6,926",+4,"928,536",,"42,351",,"103,541",733,"13,103,056","1,387,491","9,443,704",Europe,10,"1,364",1,40,0.4,"4,485"
64,Bolivia,"904,446",+152,"21,908",+1,"855,488",+913,"27,050",220,"75,617","1,832","2,693,845","225,222","11,960,852",South America,13,546,4,13,0.08,"2,262"
65,UAE,"897,136",+244,"2,302",,"879,787",+361,"15,047",,"88,769",228,"154,420,740","15,279,467","10,106,422",Asia,11,"4,390",0,24,,"1,489"
66,Uruguay,"895,775",,"7,197",,"886,654",,"1,924",18,"256,266","2,059","6,091,188","1,742,582","3,495,495",South America,4,486,1,,,550
67,New Zealand,"884,289","+5,714",636,+9,"824,272","+5,986","59,381",,"176,784",127,"6,983,031","1,396,020","5,002,100",Australia/Oceania,6,"7,865",1,"1,142",2,"11,871"
